Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Penn St,Big 10,9-4,0.692,20,8.19,20,60.96,48,49.21,4,34.18,3.09,38,51.22
TCU,Mountain West,11-2,0.846,21,8.19,13,61.62,29,52.27,11,31.78,3.17,77,47.44
Georgia,Southeastern,9-4,0.692,22,8.17,17,61.26,23,53.02,16,30.67,2.90,28,51.78
Oregon St,Pac 10,10-4,0.714,23,8.16,26,59.12,20,54.02,33,27.52,3.11,12,54.13
Boston College,Atlantic Coast,10-3,0.769,24,8.06,27,58.93,40,50.59,14,30.77,3.22,46,50.35
Nebraska,Big 12,9-5,0.643,25,7.98,23,59.52,34,51.77,20,30.17,3.24,40,50.78
Oregon,Pac 10,7-6,0.538,26,7.89,29,58.10,16,54.74,43,25.79,3.16,5,56.74
Hawaii,Western Athletic,11-3,0.786,27,7.89,25,59.15,1,61.08,88,20.50,3.31,100,43.28
South Carolina,Southeastern,8-5,0.615,28,7.86,28,58.31,25,52.70,31,28.04,2.99,33,51.41
UCLA,Pac 10,7-6,0.538,29,7.82,31,57.42,32,52.04,32,27.81,3.17,6,56.01
Clemson,Atlantic Coast,8-5,0.615,30,7.82,24,59.44,27,52.36,23,29.51,3.20,70,48.08
Texas Tech,Big 12,8-5,0.615,31,7.78,30,57.90,12,56.41,61,23.91,3.13,49,49.95
Wake Forest,Atlantic Coast,11-3,0.786,32,7.77,44,54.25,71,46.40,19,30.28,2.90,51,49.88
Arizona St,Pac 10,7-6,0.538,33,7.77,32,57.11,21,53.21,40,26.33,3.12,8,55.45
Arizona,Pac 10,6-6,0.500,34,7.69,41,55.01,69,46.48,13,30.96,2.96,4,56.91
Washington St,Pac 10,6-6,0.500,35,7.65,37,55.90,36,51.67,37,26.66,3.08,11,54.74
Georgia Tech,Atlantic Coast,9-5,0.643,36,7.62,42,54.88,49,49.15,30,28.15,3.06,54,49.84
Texas A&M,Big 12,9-4,0.692,37,7.60,46,53.82,46,50.19,41,26.05,3.15,63,49.07
Missouri,Big 12,8-5,0.615,38,7.59,36,56.07,22,53.16,49,25.34,3.17,71,48.04
Minnesota,Big 10,6-7,0.462,39,7.55,35,56.08,14,55.31,68,23.19,3.17,17,53.06
Utah,Mountain West,8-5,0.615,40,7.53,39,55.79,37,51.38,36,26.84,3.08,68,48.60
Kentucky,Southeastern,8-5,0.615,41,7.52,49,53.14,28,52.31,66,23.26,3.11,16,53.13
Florida St,Atlantic Coast,7-6,0.538,42,7.50,34,56.46,30,52.24,38,26.64,2.97,47,50.32
Iowa,Big 10,6-7,0.462,43,7.50,33,56.89,45,50.29,27,29.03,3.00,22,52.15
Alabama,Southeastern,6-7,0.462,44,7.48,38,55.89,52,48.63,21,29.69,2.97,37,51.26
South Florida,Big East,9-4,0.692,45,7.47,47,53.58,67,46.52,24,29.49,3.08,73,47.68
Maryland,Atlantic Coast,9-4,0.692,46,7.45,50,51.92,55,48.39,42,25.96,2.95,58,49.37
Oklahoma St,Big 12,7-6,0.538,47,7.43,43,54.60,15,55.12,80,21.91,3.20,66,48.71
Washington,Pac 10,5-7,0.417,48,7.38,48,53.29,47,49.94,45,25.78,2.94,3,56.99
Pittsburgh,Big East,6-6,0.500,49,7.36,40,55.58,26,52.37,46,25.64,3.03,65,48.73
Miami FL,Atlantic Coast,7-6,0.538,50,7.35,45,54.02,78,45.44,12,31.01,3.11,76,47.49
Navy,FBS Indep,9-4,0.692,51,7.23,51,51.90,43,50.46,63,23.87,2.94,84,45.86
Purdue,Big 10,8-6,0.571,52,7.20,55,50.83,51,48.93,57,24.33,3.01,60,49.35
Cincinnati,Big East,8-5,0.615,53,7.19,59,50.19,63,46.83,44,25.78,3.15,39,51.03
Nevada,Western Athletic,8-5,0.615,54,7.10,52,51.74,42,50.54,65,23.63,3.12,91,44.90
Houston,Conference USA,10-4,0.714,55,7.02,61,49.74,35,51.70,89,20.46,3.19,108,42.25
Tulsa,Conference USA,8-5,0.615,56,7.01,54,50.91,54,48.41,53,24.93,3.11,92,44.12
Kansas St,Big 12,7-6,0.538,57,7.00,65,48.80,60,47.23,59,23.99,3.17,50,49.89
Kansas,Big 12,6-6,0.500,58,6.98,53,51.39,39,50.59,67,23.22,3.04,81,46.66
Southern Miss,Conference USA,9-5,0.643,59,6.97,60,49.98,62,46.95,48,25.46,3.13,89,44.99
Vanderbilt,Southeastern,4-8,0.333,60,6.96,57,50.39,53,48.49,58,24.33,2.95,41,50.68
C Michigan,Mid-American,10-4,0.714,61,6.91,64,49.10,50,49.14,74,22.38,3.09,99,43.38
Virginia,Atlantic Coast,5-7,0.417,62,6.90,58,50.29,89,44.29,29,28.42,3.08,42,50.67
Michigan St,Big 10,4-8,0.333,63,6.89,56,50.66,41,50.55,73,22.54,2.92,36,51.33
Wyoming,Mountain West,6-6,0.500,64,6.88,66,48.71,66,46.58,56,24.55,3.14,59,49.37
San Jose St,Western Athletic,9-4,0.692,65,6.72,76,45.96,88,44.46,60,23.93,3.16,97,43.47
Air Force,Mountain West,4-8,0.333,66,6.71,67,48.56,57,48.08,70,22.91,2.98,29,51.64
Syracuse,Big East,4-8,0.333,67,6.67,72,46.57,94,43.82,51,25.18,3.10,15,53.17
East Carolina,Conference USA,7-6,0.538,68,6.66,74,46.16,87,44.67,62,23.91,3.07,80,47.18
NC State,Atlantic Coast,3-9,0.250,69,6.66,63,49.48,81,45.05,35,26.85,3.02,44,50.61
Northwestern,Big 10,4-8,0.333,70,6.61,68,47.09,65,46.67,71,22.85,2.87,21,52.32
Mississippi,Southeastern,4-8,0.333,71,6.60,75,46.12,97,43.02,47,25.53,3.01,23,52.15
New Mexico,Mountain West,6-7,0.462,72,6.58,70,46.73,73,46.09,69,23.06,3.02,75,47.58
Indiana,Big 10,5-7,0.417,73,6.58,82,45.06,56,48.28,94,19.21,3.05,34,51.36
Colorado,Big 12,2-10,0.167,74,6.57,62,49.56,83,44.88,34,27.10,3.01,26,51.82
Mississippi St,Southeastern,3-9,0.250,75,6.54,69,46.85,85,44.71,54,24.56,2.91,20,52.33
Iowa St,Big 12,4-8,0.333,76,6.51,77,45.47,76,45.60,76,22.30,2.93,25,51.96
W Michigan,Mid-American,8-5,0.615,77,6.51,84,44.25,80,45.32,82,21.36,3.10,95,43.83
Colorado St,Mountain West,4-8,0.333,78,6.50,73,46.20,91,44.08,55,24.56,3.03,64,49.00
Connecticut,Big East,4-8,0.333,79,6.50,79,45.38,77,45.45,75,22.36,3.01,45,50.41
North Carolina,Atlantic Coast,3-9,0.250,80,6.44,80,45.31,68,46.50,83,21.24,3.03,27,51.79
N Illinois,Mid-American,7-6,0.538,81,6.43,78,45.43,74,45.81,77,22.05,3.06,105,42.57
Fresno St,Western Athletic,4-8,0.333,82,6.43,71,46.61,61,47.21,81,21.82,3.05,72,47.68
Baylor,Big 12,4-8,0.333,83,6.42,85,43.80,58,47.58,100,18.64,3.03,30,51.50
Stanford,Pac 10,1-11,0.083,84,6.39,81,45.22,93,43.85,64,23.80,2.81,1,58.42
Rice,Conference USA,7-6,0.538,85,6.20,100,39.45,59,47.49,113,14.38,3.06,79,47.23
Ohio,Mid-American,9-5,0.643,86,6.18,97,39.71,110,39.40,72,22.74,3.15,104,42.82
Illinois,Big 10,2-10,0.167,87,6.17,83,44.98,72,46.22,84,21.18,2.96,43,50.64
SMU,Conference USA,6-6,0.500,88,6.15,86,43.44,75,45.67,90,20.19,3.24,112,40.75
Ball St,Mid-American,5-7,0.417,89,6.10,87,43.12,64,46.68,97,18.86,3.02,94,43.89
Marshall,Conference USA,5-7,0.417,90,6.04,90,41.37,82,45.03,99,18.76,3.19,88,45.42
San Diego St,Mountain West,3-9,0.250,91,5.99,88,41.61,103,42.11,79,21.92,3.01,52,49.88
Troy,Sun Belt,8-5,0.615,92,5.98,94,40.37,105,42.03,87,20.77,3.00,117,38.02
Toledo,Mid-American,5-7,0.417,93,5.97,91,41.03,86,44.69,98,18.76,3.14,106,42.50
UTEP,Conference USA,5-7,0.417,94,5.97,93,40.58,70,46.42,107,16.58,3.00,96,43.64
Akron,Mid-American,5-7,0.417,95,5.94,92,40.86,102,42.30,86,20.99,3.08,102,43.01
MTSU,Sun Belt,7-6,0.538,96,5.91,99,39.65,106,41.97,91,20.10,3.09,111,41.34
UCF,Conference USA,4-8,0.333,97,5.84,96,39.75,96,43.14,96,19.04,2.99,87,45.50
UAB,Conference USA,3-9,0.250,98,5.83,89,41.54,99,42.94,85,21.02,2.97,83,46.03
UNLV,Mountain West,2-10,0.167,99,5.77,98,39.67,90,44.10,102,17.99,3.10,56,49.83
Kent,Mid-American,6-6,0.500,100,5.74,105,37.44,114,37.88,78,21.98,3.09,109,41.68
Army,FBS Indep,3-9,0.250,101,5.66,101,39.43,104,42.09,92,19.77,2.95,101,43.26
Tulane,Conference USA,4-8,0.333,102,5.65,108,35.46,101,42.70,111,15.18,3.09,69,48.20
Miami OH,Mid-American,2-10,0.167,103,5.57,95,40.15,98,42.98,93,19.60,2.97,98,43.38
Bowling Green,Mid-American,4-8,0.333,104,5.48,104,37.64,95,43.37,106,16.70,2.94,107,42.26
Memphis,Conference USA,2-10,0.167,105,5.48,102,38.48,84,44.81,109,16.10,2.86,103,42.89
New Mexico St,Western Athletic,4-8,0.333,106,5.40,106,36.62,79,45.40,116,13.64,3.10,118,37.61
ULM,Sun Belt,4-8,0.333,107,5.35,107,36.55,107,40.75,101,18.22,2.97,116,39.13
Duke,Atlantic Coast,0-12,0.000,108,5.34,103,38.43,92,44.07,105,16.79,2.89,24,52.08
Arkansas St,Sun Belt,6-6,0.500,109,5.32,111,32.22,115,36.71,103,17.94,3.06,114,40.13
Louisiana,Sun Belt,6-6,0.500,110,5.22,110,33.05,109,39.51,110,15.97,3.02,119,36.51
Idaho,Western Athletic,4-8,0.333,111,5.17,112,31.46,111,39.16,112,14.73,3.02,82,46.50
E Michigan,Mid-American,1-11,0.083,112,5.12,109,35.05,113,38.28,95,19.19,3.01,93,44.11
FL Atlantic,Sun Belt,5-7,0.417,113,5.07,113,31.38,116,36.55,104,17.25,3.16,113,40.72
Buffalo,Mid-American,2-10,0.167,114,4.90,114,30.83,108,40.04,117,13.22,3.08,86,45.69
Louisiana Tech,Western Athletic,3-10,0.231,115,4.86,115,30.69,100,42.76,119,10.36,3.00,85,45.82
North Texas,Sun Belt,3-9,0.250,116,4.70,116,29.00,118,34.85,108,16.58,3.02,115,39.80
Temple,FBS Indep,1-11,0.083,117,4.57,118,27.33,112,38.84,118,10.92,3.04,55,49.84
Utah St,Western Athletic,1-11,0.083,118,4.54,117,27.81,117,36.46,115,13.77,2.84,48,50.29
Florida Intl,Sun Belt,0-12,0.000,119,3.95,119,25.56,119,33.94,114,14.05,2.90,110,41.58
