Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Arkansas,Southeastern,5-6,0.455,28,7.59,25,56.49,18,54.88,36,26.51,3.45,31,51.56
NC State,Atlantic Coast,5-6,0.455,29,7.58,28,55.49,35,52.33,28,28.05,3.22,25,51.98
Texas A&M,Big 12,7-5,0.583,30,7.54,42,52.64,32,52.64,49,24.91,3.45,9,54.23
Oklahoma St,Big 12,7-5,0.583,31,7.53,36,53.84,22,54.47,55,24.26,3.38,44,50.03
Notre Dame,FBS Indep,6-6,0.500,32,7.53,34,54.30,41,51.23,29,27.97,3.31,4,54.91
Fresno St,Western Athletic,9-3,0.750,33,7.52,33,54.69,20,54.73,50,24.86,3.39,87,41.79
North Carolina,Atlantic Coast,6-6,0.500,34,7.51,45,52.07,19,54.85,71,22.12,3.40,2,55.98
Minnesota,Big 10,7-5,0.583,35,7.49,32,54.72,31,53.09,35,26.53,3.44,57,48.10
UCLA,Pac 10,6-6,0.500,36,7.48,31,55.12,29,53.56,37,26.45,3.36,16,52.69
West Virginia,Big East,8-4,0.667,37,7.45,37,53.55,33,52.46,40,25.99,3.32,67,46.53
Alabama,Southeastern,6-6,0.500,38,7.43,30,55.17,54,49.31,18,30.76,3.36,59,47.75
Maryland,Atlantic Coast,5-6,0.455,39,7.42,35,53.85,71,47.55,14,31.20,3.25,12,53.19
Oregon,Pac 10,5-6,0.455,40,7.36,38,53.30,36,52.03,39,26.17,3.26,29,51.66
South Carolina,Southeastern,6-5,0.545,41,7.32,46,51.73,57,49.20,32,27.43,3.30,35,50.79
Stanford,Pac 10,4-7,0.364,42,7.31,39,53.11,63,48.51,23,29.50,3.43,10,53.85
Washington St,Pac 10,5-6,0.455,43,7.27,44,52.13,37,51.94,48,25.09,3.21,27,51.86
Bowling Green,Mid-American,9-3,0.750,44,7.21,43,52.50,10,56.56,77,20.84,3.40,110,37.09
Pittsburgh,Big East,8-4,0.667,45,7.20,48,50.29,53,49.43,43,25.76,3.31,66,46.54
Colorado,Big 12,8-5,0.615,46,7.19,55,48.60,56,49.20,54,24.29,3.22,42,50.26
Penn St,Big 10,4-7,0.364,47,7.18,40,52.84,88,45.28,9,32.46,3.36,41,50.37
New Mexico,Mountain West,7-5,0.583,48,7.12,52,48.92,83,45.76,27,28.06,3.31,48,49.65
Michigan St,Big 10,5-7,0.417,49,7.08,47,51.17,34,52.37,58,23.70,3.41,49,49.65
Kansas St,Big 12,4-7,0.364,50,7.08,41,52.71,21,54.66,66,22.94,3.14,58,47.99
Northwestern,Big 10,6-6,0.500,51,7.05,58,47.82,58,49.05,59,23.68,3.34,28,51.85
BYU,Mountain West,5-6,0.455,52,7.00,54,48.62,61,48.69,52,24.83,3.27,17,52.61
Connecticut,Big East,8-4,0.667,53,6.99,53,48.75,45,50.43,63,23.22,3.34,89,41.34
Navy,FBS Indep,10-2,0.833,54,6.99,61,47.23,69,48.00,56,24.13,3.32,96,40.10
Wake Forest,Atlantic Coast,4-7,0.364,55,6.97,50,49.28,65,48.29,42,25.89,3.25,50,49.39
Kansas,Big 12,4-7,0.364,56,6.94,49,49.90,60,48.81,41,25.99,3.39,34,50.81
Wyoming,Mountain West,7-5,0.583,57,6.92,60,47.25,62,48.69,61,23.46,3.39,72,45.77
Iowa St,Big 12,7-5,0.583,58,6.91,66,46.32,97,44.23,34,26.99,3.25,56,48.30
Nebraska,Big 12,5-6,0.455,59,6.88,56,48.49,68,48.03,46,25.36,3.32,61,47.38
Syracuse,Big East,6-6,0.500,60,6.87,68,46.18,51,49.48,73,21.60,3.39,40,50.55
Mississippi,Southeastern,4-7,0.364,61,6.84,57,48.29,67,48.06,47,25.13,3.19,45,50.00
Missouri,Big 12,5-6,0.455,62,6.81,51,49.03,74,46.90,33,27.03,3.27,74,44.94
Arizona,Pac 10,3-8,0.273,63,6.76,67,46.26,92,44.89,38,26.26,3.26,6,54.52
Cincinnati,Conference USA,7-5,0.583,64,6.73,64,46.54,59,48.89,67,22.55,3.42,75,44.74
Southern Miss,Conference USA,7-5,0.583,65,6.72,65,46.53,80,46.05,45,25.38,3.29,78,43.85
N Illinois,Mid-American,9-3,0.750,66,6.72,69,46.02,40,51.32,81,19.60,3.36,106,38.30
Miami OH,Mid-American,8-5,0.615,67,6.67,59,47.69,46,50.27,68,22.32,3.42,108,38.14
Air Force,Mountain West,5-6,0.455,68,6.64,63,46.61,43,50.76,78,20.76,3.28,64,46.69
Colorado St,Mountain West,4-7,0.364,69,6.64,62,46.69,52,49.44,70,22.15,3.33,47,49.68
Toledo,Mid-American,9-4,0.692,70,6.62,76,43.19,48,50.08,86,18.01,3.43,88,41.39
Memphis,Conference USA,8-4,0.667,71,6.57,75,43.26,39,51.54,94,16.62,3.42,94,40.19
Indiana,Big 10,3-8,0.273,72,6.51,70,44.50,66,48.27,76,21.13,3.34,38,50.63
UTEP,Western Athletic,8-4,0.667,73,6.47,82,42.59,49,49.94,89,17.55,3.45,95,40.14
San Diego St,Mountain West,4-7,0.364,74,6.46,71,44.02,98,44.13,53,24.79,3.29,62,47.21
UAB,Conference USA,7-5,0.583,75,6.43,77,43.17,64,48.47,80,19.60,3.35,82,42.68
Duke,Atlantic Coast,2-9,0.182,76,6.39,74,43.62,89,45.24,62,23.28,3.16,18,52.51
Marshall,Mid-American,6-6,0.500,77,6.31,81,42.62,87,45.33,69,22.19,3.32,83,42.63
Illinois,Big 10,3-8,0.273,78,6.31,80,42.70,79,46.08,74,21.52,3.27,60,47.44
TCU,Conference USA,5-6,0.455,79,6.27,79,42.97,47,50.20,88,17.67,3.37,80,43.04
Rutgers,Big East,4-7,0.364,80,6.26,84,41.60,70,47.78,83,18.72,3.28,70,46.16
Louisiana Tech,Western Athletic,6-6,0.500,81,6.26,87,40.90,72,47.46,85,18.34,3.33,65,46.59
Washington,Pac 10,1-10,0.091,82,6.23,73,43.87,91,45.13,60,23.64,3.16,8,54.30
Kentucky,Southeastern,2-9,0.182,83,6.23,78,43.05,82,45.85,72,22.10,3.15,20,52.41
Vanderbilt,Southeastern,2-9,0.182,84,6.23,72,43.95,85,45.73,64,23.12,3.23,53,48.57
Hawaii,Western Athletic,8-5,0.615,85,6.20,89,40.33,28,53.65,113,11.58,3.58,102,39.17
Troy,Sun Belt,7-5,0.583,86,6.19,86,41.20,107,41.27,51,24.83,3.47,103,38.81
Mississippi St,Southeastern,3-8,0.273,87,6.17,83,41.69,100,43.61,65,22.99,3.35,52,48.78
UNLV,Mountain West,2-9,0.182,88,6.01,85,41.51,81,46.03,79,20.37,3.26,55,48.37
Temple,Big East,2-9,0.182,89,5.91,90,38.89,76,46.30,90,17.49,3.21,63,46.84
Akron,Mid-American,6-5,0.545,90,5.90,95,36.65,77,46.17,100,15.38,3.31,92,40.84
Baylor,Big 12,3-8,0.273,91,5.88,93,37.47,86,45.51,93,16.86,3.32,51,48.91
Kent,Mid-American,5-6,0.455,92,5.87,88,40.49,75,46.70,84,18.68,3.37,115,35.84
South Florida,Conference USA,4-7,0.364,93,5.83,92,37.58,95,44.62,87,17.86,3.18,86,41.94
Tulane,Conference USA,5-6,0.455,94,5.80,96,35.90,84,45.74,102,15.05,3.27,101,39.63
Houston,Conference USA,3-8,0.273,95,5.78,91,38.16,78,46.15,92,16.91,3.30,71,45.88
Tulsa,Western Athletic,4-8,0.333,96,5.67,94,37.31,73,46.97,101,15.24,3.42,98,39.99
North Texas,Sun Belt,7-5,0.583,97,5.66,98,35.21,99,43.75,95,16.37,3.33,113,36.60
New Mexico St,Sun Belt,5-6,0.455,98,5.55,100,34.17,94,44.63,104,14.44,3.35,99,39.72
Ohio,Mid-American,4-7,0.364,99,5.55,99,34.63,110,40.55,82,18.98,3.26,105,38.69
Rice,Western Athletic,3-8,0.273,100,5.52,97,35.47,93,44.65,98,15.72,3.26,84,42.05
Nevada,Western Athletic,5-7,0.417,101,5.45,101,33.73,90,45.15,108,13.48,3.48,109,37.85
MTSU,Sun Belt,5-6,0.455,102,5.33,102,33.40,104,42.69,99,15.61,3.38,116,34.81
Army,Conference USA,2-9,0.182,103,5.29,104,31.44,105,42.51,107,13.83,3.38,79,43.55
Utah St,Sun Belt,3-8,0.273,104,5.27,103,33.38,109,40.85,91,17.43,3.24,90,41.13
East Carolina,Conference USA,2-9,0.182,105,5.22,105,31.35,102,43.50,110,12.76,3.37,73,45.34
SMU,Western Athletic,3-8,0.273,106,5.11,112,28.71,112,39.62,105,13.99,3.40,76,44.68
ULM,Sun Belt,5-6,0.455,107,5.05,111,28.79,116,38.97,103,14.72,3.26,111,37.08
Louisiana,Sun Belt,4-7,0.364,108,4.98,107,30.51,115,39.13,96,16.28,3.26,117,33.28
C Michigan,Mid-American,4-7,0.364,109,4.96,113,28.61,108,41.10,111,12.41,3.31,112,36.64
San Jose St,Western Athletic,2-9,0.182,110,4.89,110,28.92,96,44.28,116,9.54,3.27,97,40.01
Ball St,Mid-American,2-9,0.182,111,4.88,108,29.42,106,41.41,109,12.90,3.37,85,41.98
Arkansas St,Sun Belt,3-8,0.273,112,4.85,116,26.62,114,39.17,112,12.35,3.30,100,39.72
E Michigan,Mid-American,4-7,0.364,113,4.81,114,27.05,101,43.50,117,8.46,3.23,114,36.04
Idaho,Sun Belt,3-9,0.250,114,4.73,117,25.59,111,40.10,115,10.39,3.34,93,40.30
Buffalo,Mid-American,2-9,0.182,115,4.72,115,26.85,117,37.80,106,13.95,3.37,107,38.19
W Michigan,Mid-American,1-10,0.091,116,4.68,109,29.31,103,42.91,114,11.30,3.20,104,38.71
UCF,Mid-American,0-11,0.000,117,4.66,106,30.63,113,39.35,97,16.18,3.29,81,42.76
