Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
UTEP,Conference USA,4-8,0.333,99,5.88,95,35.99,64,49.09,116,12.00,2.98,112,39.22
Ohio,Mid-American,6-6,0.500,100,5.79,96,35.73,91,45.30,107,15.53,2.96,119,34.84
Toledo,Mid-American,5-7,0.417,101,5.78,101,34.28,77,47.82,117,11.56,3.04,107,39.73
Buffalo,Mid-American,5-7,0.417,102,5.75,102,34.14,103,42.60,100,16.64,2.98,106,39.75
Arkansas St,Sun Belt,5-7,0.417,103,5.70,105,33.89,113,41.04,92,17.95,2.96,111,39.31
E Michigan,Mid-American,4-8,0.333,104,5.69,110,33.10,109,41.95,102,16.26,2.92,101,40.19
Akron,Mid-American,4-8,0.333,105,5.67,103,33.96,112,41.59,94,17.47,2.98,98,40.93
Tulane,Conference USA,4-8,0.333,106,5.67,104,33.95,104,42.46,101,16.60,2.87,110,39.44
Army,FBS Indep,3-9,0.250,107,5.63,108,33.60,117,40.02,88,18.67,2.93,81,44.03
Rice,Conference USA,3-9,0.250,108,5.55,109,33.52,62,49.42,119,9.21,2.86,94,41.29
Temple,Mid-American,4-8,0.333,109,5.54,113,32.31,119,38.66,87,18.75,2.93,113,39.01
UAB,Conference USA,2-10,0.167,110,5.50,111,33.07,107,42.20,105,15.97,2.81,88,42.48
Utah St,Western Athletic,2-10,0.167,111,5.47,112,32.98,110,41.91,103,16.17,2.84,73,45.48
WKU,FBS Indep,7-5,0.583,112,5.41,115,31.09,114,40.47,106,15.72,3.07,120,23.64
N Illinois,Mid-American,2-10,0.167,113,5.41,107,33.63,115,40.22,90,18.51,2.98,103,40.07
SMU,Conference USA,1-11,0.083,114,5.33,100,34.44,81,47.05,114,12.49,2.83,93,41.58
Kent,Mid-American,3-9,0.250,115,5.33,114,31.70,116,40.16,99,16.65,2.91,115,38.82
Louisiana,Sun Belt,3-9,0.250,116,5.21,117,30.00,105,42.41,113,12.69,2.89,109,39.50
New Mexico St,Western Athletic,4-9,0.308,117,5.20,118,29.11,100,43.03,118,11.18,2.97,116,38.76
Idaho,Western Athletic,1-11,0.083,118,5.07,116,30.72,108,42.19,112,13.63,2.89,83,43.66
North Texas,Sun Belt,2-10,0.167,119,4.83,119,25.41,111,41.77,120,8.74,3.03,100,40.55
Florida Intl,Sun Belt,1-11,0.083,120,4.63,120,24.66,120,37.47,115,12.29,2.98,80,44.11
