Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
West Alabama,Gulf South,5-6,0.455,37,3.40,29,17.54,29,37.58,35,7.66,2.48,66,7.22
Azusa Pacific,Great Northwest,10-1,0.909,38,3.39,51,11.76,65,32.85,46,6.60,2.72,111,1.45
Emporia St,Mid America IAA,4-7,0.364,39,3.30,38,15.06,28,37.86,61,4.89,2.58,6,17.93
Indianapolis,Great Lakes Val,9-2,0.818,40,3.30,37,15.27,58,33.65,25,9.32,2.61,112,0.94
Washburn,Mid America IAA,4-7,0.364,41,3.30,40,14.82,54,34.59,32,7.94,2.58,8,17.51
Carson-Newman,South Atlantic,7-3,0.700,42,3.26,46,12.90,19,39.08,87,1.52,2.63,63,8.07
Humboldt St,Great Northwest,8-2,0.800,43,3.23,43,13.37,59,33.49,37,7.58,2.87,104,1.94
Florida Tech,Gulf South,6-5,0.545,44,3.21,52,11.58,47,35.72,75,3.56,2.59,54,10.02
Northern St SD,Northern Sun,8-3,0.727,45,3.19,58,10.60,34,37.08,90,1.22,2.62,65,7.70
Upper Iowa,Northern Sun,6-5,0.545,46,3.18,47,12.79,30,37.39,77,3.10,2.62,29,12.81
Slippery Rock,Penn St AC,9-3,0.750,47,3.17,50,11.88,45,35.86,70,3.72,2.69,86,3.97
Shepherd,Mountain East,8-2,0.800,48,3.14,41,14.42,66,32.76,24,9.36,2.76,148,-3.72
Chadron St,Rocky Mtn AC,8-3,0.727,49,3.13,53,11.51,48,35.64,74,3.57,2.53,69,7.12
California PA,Penn St AC,8-3,0.727,50,3.13,56,11.21,52,35.32,71,3.58,2.63,96,2.80
W Salem St,Central IAA,9-2,0.818,51,3.12,45,13.14,72,31.56,26,9.28,2.55,141,-2.87
Hillsdale,Great Lakes IAC,4-7,0.364,52,3.11,42,13.94,76,31.01,18,10.63,2.55,19,14.29
St Cloud,Northern Sun,6-5,0.545,53,3.09,48,12.40,43,35.92,68,4.18,2.52,49,10.46
Winona St,Northern Sun,4-7,0.364,54,3.06,44,13.29,49,35.61,55,5.37,2.49,25,13.34
Findlay,Great Lakes IAC,5-6,0.455,55,3.02,49,12.18,23,38.72,91,1.15,2.52,43,11.06
Gannon,Penn St AC,9-2,0.818,56,2.97,55,11.22,39,36.41,81,2.51,2.61,136,-2.28
Concordia SP,Northern Sun,5-6,0.455,57,2.97,61,9.90,93,29.31,28,8.30,2.55,20,14.10
Northwood MI,Great Lakes IAC,5-6,0.455,58,2.96,62,9.76,86,29.83,36,7.63,2.53,33,12.45
C Washington,Great Northwest,7-4,0.636,59,2.87,59,10.42,63,33.12,60,5.00,2.57,83,4.39
North Greenville,NCAA II Ind,7-5,0.583,60,2.84,63,9.51,61,33.43,69,3.78,2.60,76,5.22
W Oregon,Great Northwest,6-5,0.545,61,2.84,65,8.79,90,29.57,41,6.92,2.56,62,8.12
Newberry,South Atlantic,5-6,0.455,62,2.82,54,11.34,77,31.00,30,8.04,2.71,67,7.20
Mercyhurst,Penn St AC,7-4,0.636,63,2.81,67,7.83,62,33.15,82,2.38,2.66,74,5.80
Tuskegee,Southern IAC,9-3,0.750,64,2.80,64,9.42,74,31.53,52,5.59,2.61,132,-1.87
Catawba,South Atlantic,6-5,0.545,65,2.78,66,8.30,71,31.58,64,4.42,2.65,60,8.52
Wayne St NE,Northern Sun,5-6,0.455,66,2.75,72,7.01,55,34.53,100,0.19,2.57,26,13.34
N Michigan,Great Lakes IAC,3-8,0.273,67,2.72,57,10.83,67,32.51,50,6.01,2.58,35,12.02
NE Kearney,Mid America IAA,3-8,0.273,68,2.67,70,7.39,85,29.87,56,5.22,2.51,4,18.21
Saginaw Val,Great Lakes IAC,2-9,0.182,69,2.67,60,9.93,96,28.97,27,8.66,2.43,12,16.03
Virginia St,Central IAA,10-3,0.769,70,2.60,80,5.00,108,27.15,53,5.55,2.74,124,-1.16
Kutztown,Penn St AC,6-5,0.545,71,2.60,69,7.39,70,31.63,76,3.46,2.67,109,1.47
Wingate,South Atlantic,6-5,0.545,72,2.59,71,7.19,110,26.98,33,7.90,2.60,82,4.51
Indiana PA,Penn St AC,6-5,0.545,73,2.57,68,7.50,104,27.79,39,7.40,2.67,97,2.55
Lake Erie,Great Lakes IAC,4-7,0.364,74,2.55,81,4.97,18,39.62,151,-6.95,2.54,17,15.10
Charleston WV,Mountain East,8-3,0.727,75,2.53,75,6.57,88,29.78,63,4.49,2.61,140,-2.76
SW Minnesota,Northern Sun,3-8,0.273,76,2.52,73,7.01,44,35.86,113,-1.15,2.43,23,13.98
Mars Hill,South Atlantic,4-6,0.400,77,2.48,77,5.75,68,32.37,93,1.08,2.60,56,9.47
S Arkansas,Great American,5-5,0.500,78,2.46,74,6.99,46,35.75,112,-1.07,2.68,100,2.36
Lindenwood,Mid America IAA,2-9,0.182,79,2.46,82,4.84,84,29.93,80,2.61,2.48,2,18.91
Shippensburg,Penn St AC,6-5,0.545,80,2.43,76,6.31,42,36.11,123,-2.11,2.53,118,0.10
Walsh,Great Lakes IAC,4-7,0.364,81,2.42,83,4.73,80,30.13,83,2.29,2.70,40,11.60
Tusculum,South Atlantic,6-5,0.545,82,2.40,89,3.68,78,30.58,97,0.79,2.73,95,3.42
Mary ND,Northern Sun,5-6,0.455,83,2.39,85,4.04,73,31.56,101,0.18,2.59,61,8.32
SE Oklahoma,Great American,7-5,0.583,84,2.38,86,3.96,81,30.08,86,1.58,2.76,105,1.80
St Joseph's IN,Great Lakes Val,8-3,0.727,85,2.35,84,4.56,100,28.00,67,4.26,2.59,133,-2.03
Tiffin,Great Lakes IAC,5-6,0.455,86,2.34,100,1.16,94,29.02,106,-0.16,2.52,51,10.22
East Central OK,Great American,6-5,0.545,87,2.34,90,3.59,82,30.02,89,1.27,2.59,77,4.80
Moorhead St,Northern Sun,4-7,0.364,88,2.31,91,3.37,32,37.26,148,-6.19,2.51,46,10.82
Truman St,Great Lakes Val,6-4,0.600,89,2.30,79,5.04,116,25.85,42,6.89,2.47,123,-1.09
Bemidji St,Northern Sun,3-8,0.273,90,2.29,78,5.17,97,28.59,65,4.28,2.60,48,10.60
CO Mesa,Rocky Mtn AC,6-5,0.545,91,2.27,92,3.12,101,27.92,79,2.91,2.48,84,4.20
American Intl,Northeast-10,8-3,0.727,92,2.26,95,2.17,106,27.73,85,2.14,2.52,128,-1.68
E Stroudsburg,Penn St AC,6-5,0.545,93,2.25,94,2.36,64,33.00,129,-2.94,2.53,107,1.62
Albany GA,Southern IAC,7-3,0.700,94,2.22,93,2.38,125,25.07,59,5.01,2.62,144,-2.99
New Haven,Northeast-10,6-5,0.545,95,2.12,88,3.83,92,29.33,84,2.21,2.55,138,-2.58
NM Highlands,Rocky Mtn AC,3-8,0.273,96,2.12,87,3.95,53,35.18,134,-3.53,2.55,58,9.24
Assumption,Northeast-10,7-4,0.636,97,2.08,97,1.53,119,25.64,72,3.58,2.61,137,-2.55
LIU Post,Northeast-10,8-4,0.667,98,2.08,102,1.04,83,29.97,114,-1.23,2.60,145,-3.19
W New Mexico,Rocky Mtn AC,5-6,0.455,99,2.04,103,0.72,60,33.43,141,-5.01,2.51,89,3.88
Notre Dame OH,Mountain East,7-4,0.636,100,2.02,104,0.33,75,31.08,131,-3.05,2.65,131,-1.83
Adams St,Rocky Mtn AC,4-7,0.364,101,2.01,96,1.66,87,29.81,107,-0.45,2.55,70,6.17
Miles,Southern IAC,6-4,0.600,102,2.00,101,1.10,130,24.13,62,4.67,2.54,139,-2.74
Western St CO,Rocky Mtn AC,4-7,0.364,103,1.98,99,1.26,95,28.99,104,-0.04,2.67,85,4.14
McKendree,Great Lakes Val,5-6,0.455,104,1.87,111,-1.88,89,29.75,137,-3.93,2.53,78,4.68
Shorter,Gulf South,3-8,0.273,105,1.86,109,-1.19,121,25.40,92,1.10,2.44,45,10.83
NC Pembroke,NCAA II Ind,2-8,0.200,106,1.80,98,1.41,146,22.22,43,6.88,2.49,73,5.95
West Liberty,Mountain East,6-5,0.545,107,1.79,115,-2.55,124,25.09,103,0.05,2.62,120,0.07
Glenville St,Mountain East,5-6,0.455,108,1.72,105,-0.72,98,28.35,116,-1.38,2.58,125,-1.22
TX A&M K'ville,Lone Star,2-9,0.182,109,1.70,110,-1.56,109,27.04,110,-0.90,2.48,38,11.89
Bentley,Northeast-10,5-6,0.455,110,1.69,107,-0.87,115,26.01,96,0.82,2.54,149,-3.72
Arkansas Tech,Great American,3-8,0.273,111,1.68,108,-0.95,151,21.24,54,5.51,2.56,72,6.02
Ft Lewis,Rocky Mtn AC,3-8,0.273,112,1.64,119,-3.37,128,25.00,108,-0.68,2.52,68,7.20
Virginia Union,Central IAA,7-3,0.700,113,1.64,124,-4.62,143,22.97,102,0.10,2.63,164,-7.18
Brevard,South Atlantic,1-10,0.091,114,1.62,106,-0.87,69,31.65,139,-4.81,2.55,55,9.88
Stonehill,Northeast-10,5-6,0.455,115,1.57,116,-3.11,153,21.02,73,3.57,2.54,143,-2.95
Black Hills St,Rocky Mtn AC,3-8,0.273,116,1.57,120,-3.42,99,28.12,136,-3.84,2.61,64,7.76
Bowie St,Central IAA,5-5,0.500,117,1.56,114,-2.40,134,23.96,88,1.33,2.57,152,-3.91
Missouri S&T,Great Lakes Val,4-7,0.364,118,1.56,118,-3.28,150,21.50,78,2.92,2.49,113,0.87
Edinboro,Penn St AC,3-8,0.273,119,1.54,121,-3.56,140,23.27,95,0.87,2.44,91,3.84
Ald-Broaddus,NCAA II Ind,7-4,0.636,120,1.51,125,-4.64,79,30.35,154,-7.29,2.69,165,-7.54
Quincy,Great Lakes Val,6-5,0.545,121,1.50,133,-5.78,139,23.40,117,-1.49,2.63,163,-6.80
NE Oklahoma,Mid America IAA,0-11,0.000,122,1.50,112,-1.94,127,25.03,98,0.72,2.37,1,19.60
SW Oklahoma,Great American,3-7,0.300,123,1.47,122,-3.74,133,24.04,105,-0.08,2.56,94,3.50
Fort Valley St,Southern IAC,6-4,0.600,124,1.46,128,-5.41,135,23.94,118,-1.66,2.51,156,-5.00
Simon Fraser,Great Northwest,2-9,0.182,125,1.45,117,-3.17,112,26.25,119,-1.73,2.49,71,6.06
Fayetteville St,Central IAA,5-5,0.500,126,1.43,123,-3.76,138,23.54,99,0.40,2.55,159,-6.18
St Anselm,Northeast-10,6-5,0.545,127,1.43,138,-7.77,113,26.24,150,-6.31,2.54,150,-3.79
Malone,Great Lakes IAC,1-10,0.091,128,1.36,129,-5.50,117,25.84,135,-3.63,2.51,37,11.95
Stillman,Southern IAC,5-6,0.455,129,1.34,135,-6.14,111,26.66,142,-5.09,2.55,119,0.09
Merrimack,Northeast-10,4-7,0.364,130,1.31,130,-5.64,122,25.30,133,-3.24,2.45,134,-2.04
Eliz. City St,Central IAA,4-6,0.400,131,1.30,127,-5.36,131,24.09,120,-1.75,2.67,142,-2.91
Wm Jewell,Great Lakes Val,5-6,0.455,132,1.25,145,-9.64,132,24.09,147,-6.03,2.43,116,0.20
Lincoln MO,Great Lakes Val,2-9,0.182,133,1.24,113,-2.23,103,27.81,126,-2.34,2.55,153,-4.70
SW Baptist,Great Lakes Val,4-7,0.364,134,1.22,131,-5.73,102,27.86,146,-5.89,2.46,158,-5.75
Minot St,Northern Sun,1-10,0.091,135,1.20,134,-6.05,145,22.60,111,-0.94,2.53,39,11.69
Seton Hill,Penn St AC,3-8,0.273,136,1.19,139,-8.06,107,27.35,157,-7.71,2.62,98,2.46
Urbana,Mountain East,3-8,0.273,137,1.16,126,-5.16,120,25.49,130,-2.96,2.50,135,-2.18
Clarion,Penn St AC,2-9,0.182,138,1.16,132,-5.78,141,23.19,115,-1.27,2.46,102,2.00
Ark Monticello,Great American,2-8,0.200,139,1.13,136,-6.87,105,27.79,152,-6.96,2.53,92,3.83
WV Wesleyan,Mountain East,4-6,0.400,140,1.13,142,-9.43,137,23.90,145,-5.63,2.57,126,-1.24
Morehouse,Southern IAC,6-4,0.600,141,1.12,148,-10.48,158,19.50,125,-2.28,2.60,160,-6.43
Shaw NC,Central IAA,3-7,0.300,142,0.97,140,-8.67,147,22.18,132,-3.15,2.48,146,-3.23
Utah Tech,Great Northwest,1-10,0.091,143,0.96,137,-7.06,114,26.16,144,-5.53,2.41,79,4.68
St Augustine's,Central IAA,3-7,0.300,144,0.95,143,-9.63,155,20.95,128,-2.88,2.45,129,-1.72
Fairmont St,Mountain East,3-7,0.300,145,0.89,151,-11.53,142,23.18,153,-7.01,2.60,122,-1.04
Benedict,Southern IAC,4-6,0.400,146,0.88,149,-10.57,148,21.95,140,-4.82,2.49,157,-5.38
McMurry,Lone Star,2-8,0.200,147,0.87,158,-14.03,118,25.81,167,-12.14,2.46,22,14.00
Central St OH,Southern IAC,4-6,0.400,148,0.85,147,-10.20,144,22.87,143,-5.37,2.76,161,-6.50
NW Oklahoma St,Great American,3-7,0.300,149,0.84,157,-13.57,149,21.71,156,-7.58,2.50,81,4.53
S Dakota Tech,Great Northwest,2-9,0.182,150,0.83,152,-11.59,91,29.42,169,-13.32,2.55,103,1.95
Lock Haven,Penn St AC,2-9,0.182,151,0.82,141,-9.09,159,19.47,109,-0.85,2.50,114,0.52
JC Smith,Central IAA,3-7,0.300,152,0.82,153,-11.72,160,18.72,127,-2.74,2.61,117,0.18
Kentucky St,Southern IAC,3-7,0.300,153,0.81,144,-9.63,156,20.23,124,-2.15,2.70,162,-6.63
Livingstone,Central IAA,5-5,0.500,154,0.81,154,-12.55,129,24.59,161,-9.44,2.68,166,-8.75
Panhandle St,NCAA II Ind,7-3,0.700,155,0.81,146,-10.17,126,25.07,155,-7.54,2.73,171,-23.92
S Connecticut,Northeast-10,2-9,0.182,156,0.61,150,-11.28,169,15.45,94,0.97,2.40,154,-4.73
Chowan,Central IAA,2-8,0.200,157,0.58,155,-13.21,123,25.28,165,-10.79,2.56,127,-1.51
UVA-Wise,Mountain East,2-9,0.182,158,0.48,160,-15.30,164,17.19,138,-4.79,2.50,101,2.25
WV State,Mountain East,2-9,0.182,159,0.47,159,-14.13,168,15.58,122,-2.01,2.54,130,-1.74
Clark Atlanta,Southern IAC,3-7,0.300,160,0.44,156,-13.30,165,16.31,121,-1.91,2.61,167,-9.17
MN Crookston,Northern Sun,0-11,0.000,161,0.28,161,-15.60,152,21.19,159,-9.09,2.47,53,10.15
Limestone,NCAA II Ind,2-9,0.182,162,0.18,163,-16.72,154,20.97,162,-9.99,2.47,151,-3.79
KY Wesleyan,NCAA II Ind,6-4,0.600,163,0.14,165,-18.16,136,23.92,170,-14.38,2.70,170,-17.60
Paine,Southern IAC,2-8,0.200,164,0.07,162,-15.89,162,18.02,149,-6.21,2.61,169,-12.18
Millersville,Penn St AC,1-10,0.091,165,-0.01,166,-18.47,163,17.71,158,-8.48,2.37,115,0.38
Mississippi Col,Gulf South,1-9,0.100,166,-0.03,164,-17.40,157,19.57,160,-9.27,2.52,21,14.05
Lane,Southern IAC,1-8,0.111,167,-0.18,168,-21.82,167,16.06,163,-10.18,2.37,155,-4.89
Southern Nazarene,Great American,0-11,0.000,168,-0.25,167,-20.00,161,18.51,166,-10.81,2.58,87,3.90
Pace,Northeast-10,1-10,0.091,169,-0.49,171,-26.29,166,16.14,171,-14.74,2.42,147,-3.45
Lincoln PA,Central IAA,1-9,0.100,170,-0.78,170,-26.11,170,14.85,168,-13.25,2.62,168,-10.23
Cheyney St,Penn St AC,0-11,0.000,171,-0.87,169,-25.48,171,12.87,164,-10.65,2.46,121,-0.25
