Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Thomas More,Presidents' AC,8-2,0.800,32,1.41,30,-4.55,22,27.17,47,-4.02,2.76,118,-21.86
Gust Adolphus,Minnesota IAC,6-4,0.600,33,1.36,31,-5.02,18,27.61,53,-4.93,2.60,56,-14.84
Widener,Mid Atlantic,12-1,0.923,34,1.34,43,-8.43,32,24.95,55,-5.68,2.53,105,-20.81
Wash & Jeff,Presidents' AC,10-2,0.833,35,1.32,38,-6.63,21,27.34,60,-6.27,2.67,85,-18.89
Colby,NESCAC,2-6,0.250,36,1.28,32,-5.38,62,21.41,26,0.91,2.60,5,0.91
Hobart & Smith,Liberty League,12-1,0.923,37,1.22,48,-9.72,69,20.30,36,-2.32,2.71,116,-21.75
Redlands,Southern Cal IAC,6-3,0.667,38,1.21,35,-6.29,38,24.26,38,-2.85,2.59,66,-15.72
WI River Falls,Wisconsin IAC,3-7,0.300,39,1.18,33,-6.22,68,20.32,25,1.16,2.67,14,-1.09
Muhlenberg,Centennial,9-2,0.818,40,1.16,37,-6.55,37,24.67,42,-3.52,2.71,111,-21.36
Buffalo St,Empire 8,8-3,0.727,41,1.15,40,-7.47,19,27.60,70,-7.37,2.47,60,-15.19
Wittenberg,North Coast AC,9-2,0.818,42,1.13,42,-8.01,39,24.23,52,-4.54,2.59,148,-24.51
Bowdoin,NESCAC,2-6,0.250,43,1.12,41,-7.54,80,18.47,20,1.69,2.60,8,-0.32
Pacific OR,Northwest,6-3,0.667,44,1.11,46,-8.64,51,23.20,48,-4.14,2.67,38,-12.32
Coe,American Rivers,5-5,0.500,45,1.10,39,-7.30,48,23.43,39,-3.04,2.46,29,-9.55
TX Lutheran,Southern CAC,9-2,0.818,46,1.09,50,-10.16,25,26.50,95,-8.96,2.50,78,-17.49
Salisbury,Empire 8,7-4,0.636,47,1.08,44,-8.49,34,24.83,54,-5.62,2.54,39,-12.43
Ithaca,Empire 8,7-4,0.636,48,1.01,45,-8.51,81,18.37,27,0.82,2.66,49,-13.99
Centre,SAA,10-1,0.909,49,0.99,52,-10.82,50,23.33,63,-6.45,2.71,123,-22.40
Dubuque,American Rivers,4-6,0.400,50,0.90,47,-8.74,56,22.61,43,-3.65,2.61,20,-7.65
Ohio Northern,Ohio AC,7-3,0.700,51,0.84,60,-12.51,60,22.06,65,-6.87,2.59,40,-12.85
Buena Vista,American Rivers,5-5,0.500,52,0.83,58,-11.67,31,25.22,98,-9.20,2.48,28,-9.41
Louisiana Chr,American SW,6-4,0.600,53,0.83,55,-11.49,23,26.76,116,-10.55,2.57,27,-9.39
Willamette,Northwest,5-4,0.556,54,0.79,51,-10.40,35,24.75,73,-7.45,2.59,59,-14.95
Augsburg,Minnesota IAC,4-6,0.400,55,0.78,53,-10.92,28,26.05,100,-9.27,2.39,22,-8.13
Rowan,New Jersey A.C.,7-4,0.636,56,0.77,54,-11.10,124,15.39,23,1.21,2.61,71,-16.18
WI Stout,Wisconsin IAC,2-8,0.200,57,0.75,49,-10.09,76,19.03,33,-1.42,2.53,15,-1.53
Utica,Empire 8,7-4,0.636,58,0.73,63,-12.69,63,21.37,62,-6.36,2.57,69,-16.01
Monmouth IL,Midwest,8-2,0.800,59,0.69,64,-12.82,75,19.29,51,-4.42,2.70,147,-24.44
WI Eau Claire,Wisconsin IAC,1-9,0.100,60,0.69,56,-11.53,102,17.14,31,-0.98,2.40,2,2.36
Hardin-Simmons,American SW,6-3,0.667,61,0.66,61,-12.55,36,24.73,103,-9.57,2.57,76,-17.33
Hampden-Sydney,Old Dominion AC,7-4,0.636,62,0.60,62,-12.66,49,23.34,84,-8.30,2.65,77,-17.44
Franklin,Heartland CAC,8-3,0.727,63,0.58,66,-13.40,47,23.59,101,-9.29,2.56,162,-25.25
Delaware Val,Mid Atlantic,9-2,0.818,64,0.54,69,-14.98,54,23.02,113,-10.30,2.65,166,-25.67
Huntingdon,USA South,7-3,0.700,65,0.49,59,-12.31,44,23.75,85,-8.35,2.63,158,-25.00
Emory & Henry,Old Dominion AC,8-2,0.800,66,0.49,76,-16.17,59,22.28,122,-10.75,2.54,119,-21.93
Whitworth,Northwest,6-4,0.600,67,0.49,68,-14.87,41,24.20,130,-11.37,2.71,72,-16.23
Guilford,Old Dominion AC,8-2,0.800,68,0.48,73,-15.70,58,22.37,114,-10.37,2.75,132,-23.52
Brockport St,Empire 8,5-5,0.500,69,0.47,70,-15.04,70,20.04,71,-7.39,2.58,64,-15.67
Morrisville St,New Jersey A.C.,9-2,0.818,70,0.46,85,-17.07,42,24.06,154,-13.43,2.75,134,-23.58
Hamilton,NESCAC,0-8,0.000,71,0.43,57,-11.66,71,19.89,44,-3.84,2.54,6,0.47
Chicago,University AA,8-1,0.889,72,0.42,95,-18.85,160,12.70,45,-3.85,2.68,146,-24.30
Augustana IL,Ill & Wisc,5-5,0.500,73,0.40,67,-14.15,96,17.73,49,-4.17,2.68,68,-15.89
IL Wesleyan,Ill & Wisc,4-6,0.400,74,0.39,65,-12.83,90,18.04,40,-3.17,2.50,51,-14.32
Chris Newport,USA South,8-4,0.667,75,0.38,80,-16.72,66,21.03,110,-10.05,2.51,102,-20.67
Alfred,Empire 8,5-5,0.500,76,0.38,74,-15.79,88,18.13,59,-6.21,2.50,67,-15.77
Montclair St,New Jersey A.C.,8-2,0.800,77,0.35,91,-17.98,155,12.92,41,-3.20,2.56,122,-22.20
Ursinus,Centennial,7-3,0.700,78,0.35,75,-15.92,74,19.63,78,-7.86,2.63,114,-21.66
Rhodes,SAA,8-2,0.800,79,0.30,88,-17.37,103,17.12,64,-6.80,2.60,143,-24.25
Bridgewater VA,Old Dominion AC,8-2,0.800,80,0.30,93,-18.47,99,17.26,82,-8.03,2.63,144,-24.25
Waynesburg,Presidents' AC,8-3,0.727,81,0.29,87,-17.33,77,18.98,90,-8.61,2.67,127,-22.87
Baldwin-Wallace,Ohio AC,5-5,0.500,82,0.27,71,-15.45,73,19.66,72,-7.41,2.51,50,-14.32
Carroll WI,Midwest,8-2,0.800,83,0.27,84,-17.02,84,18.31,74,-7.63,2.81,183,-27.99
Cortland St,New Jersey A.C.,5-5,0.500,84,0.23,72,-15.54,86,18.18,56,-6.03,2.55,84,-18.86
Adrian,Michigan IAA,8-3,0.727,85,0.23,79,-16.48,130,15.11,46,-3.89,2.57,109,-21.29
Elmhurst,Ill & Wisc,5-5,0.500,86,0.22,82,-16.84,95,17.83,66,-6.97,2.59,70,-16.14
St Lawrence,Liberty League,8-2,0.800,87,0.20,89,-17.76,142,14.15,50,-4.21,2.58,177,-26.96
Otterbein,Ohio AC,5-5,0.500,88,0.20,92,-18.41,100,17.21,79,-7.93,2.49,31,-10.66
Simpson IA,American Rivers,3-7,0.300,89,0.16,78,-16.39,83,18.33,68,-7.02,2.51,42,-13.00
Lycoming,Mid Atlantic,8-2,0.800,90,0.15,96,-19.22,112,16.31,76,-7.83,2.64,174,-26.68
Albion,Michigan IAA,6-4,0.600,91,0.15,77,-16.24,43,24.04,145,-12.59,2.65,136,-23.74
Luther IA,American Rivers,5-5,0.500,92,0.12,97,-19.56,93,17.89,106,-9.75,2.50,63,-15.52
Maryville TN,USA South,7-3,0.700,93,0.11,86,-17.08,79,18.60,80,-7.99,2.59,170,-25.89
Cal Lutheran,Southern Cal IAC,4-5,0.444,94,0.09,83,-16.98,55,22.71,135,-11.99,2.54,92,-19.47
Framingham St,MASCAC,10-1,0.909,95,0.09,99,-19.69,110,16.47,88,-8.46,2.60,211,-33.21
Randolph-Macon,Old Dominion AC,5-5,0.500,96,0.03,90,-17.83,82,18.35,89,-8.48,2.55,107,-21.03
Illinois Col,Midwest,7-3,0.700,97,0.02,81,-16.75,67,20.92,109,-9.98,2.68,196,-29.98
DePauw,North Coast AC,7-3,0.700,98,-0.01,94,-18.75,129,15.12,57,-6.17,2.62,185,-28.18
Stevenson,Mid Atlantic,8-3,0.727,99,-0.02,104,-20.84,154,13.17,61,-6.31,2.70,172,-25.93
St Norbert,Midwest,6-4,0.600,100,-0.11,105,-20.92,143,13.78,67,-7.00,2.48,133,-23.57
Hope,Michigan IAA,6-4,0.600,101,-0.12,102,-20.45,97,17.68,115,-10.43,2.54,159,-25.04
Methodist,USA South,6-4,0.600,102,-0.13,100,-20.05,46,23.69,185,-16.04,2.57,161,-25.10
E Texas Bap,American SW,4-6,0.400,103,-0.14,98,-19.65,20,27.59,213,-19.54,2.61,54,-14.77
Frank & Marsh,Centennial,5-5,0.500,104,-0.15,103,-20.71,131,14.84,77,-7.85,2.64,98,-20.46
Hamline,Minnesota IAC,4-6,0.400,105,-0.16,109,-21.74,121,15.64,105,-9.68,2.53,45,-13.14
Frostburg St,Empire 8,4-6,0.400,106,-0.16,122,-23.43,161,12.68,87,-8.41,2.52,53,-14.47
Mt St Joseph,Heartland CAC,8-2,0.800,107,-0.20,111,-22.17,72,19.81,165,-14.28,2.74,206,-31.83
Loras,American Rivers,3-7,0.300,108,-0.21,130,-24.70,126,15.31,138,-12.31,2.59,26,-9.18
Gettysburg,Centennial,5-5,0.500,109,-0.21,108,-21.72,108,16.65,119,-10.66,2.63,95,-19.95
Cornell IA,Midwest,5-4,0.556,110,-0.22,106,-21.10,78,18.88,137,-12.29,2.53,154,-24.80
Macalester,Midwest,9-2,0.818,111,-0.25,148,-26.07,176,11.15,102,-9.52,2.72,155,-24.82
Bethany WV,Presidents' AC,6-5,0.545,112,-0.29,113,-22.40,137,14.52,99,-9.23,2.52,96,-20.17
Carthage,Ill & Wisc,3-7,0.300,113,-0.29,107,-21.34,123,15.40,96,-9.05,2.51,62,-15.50
Puget Sound,Northwest,4-5,0.444,114,-0.30,126,-24.04,91,18.03,168,-14.37,2.52,55,-14.82
Claremont M.S.,Southern Cal IAC,5-4,0.556,115,-0.30,110,-22.12,139,14.41,93,-8.83,2.76,137,-23.83
Washington StL,University AA,4-6,0.400,116,-0.34,101,-20.28,116,15.82,86,-8.40,2.67,139,-23.95
Moravian,Centennial,5-5,0.500,117,-0.36,124,-23.81,172,11.72,75,-7.83,2.54,103,-20.77
Juniata,Centennial,5-5,0.500,118,-0.40,123,-23.45,94,17.86,156,-13.61,2.64,120,-21.99
Rensselaer,Liberty League,6-5,0.545,119,-0.41,118,-22.90,118,15.77,125,-10.97,2.51,171,-25.91
St Scholastica,Upper Midwest,10-1,0.909,120,-0.42,129,-24.47,122,15.62,140,-12.39,2.68,230,-40.16
Hartwick,Empire 8,2-8,0.200,121,-0.43,121,-23.22,85,18.24,158,-13.76,2.50,41,-13.00
Albright,Mid Atlantic,6-5,0.545,122,-0.44,131,-24.79,136,14.59,134,-11.69,2.49,141,-24.05
Millsaps,SAA,3-6,0.333,123,-0.47,117,-22.84,156,12.91,83,-8.05,2.58,81,-18.08
Trinity TX,Southern CAC,4-6,0.400,124,-0.47,119,-22.98,159,12.72,81,-7.99,2.54,115,-21.75
Occidental,Southern Cal IAC,5-4,0.556,125,-0.48,138,-25.22,105,16.97,169,-14.49,2.64,124,-22.43
Olivet MI,Michigan IAA,6-4,0.600,126,-0.49,125,-23.92,104,17.04,153,-13.26,2.58,192,-29.50
W Connecticut,MASCAC,7-4,0.636,127,-0.51,112,-22.29,92,17.93,144,-12.52,2.65,214,-33.49
Muskingum,Ohio AC,3-7,0.300,128,-0.52,128,-24.38,150,13.47,112,-10.15,2.53,36,-11.85
Trine,Michigan IAA,6-4,0.600,129,-0.54,137,-25.16,107,16.65,160,-14.11,2.49,178,-27.66
Hendrix,SAA,6-4,0.600,130,-0.55,151,-26.57,87,18.14,191,-17.01,2.67,165,-25.46
Ohio Wesleyan,North Coast AC,6-4,0.600,131,-0.57,135,-25.14,120,15.64,150,-13.08,2.45,180,-27.88
St Olaf,Minnesota IAC,1-9,0.100,132,-0.59,116,-22.70,146,13.64,91,-8.64,2.46,30,-10.27
NC Wesleyan,USA South,5-5,0.500,133,-0.59,144,-25.65,111,16.34,166,-14.29,2.50,151,-24.67
Denison,North Coast AC,6-4,0.600,134,-0.60,133,-24.89,141,14.25,132,-11.43,2.70,193,-29.82
North Park,Ill & Wisc,2-8,0.200,135,-0.61,120,-23.08,127,15.21,118,-10.59,2.63,75,-16.60
Birmingham So,SAA,3-7,0.300,136,-0.63,132,-24.86,145,13.68,123,-10.84,2.47,90,-19.40
W New England,New England FC,8-2,0.800,137,-0.64,153,-27.15,132,14.72,162,-14.17,2.58,218,-34.83
Dickinson,Centennial,3-7,0.300,138,-0.64,142,-25.60,125,15.31,152,-13.21,2.55,83,-18.66
Shenandoah,Old Dominion AC,4-6,0.400,139,-0.65,141,-25.50,128,15.16,148,-12.96,2.59,140,-23.95
Lebanon Val,Mid Atlantic,3-7,0.300,140,-0.66,115,-22.59,119,15.67,117,-10.56,2.60,167,-25.78
Carleton MN,Minnesota IAC,2-8,0.200,141,-0.67,143,-25.62,166,12.16,111,-10.08,2.42,35,-11.53
Washington & Lee,Old Dominion AC,2-8,0.200,142,-0.67,114,-22.51,115,15.92,121,-10.74,2.57,110,-21.32
Springfield,Liberty League,5-5,0.500,143,-0.69,136,-25.14,101,17.20,172,-14.64,2.60,182,-27.98
Rochester NY,Liberty League,5-4,0.556,144,-0.70,150,-26.43,162,12.54,129,-11.27,2.59,187,-28.51
Millikin,Ill & Wisc,3-7,0.300,145,-0.70,146,-25.81,158,12.88,126,-10.99,2.54,88,-19.01
Rose-Hulman,Heartland CAC,7-3,0.700,146,-0.71,157,-27.94,106,16.90,193,-17.14,2.58,205,-31.83
Benedictine IL,Northern Athletic,6-5,0.545,147,-0.72,152,-27.00,182,10.66,108,-9.95,2.64,175,-26.84
Case Western,Presidents' AC,3-7,0.300,148,-0.74,140,-25.25,168,12.11,104,-9.66,2.62,101,-20.64
Westminster PA,Presidents' AC,4-6,0.400,149,-0.74,139,-25.23,149,13.50,127,-11.03,2.56,152,-24.75
MIT,New England FC,10-1,0.909,150,-0.76,179,-31.13,148,13.63,192,-17.06,2.66,215,-33.64
Salve Regina,New England FC,7-4,0.636,151,-0.78,145,-25.75,140,14.39,141,-12.45,2.68,217,-34.78
Kean,New Jersey A.C.,2-8,0.200,152,-0.79,127,-24.07,165,12.40,92,-8.77,2.49,86,-18.92
Capital,Ohio AC,3-7,0.300,153,-0.80,154,-27.34,89,18.12,197,-17.76,2.46,57,-14.89
Susquehanna,Centennial,2-8,0.200,154,-0.83,147,-25.89,153,13.24,131,-11.43,2.61,93,-19.62
Howard Payne,American SW,4-6,0.400,155,-0.87,180,-31.20,98,17.26,220,-20.76,2.46,80,-17.86
Union NY,Liberty League,2-8,0.200,156,-0.87,134,-24.99,147,13.63,124,-10.92,2.51,113,-21.60
Thiel,Presidents' AC,4-6,0.400,157,-0.88,156,-27.90,114,15.94,187,-16.13,2.46,150,-24.66
Sul Ross,American SW,2-8,0.200,158,-0.88,149,-26.08,134,14.67,149,-13.05,2.62,79,-17.62
Austin Col,Southern CAC,5-5,0.500,159,-0.89,169,-29.77,184,10.39,142,-12.46,2.61,169,-25.86
Wm Paterson,New Jersey A.C.,4-6,0.400,160,-0.89,158,-28.09,177,11.14,133,-11.54,2.52,157,-24.93
LaGrange,USA South,5-5,0.500,161,-0.90,173,-30.15,117,15.78,202,-18.23,2.42,156,-24.84
Lakeland,Northern Athletic,6-4,0.600,162,-0.90,160,-28.76,204,7.85,94,-8.91,2.66,207,-31.84
WI Lutheran,Northern Athletic,7-3,0.700,163,-0.93,175,-30.43,186,10.11,147,-12.84,2.56,210,-32.39
King's PA,Mid Atlantic,4-6,0.400,164,-0.95,165,-29.32,181,10.71,139,-12.34,2.52,164,-25.39
St Vincent,Presidents' AC,4-6,0.400,165,-0.95,170,-29.87,164,12.41,171,-14.58,2.57,97,-20.34
Marietta,Ohio AC,2-8,0.200,166,-0.97,155,-27.38,138,14.49,161,-14.17,2.55,46,-13.25
Geneva,Presidents' AC,3-7,0.300,167,-0.99,159,-28.66,152,13.37,167,-14.32,2.53,125,-22.50
Carnegie Mellon,Presidents' AC,4-6,0.400,168,-1.00,174,-30.21,189,9.59,136,-12.10,2.58,149,-24.55
Concordia WI,Northern Athletic,5-5,0.500,169,-1.00,171,-29.90,109,16.55,207,-18.76,2.51,195,-29.94
Sewanee,SAA,2-8,0.200,170,-1.01,162,-28.93,173,11.54,146,-12.78,2.49,100,-20.61
Endicott,New England FC,5-5,0.500,171,-1.01,163,-29.11,169,12.09,155,-13.50,2.54,202,-30.95
Wooster,North Coast AC,4-6,0.400,172,-1.03,164,-29.31,144,13.73,177,-15.33,2.49,153,-24.80
Berry,SAA,2-8,0.200,173,-1.03,161,-28.77,188,9.64,120,-10.71,2.63,106,-21.01
Worcester Tech,Liberty League,4-6,0.400,174,-1.11,167,-29.63,202,7.89,107,-9.82,2.65,184,-28.02
College of NJ,New Jersey A.C.,2-8,0.200,175,-1.14,168,-29.69,209,7.17,97,-9.16,2.53,89,-19.17
La Verne,Southern Cal IAC,2-7,0.222,176,-1.17,176,-30.55,113,16.13,209,-18.99,2.55,104,-20.80
Bluffton,Heartland CAC,6-4,0.600,177,-1.19,188,-33.26,198,8.67,163,-14.23,2.60,200,-30.49
Lake Forest,Midwest,4-6,0.400,178,-1.20,183,-32.18,213,6.70,128,-11.18,2.54,160,-25.07
S Virginia,New Jersey A.C.,1-9,0.100,179,-1.20,166,-29.57,183,10.59,143,-12.46,2.51,74,-16.32
Manchester,Heartland CAC,4-6,0.400,180,-1.25,177,-30.78,135,14.65,196,-17.74,2.71,199,-30.48
Northwestern MN,Upper Midwest,8-2,0.800,181,-1.27,186,-32.90,187,9.73,174,-14.93,2.66,240,-42.94
Hiram,North Coast AC,5-5,0.500,182,-1.28,192,-34.50,191,9.37,188,-16.17,2.66,173,-26.24
Ripon,Midwest,3-7,0.300,183,-1.30,178,-30.85,174,11.41,170,-14.57,2.49,190,-29.31
George Fox,Northwest,1-8,0.111,184,-1.31,172,-29.97,179,10.84,151,-13.11,2.46,61,-15.39
Whittier,Southern Cal IAC,2-7,0.222,185,-1.32,181,-32.15,185,10.21,173,-14.66,2.61,121,-22.17
Worcester St,MASCAC,7-3,0.700,186,-1.32,195,-34.74,157,12.91,216,-19.95,2.51,224,-36.71
Kalamazoo,Michigan IAA,2-8,0.200,187,-1.35,184,-32.23,180,10.73,176,-15.26,2.46,126,-22.75
Catholic,Old Dominion AC,3-7,0.300,188,-1.38,185,-32.74,151,13.39,205,-18.43,2.42,176,-26.84
Greensboro,USA South,3-7,0.300,189,-1.42,201,-36.25,175,11.39,215,-19.94,2.53,117,-21.81
Wilkes,Mid Atlantic,2-8,0.200,190,-1.43,182,-32.16,171,11.73,189,-16.19,2.63,138,-23.94
Alma,Michigan IAA,2-8,0.200,191,-1.47,190,-33.46,199,8.50,164,-14.26,2.52,135,-23.69
Averett,USA South,2-8,0.200,192,-1.49,191,-34.23,193,9.34,183,-15.88,2.42,129,-23.11
Husson,East Coast,8-2,0.800,193,-1.56,202,-36.55,208,7.19,186,-16.05,2.53,236,-42.30
Westfield St,MASCAC,5-5,0.500,194,-1.56,196,-34.77,211,6.92,159,-13.99,2.50,221,-35.69
Ferrum,USA South,1-9,0.100,195,-1.57,187,-33.13,190,9.53,175,-14.97,2.47,131,-23.40
Fitchburg St,MASCAC,6-4,0.600,196,-1.58,199,-35.86,206,7.74,184,-15.90,2.57,225,-37.37
Defiance,Heartland CAC,3-7,0.300,197,-1.59,194,-34.62,196,8.76,180,-15.68,2.55,191,-29.49
Bridgewater MA,MASCAC,4-6,0.400,198,-1.60,193,-34.62,197,8.68,179,-15.60,2.42,212,-33.22
McDaniel,Centennial,1-9,0.100,199,-1.61,198,-35.47,178,11.05,208,-18.82,2.49,91,-19.44
Lewis & Clark,Northwest,0-9,0.000,200,-1.65,189,-33.35,163,12.53,201,-18.19,2.56,48,-13.42
Pomona-Pitzer,Southern Cal IAC,1-8,0.111,201,-1.70,200,-36.20,194,9.27,198,-17.77,2.55,99,-20.57
SW Univ TX,Southern CAC,1-8,0.111,202,-1.75,205,-37.27,195,9.17,206,-18.74,2.51,108,-21.03
Greenville,Upper Midwest,7-3,0.700,203,-1.77,207,-37.79,170,12.07,231,-22.17,2.54,238,-42.69
Hanover,Heartland CAC,2-8,0.200,204,-1.77,197,-34.89,133,14.68,229,-21.87,2.49,179,-27.70
Norwich,East Coast,7-4,0.636,205,-1.80,211,-39.03,223,4.47,182,-15.80,2.49,228,-38.74
Grinnell,Midwest,3-7,0.300,206,-1.81,204,-36.88,216,6.27,178,-15.45,2.55,201,-30.84
Beloit,Midwest,3-7,0.300,207,-1.82,206,-37.58,201,8.21,200,-18.09,2.61,186,-28.26
Merchant Marine,Liberty League,2-8,0.200,208,-1.84,203,-36.67,192,9.37,203,-18.34,2.53,181,-27.97
MA Dartmouth,MASCAC,4-6,0.400,209,-1.93,210,-38.97,203,7.88,210,-19.15,2.48,216,-34.51
Coast Guard,New England FC,3-7,0.300,210,-1.95,208,-38.00,228,3.32,157,-13.62,2.61,208,-31.97
Wilmington OH,Ohio AC,0-10,0.000,211,-2.03,209,-38.38,167,12.13,233,-22.82,2.33,33,-10.98
Oberlin,North Coast AC,2-8,0.200,212,-2.11,217,-41.85,210,7.02,222,-21.17,2.31,145,-24.29
MA Maritime,MASCAC,4-6,0.400,213,-2.13,216,-41.49,205,7.76,225,-21.56,2.39,223,-36.20
Misericordia,Mid Atlantic,1-9,0.100,214,-2.14,213,-40.28,212,6.71,211,-19.29,2.52,130,-23.18
Castleton,East Coast,7-3,0.700,215,-2.16,222,-43.00,218,5.70,221,-21.00,2.59,244,-44.42
Iowa Wesleyan,Upper Midwest,6-4,0.600,216,-2.16,218,-41.94,207,7.41,226,-21.65,2.49,234,-41.85
Curry,New England FC,3-7,0.300,217,-2.19,219,-42.24,232,2.43,190,-16.96,2.52,209,-32.32
Kenyon,North Coast AC,1-9,0.100,218,-2.25,212,-39.98,219,5.29,195,-17.57,2.51,168,-25.82
Westminster MO,Upper Midwest,6-4,0.600,219,-2.26,223,-43.71,225,4.02,217,-20.03,2.64,235,-42.28
Grove City,Presidents' AC,0-10,0.000,220,-2.30,214,-40.55,221,5.12,199,-17.97,2.45,112,-21.55
Apprentice,NCAA III Ind,1-8,0.111,221,-2.40,215,-41.19,214,6.62,218,-20.11,2.55,194,-29.85
Knox,Midwest,2-8,0.200,222,-2.42,220,-42.37,220,5.20,214,-19.87,2.47,204,-31.46
Aurora,Northern Athletic,1-9,0.100,223,-2.49,221,-42.71,224,4.46,212,-19.47,2.45,188,-28.84
SUNY Maritime,East Coast,4-6,0.400,224,-2.54,224,-44.23,237,0.85,194,-17.37,2.47,239,-42.85
Allegheny,North Coast AC,1-9,0.100,225,-2.54,225,-44.94,222,4.50,228,-21.74,2.44,163,-25.32
Mt Ida,East Coast,5-5,0.500,226,-2.56,226,-45.54,238,0.57,204,-18.41,2.60,243,-43.70
ME Maritime,New England FC,3-6,0.333,227,-2.58,228,-46.12,200,8.37,242,-26.78,2.49,227,-38.00
Alfred St,NCAA III Ind,2-7,0.222,228,-2.60,227,-45.89,215,6.33,235,-24.52,2.55,197,-30.11
Anderson IN,Heartland CAC,2-8,0.200,229,-2.70,234,-49.00,226,3.86,237,-25.16,2.51,189,-28.88
Rockford,Northern Athletic,2-8,0.200,230,-2.76,232,-47.59,234,1.42,223,-21.31,2.47,213,-33.27
Crown MN,Upper Midwest,4-6,0.400,231,-2.77,231,-47.27,233,2.13,227,-21.70,2.51,229,-39.66
Concordia IL,Northern Athletic,1-8,0.111,232,-2.85,233,-47.75,230,2.56,232,-22.62,2.44,203,-31.06
FDU Madison,Mid Atlantic,0-10,0.000,233,-2.90,230,-47.10,217,6.11,238,-25.52,2.54,142,-24.20
Gallaudet,East Coast,2-7,0.222,234,-2.93,229,-46.48,242,-3.07,181,-15.71,2.40,233,-41.56
Lawrence,Midwest,2-8,0.200,235,-3.01,235,-49.97,236,1.33,234,-23.60,2.62,222,-35.83
MacMurray,Upper Midwest,3-7,0.300,236,-3.14,239,-51.23,229,3.11,240,-26.64,2.51,232,-41.36
