Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
WI Stevens Pt,Wisconsin IAC,4-6,0.400,20,1.84,18,-0.71,33,22.73,19,1.42,3.07,7,1.32
Central IA,American Rivers,9-2,0.818,21,1.80,27,-2.95,40,21.71,23,0.20,3.18,36,-10.07
Wesley DE,Atlantic Central,12-2,0.857,22,1.75,26,-2.61,10,27.31,50,-5.06,3.58,79,-19.02
WI River Falls,Wisconsin IAC,3-7,0.300,23,1.75,19,-0.83,29,23.25,21,0.78,3.14,3,3.37
John Carroll,Ohio AC,7-3,0.700,24,1.74,23,-2.28,38,22.14,22,0.44,3.29,31,-9.06
Hardin-Simmons,American SW,8-2,0.800,25,1.66,28,-3.14,21,24.53,37,-2.80,3.24,51,-14.02
N Central IL,Ill & Wisc,9-2,0.818,26,1.64,29,-3.87,28,23.41,33,-2.42,3.31,56,-15.56
Whitworth,Northwest,5-3,0.625,27,1.61,25,-2.51,9,28.93,61,-6.58,3.18,28,-8.62
Tufts,NESCAC,2-6,0.250,28,1.58,22,-1.67,61,18.59,8,4.60,3.09,6,2.15
Wabash,North Coast AC,11-1,0.917,29,1.56,31,-5.43,48,20.19,27,-0.76,3.36,97,-22.43
Willamette,Northwest,5-4,0.556,30,1.52,35,-6.01,25,23.93,52,-5.09,3.15,16,-2.74
Rowan,New Jersey A.C.,11-2,0.846,31,1.50,30,-4.70,42,21.03,28,-0.87,3.35,65,-16.39
St Olaf,Minnesota IAC,8-2,0.800,32,1.50,32,-5.70,11,26.53,70,-7.37,3.34,58,-15.61
Wheaton IL,Ill & Wisc,7-3,0.700,33,1.47,24,-2.37,20,24.70,31,-2.21,3.23,59,-15.70
Coe,American Rivers,9-2,0.818,34,1.45,36,-6.60,45,20.73,34,-2.47,3.22,64,-16.19
Cal Lutheran,Southern Cal IAC,8-1,0.889,35,1.33,37,-7.53,37,22.27,49,-4.94,3.17,74,-17.81
Occidental,Southern Cal IAC,9-1,0.900,36,1.27,41,-8.54,17,25.51,91,-9.20,3.28,75,-17.98
Otterbein,Ohio AC,7-3,0.700,37,1.22,45,-9.34,55,19.06,39,-3.54,3.26,33,-9.70
Bethel MN,Minnesota IAC,5-5,0.500,38,1.20,33,-5.73,52,19.64,26,-0.51,3.16,40,-10.62
Trinity TX,Southern CAC,9-1,0.900,39,1.17,47,-9.55,78,16.76,29,-1.45,3.17,88,-21.09
Carthage,Ill & Wisc,7-3,0.700,40,1.16,38,-7.70,70,17.42,25,-0.26,3.21,69,-17.05
Howard Payne,American SW,7-3,0.700,41,1.13,46,-9.46,36,22.30,65,-6.91,3.33,45,-12.49
WI Platteville,Wisconsin IAC,1-9,0.100,42,1.09,34,-5.81,34,22.67,40,-3.62,3.05,4,2.24
Bates,NESCAC,2-6,0.250,43,1.03,42,-8.73,59,18.66,36,-2.53,2.95,11,0.07
DePauw,Southern CAC,7-2,0.778,44,0.97,43,-8.91,63,18.32,32,-2.37,3.17,92,-21.90
St Thomas MN,Minnesota IAC,4-5,0.444,45,0.95,40,-8.13,47,20.69,43,-3.96,3.14,34,-9.87
Pac Lutheran,Northwest,3-6,0.333,46,0.94,39,-7.82,23,24.15,68,-7.11,3.17,25,-7.29
Baldwin-Wallace,Ohio AC,4-6,0.400,47,0.85,44,-9.09,84,15.90,24,-0.14,3.13,29,-8.72
Union NY,Liberty League,11-1,0.917,48,0.80,62,-14.07,54,19.27,85,-8.48,3.32,102,-22.78
Wartburg,American Rivers,7-3,0.700,49,0.80,55,-11.98,81,16.68,41,-3.81,3.20,62,-16.01
Albion,Michigan IAA,7-4,0.636,50,0.77,48,-9.65,43,20.98,55,-5.77,3.28,85,-20.01
Wash & Jeff,Presidents' AC,9-2,0.818,51,0.72,50,-9.88,31,23.10,78,-8.12,3.29,140,-27.47
Redlands,Southern Cal IAC,5-4,0.556,52,0.71,52,-11.21,49,20.13,60,-6.48,3.19,55,-15.21
TX Lutheran,American SW,5-5,0.500,53,0.69,51,-10.77,41,21.11,66,-7.02,3.22,49,-13.52
St John Fisher,Empire 8,8-3,0.727,54,0.68,49,-9.86,35,22.43,71,-7.43,3.18,127,-26.14
Thiel,Presidents' AC,11-1,0.917,55,0.67,63,-14.26,76,16.81,58,-6.21,3.22,129,-26.23
Ithaca,Empire 8,8-3,0.727,56,0.65,53,-11.54,26,23.92,103,-10.60,3.23,94,-22.12
Cortland St,New Jersey A.C.,7-3,0.700,57,0.64,57,-12.83,80,16.71,47,-4.68,3.15,83,-19.25
Puget Sound,Northwest,4-5,0.444,58,0.61,59,-13.29,71,17.26,54,-5.69,3.17,37,-10.16
E Texas Bap,American SW,6-4,0.600,59,0.58,66,-14.88,90,15.24,53,-5.26,3.07,42,-11.35
Hobart & Smith,Liberty League,9-2,0.818,60,0.53,67,-15.00,86,15.85,57,-5.99,3.21,107,-23.63
Millikin,Ill & Wisc,5-5,0.500,61,0.51,65,-14.67,60,18.60,83,-8.41,3.14,48,-13.22
Wittenberg,North Coast AC,5-5,0.500,62,0.50,56,-12.29,44,20.75,81,-8.18,3.28,87,-20.88
Gust Adolphus,Minnesota IAC,3-7,0.300,63,0.50,58,-13.14,83,15.94,45,-4.22,3.22,30,-8.78
Rensselaer,Liberty League,8-2,0.800,64,0.49,68,-15.03,66,17.98,79,-8.15,3.28,128,-26.22
Delaware Val,Mid Atlantic,12-1,0.923,65,0.49,75,-16.50,73,17.14,89,-8.78,3.18,149,-28.10
Luther IA,American Rivers,6-4,0.600,66,0.49,64,-14.56,56,19.01,87,-8.71,3.09,73,-17.80
Bridgewater VA,Old Dominion AC,10-2,0.833,67,0.49,74,-16.42,50,19.88,109,-11.44,3.25,117,-24.90
Simpson IA,American Rivers,5-5,0.500,68,0.46,60,-13.57,98,14.41,38,-3.12,3.28,71,-17.31
Brockport St,Atlantic Central,5-5,0.500,69,0.44,61,-13.94,92,15.05,44,-4.13,3.21,63,-16.11
Hamilton,NESCAC,1-7,0.125,70,0.38,69,-15.35,67,17.96,84,-8.45,3.14,5,2.16
Wesleyan CT,NESCAC,0-8,0.000,71,0.37,54,-11.74,69,17.90,48,-4.78,3.14,8,1.18
Marietta,Ohio AC,5-5,0.500,72,0.35,85,-17.66,85,15.86,86,-8.66,2.94,38,-10.31
La Verne,Southern Cal IAC,5-4,0.556,73,0.34,76,-16.76,57,18.72,104,-10.62,3.19,60,-15.70
Adrian,Michigan IAA,8-2,0.800,74,0.33,72,-16.13,74,17.02,82,-8.29,3.23,136,-27.12
Elmhurst,Ill & Wisc,6-4,0.600,75,0.32,84,-17.54,58,18.67,108,-11.35,3.13,84,-19.78
Salisbury,Atlantic Central,8-3,0.727,76,0.32,71,-16.10,39,21.89,133,-13.13,3.27,101,-22.64
Alfred,Empire 8,9-2,0.818,77,0.27,83,-17.33,99,14.39,64,-6.86,3.31,158,-28.79
Mt St Joseph,Heartland CAC,9-2,0.818,78,0.25,77,-16.77,87,15.68,73,-7.59,3.28,120,-25.53
Hope,Michigan IAA,5-5,0.500,79,0.21,73,-16.41,72,17.20,88,-8.75,3.31,78,-18.89
Alma,Michigan IAA,6-4,0.600,80,0.19,82,-17.29,46,20.72,134,-13.15,3.34,95,-22.12
Buena Vista,American Rivers,5-5,0.500,81,0.17,88,-18.53,105,13.93,74,-7.60,3.12,57,-15.60
Lakeland,Illini-Badger,8-3,0.727,82,0.17,87,-18.09,64,18.30,113,-11.53,3.29,154,-28.37
Monmouth IL,Midwest,10-1,0.909,83,0.17,92,-19.78,65,18.19,132,-13.12,3.28,185,-31.75
IL Wesleyan,Ill & Wisc,3-7,0.300,84,0.14,81,-17.13,97,14.45,62,-6.72,3.16,39,-10.37
St Norbert,Midwest,8-2,0.800,85,0.11,79,-16.98,53,19.44,115,-11.56,3.17,188,-32.56
Muskingum,Ohio AC,2-8,0.200,86,0.10,70,-15.73,125,11.61,35,-2.48,3.11,32,-9.08
Louisiana Chr,American SW,4-5,0.444,87,0.09,86,-17.79,27,23.85,163,-16.78,3.33,66,-16.58
Hampden-Sydney,Old Dominion AC,8-2,0.800,88,0.05,78,-16.80,30,23.10,152,-15.05,3.23,171,-29.75
Widener,Mid Atlantic,8-3,0.727,89,0.00,91,-19.78,93,15.03,98,-9.96,3.32,130,-26.46
Loras,American Rivers,3-7,0.300,90,-0.00,80,-17.03,124,11.70,42,-3.88,3.15,76,-18.82
Washington StL,University AA,6-4,0.600,91,-0.05,90,-19.21,137,10.27,46,-4.62,3.04,89,-21.22
McMurry,American SW,5-5,0.500,92,-0.05,102,-21.51,62,18.40,153,-15.06,3.22,54,-15.15
Pomona-Pitzer,Southern Cal IAC,4-5,0.444,93,-0.07,89,-18.85,113,12.74,63,-6.73,3.11,86,-20.18
Ohio Wesleyan,North Coast AC,7-3,0.700,94,-0.10,106,-22.13,133,10.90,80,-8.17,3.14,108,-23.69
Montclair St,New Jersey A.C.,5-5,0.500,95,-0.11,96,-20.44,128,11.46,67,-7.05,3.19,81,-19.09
Wilkes,Mid Atlantic,8-3,0.727,96,-0.17,105,-21.98,112,12.84,99,-9.96,3.32,121,-25.58
Wilmington OH,Ohio AC,2-8,0.200,97,-0.24,99,-20.74,121,12.14,77,-8.02,3.17,24,-7.14
Johns Hopkins,Centennial,8-3,0.727,98,-0.24,112,-23.68,172,6.25,51,-5.07,3.17,122,-25.62
Chicago,University AA,5-4,0.556,99,-0.25,98,-20.65,126,11.56,69,-7.35,3.23,139,-27.40
Springfield,Empire 8,4-6,0.400,100,-0.29,94,-20.14,68,17.96,137,-13.24,3.18,96,-22.22
Augsburg,Minnesota IAC,1-9,0.100,101,-0.31,93,-20.10,82,16.62,117,-11.86,3.05,26,-7.91
Concordia WI,Illini-Badger,7-3,0.700,102,-0.33,103,-21.59,100,14.39,107,-11.12,3.24,191,-33.33
Chris Newport,USA South,6-4,0.600,103,-0.34,97,-20.58,106,13.81,95,-9.54,3.17,176,-30.19
Washington & Lee,Old Dominion AC,7-3,0.700,104,-0.35,109,-22.90,127,11.49,94,-9.53,3.18,148,-28.05
Frostburg St,Atlantic Central,6-5,0.545,105,-0.35,108,-22.61,148,8.73,59,-6.48,3.23,99,-22.63
Sul Ross,American SW,3-7,0.300,106,-0.38,104,-21.60,79,16.72,139,-13.46,3.25,67,-16.64
Rochester NY,Liberty League,4-6,0.400,107,-0.40,95,-20.39,89,15.37,105,-10.90,3.12,106,-23.53
W Connecticut,New Jersey A.C.,6-4,0.600,108,-0.43,117,-24.32,104,14.02,140,-13.48,3.34,125,-25.77
Moravian,Mid Atlantic,7-4,0.636,109,-0.45,116,-24.21,115,12.72,122,-12.07,3.12,145,-27.93
Methodist,USA South,8-2,0.800,110,-0.45,124,-25.58,95,14.64,155,-15.36,3.29,181,-30.72
Hamline,Minnesota IAC,3-7,0.300,111,-0.46,110,-23.49,147,8.82,72,-7.45,3.10,61,-15.91
Carleton MN,Minnesota IAC,4-6,0.400,112,-0.46,122,-25.38,131,11.02,114,-11.54,3.15,53,-14.99
Mississippi Col,American SW,2-8,0.200,113,-0.48,107,-22.16,96,14.52,116,-11.82,3.26,52,-14.56
Buffalo St,Atlantic Central,3-6,0.333,114,-0.49,115,-24.05,119,12.29,112,-11.48,3.15,77,-18.86
Wooster,North Coast AC,6-4,0.600,115,-0.50,118,-24.70,109,13.18,129,-13.02,3.08,151,-28.22
Centre,Southern CAC,7-3,0.700,116,-0.51,126,-25.77,118,12.29,135,-13.20,3.22,131,-26.65
Chapman,NCAA III Ind,2-7,0.222,117,-0.52,111,-23.66,116,12.67,111,-11.47,3.17,46,-12.69
Olivet MI,Michigan IAA,5-5,0.500,118,-0.53,113,-23.73,91,15.18,146,-14.06,3.11,126,-25.80
Ferrum,USA South,9-2,0.818,119,-0.54,129,-26.11,77,16.78,174,-18.03,3.24,182,-31.05
Huntingdon,NCAA III Ind,7-2,0.778,120,-0.54,119,-24.91,101,14.31,148,-14.36,3.23,189,-32.97
Allegheny,North Coast AC,3-7,0.300,121,-0.58,100,-21.27,117,12.52,90,-8.93,3.20,124,-25.73
Waynesburg,Presidents' AC,4-6,0.400,122,-0.61,101,-21.42,114,12.72,92,-9.29,3.24,147,-27.98
Dubuque,American Rivers,2-8,0.200,123,-0.67,120,-25.08,120,12.16,124,-12.38,3.16,72,-17.70
Thomas More,Presidents' AC,5-5,0.500,124,-0.68,131,-26.63,163,7.60,93,-9.37,3.10,113,-24.12
King's PA,Mid Atlantic,5-5,0.500,125,-0.70,123,-25.41,122,12.11,128,-12.66,3.24,138,-27.18
Claremont M.S.,Southern Cal IAC,3-6,0.333,126,-0.71,132,-26.66,123,11.72,141,-13.52,3.06,80,-19.02
Lycoming,Mid Atlantic,6-4,0.600,127,-0.72,137,-27.47,183,5.19,75,-7.80,3.22,146,-27.98
Sewanee,Southern CAC,5-5,0.500,128,-0.74,141,-28.48,174,6.15,96,-9.77,3.08,104,-23.09
Kean,New Jersey A.C.,4-6,0.400,129,-0.75,130,-26.48,135,10.40,120,-12.02,3.18,91,-21.63
Franklin,Heartland CAC,5-5,0.500,130,-0.76,128,-25.96,102,14.30,156,-15.41,3.18,153,-28.29
Worcester Tech,Liberty League,6-3,0.667,131,-0.77,145,-29.30,139,10.06,149,-14.51,3.12,164,-29.27
Frank & Marsh,Centennial,5-6,0.455,132,-0.81,135,-27.06,176,5.79,76,-7.99,3.21,118,-25.13
Whittier,Southern Cal IAC,2-7,0.222,133,-0.84,127,-25.93,132,10.99,121,-12.06,3.13,82,-19.19
Cornell IA,American Rivers,2-8,0.200,134,-0.86,133,-26.72,134,10.62,125,-12.49,3.19,68,-16.92
Averett,USA South,7-3,0.700,135,-0.87,147,-29.64,107,13.64,181,-18.42,3.23,175,-30.10
Carnegie Mellon,University AA,5-5,0.500,136,-0.89,136,-27.20,141,9.89,123,-12.23,3.14,177,-30.47
Menlo,NCAA III Ind,0-10,0.000,137,-0.90,114,-24.01,75,16.84,158,-15.99,3.06,23,-6.07
College of NJ,New Jersey A.C.,3-7,0.300,138,-0.90,134,-26.94,157,7.81,97,-9.89,3.06,98,-22.56
North Park,Ill & Wisc,3-7,0.300,139,-0.93,144,-29.16,162,7.63,118,-11.93,3.10,70,-17.14
Defiance,Heartland CAC,6-4,0.600,140,-0.93,150,-30.23,155,8.03,138,-13.39,3.10,143,-27.79
McDaniel,Centennial,5-5,0.500,141,-0.94,138,-27.67,153,8.22,106,-11.03,3.11,156,-28.54
Albright,Mid Atlantic,5-5,0.500,142,-0.94,139,-27.79,103,14.08,165,-17.01,3.11,159,-28.83
Rhodes,Southern CAC,2-8,0.200,143,-0.96,121,-25.13,138,10.12,101,-10.39,3.10,103,-22.99
Hanover,Heartland CAC,4-6,0.400,144,-0.97,140,-28.42,108,13.42,164,-16.98,3.08,119,-25.43
Rose-Hulman,Southern CAC,5-5,0.500,145,-1.00,146,-29.36,144,9.08,144,-13.58,3.07,161,-28.96
Muhlenberg,Centennial,3-7,0.300,146,-1.01,125,-25.73,186,4.92,56,-5.80,3.12,135,-26.99
Westminster PA,Presidents' AC,4-6,0.400,147,-1.06,149,-30.02,171,6.30,110,-11.47,3.01,115,-24.41
Austin Col,American SW,1-9,0.100,148,-1.08,148,-29.77,161,7.67,126,-12.58,3.03,47,-12.73
Carroll WI,Midwest,6-4,0.600,149,-1.08,142,-28.86,110,13.05,166,-17.06,3.25,195,-34.23
Wm Paterson,New Jersey A.C.,5-5,0.500,150,-1.13,155,-31.56,195,3.74,102,-10.45,3.19,152,-28.26
Anderson IN,Heartland CAC,5-5,0.500,151,-1.18,153,-31.21,145,8.99,154,-15.35,3.07,174,-30.07
Dickinson,Centennial,4-6,0.400,152,-1.19,151,-30.69,160,7.73,142,-13.56,3.12,150,-28.22
Merchant Marine,Liberty League,3-7,0.300,153,-1.20,152,-31.17,168,6.74,130,-13.05,3.17,109,-23.72
Northwestern MN,Upper Midwest,8-3,0.727,154,-1.21,154,-31.32,154,8.13,150,-14.59,3.25,210,-44.73
Gettysburg,Centennial,4-6,0.400,155,-1.21,157,-31.76,178,5.68,127,-12.59,3.21,134,-26.97
St Lawrence,Liberty League,2-7,0.222,156,-1.21,143,-29.02,142,9.68,145,-13.84,3.14,111,-23.88
Guilford,Old Dominion AC,5-5,0.500,157,-1.23,160,-32.08,94,14.84,204,-22.07,3.25,169,-29.61
Kalamazoo,Michigan IAA,4-6,0.400,158,-1.24,164,-33.01,152,8.41,159,-16.57,3.20,90,-21.41
Denison,North Coast AC,5-5,0.500,159,-1.29,159,-31.91,136,10.31,169,-17.37,3.36,179,-30.67
Utica,Empire 8,6-4,0.600,160,-1.31,171,-34.24,165,7.21,160,-16.60,3.17,166,-29.50
Grove City,Presidents' AC,3-7,0.300,161,-1.32,156,-31.58,196,3.55,100,-10.28,3.19,123,-25.70
Ursinus,Centennial,4-6,0.400,162,-1.32,162,-32.46,170,6.71,147,-14.32,3.14,160,-28.90
Case Western,University AA,3-7,0.300,163,-1.40,161,-32.45,189,4.35,119,-11.95,3.12,137,-27.14
Aurora,Illini-Badger,5-5,0.500,164,-1.40,163,-32.77,182,5.19,131,-13.10,3.20,193,-33.74
Millsaps,Southern CAC,2-7,0.222,165,-1.43,169,-33.72,158,7.81,161,-16.67,3.16,93,-22.06
Heidelberg,Ohio AC,0-10,0.000,166,-1.45,158,-31.89,111,13.01,189,-20.05,2.97,22,-5.84
Bluffton,Heartland CAC,3-7,0.300,167,-1.51,167,-33.46,166,7.21,157,-15.82,2.92,157,-28.63
Hartwick,Empire 8,4-6,0.400,168,-1.55,165,-33.23,88,15.52,211,-23.89,3.21,187,-32.30
Maryville TN,USA South,3-7,0.300,169,-1.59,170,-34.06,149,8.49,172,-17.69,3.08,167,-29.52
NC Wesleyan,USA South,4-6,0.400,170,-1.59,172,-34.33,146,8.87,179,-18.35,3.19,186,-32.00
Apprentice,Atlantic Central,4-6,0.400,171,-1.60,177,-36.30,200,2.14,143,-13.58,3.26,132,-26.75
FDU Madison,Mid Atlantic,4-6,0.400,172,-1.62,183,-37.54,164,7.58,192,-20.26,3.16,155,-28.40
Lebanon Val,Mid Atlantic,2-8,0.200,173,-1.65,166,-33.38,143,9.40,173,-17.92,3.22,141,-27.74
Beloit,Midwest,5-5,0.500,174,-1.68,174,-35.40,150,8.45,184,-18.99,3.25,198,-35.33
Catholic,Old Dominion AC,2-8,0.200,175,-1.71,168,-33.69,129,11.39,191,-20.23,3.13,133,-26.85
Greenville,Illini-Badger,4-6,0.400,176,-1.73,178,-36.30,175,5.87,168,-17.31,3.25,184,-31.52
Kenyon,North Coast AC,6-4,0.600,177,-1.74,193,-40.66,159,7.80,210,-23.60,3.20,190,-33.15
Colorado Col,NCAA III Ind,2-8,0.200,178,-1.77,186,-38.75,140,10.01,212,-23.91,3.10,105,-23.09
Susquehanna,Mid Atlantic,2-8,0.200,179,-1.78,176,-35.69,169,6.72,170,-17.55,3.16,142,-27.77
Ripon,Midwest,6-4,0.600,180,-1.81,182,-37.44,167,7.15,187,-19.73,3.22,207,-39.06
Bridgewater MA,New England FC,9-1,0.900,181,-1.82,185,-38.38,156,7.90,200,-21.42,3.26,227,-53.56
Coast Guard,Liberty League,2-7,0.222,182,-1.91,179,-36.86,204,1.21,136,-13.21,3.12,163,-29.06
WI Lutheran,Michigan IAA,1-9,0.100,183,-1.91,175,-35.68,191,4.21,151,-15.03,3.10,112,-23.90
Lewis & Clark,Northwest,0-4,0.000,184,-1.96,173,-35.27,130,11.11,201,-21.52,3.10,114,-24.40
Randolph-Macon,Old Dominion AC,2-8,0.200,185,-1.98,181,-37.13,187,4.49,162,-16.76,3.16,172,-29.77
Curry,New England FC,9-3,0.750,186,-1.99,184,-37.94,179,5.59,183,-18.67,3.19,213,-47.74
Oberlin,North Coast AC,3-7,0.300,187,-2.03,180,-36.95,173,6.23,178,-18.33,3.18,197,-34.85
Lawrence,Midwest,4-5,0.444,188,-2.04,190,-39.72,177,5.75,197,-20.61,3.20,199,-35.53
Norwich,Empire 8,3-7,0.300,189,-2.06,189,-39.28,192,3.99,180,-18.41,3.11,168,-29.52
Emory & Henry,Old Dominion AC,1-9,0.100,190,-2.09,192,-40.18,188,4.38,186,-19.71,3.00,110,-23.75
Shenandoah,USA South,2-8,0.200,191,-2.10,188,-39.27,194,3.75,177,-18.17,3.04,173,-29.77
MacMurray,Illini-Badger,4-6,0.400,192,-2.19,191,-40.04,181,5.21,194,-20.40,3.15,204,-38.38
Bethany WV,Presidents' AC,1-9,0.100,193,-2.20,195,-41.34,184,5.18,202,-21.67,3.06,116,-24.45
Endicott,New England FC,7-3,0.700,194,-2.24,198,-41.88,211,0.28,167,-17.31,3.29,215,-48.27
Fitchburg St,New England FC,8-3,0.727,195,-2.27,199,-42.40,208,0.62,176,-18.16,3.14,219,-49.00
Manchester,Heartland CAC,2-8,0.200,196,-2.29,201,-42.93,185,5.14,208,-23.21,3.09,162,-28.97
Lake Forest,Midwest,4-6,0.400,197,-2.30,197,-41.71,206,0.74,171,-17.59,3.08,206,-38.61
Martin Luther,Upper Midwest,6-3,0.667,198,-2.33,206,-44.04,214,-1.09,175,-18.10,3.24,212,-46.25
Trine,Michigan IAA,0-10,0.000,199,-2.35,187,-39.15,151,8.43,207,-22.72,2.89,100,-22.63
Greensboro,USA South,1-9,0.100,200,-2.38,194,-40.96,190,4.32,195,-20.42,3.15,165,-29.47
Plymouth St,NCAA III Ind,4-6,0.400,201,-2.39,204,-43.37,212,0.08,182,-18.60,3.17,201,-36.67
Husson,NCAA III Ind,3-4,0.429,202,-2.40,196,-41.37,193,3.84,193,-20.36,3.28,209,-42.90
Westminster MO,Upper Midwest,5-5,0.500,203,-2.45,205,-44.01,207,0.67,188,-19.83,3.15,208,-41.12
Rockford,Upper Midwest,7-3,0.700,204,-2.47,203,-43.15,197,3.54,203,-21.83,3.26,231,-54.91
Benedictine IL,Illini-Badger,3-7,0.300,205,-2.47,207,-44.20,199,2.86,205,-22.20,3.05,170,-29.70
MN Morris,Upper Midwest,4-6,0.400,206,-2.58,200,-42.57,198,3.12,198,-20.83,3.01,211,-44.96
Illinois Col,Midwest,3-7,0.300,207,-2.58,202,-42.96,201,2.03,190,-20.14,3.05,205,-38.47
ME Maritime,New England FC,7-3,0.700,208,-2.73,212,-48.40,203,1.53,213,-25.07,3.34,216,-48.45
Worcester St,New England FC,5-5,0.500,209,-2.81,209,-45.50,213,-0.18,196,-20.46,3.19,220,-50.35
Knox,Midwest,4-6,0.400,210,-2.81,213,-49.15,218,-2.05,206,-22.24,3.13,203,-37.23
Juniata,Mid Atlantic,0-10,0.000,211,-2.83,208,-44.85,180,5.25,214,-25.25,3.16,144,-27.83
MA Dartmouth,New England FC,5-5,0.500,212,-2.89,211,-47.18,221,-3.01,185,-19.31,3.11,214,-47.86
Earlham,North Coast AC,1-9,0.100,213,-3.00,210,-47.16,205,0.96,209,-23.26,3.07,180,-30.70
Grinnell,Midwest,1-9,0.100,214,-3.36,214,-50.65,202,2.00,218,-27.80,2.92,202,-36.98
Hiram,North Coast AC,1-9,0.100,215,-3.57,220,-55.76,217,-2.01,220,-28.89,3.15,178,-30.54
Mt Ida,NCAA III Ind,1-9,0.100,216,-3.58,217,-53.72,209,0.58,222,-29.45,3.00,200,-36.43
Westfield St,New England FC,4-5,0.444,217,-3.63,219,-55.53,229,-9.41,199,-21.27,3.13,223,-52.05
W New England,New England FC,3-6,0.333,218,-3.66,215,-53.33,220,-2.46,215,-26.01,3.30,225,-52.82
Salve Regina,New England FC,2-6,0.250,219,-3.68,218,-54.21,216,-1.81,217,-27.54,3.18,218,-48.66
Becker,NCAA III Ind,0-8,0.000,220,-3.72,216,-53.48,210,0.52,221,-29.14,3.06,196,-34.83
Eureka,Illini-Badger,1-9,0.100,221,-3.77,221,-56.24,222,-4.07,216,-27.31,3.20,192,-33.67
Maranatha Bap,Upper Midwest,4-5,0.444,222,-3.88,223,-58.50,223,-4.19,223,-29.45,3.16,230,-54.73
Concordia IL,Illini-Badger,0-10,0.000,223,-4.07,222,-57.35,215,-1.13,226,-31.36,3.02,183,-31.23
Macalester,NCAA III Ind,0-9,0.000,224,-4.20,224,-58.99,219,-2.07,229,-32.07,3.04,194,-33.80
Blackburn,Upper Midwest,2-8,0.200,225,-4.30,225,-59.33,224,-4.71,224,-29.77,3.19,224,-52.14
Crown MN,Upper Midwest,3-6,0.333,226,-4.38,227,-62.49,226,-7.78,225,-29.86,3.02,229,-54.40
MIT,New England FC,3-6,0.333,227,-4.51,228,-64.89,227,-7.98,228,-32.05,3.22,226,-52.93
Nichols,New England FC,0-9,0.000,228,-4.57,226,-60.56,225,-7.51,219,-28.20,3.03,217,-48.62
MA Maritime,New England FC,0-9,0.000,229,-5.06,229,-65.44,228,-8.88,227,-31.71,3.17,221,-50.62
Framingham St,New England FC,2-7,0.222,230,-5.21,230,-73.39,231,-13.98,230,-34.56,3.12,222,-50.91
Principia,Upper Midwest,1-8,0.111,231,-6.18,231,-78.33,230,-11.39,231,-42.08,3.00,232,-58.21
Trinity Bib,Upper Midwest,1-9,0.100,232,-6.71,232,-87.26,232,-16.93,232,-45.48,3.05,228,-53.62
