Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Howard Payne,American SW,7-3,0.700,62,0.63,63,-13.13,27,24.23,132,-12.46,3.26,74,-17.05
TX Lutheran,American SW,7-3,0.700,63,0.61,75,-15.07,39,22.43,133,-12.60,3.35,58,-15.15
Brockport St,Atlantic Central,6-4,0.600,64,0.60,56,-11.50,55,20.04,65,-6.64,3.40,87,-20.08
Olivet MI,Michigan IAA,8-2,0.800,65,0.57,71,-14.45,23,24.40,143,-13.95,3.41,122,-24.04
Hobart & Smith,Liberty League,9-2,0.818,66,0.52,72,-14.55,66,18.31,85,-7.95,3.39,120,-23.98
Johns Hopkins,Centennial,9-2,0.818,67,0.50,70,-14.34,109,13.81,40,-3.25,3.30,106,-22.79
Buena Vista,American Rivers,6-4,0.600,68,0.50,78,-15.36,82,16.25,67,-6.71,3.23,70,-16.41
Wittenberg,North Coast AC,7-3,0.700,69,0.50,62,-13.07,18,25.80,146,-13.97,3.35,149,-27.13
Hamilton,NESCAC,1-7,0.125,70,0.49,76,-15.18,60,19.63,109,-9.91,3.18,4,2.13
Salisbury,Atlantic Central,10-1,0.909,71,0.48,80,-15.57,73,17.39,87,-8.07,3.40,167,-28.74
Simpson IA,American Rivers,5-5,0.500,72,0.48,59,-12.47,92,15.07,36,-2.64,3.26,68,-16.36
Redlands,Southern Cal IAC,4-5,0.444,73,0.46,68,-13.92,44,20.93,111,-9.96,3.24,52,-13.79
Chris Newport,USA South,9-3,0.750,74,0.44,81,-15.61,107,14.02,49,-4.73,3.29,124,-24.44
Delaware Val,Mid Atlantic,12-1,0.923,75,0.41,100,-19.66,97,14.66,102,-9.42,3.40,118,-23.85
Gust Adolphus,Minnesota IAC,2-8,0.200,76,0.40,61,-12.67,68,18.25,61,-6.01,3.20,27,-7.97
Muhlenberg,Centennial,8-3,0.727,77,0.39,85,-16.55,147,9.42,26,-1.07,3.26,95,-21.56
E Texas Bap,American SW,4-6,0.400,78,0.33,69,-14.32,70,18.09,77,-7.51,3.20,48,-13.14
La Verne,Southern Cal IAC,4-5,0.444,79,0.30,86,-16.81,69,18.22,112,-10.14,3.24,47,-12.87
IL Wesleyan,Ill & Wisc,3-7,0.300,80,0.28,74,-14.78,72,17.77,81,-7.65,3.23,45,-12.66
Loras,American Rivers,4-6,0.400,81,0.27,77,-15.33,90,15.34,58,-5.77,3.24,77,-17.33
Wabash,North Coast AC,6-4,0.600,82,0.26,66,-13.70,78,17.06,60,-5.86,3.19,127,-24.55
Augsburg,Minnesota IAC,2-8,0.200,83,0.24,67,-13.80,64,18.44,72,-7.34,3.19,34,-10.06
McDaniel,Centennial,6-4,0.600,84,0.23,83,-16.11,130,11.02,32,-2.23,3.26,96,-21.56
Lakeland,Illini-Badger,7-3,0.700,85,0.23,82,-15.88,65,18.41,101,-9.39,3.27,177,-30.22
Chapman,NCAA III Ind,4-5,0.444,86,0.23,93,-18.15,87,15.69,95,-8.94,3.24,43,-12.09
Waynesburg,Presidents' AC,7-4,0.636,87,0.23,73,-14.65,53,20.09,108,-9.84,3.42,156,-28.11
Washington StL,University AA,6-4,0.600,88,0.18,91,-17.88,113,13.16,62,-6.14,3.29,88,-20.16
Hampden-Sydney,Old Dominion AC,8-2,0.800,89,0.18,92,-17.93,45,20.93,144,-13.96,3.37,162,-28.34
Mt St Joseph,Heartland CAC,10-1,0.909,90,0.15,111,-20.95,134,10.60,66,-6.65,3.35,154,-27.38
Albright,Mid Atlantic,8-3,0.727,91,0.14,90,-17.67,31,23.18,170,-15.95,3.17,125,-24.45
College of NJ,New Jersey A.C.,7-2,0.778,92,0.13,107,-20.38,125,11.45,70,-6.94,3.38,140,-25.52
Pomona-Pitzer,Southern Cal IAC,4-5,0.444,93,0.13,87,-16.92,111,13.64,57,-5.66,3.27,79,-17.42
Wilmington OH,Ohio AC,3-7,0.300,94,0.13,95,-18.71,110,13.70,76,-7.51,3.28,29,-8.51
Union NY,Liberty League,6-3,0.667,95,0.11,94,-18.32,104,14.11,78,-7.53,3.38,101,-22.47
Adrian,Michigan IAA,6-4,0.600,96,0.08,89,-17.44,116,12.26,50,-4.79,3.40,116,-23.76
Wesley DE,Atlantic Central,8-2,0.800,97,0.08,99,-19.65,98,14.64,100,-9.39,3.39,179,-30.34
Frank & Marsh,Centennial,8-3,0.727,98,0.08,97,-19.25,108,13.96,89,-8.31,3.39,135,-25.21
Monmouth IL,Midwest,9-1,0.900,99,0.05,104,-20.28,84,16.12,125,-11.50,3.29,194,-32.50
Wilkes,Mid Atlantic,6-4,0.600,100,0.04,88,-17.19,91,15.16,74,-7.45,3.35,132,-24.96
Cortland St,New Jersey A.C.,5-4,0.556,101,-0.00,96,-18.88,94,15.04,96,-9.02,3.20,91,-21.20
Alfred,Empire 8,8-3,0.727,102,-0.00,98,-19.60,131,10.94,55,-5.64,3.36,139,-25.40
Muskingum,Ohio AC,1-9,0.100,103,-0.05,84,-16.43,118,12.03,43,-3.57,3.21,24,-7.03
Thiel,Presidents' AC,7-3,0.700,104,-0.08,110,-20.83,126,11.44,73,-7.37,3.40,128,-24.56
Dickinson,Centennial,6-4,0.600,105,-0.10,115,-21.42,156,8.53,53,-5.05,3.32,98,-22.00
Widener,Mid Atlantic,6-4,0.600,106,-0.12,102,-19.73,96,14.92,106,-9.75,3.30,117,-23.79
Allegheny,North Coast AC,5-5,0.500,107,-0.12,105,-20.30,124,11.50,69,-6.90,3.31,130,-24.81
Moravian,Mid Atlantic,7-4,0.636,108,-0.12,112,-21.04,93,15.05,121,-11.19,3.24,112,-23.47
Concordia WI,Illini-Badger,7-3,0.700,109,-0.13,106,-20.34,89,15.40,118,-10.83,3.35,189,-31.89
Louisiana Chr,American SW,5-5,0.500,110,-0.23,119,-22.08,51,20.24,182,-17.42,3.29,78,-17.34
Carnegie Mellon,University AA,6-4,0.600,111,-0.24,101,-19.70,114,12.92,83,-7.71,3.46,168,-28.90
Aurora,Illini-Badger,6-5,0.545,112,-0.27,108,-20.43,85,16.09,127,-11.62,3.29,171,-29.15
Hanover,Heartland CAC,6-4,0.600,113,-0.31,116,-21.84,100,14.55,124,-11.49,3.26,143,-26.14
Rochester NY,Liberty League,4-6,0.400,114,-0.42,109,-20.82,88,15.69,126,-11.61,3.39,110,-23.43
Montclair St,New Jersey A.C.,4-4,0.500,115,-0.44,118,-22.01,137,10.36,75,-7.47,3.22,131,-24.88
King's PA,Mid Atlantic,4-6,0.400,116,-0.44,103,-20.19,102,14.38,105,-9.67,3.27,119,-23.95
Lycoming,Mid Atlantic,3-7,0.300,117,-0.45,113,-21.10,121,11.72,84,-7.92,3.22,90,-20.99
Rensselaer,Liberty League,5-4,0.556,118,-0.45,114,-21.36,103,14.31,117,-10.77,3.15,166,-28.68
Rhodes,Southern CAC,5-5,0.500,119,-0.47,120,-22.68,106,14.05,128,-11.83,3.33,123,-24.31
Elmhurst,Ill & Wisc,4-6,0.400,120,-0.50,122,-23.70,76,17.29,171,-16.09,3.32,97,-21.62
Claremont M.S.,Southern Cal IAC,2-7,0.222,121,-0.50,117,-21.87,122,11.59,90,-8.56,3.31,75,-17.13
Lake Forest,Midwest,8-2,0.800,122,-0.51,125,-25.50,169,7.38,86,-7.99,3.42,196,-32.66
Austin Col,American SW,3-7,0.300,123,-0.52,124,-24.97,141,9.85,110,-9.92,3.25,46,-12.80
Ohio Wesleyan,North Coast AC,5-5,0.500,124,-0.65,127,-26.21,145,9.43,115,-10.74,3.28,129,-24.76
Susquehanna,Mid Atlantic,4-6,0.400,125,-0.65,123,-24.74,80,16.73,174,-16.56,3.18,113,-23.56
McMurry,American SW,2-8,0.200,126,-0.67,121,-22.95,86,15.96,147,-14.01,3.18,69,-16.37
Westminster PA,Presidents' AC,5-5,0.500,127,-0.67,132,-26.72,157,8.42,113,-10.23,3.21,126,-24.51
Hamline,Minnesota IAC,3-7,0.300,128,-0.70,126,-25.83,140,9.93,119,-10.86,3.23,72,-16.74
Norwich,Empire 8,7-4,0.636,129,-0.71,150,-28.57,135,10.56,150,-14.23,3.27,136,-25.22
Buffalo St,Atlantic Central,4-6,0.400,130,-0.74,128,-26.34,148,9.31,116,-10.76,3.19,89,-20.97
Millsaps,Southern CAC,4-5,0.444,131,-0.77,143,-27.86,173,6.55,104,-9.51,3.29,103,-22.54
Sul Ross,American SW,2-8,0.200,132,-0.79,133,-26.86,115,12.69,155,-14.65,3.19,42,-11.82
Shenandoah,USA South,7-4,0.636,133,-0.80,149,-28.39,151,8.87,131,-12.37,3.29,165,-28.37
Dubuque,American Rivers,2-8,0.200,134,-0.81,130,-26.42,166,7.55,97,-9.07,3.26,71,-16.57
Carleton MN,Minnesota IAC,2-8,0.200,135,-0.82,129,-26.40,128,11.29,135,-12.79,3.20,63,-15.74
Cornell IA,American Rivers,2-8,0.200,136,-0.82,142,-27.84,123,11.55,152,-14.49,3.24,60,-15.38
Franklin,Heartland CAC,5-5,0.500,137,-0.88,140,-27.81,95,14.97,183,-17.88,3.30,152,-27.29
W Connecticut,New Jersey A.C.,5-5,0.500,138,-0.89,139,-27.55,117,12.24,158,-14.89,3.14,160,-28.32
Washington & Lee,Old Dominion AC,6-4,0.600,139,-0.90,145,-28.14,179,6.25,103,-9.50,3.37,170,-29.04
Methodist,USA South,7-3,0.700,140,-0.93,159,-30.20,153,8.79,148,-14.08,3.40,185,-31.02
Whittier,Southern Cal IAC,2-7,0.222,141,-0.95,152,-28.76,138,10.30,149,-14.16,3.21,76,-17.25
Centre,Southern CAC,4-6,0.400,142,-0.95,135,-27.04,105,14.05,172,-16.19,3.35,151,-27.26
Chicago,University AA,3-6,0.333,143,-0.97,131,-26.48,129,11.06,134,-12.64,3.31,148,-27.12
Worcester Tech,Liberty League,5-5,0.500,144,-0.98,137,-27.43,112,13.26,166,-15.79,3.35,190,-31.89
Trine,Michigan IAA,2-8,0.200,145,-0.99,144,-28.09,127,11.38,153,-14.58,3.20,61,-15.67
Heidelberg,Ohio AC,0-10,0.000,146,-1.02,134,-26.87,143,9.52,123,-11.48,3.05,26,-7.88
Grove City,Presidents' AC,3-7,0.300,147,-1.04,151,-28.75,162,8.22,129,-12.07,3.26,105,-22.62
Rose-Hulman,Southern CAC,4-6,0.400,148,-1.04,138,-27.52,171,6.75,99,-9.37,3.23,157,-28.11
St Lawrence,Liberty League,4-6,0.400,149,-1.05,155,-29.61,159,8.33,137,-13.05,3.29,138,-25.37
Merchant Marine,Liberty League,3-7,0.300,150,-1.10,160,-30.31,170,6.83,130,-12.24,3.21,104,-22.59
WI Lutheran,Michigan IAA,2-8,0.200,151,-1.14,157,-29.62,150,9.16,141,-13.88,3.26,85,-19.64
Anderson IN,Heartland CAC,5-5,0.500,152,-1.15,158,-29.77,119,12.00,176,-16.87,3.25,182,-30.70
Frostburg St,Atlantic Central,2-8,0.200,153,-1.15,146,-28.16,174,6.52,107,-9.78,3.23,111,-23.46
Emory & Henry,Old Dominion AC,4-6,0.400,154,-1.15,153,-29.22,101,14.40,190,-18.72,3.35,145,-26.70
Lewis & Clark,Northwest,1-8,0.111,155,-1.16,156,-29.62,133,10.83,162,-15.54,3.24,25,-7.06
Kalamazoo,Michigan IAA,1-9,0.100,156,-1.16,136,-27.19,155,8.60,120,-10.89,3.10,94,-21.56
Mississippi Col,American SW,1-9,0.100,157,-1.17,148,-28.33,146,9.42,136,-12.85,3.19,59,-15.27
Thomas More,NCAA III Ind,4-6,0.400,158,-1.18,154,-29.35,120,11.88,173,-16.33,3.17,163,-28.35
Ferrum,USA South,4-6,0.400,159,-1.22,147,-28.29,136,10.51,142,-13.90,3.28,188,-31.53
MacMurray,Illini-Badger,7-3,0.700,160,-1.24,166,-32.66,149,9.28,177,-17.04,3.23,206,-36.85
Curry,New England FC,9-2,0.818,161,-1.26,161,-30.84,168,7.44,140,-13.38,3.42,217,-44.77
Averett,USA South,6-4,0.600,162,-1.26,162,-31.38,144,9.47,169,-15.94,3.46,201,-34.16
Maryville TN,NCAA III Ind,5-4,0.556,163,-1.27,169,-33.50,180,6.05,154,-14.64,3.26,183,-30.78
Ursinus,Centennial,1-9,0.100,164,-1.27,141,-27.83,165,7.76,114,-10.69,3.25,108,-23.12
FDU Madison,Mid Atlantic,4-6,0.400,165,-1.30,173,-33.90,193,4.36,139,-13.37,3.25,141,-25.62
Illinois Col,Midwest,6-4,0.600,166,-1.31,164,-31.79,154,8.72,165,-15.61,3.43,205,-34.91
Lebanon Val,Mid Atlantic,4-6,0.400,167,-1.34,174,-34.04,175,6.43,164,-15.57,3.28,133,-25.04
Bluffton,Heartland CAC,5-5,0.500,168,-1.36,170,-33.65,178,6.28,160,-15.03,3.30,184,-30.93
Case Western,University AA,5-5,0.500,169,-1.38,168,-33.29,172,6.72,161,-15.11,3.36,172,-29.52
Sewanee,Southern CAC,2-8,0.200,170,-1.44,163,-31.49,191,4.80,122,-11.39,3.21,115,-23.74
Kean,New Jersey A.C.,2-8,0.200,171,-1.51,171,-33.75,188,5.11,145,-13.96,3.31,99,-22.13
Grinnell,Midwest,6-4,0.600,172,-1.51,182,-35.37,161,8.24,189,-18.71,3.28,203,-34.43
North Park,Ill & Wisc,1-9,0.100,173,-1.57,165,-32.40,158,8.41,167,-15.91,3.17,83,-18.56
NC Wesleyan,USA South,4-4,0.500,174,-1.58,183,-35.75,194,4.07,159,-14.93,3.26,192,-31.93
Denison,North Coast AC,6-4,0.600,175,-1.58,185,-37.08,177,6.31,187,-18.49,3.25,193,-32.04
Huntingdon,NCAA III Ind,4-5,0.444,176,-1.59,181,-35.07,139,10.00,197,-20.18,3.26,180,-30.53
Gettysburg,Centennial,1-9,0.100,177,-1.61,167,-32.66,187,5.41,138,-13.17,3.18,102,-22.48
Westminster MO,Upper Midwest,6-3,0.667,178,-1.62,178,-34.74,152,8.81,188,-18.65,3.39,210,-40.92
Ripon,Midwest,5-5,0.500,179,-1.64,180,-35.00,132,10.94,206,-21.04,3.29,199,-33.81
Carroll WI,Midwest,3-7,0.300,180,-1.79,179,-34.93,142,9.75,194,-19.78,3.34,175,-29.80
Mt Ida,NCAA III Ind,6-2,0.750,181,-1.80,194,-39.99,184,5.51,199,-20.59,3.37,207,-36.94
Coast Guard,Liberty League,1-8,0.111,182,-1.82,175,-34.50,181,5.95,163,-15.55,3.27,159,-28.30
Hartwick,Empire 8,1-8,0.111,183,-1.86,172,-33.80,164,7.80,175,-16.71,3.25,121,-24.02
Wm Paterson,New Jersey A.C.,2-8,0.200,184,-1.87,177,-34.68,189,5.05,157,-14.83,3.21,158,-28.13
Utica,Empire 8,3-7,0.300,185,-1.89,190,-38.39,195,3.87,180,-17.35,3.21,137,-25.36
Randolph-Macon,Old Dominion AC,3-7,0.300,186,-1.90,184,-36.38,200,3.22,156,-14.70,3.28,173,-29.67
MN Morris,Upper Midwest,5-5,0.500,187,-1.91,176,-34.63,160,8.28,184,-18.01,3.33,219,-47.28
Juniata,Mid Atlantic,1-9,0.100,188,-1.91,186,-37.17,182,5.91,185,-18.18,3.04,107,-22.96
Fitchburg St,New England FC,8-4,0.667,189,-1.91,189,-38.16,196,3.85,178,-17.11,3.43,213,-43.89
MA Dartmouth,New England FC,7-4,0.636,190,-1.98,188,-37.63,206,1.71,151,-14.43,3.32,211,-41.88
Beloit,Midwest,3-7,0.300,191,-2.10,187,-37.57,176,6.35,191,-19.02,3.14,202,-34.17
Colorado Col,NCAA III Ind,2-7,0.222,192,-2.11,193,-39.75,163,8.16,213,-23.01,3.19,142,-25.85
Greensboro,USA South,2-8,0.200,193,-2.14,192,-39.03,205,1.81,168,-15.94,3.23,176,-29.93
Earlham,North Coast AC,4-6,0.400,194,-2.16,195,-40.21,190,4.88,198,-20.19,3.25,198,-33.44
Northwestern MN,Upper Midwest,6-5,0.545,195,-2.21,198,-40.94,202,2.30,186,-18.34,3.39,209,-39.93
Rockford,Upper Midwest,7-3,0.700,196,-2.25,202,-42.19,199,3.33,201,-20.61,3.42,225,-50.26
Martin Luther,Upper Midwest,6-3,0.667,197,-2.27,203,-43.74,204,2.06,204,-20.91,3.35,212,-43.08
Guilford,Old Dominion AC,1-9,0.100,198,-2.28,191,-38.88,167,7.48,207,-21.46,3.19,164,-28.36
Apprentice,Atlantic Central,3-7,0.300,199,-2.28,200,-41.95,211,0.21,179,-17.26,3.29,178,-30.25
Bethany WV,Presidents' AC,1-9,0.100,200,-2.33,201,-42.08,185,5.49,212,-22.68,3.11,92,-21.52
Defiance,Heartland CAC,1-9,0.100,201,-2.39,196,-40.25,203,2.06,181,-17.41,3.12,161,-28.33
Catholic,Old Dominion AC,0-10,0.000,202,-2.49,199,-40.95,192,4.75,203,-20.80,3.16,109,-23.34
Oberlin,North Coast AC,1-9,0.100,203,-2.53,197,-40.41,186,5.44,205,-20.94,3.17,187,-31.36
Greenville,Illini-Badger,3-7,0.300,204,-2.56,208,-45.24,207,1.38,208,-21.72,3.18,144,-26.22
Eureka,Illini-Badger,3-7,0.300,205,-2.63,204,-44.55,212,-0.10,192,-19.55,3.20,204,-34.69
Bridgewater MA,New England FC,6-3,0.667,206,-2.68,206,-45.07,197,3.52,214,-23.69,3.28,229,-51.37
Endicott,New England FC,6-4,0.600,207,-2.76,215,-48.01,217,-0.77,210,-22.34,3.30,214,-44.28
Plymouth St,NCAA III Ind,1-8,0.111,208,-2.78,207,-45.23,213,-0.25,196,-20.08,3.22,186,-31.09
Worcester St,New England FC,6-4,0.600,209,-2.78,209,-46.08,215,-0.58,200,-20.61,3.20,230,-51.43
Lawrence,Midwest,2-8,0.200,210,-2.86,210,-46.47,201,2.97,216,-24.54,3.24,197,-33.28
Chowan,NCAA III Ind,1-9,0.100,211,-2.89,214,-47.52,216,-0.61,209,-22.01,3.25,181,-30.62
Westfield St,New England FC,5-4,0.556,212,-2.90,213,-47.42,223,-2.60,195,-19.92,3.38,224,-50.20
Nichols,New England FC,4-6,0.400,213,-2.94,205,-44.73,209,0.85,202,-20.68,3.36,221,-48.50
Kenyon,North Coast AC,2-8,0.200,214,-3.02,217,-49.12,183,5.61,226,-29.83,3.23,191,-31.90
Knox,Midwest,1-9,0.100,215,-3.03,212,-47.16,221,-2.51,193,-19.75,3.25,195,-32.60
Husson,NCAA III Ind,2-7,0.222,216,-3.05,216,-48.26,210,0.51,215,-23.87,3.28,208,-39.42
Manchester,Heartland CAC,0-10,0.000,217,-3.10,211,-46.64,208,0.89,211,-22.63,3.14,150,-27.15
W New England,New England FC,5-4,0.556,218,-3.24,220,-52.96,218,-0.80,221,-27.26,3.23,223,-48.83
Benedictine IL,Illini-Badger,1-9,0.100,219,-3.50,218,-52.38,214,-0.35,220,-27.14,3.20,147,-26.91
Macalester,NCAA III Ind,1-8,0.111,220,-3.59,223,-54.95,198,3.35,228,-33.41,3.21,200,-33.97
Blackburn,Upper Midwest,3-7,0.300,221,-3.66,224,-55.34,224,-2.66,224,-27.78,3.15,215,-44.73
Concordia IL,Illini-Badger,0-10,0.000,222,-3.69,219,-52.47,222,-2.57,217,-25.01,3.13,174,-29.75
ME Maritime,New England FC,3-6,0.333,223,-3.71,225,-55.36,225,-2.93,223,-27.53,3.23,222,-48.56
Salve Regina,New England FC,2-8,0.200,224,-3.74,221,-54.32,219,-0.99,225,-28.43,3.18,216,-44.75
Maranatha Bap,Upper Midwest,3-6,0.333,225,-3.83,222,-54.71,226,-4.34,218,-25.48,3.26,231,-53.58
Crown MN,Upper Midwest,2-7,0.222,226,-3.98,226,-56.14,220,-1.05,227,-30.19,3.25,218,-46.29
Hiram,North Coast AC,0-10,0.000,227,-4.00,227,-56.81,227,-4.53,222,-27.38,3.02,169,-28.99
MIT,New England FC,2-7,0.222,228,-4.34,228,-60.59,230,-8.74,219,-26.95,3.26,227,-51.05
MA Maritime,New England FC,1-8,0.111,229,-5.03,229,-67.05,229,-8.43,229,-33.72,3.23,220,-48.41
Principia,Upper Midwest,3-6,0.333,230,-5.08,230,-69.63,228,-6.39,231,-38.34,3.18,232,-54.84
Framingham St,New England FC,0-9,0.000,231,-5.82,231,-74.59,231,-12.02,230,-37.67,3.12,226,-50.74
Trinity Bib,Upper Midwest,0-10,0.000,232,-7.03,232,-86.67,232,-14.84,232,-46.94,3.08,228,-51.37
