Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Buffalo St,Empire 8,6-5,0.545,102,-0.10,111,-19.98,146,14.72,86,-7.56,2.49,63,-15.27
Luther IA,American Rivers,6-4,0.600,103,-0.12,112,-20.21,122,16.76,111,-9.83,2.48,83,-16.92
Cal Lutheran,Southern Cal IAC,5-3,0.625,104,-0.15,103,-18.87,81,19.74,127,-11.46,2.58,142,-21.97
Louisiana Chr,American SW,3-7,0.300,105,-0.17,87,-16.61,20,27.52,187,-16.99,2.58,36,-11.88
St John Fisher,Empire 8,2-8,0.200,106,-0.24,94,-17.54,99,18.26,103,-8.66,2.51,26,-10.28
DePauw,North Coast AC,8-2,0.800,107,-0.24,117,-21.21,103,18.01,132,-12.08,2.44,175,-26.47
Montclair St,New Jersey A.C.,5-5,0.500,108,-0.25,116,-20.60,186,11.24,62,-4.70,2.45,71,-15.97
Coe,American Rivers,4-6,0.400,109,-0.28,101,-18.08,90,19.30,118,-10.24,2.37,118,-19.32
Adrian,Michigan IAA,5-5,0.500,110,-0.35,106,-19.56,77,20.28,139,-12.70,2.57,154,-23.39
Ferrum,USA South,8-2,0.800,111,-0.38,138,-23.42,159,13.46,110,-9.73,2.50,196,-29.22
Rowan,New Jersey A.C.,4-6,0.400,112,-0.38,114,-20.50,191,10.85,57,-4.21,2.42,66,-15.38
Averett,USA South,6-4,0.600,113,-0.39,115,-20.52,179,12.17,69,-5.55,2.46,170,-25.97
Puget Sound,Northwest,3-6,0.333,114,-0.40,105,-19.21,133,15.76,89,-7.83,2.57,81,-16.78
WI Eau Claire,Wisconsin IAC,1-9,0.100,115,-0.41,110,-19.95,142,15.13,93,-7.94,2.31,12,-2.72
Lakeland,Northern Athletic,8-3,0.727,116,-0.47,129,-22.46,55,22.36,194,-17.68,2.62,178,-26.92
Hartwick,Empire 8,3-7,0.300,117,-0.49,109,-19.93,64,21.68,157,-14.47,2.46,92,-17.34
Rose-Hulman,Heartland CAC,8-2,0.800,118,-0.49,126,-22.02,120,16.87,128,-11.74,2.56,215,-33.81
St Lawrence,Liberty League,2-8,0.200,119,-0.55,107,-19.61,162,13.15,70,-5.62,2.49,73,-16.21
Lebanon Val,Mid Atlantic,5-5,0.500,120,-0.55,130,-22.71,177,12.38,95,-7.95,2.44,127,-20.19
Lycoming,Mid Atlantic,4-6,0.400,121,-0.56,120,-21.32,155,13.67,91,-7.85,2.52,136,-20.90
McMurry,American SW,2-8,0.200,122,-0.57,125,-21.93,136,15.52,120,-10.31,2.44,22,-9.41
Muskingum,Ohio AC,2-8,0.200,123,-0.58,113,-20.25,160,13.36,77,-6.47,2.54,37,-12.02
W Connecticut,MASCAC,7-3,0.700,124,-0.59,136,-23.38,112,17.27,148,-13.51,2.56,184,-27.90
Olivet MI,Michigan IAA,5-5,0.500,125,-0.60,121,-21.67,109,17.59,134,-12.12,2.41,157,-23.93
Bridgewater VA,Old Dominion AC,4-6,0.400,126,-0.60,147,-24.52,128,16.19,149,-13.56,2.45,90,-17.26
Salve Regina,Commonwealth Coast,6-3,0.667,127,-0.62,124,-21.79,114,17.22,130,-11.87,2.48,209,-31.58
College of NJ,New Jersey A.C.,4-6,0.400,128,-0.62,133,-23.11,194,10.39,74,-6.35,2.38,93,-17.37
Maryville TN,USA South,5-5,0.500,129,-0.64,123,-21.75,137,15.48,114,-10.09,2.49,179,-27.25
Rhodes,SAA,4-6,0.400,130,-0.68,127,-22.30,82,19.70,161,-14.86,2.49,135,-20.89
Emory & Henry,Old Dominion AC,3-7,0.300,131,-0.68,119,-21.23,73,20.53,158,-14.61,2.39,134,-20.74
Claremont M.S.,Southern Cal IAC,4-5,0.444,132,-0.68,135,-23.19,143,15.05,126,-11.10,2.50,149,-22.49
Loras,American Rivers,4-6,0.400,133,-0.70,141,-23.96,91,18.95,176,-15.77,2.44,116,-19.21
St Norbert,Midwest,7-3,0.700,134,-0.70,132,-22.76,156,13.67,108,-9.29,2.49,228,-38.03
Plymouth St,MASCAC,9-2,0.818,135,-0.70,160,-26.84,206,8.14,90,-7.84,2.63,188,-28.59
Morrisville St,Empire 8,4-6,0.400,136,-0.70,143,-24.25,94,18.75,177,-15.85,2.49,120,-19.55
Pomona-Pitzer,Southern Cal IAC,4-4,0.500,137,-0.70,142,-24.07,110,17.40,156,-14.33,2.45,152,-22.92
Merchant Marine,NE W&M,6-4,0.600,138,-0.72,128,-22.37,86,19.40,159,-14.63,2.38,199,-29.77
Geneva,Presidents' AC,3-7,0.300,139,-0.72,122,-21.71,164,13.09,87,-7.66,2.42,117,-19.29
NE Wesleyan,American Rivers,2-8,0.200,140,-0.73,131,-22.76,79,19.89,171,-15.51,2.40,57,-14.69
King's PA,Mid Atlantic,5-5,0.500,141,-0.74,151,-24.85,108,17.70,169,-15.41,2.49,139,-21.57
Brevard,USA South,4-6,0.400,142,-0.75,118,-21.23,129,16.11,116,-10.19,2.22,171,-26.04
Gettysburg,Centennial,3-7,0.300,143,-0.75,140,-23.61,125,16.57,145,-13.03,2.48,86,-17.12
La Verne,Southern Cal IAC,3-5,0.375,144,-0.79,149,-24.69,139,15.39,143,-12.94,2.58,129,-20.30
North Park,Ill & Wisc,3-7,0.300,145,-0.81,145,-24.32,196,10.14,85,-7.32,2.40,75,-16.31
Chicago,Midwest,6-4,0.600,146,-0.82,134,-23.18,166,13.03,107,-9.07,2.47,220,-34.76
Wooster,North Coast AC,6-4,0.600,147,-0.82,152,-25.26,80,19.75,195,-17.86,2.56,176,-26.69
McDaniel,Centennial,3-7,0.300,148,-0.82,144,-24.30,144,14.91,131,-12.07,2.43,99,-17.73
Juniata,Centennial,3-7,0.300,149,-0.83,146,-24.44,92,18.94,179,-16.24,2.47,94,-17.37
Belhaven MS,American SW,2-8,0.200,150,-0.85,148,-24.62,57,21.98,201,-19.45,2.46,25,-10.14
MIT,NE W&M,7-3,0.700,151,-0.89,159,-26.49,190,10.92,119,-10.27,2.56,210,-31.70
Moravian,Centennial,2-8,0.200,152,-0.89,137,-23.39,154,13.78,113,-10.03,2.37,87,-17.13
Ohio Wesleyan,North Coast AC,5-5,0.500,153,-0.90,158,-26.13,183,11.48,123,-10.46,2.44,159,-24.66
Curry,Commonwealth Coast,8-3,0.727,154,-0.92,176,-28.87,157,13.61,168,-15.33,2.50,207,-31.44
Mt St Joseph,Heartland CAC,6-4,0.600,155,-0.95,154,-25.32,111,17.39,172,-15.57,2.59,214,-32.76
Millsaps,SAA,3-7,0.300,156,-0.95,150,-24.81,173,12.56,117,-10.23,2.48,147,-22.27
Augustana IL,Ill & Wisc,1-9,0.100,157,-0.95,139,-23.52,148,14.57,125,-10.95,2.39,43,-12.65
Elmhurst,Ill & Wisc,2-8,0.200,158,-0.99,153,-25.30,180,11.99,115,-10.15,2.29,64,-15.27
Albion,Michigan IAA,4-6,0.400,159,-1.00,156,-26.02,131,15.99,162,-14.86,2.49,168,-25.88
Dickinson,Centennial,3-7,0.300,160,-1.00,178,-29.34,199,9.56,129,-11.75,2.49,62,-15.19
Buena Vista,American Rivers,3-7,0.300,161,-1.00,170,-27.88,119,16.90,192,-17.65,2.38,102,-17.99
Grove City,Presidents' AC,4-6,0.400,162,-1.00,171,-28.01,149,14.57,170,-15.44,2.41,112,-18.80
Benedictine IL,Northern Athletic,7-3,0.700,163,-1.02,173,-28.30,140,15.31,182,-16.47,2.54,208,-31.44
Birmingham So,SAA,3-7,0.300,164,-1.03,164,-27.56,158,13.47,153,-13.89,2.42,121,-19.64
Sewanee,SAA,3-7,0.300,165,-1.04,165,-27.57,174,12.55,144,-12.97,2.38,124,-19.88
Worcester St,MASCAC,6-4,0.600,166,-1.05,167,-27.60,145,14.77,166,-15.23,2.57,204,-30.74
NC Wesleyan,USA South,3-7,0.300,167,-1.09,157,-26.03,121,16.77,174,-15.66,2.43,141,-21.96
LaGrange,USA South,4-6,0.400,168,-1.11,169,-27.85,134,15.66,180,-16.36,2.57,167,-25.78
SUNY Maritime,East Coast,9-2,0.818,169,-1.13,179,-29.90,185,11.37,155,-14.13,2.77,231,-39.29
Bethany WV,Presidents' AC,2-8,0.200,170,-1.15,166,-27.58,176,12.42,142,-12.86,2.26,77,-16.49
Lewis & Clark,Northwest,2-7,0.222,171,-1.16,180,-29.92,169,12.83,173,-15.60,2.37,56,-14.57
Augsburg,Minnesota IAC,4-6,0.400,172,-1.17,161,-27.19,123,16.72,184,-16.76,2.47,156,-23.87
Capital,Ohio AC,1-9,0.100,173,-1.22,162,-27.35,83,19.69,207,-19.89,2.43,32,-10.97
Austin Col,SAA,3-7,0.300,174,-1.22,172,-28.04,161,13.17,154,-14.07,2.43,146,-22.22
Waynesburg,Presidents' AC,2-8,0.200,175,-1.22,168,-27.84,198,9.72,121,-10.41,2.55,80,-16.74
Catholic,NE W&M,5-5,0.500,176,-1.27,183,-31.52,192,10.77,165,-15.15,2.50,162,-25.06
Endicott,Commonwealth Coast,3-7,0.300,177,-1.28,175,-28.41,184,11.40,137,-12.66,2.43,166,-25.45
Willamette,Northwest,0-9,0.000,178,-1.35,155,-25.96,152,13.95,140,-12.77,2.35,55,-14.33
MA Dartmouth,MASCAC,4-6,0.400,179,-1.37,174,-28.39,175,12.54,151,-13.78,2.43,201,-30.35
Wilmington OH,Ohio AC,2-8,0.200,180,-1.38,182,-30.94,130,16.09,206,-19.89,2.49,53,-13.92
St Vincent,Presidents' AC,2-8,0.200,181,-1.39,177,-29.09,168,12.87,160,-14.81,2.33,123,-19.85
Alma,Michigan IAA,4-6,0.400,182,-1.42,185,-31.64,163,13.12,191,-17.62,2.38,172,-26.05
Bluffton,Heartland CAC,4-6,0.400,183,-1.46,181,-30.75,147,14.68,198,-18.29,2.51,206,-30.96
FDU Madison,Mid Atlantic,3-7,0.300,184,-1.50,189,-33.71,153,13.83,210,-20.40,2.40,133,-20.63
Bridgewater MA,MASCAC,2-8,0.200,185,-1.51,163,-27.40,193,10.52,124,-10.78,2.43,187,-28.11
Hanover,Heartland CAC,4-6,0.400,186,-1.54,184,-31.52,167,12.97,190,-17.36,2.44,202,-30.43
Carroll WI,Ill & Wisc,1-9,0.100,187,-1.55,188,-32.77,178,12.38,196,-18.01,2.41,31,-10.92
Manchester,Heartland CAC,6-4,0.600,188,-1.56,192,-35.22,204,8.59,183,-16.67,2.42,203,-30.61
Oberlin,North Coast AC,4-6,0.400,189,-1.56,186,-32.73,197,10.13,175,-15.72,2.56,177,-26.82
S Virginia,New Jersey A.C.,2-8,0.200,190,-1.59,187,-32.75,211,7.44,146,-13.05,2.46,85,-17.01
Howard Payne,American SW,1-9,0.100,191,-1.65,194,-35.37,141,15.14,230,-23.37,2.26,20,-8.60
Aurora,Northern Athletic,5-5,0.500,192,-1.79,195,-35.57,214,6.70,163,-15.13,2.42,213,-32.07
St Olaf,Minnesota IAC,4-6,0.400,193,-1.85,206,-37.57,189,10.96,217,-21.39,2.36,138,-21.55
Fitchburg St,MASCAC,3-7,0.300,194,-1.86,193,-35.24,205,8.37,181,-16.47,2.37,197,-29.37
Allegheny,North Coast AC,3-7,0.300,195,-1.88,200,-36.48,138,15.44,234,-24.78,2.50,173,-26.11
Lake Forest,Midwest,8-2,0.800,196,-1.88,205,-37.54,187,11.18,219,-21.58,2.49,239,-43.84
Misericordia,Mid Atlantic,1-9,0.100,197,-1.94,191,-35.19,172,12.56,212,-20.61,2.42,131,-20.41
Rochester NY,Liberty League,2-7,0.222,198,-1.95,198,-36.23,200,9.50,199,-18.59,2.34,126,-19.94
Occidental,Southern Cal IAC,0-3,0.000,199,-1.96,196,-35.86,150,14.51,228,-23.23,2.40,69,-15.66
Westfield St,MASCAC,3-7,0.300,200,-1.96,202,-36.57,219,5.71,164,-15.14,2.48,191,-28.77
Methodist,USA South,2-8,0.200,201,-2.01,204,-37.53,202,9.14,204,-19.53,2.43,145,-22.22
Thiel,Presidents' AC,1-9,0.100,202,-2.05,201,-36.50,182,11.70,214,-21.07,2.32,115,-19.21
Wilkes,Mid Atlantic,0-10,0.000,203,-2.07,190,-34.19,188,11.17,197,-18.22,2.38,106,-18.47
Hiram,North Coast AC,2-8,0.200,204,-2.10,203,-36.89,170,12.80,223,-22.54,2.32,186,-28.09
Hamline,Minnesota IAC,2-8,0.200,205,-2.11,199,-36.39,195,10.23,202,-19.48,2.27,151,-22.84
Wm Paterson,New Jersey A.C.,0-10,0.000,206,-2.16,197,-36.09,209,7.95,186,-16.89,2.29,45,-13.09
Ripon,Midwest,5-5,0.500,207,-2.25,207,-38.06,213,6.75,193,-17.67,2.57,234,-39.98
Macalester,Midwest,5-5,0.500,208,-2.25,218,-41.05,221,5.23,200,-19.14,2.50,223,-36.19
Coast Guard,NE W&M,3-7,0.300,209,-2.28,209,-38.61,220,5.67,189,-17.13,2.47,211,-31.98
Illinois Col,Midwest,5-5,0.500,210,-2.28,211,-39.54,210,7.90,208,-20.30,2.51,230,-38.39
MA Maritime,MASCAC,2-8,0.200,211,-2.31,213,-39.61,212,7.41,205,-19.88,2.42,198,-29.67
Defiance,Heartland CAC,2-8,0.200,212,-2.32,208,-38.39,218,5.76,188,-17.00,2.41,195,-29.13
Eureka,Upper Midwest,8-3,0.727,213,-2.39,215,-39.82,207,8.12,213,-20.79,2.50,240,-47.08
Kalamazoo,Michigan IAA,1-9,0.100,214,-2.48,214,-39.72,225,4.24,185,-16.82,2.30,158,-24.31
Whittier,Southern Cal IAC,0-8,0.000,215,-2.50,217,-41.00,171,12.66,237,-26.52,2.47,79,-16.61
St Scholastica,Upper Midwest,7-3,0.700,216,-2.52,220,-41.46,201,9.18,231,-23.50,2.50,241,-48.01
Kenyon,North Coast AC,0-10,0.000,217,-2.54,210,-38.64,181,11.83,229,-23.33,2.50,161,-24.97
Mt Ida,East Coast,4-6,0.400,218,-2.58,221,-43.13,227,3.54,203,-19.53,2.44,222,-35.68
Castleton,East Coast,6-4,0.600,219,-2.60,225,-45.39,230,3.03,215,-21.28,2.55,232,-39.48
WI Lutheran,Northern Athletic,3-7,0.300,220,-2.60,222,-43.90,222,4.68,218,-21.44,2.36,200,-30.21
Dean,East Coast,4-6,0.400,221,-2.62,216,-40.85,239,-0.45,147,-13.26,2.43,237,-41.75
Concordia IL,Northern Athletic,3-6,0.333,222,-2.67,224,-44.29,216,6.06,227,-23.21,2.50,221,-34.90
Norwich,NE W&M,1-9,0.100,223,-2.67,219,-41.37,236,1.03,167,-15.26,2.39,185,-28.01
Carleton MN,Minnesota IAC,0-10,0.000,224,-2.67,212,-39.58,208,8.00,211,-20.43,2.41,130,-20.33
MacMurray,Upper Midwest,8-2,0.800,225,-2.74,227,-45.85,228,3.51,222,-22.21,2.49,249,-52.59
Apprentice,NCAA III Ind,1-7,0.125,226,-2.77,223,-44.28,215,6.42,232,-23.56,2.47,163,-25.10
Knox,Midwest,5-5,0.500,227,-2.78,226,-45.51,224,4.40,225,-22.76,2.60,238,-42.25
ME Maritime,NE W&M,1-8,0.111,228,-2.98,229,-46.75,217,5.82,235,-25.43,2.42,189,-28.61
Gallaudet,East Coast,3-7,0.300,229,-3.05,228,-46.41,226,3.84,226,-23.11,2.63,229,-38.20
Northwestern MN,Upper Midwest,6-4,0.600,230,-3.05,231,-47.38,247,-4.13,178,-16.11,2.53,245,-50.38
Westminster MO,Upper Midwest,6-4,0.600,231,-3.09,233,-48.42,240,-0.95,209,-20.33,2.60,243,-49.25
Nichols,Commonwealth Coast,2-8,0.200,232,-3.10,230,-47.21,235,1.65,220,-21.72,2.38,217,-34.65
Concordia WI,Northern Athletic,2-8,0.200,233,-3.24,234,-49.31,233,2.53,233,-24.70,2.35,219,-34.68
Cornell IA,Midwest,4-6,0.400,234,-3.26,235,-50.42,203,8.70,246,-31.97,2.37,235,-40.88
Rockford,Northern Athletic,1-8,0.111,235,-3.31,232,-47.86,234,1.92,224,-22.64,2.52,224,-36.29
Anderson IN,Heartland CAC,1-9,0.100,236,-3.40,236,-50.58,223,4.51,241,-27.95,2.35,190,-28.72
