Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Richmond,Coastal,6-5,0.545,22,5.06,17,35.53,18,45.45,28,17.22,2.44,27,31.96
CS Sacramento,Big Sky,7-4,0.636,23,5.06,26,33.09,12,47.54,59,12.70,2.68,36,30.31
New Hampshire,Coastal,9-5,0.643,24,5.05,25,33.30,43,39.86,13,20.58,2.57,29,31.51
Furman,Southern,8-5,0.615,25,5.05,19,34.43,20,44.82,33,16.75,2.55,35,30.47
Northern Arizona,Big Sky,7-5,0.583,26,5.01,29,32.01,21,44.81,47,14.34,2.49,16,34.49
Montana St,Big Sky,5-6,0.455,27,4.99,21,34.07,33,41.74,17,19.47,2.52,13,35.34
Elon,Coastal,8-4,0.667,28,4.92,39,28.78,49,39.29,34,16.63,2.50,17,34.23
Villanova,Coastal,5-6,0.455,29,4.91,18,35.28,47,39.41,8,23.02,2.57,31,31.45
Yale,Ivy League,9-1,0.900,30,4.90,31,31.06,37,41.44,32,16.77,2.60,82,20.66
UC Davis,Big Sky,5-6,0.455,31,4.83,28,32.44,13,47.16,61,12.42,2.50,18,33.96
NC A&T,Mid-Eastern AC,12-0,1.000,32,4.75,44,27.68,56,38.82,37,16.00,2.57,103,13.07
Maine,Coastal,4-6,0.400,33,4.71,30,31.91,40,41.04,21,18.02,2.54,21,32.75
Missouri St,Missouri Valley,3-8,0.273,34,4.68,33,30.28,22,44.69,58,12.73,2.46,1,41.04
San Diego,Pioneer,10-3,0.769,35,4.65,34,30.13,39,41.30,38,15.97,2.45,101,14.46
W Carolina,Southern,7-5,0.583,36,4.59,40,28.75,24,44.27,65,11.62,2.53,52,26.32
Mercer,Southern,5-6,0.455,37,4.58,32,30.45,36,41.44,36,16.15,2.56,24,32.60
Austin Peay,OH Valley,8-4,0.667,38,4.54,50,26.61,41,41.01,57,12.74,2.55,42,28.71
Towson,Coastal,5-6,0.455,39,4.48,43,27.88,58,37.93,29,17.09,2.47,39,30.10
Colgate,Patriot League,7-4,0.636,40,4.48,36,29.58,51,39.22,27,17.49,2.47,76,21.97
TN Martin,OH Valley,6-5,0.545,41,4.48,35,29.68,66,36.71,14,20.12,2.51,53,25.52
McNeese St,Southland,9-2,0.818,42,4.46,46,27.25,50,39.27,41,15.12,2.57,92,18.09
North Dakota,Big Sky,3-8,0.273,43,4.45,38,28.85,34,41.67,48,14.32,2.47,10,36.06
SUNY Albany,Coastal,4-7,0.364,44,4.45,37,29.50,73,35.75,12,20.90,2.50,40,29.49
Liberty,Big South,6-5,0.545,45,4.32,45,27.66,26,43.37,67,11.44,2.44,61,24.13
Dartmouth,Ivy League,8-2,0.800,46,4.28,56,24.44,62,37.16,46,14.42,2.45,90,18.71
Nicholls St,Southland,8-4,0.667,47,4.28,52,25.69,45,39.64,49,13.19,2.52,67,23.14
Charleston So,Big South,6-5,0.545,48,4.27,48,26.95,67,36.52,26,17.57,2.52,73,22.31
Monmouth NJ,Big South,9-3,0.750,49,4.25,60,23.41,32,41.78,89,8.77,2.66,68,22.76
Chattanooga,Southern,3-8,0.273,50,4.25,42,28.49,55,38.85,31,16.79,2.24,30,31.48
Citadel,Southern,5-6,0.455,51,4.23,51,26.49,57,38.05,39,15.58,2.39,44,28.59
SE Louisiana,Southland,6-5,0.545,52,4.22,47,27.00,38,41.36,55,12.78,2.44,75,21.98
E Illinois,OH Valley,6-5,0.545,53,4.18,63,22.99,74,35.69,45,14.44,2.41,45,28.57
Princeton,Ivy League,5-5,0.500,54,4.16,41,28.67,17,45.48,76,10.34,2.38,83,20.29
Penn,Ivy League,6-4,0.600,55,4.16,53,25.51,44,39.81,54,12.85,2.50,74,22.28
Columbia,Ivy League,8-2,0.800,56,4.16,66,22.22,83,34.05,40,15.31,2.45,89,18.74
N Colorado,Big Sky,3-7,0.300,57,4.13,54,25.43,30,42.45,78,10.13,2.61,32,30.72
Idaho St,Big Sky,4-7,0.364,58,4.11,59,23.57,35,41.57,85,9.15,2.50,28,31.88
William & Mary,Coastal,2-9,0.182,59,4.07,49,26.93,69,36.38,23,17.70,2.39,26,32.03
Central Conn,Northeast,8-4,0.667,60,4.06,64,22.78,60,37.74,63,12.18,2.66,72,22.44
Rhode Island,Coastal,3-8,0.273,61,4.03,58,23.87,59,37.92,52,13.09,2.50,25,32.05
E Kentucky,OH Valley,4-7,0.364,62,3.93,62,23.31,61,37.33,51,13.12,2.40,41,29.11
Duquesne,Northeast,7-4,0.636,63,3.90,61,23.33,46,39.55,72,10.92,2.57,91,18.32
Tennessee St,OH Valley,6-5,0.545,64,3.84,69,20.94,70,35.93,64,12.16,2.54,87,19.25
SE Missouri St,OH Valley,3-8,0.273,65,3.83,57,24.39,76,35.37,35,16.16,2.58,50,26.45
Harvard,Ivy League,5-5,0.500,66,3.82,65,22.59,78,34.88,44,14.86,2.41,84,20.27
Cal Poly,Big Sky,1-10,0.091,67,3.82,55,25.04,52,39.20,53,12.98,2.38,20,32.84
Bethune-Cookman,Mid-Eastern AC,7-4,0.636,68,3.75,74,19.18,84,33.93,62,12.39,2.44,60,24.17
Grambling,Southwestern AC,11-2,0.846,69,3.66,78,18.24,72,35.75,83,9.63,2.57,112,9.28
St Francis PA,Northeast,5-6,0.455,70,3.65,67,22.00,92,32.31,30,16.84,2.60,97,17.31
Murray St,OH Valley,3-8,0.273,71,3.60,71,20.30,64,36.96,75,10.49,2.43,49,26.64
Lehigh,Patriot League,5-7,0.417,72,3.58,72,19.84,15,46.33,118,0.66,2.44,77,21.72
Howard,Mid-Eastern AC,7-4,0.636,73,3.55,82,17.33,63,36.98,97,7.49,2.49,88,19.17
NC Central,Mid-Eastern AC,7-4,0.636,74,3.50,79,18.01,94,32.01,50,13.14,2.50,100,15.95
Northwestern LA,Southland,4-7,0.364,75,3.49,77,18.45,65,36.82,90,8.77,2.42,57,25.03
Portland St,Big Sky,0-11,0.000,76,3.48,68,21.99,29,42.49,100,6.64,2.26,14,35.04
Cornell,Ivy League,3-7,0.300,77,3.47,75,18.88,86,33.48,60,12.54,2.45,62,24.03
Holy Cross,Patriot League,4-7,0.364,78,3.46,76,18.57,80,34.53,70,11.18,2.43,71,22.45
Indiana St,Missouri Valley,0-11,0.000,79,3.46,70,20.80,53,39.13,88,8.81,2.29,2,40.97
SF Austin,Southland,4-7,0.364,80,3.44,80,17.79,79,34.80,77,10.13,2.30,58,24.70
Bryant,Northeast,6-5,0.545,81,3.40,84,16.51,54,39.10,107,4.55,2.47,93,17.96
Tennessee Tech,OH Valley,1-10,0.091,82,3.33,73,19.25,77,35.15,69,11.25,2.40,43,28.69
Fordham,Patriot League,4-7,0.364,83,3.28,85,16.20,68,36.49,99,6.86,2.37,64,23.55
ETSU,Southern,4-7,0.364,84,3.24,89,14.81,95,31.92,81,10.03,2.60,56,25.22
Presbyterian,Big South,4-7,0.364,85,3.24,88,15.03,99,31.25,71,10.92,2.39,63,23.80
Wagner,Northeast,4-7,0.364,86,3.20,87,15.81,89,32.84,79,10.12,2.52,86,20.17
Abilene Chr,Southland,2-9,0.182,87,3.19,81,17.44,85,33.81,73,10.77,2.42,51,26.37
Hampton,Mid-Eastern AC,6-5,0.545,88,3.06,93,12.95,106,29.54,74,10.56,2.55,102,14.01
Gardner Webb,Big South,1-10,0.091,89,3.04,83,16.91,90,32.58,66,11.47,2.38,55,25.28
Sacred Heart,Northeast,4-7,0.364,90,3.03,90,14.50,82,34.44,98,7.20,2.44,98,17.22
Drake,Pioneer,7-4,0.636,91,3.02,92,13.18,91,32.43,95,7.90,2.47,108,11.17
Southern Univ,Southwestern AC,7-4,0.636,92,3.00,94,12.87,71,35.78,109,4.24,2.53,105,12.07
Alcorn St,Southwestern AC,7-5,0.583,93,2.99,91,14.27,75,35.56,103,5.85,2.68,113,9.28
Bucknell,Patriot League,5-6,0.455,94,2.98,96,12.01,112,27.80,68,11.35,2.42,99,16.83
S Carolina St,Mid-Eastern AC,3-7,0.300,95,2.85,86,15.88,103,30.28,56,12.75,2.54,109,11.14
Lafayette,Patriot League,3-8,0.273,96,2.76,103,9.87,114,27.24,82,9.77,2.41,80,20.99
Dayton,Pioneer,5-6,0.455,97,2.72,95,12.53,105,29.64,80,10.03,2.51,110,9.97
Brown,Ivy League,2-8,0.200,98,2.72,101,10.50,109,28.96,92,8.68,2.47,79,21.33
Prairie View,Southwestern AC,6-5,0.545,99,2.71,102,10.36,87,33.14,108,4.36,2.49,121,6.96
Norfolk St,Mid-Eastern AC,4-7,0.364,100,2.70,98,10.97,107,29.52,93,8.59,2.35,96,17.32
Florida A&M,Mid-Eastern AC,3-8,0.273,101,2.67,97,11.49,93,32.23,101,6.40,2.47,95,17.45
Savannah St,Mid-Eastern AC,3-8,0.273,102,2.63,100,10.50,96,31.60,102,6.04,2.57,81,20.92
Lamar,Southland,2-9,0.182,103,2.62,99,10.94,88,33.06,104,5.02,2.43,78,21.51
Robert Morris,Northeast,2-9,0.182,104,2.40,109,7.27,116,25.86,94,8.55,2.41,66,23.47
Butler,Pioneer,6-5,0.545,105,2.40,106,7.92,102,30.30,106,4.76,2.43,116,8.12
Houston Chr,Southland,1-10,0.091,106,2.39,104,9.31,113,27.63,87,8.83,2.39,70,22.51
Valparaiso,Pioneer,6-5,0.545,107,2.32,111,5.83,100,30.98,112,1.99,2.59,119,7.56
Campbell,Pioneer,6-5,0.545,108,2.28,108,7.30,98,31.26,111,3.18,2.55,124,0.89
Incarnate Word,Southland,1-10,0.091,109,2.23,110,6.17,81,34.52,119,-1.21,2.40,48,26.79
VMI,Southern,0-11,0.000,110,2.21,105,9.08,110,28.67,96,7.55,2.35,47,27.00
Georgetown,Patriot League,1-10,0.091,111,2.14,107,7.39,117,25.31,84,9.22,2.36,94,17.47
Delaware St,Mid-Eastern AC,2-9,0.182,112,2.13,114,3.89,108,29.31,114,1.73,2.46,54,25.34
Alabama St,Southwestern AC,5-6,0.455,113,2.10,113,4.76,121,23.18,91,8.72,2.37,118,7.69
Jacksonville,Pioneer,7-4,0.636,114,2.04,117,0.85,101,30.81,121,-2.82,2.51,122,5.90
Morgan St,Mid-Eastern AC,1-10,0.091,115,2.01,112,5.10,97,31.40,117,0.84,2.49,85,20.17
Marist,Pioneer,4-7,0.364,116,1.90,116,2.42,111,27.87,115,1.69,2.49,114,8.55
Alabama A&M,Southwestern AC,4-7,0.364,117,1.86,115,3.23,115,26.43,110,3.94,2.53,107,11.25
Jackson St,Southwestern AC,3-8,0.273,118,1.63,118,-0.15,124,22.06,105,4.93,2.42,104,12.47
Morehead St,Pioneer,4-7,0.364,119,1.54,120,-2.23,104,30.05,123,-5.14,2.49,120,7.41
TX Southern,Southwestern AC,2-9,0.182,120,1.39,119,-1.86,119,23.67,116,1.62,2.43,111,9.32
Stetson,Pioneer,2-9,0.182,121,1.32,121,-2.90,123,22.44,113,1.81,2.43,115,8.40
Ark Pine Bluff,Southwestern AC,2-9,0.182,122,0.86,122,-6.24,118,24.08,122,-3.18,2.46,117,7.80
Davidson,Pioneer,2-9,0.182,123,0.81,123,-7.20,122,22.76,120,-2.81,2.40,123,4.48
MS Valley St,Southwestern AC,2-9,0.182,124,0.73,124,-9.33,120,23.34,124,-5.53,2.48,106,11.85
