Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Ashland,Great Lakes IAC,8-2,0.800,18,4.49,24,20.83,12,40.83,44,5.10,3.17,27,13.73
MO Western,Mid America IAA,9-3,0.750,19,4.46,21,21.72,19,37.75,22,9.07,2.96,35,12.58
Carson-Newman,South Atlantic,10-1,0.909,20,4.45,20,21.79,9,41.57,43,5.32,3.08,81,2.75
C Missouri,Mid America IAA,7-4,0.636,21,4.43,17,22.54,21,37.49,17,10.15,2.95,16,15.41
MN Mankato,North Central AC,5-6,0.455,22,4.40,19,21.94,24,36.14,13,10.90,2.98,6,21.13
Tarleton St,Lone Star,9-2,0.818,23,4.40,23,21.00,20,37.58,26,8.52,2.97,46,10.50
Hillsdale,Great Lakes IAC,8-3,0.727,24,4.23,22,21.21,17,37.93,27,8.38,3.13,42,10.83
W Oregon,NCAA II Ind,9-2,0.818,25,4.19,26,18.99,45,32.17,11,11.92,2.99,60,7.35
MN Duluth,North Central AC,4-6,0.400,26,4.11,25,19.46,31,34.66,19,9.90,2.83,5,22.10
Catawba,South Atlantic,11-2,0.846,27,3.97,29,16.90,14,39.77,65,2.22,3.21,92,0.24
Michigan Tech,Great Lakes IAC,6-5,0.545,28,3.90,28,16.96,29,35.17,32,6.90,3.10,21,14.59
Northwood MI,Great Lakes IAC,5-5,0.500,29,3.90,27,17.79,22,36.97,36,5.92,2.98,13,16.47
MO Southern,Mid America IAA,6-5,0.545,30,3.81,31,16.47,43,33.01,25,8.56,3.10,44,10.75
Indianapolis,Great Lakes IAC,6-5,0.545,31,3.79,30,16.62,27,35.68,35,6.05,2.93,32,12.95
Newberry,South Atlantic,9-2,0.818,32,3.72,36,14.81,47,31.90,28,8.01,3.10,91,0.27
Ferris St,Great Lakes IAC,6-5,0.545,33,3.72,34,14.98,40,33.51,34,6.57,2.93,33,12.85
St Cloud,North Central AC,4-7,0.364,34,3.71,35,14.88,63,28.39,12,11.59,2.86,7,20.34
Indiana PA,Penn St AC,9-3,0.750,35,3.70,38,14.70,23,36.16,51,3.64,3.08,71,4.93
Henderson St,Gulf South,7-3,0.700,36,3.69,32,15.36,54,30.51,18,9.95,3.04,64,6.49
Augustana SD,North Central AC,4-7,0.364,37,3.65,33,15.34,48,31.81,24,8.63,2.85,10,18.73
W Washington,North Central AC,2-8,0.200,38,3.65,37,14.70,52,30.57,21,9.23,2.85,1,25.29
Slippery Rock,Penn St AC,9-2,0.818,39,3.59,39,13.60,42,33.05,40,5.66,2.98,88,1.20
Tuskegee,Southern IAC,12-0,1.000,40,3.59,43,11.56,33,34.40,63,2.26,3.12,135,-10.19
West Chester,Penn St AC,9-3,0.750,41,3.52,41,12.49,41,33.33,48,4.26,2.94,65,6.23
Bloomsburg,Penn St AC,7-3,0.700,42,3.43,40,12.98,25,35.99,67,2.08,3.00,80,2.85
Winona St,Northern Sun,10-2,0.833,43,3.39,46,10.04,39,33.62,72,1.53,3.05,72,4.68
N Michigan,Great Lakes IAC,4-6,0.400,44,3.38,45,11.16,38,33.68,58,2.58,3.09,14,16.39
Truman St,Mid America IAA,6-5,0.545,45,3.29,48,9.60,36,34.02,81,0.68,2.99,28,13.55
Arkansas Tech,Gulf South,5-5,0.500,46,3.18,47,9.87,37,33.73,74,1.24,3.00,47,10.05
NE Kearney,Rocky Mtn AC,6-4,0.600,47,3.15,44,11.38,51,30.79,39,5.69,3.05,74,4.22
Wayne St MI,Great Lakes IAC,3-8,0.273,48,3.12,42,11.80,35,34.04,55,2.86,2.87,29,13.34
Tusculum,South Atlantic,6-5,0.545,49,3.11,49,9.34,62,28.62,38,5.82,3.08,58,7.99
Shepherd,West Virginia IAC,10-2,0.833,50,3.11,50,9.16,44,32.55,70,1.71,3.24,111,-3.98
Edinboro,Penn St AC,7-4,0.636,51,3.04,52,7.88,46,31.96,76,1.02,2.92,86,1.42
Harding,Gulf South,6-4,0.600,52,2.99,59,6.36,34,34.21,109,-2.75,2.93,51,8.85
Mercyhurst,Great Lakes IAC,4-7,0.364,53,2.96,55,7.63,30,34.87,106,-2.14,2.91,37,12.46
Wingate,South Atlantic,7-4,0.636,54,2.93,56,7.43,49,31.00,71,1.54,2.93,85,1.45
Ouachita,Gulf South,4-6,0.400,55,2.90,57,7.17,56,29.92,61,2.35,2.98,40,11.54
S Arkansas,Gulf South,3-7,0.300,56,2.89,54,7.65,57,29.88,54,2.87,2.95,17,15.33
Fort Hays St,Mid America IAA,4-7,0.364,57,2.85,58,6.72,88,24.04,29,7.78,3.12,25,13.75
CO Mesa,Rocky Mtn AC,10-2,0.833,58,2.84,70,4.15,91,23.61,42,5.64,3.04,83,1.93
Findlay,Great Lakes IAC,4-7,0.364,59,2.84,62,5.76,83,25.21,41,5.65,2.86,23,14.13
TX A&M Commerce,Lone Star,5-6,0.455,60,2.83,53,7.69,80,25.88,31,6.91,3.00,50,9.02
Bemidji St,Northern Sun,7-4,0.636,61,2.77,51,8.04,64,28.36,45,4.78,3.04,99,-1.54
Emporia St,Mid America IAA,3-8,0.273,62,2.70,64,5.38,67,27.73,56,2.75,2.92,22,14.55
SE Oklahoma,Lone Star,4-6,0.400,63,2.65,63,5.73,59,29.47,73,1.35,2.94,52,8.68
Tiffin,Great Lakes FC,9-2,0.818,64,2.64,66,5.09,66,27.95,64,2.24,2.96,126,-8.03
E New Mexico,Lone Star,5-6,0.455,65,2.63,65,5.14,60,29.26,77,0.98,2.84,69,5.11
Mary ND,Northern Sun,7-4,0.636,66,2.62,71,3.84,85,24.46,47,4.48,2.99,89,0.79
Colorado Mines,Rocky Mtn AC,7-5,0.583,67,2.59,73,3.23,90,23.74,46,4.59,3.00,79,2.99
E Stroudsburg,Penn St AC,3-6,0.333,68,2.55,60,6.08,61,29.08,66,2.11,2.83,67,5.80
Mars Hill,South Atlantic,5-5,0.500,69,2.54,68,4.35,77,26.78,57,2.67,2.97,78,3.40
Ark Monticello,Gulf South,4-7,0.364,70,2.53,75,1.84,53,30.56,114,-3.63,2.91,30,13.21
Shippensburg,Penn St AC,3-8,0.273,71,2.52,61,5.93,70,27.26,49,3.77,2.99,53,8.53
TX A&M K'ville,Lone Star,3-8,0.273,72,2.51,67,4.64,69,27.34,59,2.40,3.05,38,12.32
Angelo St,Lone Star,2-8,0.200,73,2.50,69,4.22,68,27.38,68,1.94,2.89,19,14.77
C Oklahoma,Lone Star,4-6,0.400,74,2.49,72,3.60,101,21.92,33,6.78,2.92,59,7.93
SW Oklahoma,Lone Star,6-5,0.545,75,2.45,77,1.57,93,23.51,52,3.17,2.98,70,5.06
Albany GA,Southern IAC,8-3,0.727,76,2.32,82,0.17,82,25.58,86,-0.31,2.95,94,-0.43
NE Oklahoma,Lone Star,3-7,0.300,77,2.29,78,1.32,98,22.76,50,3.65,2.97,43,10.80
Wayne St NE,Northern Sun,7-5,0.583,78,2.25,90,-1.54,79,26.50,111,-2.93,2.91,77,3.51
Virginia Union,Central IAA,9-3,0.750,79,2.20,81,0.35,72,27.03,97,-1.58,2.98,120,-6.19
West Georgia,Gulf South,2-9,0.182,80,2.19,76,1.80,65,28.33,96,-1.44,2.88,20,14.68
West Liberty,West Virginia IAC,8-3,0.727,81,2.14,80,0.38,71,27.17,99,-1.69,3.21,129,-9.08
Kutztown,Penn St AC,5-6,0.455,82,2.13,85,-0.36,75,26.88,105,-2.14,3.05,84,1.71
Concordia SP,Northern Sun,4-7,0.364,83,2.05,79,0.86,73,26.98,92,-1.02,2.89,82,2.35
West Alabama,Gulf South,1-9,0.100,84,2.02,74,1.93,78,26.51,82,0.52,2.90,45,10.65
Charleston WV,West Virginia IAC,8-3,0.727,85,1.99,97,-3.52,92,23.58,101,-1.99,3.11,115,-5.23
S Connecticut,Northeast-10,9-4,0.692,86,1.97,86,-0.77,58,29.69,122,-5.36,3.13,131,-9.42
Eliz. City St,Central IAA,5-5,0.500,87,1.92,87,-1.34,124,17.91,37,5.85,2.98,106,-3.41
Northern St SD,Northern Sun,5-6,0.455,88,1.90,93,-2.86,96,22.89,89,-0.65,2.97,87,1.41
SW Baptist,Mid America IAA,0-11,0.000,89,1.87,83,0.15,50,30.85,125,-5.60,2.88,12,16.67
W New Mexico,Rocky Mtn AC,4-6,0.400,90,1.87,94,-2.96,94,23.17,93,-1.03,2.91,73,4.50
East Central OK,Lone Star,2-9,0.182,91,1.86,95,-3.03,84,24.93,110,-2.86,2.93,48,9.95
Fort Valley St,Southern IAC,8-3,0.727,92,1.85,101,-4.69,120,19.55,80,0.85,2.97,114,-5.03
Humboldt St,NCAA II Ind,2-8,0.200,93,1.85,84,-0.11,89,23.76,75,1.23,2.85,56,8.39
Shaw NC,Central IAA,8-4,0.667,94,1.81,98,-3.62,103,21.83,87,-0.34,3.02,119,-6.09
Millersville,Penn St AC,3-8,0.273,95,1.78,92,-2.44,111,20.73,69,1.93,2.83,75,4.21
St Joseph's IN,Great Lakes FC,4-7,0.364,96,1.78,89,-1.46,87,24.10,88,-0.46,2.89,98,-1.38
Moorhead St,Northern Sun,4-7,0.364,97,1.74,91,-2.19,76,26.88,116,-3.97,2.88,110,-3.92
North Greenville,NCAA II Ind,5-6,0.455,98,1.73,88,-1.40,55,30.36,131,-6.66,2.99,130,-9.25
Morehouse,Southern IAC,7-3,0.700,99,1.65,110,-6.36,118,19.56,90,-0.82,3.01,124,-7.41
Lenoir-Rhyne,South Atlantic,2-9,0.182,100,1.64,96,-3.42,110,20.77,79,0.91,2.84,55,8.43
Glenville St,West Virginia IAC,6-5,0.545,101,1.62,106,-5.58,86,24.35,120,-4.83,3.08,108,-3.73
NM Highlands,Rocky Mtn AC,4-6,0.400,102,1.62,102,-5.30,121,19.53,84,0.27,2.89,93,-0.22
Adams St,Rocky Mtn AC,2-9,0.182,103,1.55,99,-3.75,99,22.45,94,-1.10,2.93,66,5.97
Bryant,Northeast-10,8-3,0.727,104,1.53,118,-7.91,97,22.77,124,-5.58,3.05,134,-9.94
Lane,Southern IAC,7-3,0.700,105,1.49,111,-6.72,95,22.97,118,-4.59,3.06,140,-11.88
Utah Tech,NCAA II Ind,3-8,0.273,106,1.49,119,-8.92,115,20.19,117,-4.01,3.00,63,6.65
Fayetteville St,Central IAA,4-6,0.400,107,1.48,108,-5.83,119,19.56,85,-0.29,2.91,101,-2.79
Stillman,Southern IAC,7-4,0.636,108,1.46,109,-6.30,109,20.85,103,-2.05,2.97,132,-9.58
Bentley,Northeast-10,7-3,0.700,109,1.44,113,-7.58,117,19.57,104,-2.05,3.03,144,-13.04
Bowie St,Central IAA,3-7,0.300,110,1.43,105,-5.40,122,18.72,78,0.97,2.98,100,-2.22
Upper Iowa,Northern Sun,3-8,0.273,111,1.43,104,-5.33,81,25.72,128,-5.95,2.96,97,-1.26
Missouri S&T,Great Lakes FC,4-7,0.364,112,1.42,103,-5.33,74,26.93,133,-7.16,3.06,113,-4.46
Ft Lewis,Rocky Mtn AC,1-9,0.100,113,1.40,100,-4.02,114,20.59,83,0.49,2.87,49,9.22
Virginia St,Central IAA,4-6,0.400,114,1.36,107,-5.62,106,21.33,100,-1.85,2.92,125,-7.57
St Paul's,Central IAA,5-5,0.500,115,1.33,124,-10.54,132,15.53,91,-0.97,2.92,107,-3.58
American Intl,Northeast-10,7-3,0.700,116,1.32,120,-9.20,123,17.94,102,-2.04,3.08,145,-13.28
Fairmont St,West Virginia IAC,6-5,0.545,117,1.30,117,-7.81,136,14.16,53,3.13,2.88,128,-8.76
SW Minnesota,Northern Sun,2-9,0.182,118,1.18,116,-7.75,100,22.00,119,-4.65,2.96,95,-1.05
Central St OH,Great Lakes FC,5-5,0.500,119,1.11,126,-11.14,104,21.52,138,-7.56,2.85,121,-6.68
LIU Post,Northeast-10,4-6,0.400,120,1.03,115,-7.74,112,20.70,113,-3.33,2.90,138,-11.44
St Augustine's,Central IAA,2-8,0.200,121,1.03,112,-7.55,133,15.27,62,2.28,2.92,105,-3.38
Lock Haven,Penn St AC,1-10,0.091,122,1.03,122,-10.00,127,17.61,107,-2.51,2.89,54,8.45
Western St CO,Rocky Mtn AC,1-10,0.091,123,1.01,114,-7.72,113,20.64,112,-3.26,2.90,90,0.72
Gannon,Great Lakes IAC,0-11,0.000,124,0.93,123,-10.43,102,21.87,135,-7.20,2.80,24,13.93
WV State,West Virginia IAC,7-3,0.700,125,0.90,134,-15.38,131,15.54,126,-5.82,3.06,137,-11.20
Kentucky St,Southern IAC,3-8,0.273,126,0.89,128,-11.79,116,20.08,132,-6.77,2.88,103,-2.94
Clark Atlanta,Southern IAC,3-8,0.273,127,0.82,129,-11.81,135,14.93,98,-1.64,2.97,112,-4.31
Merrimack,Northeast-10,4-6,0.400,128,0.80,127,-11.51,107,21.10,137,-7.51,2.99,141,-12.16
Clarion,Penn St AC,0-11,0.000,129,0.78,121,-9.50,105,21.43,127,-5.83,2.84,62,6.78
Seton Hill,West Virginia IAC,3-7,0.300,130,0.73,131,-12.60,108,20.99,140,-8.49,3.02,116,-5.58
JC Smith,Central IAA,3-7,0.300,131,0.71,130,-12.17,125,17.91,121,-4.99,2.87,127,-8.55
Benedict,Southern IAC,2-9,0.182,132,0.70,125,-10.86,128,16.83,108,-2.59,3.01,123,-7.30
Miles,Southern IAC,2-9,0.182,133,0.64,132,-13.08,141,13.20,95,-1.17,2.94,117,-5.67
Stonehill,Northeast-10,5-5,0.500,134,0.61,136,-16.48,143,12.50,115,-3.88,2.97,142,-12.59
Cheyney St,Penn St AC,1-10,0.091,135,0.59,133,-14.62,126,17.68,136,-7.21,2.89,68,5.43
Brevard,South Atlantic,2-9,0.182,136,0.36,135,-15.78,130,16.51,134,-7.19,2.98,96,-1.15
WV Wesleyan,West Virginia IAC,3-8,0.273,137,0.28,138,-17.88,134,15.12,139,-7.90,2.91,118,-6.08
Assumption,Northeast-10,4-7,0.364,138,0.25,137,-17.74,137,13.82,130,-6.46,2.91,147,-14.23
MN Crookston,Northern Sun,2-8,0.200,139,0.16,140,-20.57,138,13.53,141,-9.00,2.80,102,-2.81
Concord,West Virginia IAC,1-10,0.091,140,-0.04,139,-18.04,142,12.59,123,-5.52,2.87,122,-7.22
NC Pembroke,NCAA II Ind,4-7,0.364,141,-0.09,141,-21.16,140,13.25,142,-9.31,2.96,148,-14.54
KY Wesleyan,Great Lakes FC,2-8,0.200,142,-0.51,142,-23.83,129,16.55,144,-15.28,2.91,139,-11.65
Livingstone,Central IAA,0-10,0.000,143,-0.57,143,-24.52,144,12.32,143,-11.74,2.77,104,-3.10
Chowan,NCAA II Ind,2-9,0.182,144,-0.69,145,-29.11,139,13.45,147,-17.46,2.93,109,-3.85
Pace,Northeast-10,1-10,0.091,145,-0.83,144,-26.99,148,4.19,129,-6.08,2.88,143,-12.96
Lincoln MO,Great Lakes FC,2-8,0.200,146,-1.15,146,-31.78,146,10.02,145,-16.69,2.79,146,-14.15
Panhandle St,NCAA II Ind,0-10,0.000,147,-1.42,147,-31.83,145,10.62,146,-17.35,2.86,136,-10.44
St Anselm,Northeast-10,0-10,0.000,148,-1.65,148,-35.33,147,9.35,148,-19.58,2.81,133,-9.71
