Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Ft Lewis,Rocky Mtn AC,4-6,0.400,93,1.61,95,-3.74,83,24.77,104,-3.61,3.27,86,1.00
W Texas A&M,Lone Star,2-8,0.200,94,1.58,90,-2.31,75,25.68,100,-3.09,3.22,63,3.90
Truman St,Mid America IAA,2-9,0.182,95,1.56,94,-3.64,77,25.55,108,-4.29,3.16,24,10.48
Western St CO,Rocky Mtn AC,3-8,0.273,96,1.54,93,-2.59,93,22.50,72,-0.19,3.26,51,5.19
Angelo St,Lone Star,2-9,0.182,97,1.54,92,-2.53,80,25.14,97,-2.77,3.20,47,5.68
Kentucky St,Southern IAC,7-4,0.636,98,1.53,99,-5.87,102,21.71,96,-2.67,3.20,107,-5.66
Lenoir-Rhyne,South Atlantic,3-8,0.273,99,1.41,97,-4.89,108,20.29,73,-0.28,3.32,77,1.80
Virginia St,Central IAA,6-4,0.600,100,1.32,102,-6.49,120,17.62,64,0.78,3.35,124,-8.49
W Salem St,Central IAA,4-6,0.400,101,1.32,96,-4.29,95,22.33,89,-1.72,3.24,105,-5.21
St Joseph's IN,D2 IFA,7-4,0.636,102,1.24,105,-8.77,97,22.29,119,-6.15,3.39,110,-6.22
Missouri S&T,Mid America IAA,3-8,0.273,103,1.17,109,-9.50,74,25.83,135,-10.43,3.25,41,7.25
Merrimack,Northeast-10,8-2,0.800,104,1.14,108,-9.45,109,20.02,110,-4.57,3.22,145,-17.90
W New Mexico,D2 IFA,2-8,0.200,105,1.04,104,-8.51,96,22.31,116,-5.92,3.35,70,3.15
Lock Haven,Penn St AC,3-8,0.273,106,0.96,110,-10.41,106,20.70,120,-6.21,3.21,50,5.22
WV Wesleyan,West Virginia IAC,6-5,0.545,107,0.95,107,-9.05,92,22.56,123,-6.70,3.34,130,-12.31
Bowie St,Central IAA,5-5,0.500,108,0.93,111,-10.47,130,14.76,74,-0.33,3.28,116,-7.38
NE Oklahoma,Lone Star,0-10,0.000,109,0.91,101,-6.37,104,20.95,95,-2.43,3.19,49,5.47
SW Oklahoma,Lone Star,1-9,0.100,110,0.89,106,-8.87,122,17.30,84,-1.27,3.29,71,3.06
MN Crookston,Northern Sun,2-8,0.200,111,0.88,113,-10.91,112,19.84,115,-5.85,3.17,55,4.87
SW Minnesota,Northern Sun,5-6,0.455,112,0.87,112,-10.60,107,20.69,121,-6.39,3.29,121,-8.03
Panhandle St,D2 IFA,6-5,0.545,113,0.82,118,-12.40,110,20.00,126,-7.50,3.33,114,-7.11
NM Highlands,Rocky Mtn AC,3-8,0.273,114,0.79,122,-13.72,114,19.17,127,-7.99,3.25,90,-0.07
Wayne St NE,Northern Sun,3-8,0.273,115,0.75,114,-11.05,111,19.96,118,-6.11,3.25,103,-2.93
St Augustine's,Central IAA,4-6,0.400,116,0.75,121,-12.66,123,15.98,105,-3.74,3.17,112,-6.88
Morehouse,Southern IAC,4-6,0.400,117,0.72,115,-12.10,119,17.90,113,-5.10,3.25,113,-6.88
Glenville St,West Virginia IAC,5-6,0.455,118,0.72,120,-12.50,116,18.46,117,-6.06,3.20,111,-6.85
CO Mesa,Rocky Mtn AC,0-11,0.000,119,0.68,103,-7.91,101,21.93,111,-4.94,3.15,68,3.17
Benedict,Southern IAC,3-8,0.273,120,0.68,119,-12.47,131,14.56,94,-2.12,3.12,93,-0.36
Fairmont St,West Virginia IAC,5-5,0.500,121,0.64,117,-12.32,113,19.27,122,-6.69,3.36,133,-12.98
Stillman,NCAA II Ind,5-5,0.500,122,0.43,124,-15.91,132,14.06,112,-5.06,3.11,132,-12.80
Virginia Union,Central IAA,2-8,0.200,123,0.42,116,-12.27,125,15.85,101,-3.22,3.16,120,-7.95
Eliz. City St,Central IAA,3-7,0.300,124,0.37,125,-16.21,138,12.03,102,-3.34,3.23,123,-8.27
American Intl,Northeast-10,5-4,0.556,125,0.34,128,-16.50,127,15.33,125,-6.93,3.28,139,-14.58
Upper Iowa,NCAA II Ind,2-8,0.200,126,0.31,126,-16.35,118,17.91,131,-9.35,3.35,100,-2.38
Concord,West Virginia IAC,5-6,0.455,127,0.20,133,-19.07,134,13.91,128,-8.08,3.32,115,-7.28
Livingstone,Central IAA,2-8,0.200,128,0.18,127,-16.35,128,15.29,124,-6.73,3.16,118,-7.71
Bryant,Northeast-10,4-5,0.444,129,0.15,129,-17.20,136,13.18,114,-5.48,3.24,142,-15.22
Lane,Southern IAC,2-9,0.182,130,0.10,130,-17.23,139,11.96,109,-4.29,3.20,108,-5.78
Moorhead St,Northern Sun,0-11,0.000,131,0.09,123,-15.25,117,18.39,129,-8.74,3.16,60,4.20
Mansfield,Penn St AC,1-9,0.100,132,-0.01,132,-17.92,124,15.94,130,-8.97,3.18,97,-1.35
Clark Atlanta,Southern IAC,1-9,0.100,133,-0.05,131,-17.42,105,20.75,143,-13.28,3.23,106,-5.48
North Greenville,D2 IFA,3-7,0.300,134,-0.27,136,-21.79,126,15.72,140,-12.61,3.33,131,-12.43
Charleston WV,West Virginia IAC,3-7,0.300,135,-0.35,135,-21.70,121,17.45,144,-14.26,3.31,143,-15.46
St Anselm,Northeast-10,4-6,0.400,136,-0.48,139,-23.88,140,11.44,134,-10.43,3.23,144,-17.21
JC Smith,Central IAA,0-10,0.000,137,-0.50,134,-21.32,133,14.03,136,-10.45,3.32,84,1.11
West Liberty,West Virginia IAC,2-8,0.200,138,-0.53,140,-24.90,137,12.81,141,-12.82,3.29,135,-14.01
WV Tech,West Virginia IAC,2-9,0.182,139,-0.55,138,-23.21,129,14.93,142,-13.24,3.22,125,-9.48
Lincoln MO,D2 IFA,1-9,0.100,140,-0.58,137,-21.80,135,13.41,133,-10.31,3.14,129,-12.04
WV State,West Virginia IAC,3-8,0.273,141,-0.70,141,-26.02,142,9.72,137,-10.84,3.31,134,-13.91
Stonehill,Northeast-10,2-7,0.222,142,-0.83,143,-27.52,143,8.46,138,-11.08,3.21,136,-14.05
Cheyney St,Penn St AC,1-10,0.091,143,-1.00,144,-29.44,141,11.37,145,-15.91,3.17,62,3.91
Pace,Northeast-10,0-10,0.000,144,-1.30,142,-27.45,144,7.59,132,-10.14,3.22,137,-14.21
Assumption,Northeast-10,1-9,0.100,145,-1.34,145,-30.93,145,5.30,139,-11.33,3.24,138,-14.28
