Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Kentucky,Southeastern,7-6,0.538,32,7.86,29,63.36,30,59.46,36,31.32,2.23,22,60.48
UCLA,Pac 12,8-5,0.615,33,7.85,28,63.39,50,56.57,21,34.24,2.11,65,55.86
Duke,Atlantic Coast,8-5,0.615,34,7.79,43,60.18,56,55.45,31,32.15,2.13,60,56.76
TCU,Big 12,5-7,0.417,35,7.78,22,65.89,16,62.49,38,30.82,2.27,11,61.33
SMU,American Athletic,11-3,0.786,36,7.77,38,61.19,32,58.87,47,29.75,2.27,82,48.56
Auburn,Southeastern,6-7,0.462,37,7.75,30,63.27,51,56.15,18,34.54,2.29,28,60.04
Florida,Southeastern,5-7,0.417,38,7.74,32,63.08,27,59.90,40,30.60,2.29,7,61.97
Northwestern,Big 10,8-5,0.615,39,7.72,60,55.42,78,52.75,42,30.08,2.16,47,58.13
Wisconsin,Big 10,7-6,0.538,40,7.71,34,62.64,60,55.05,16,35.01,2.17,64,56.03
Troy,Sun Belt,11-3,0.786,41,7.70,50,57.99,86,51.96,25,33.45,2.11,84,48.36
James Madison,Sun Belt,11-2,0.846,42,7.70,51,57.63,52,55.80,50,29.25,2.18,94,47.50
North Carolina,Atlantic Coast,8-5,0.615,43,7.70,42,60.44,20,60.90,72,26.96,2.26,63,56.22
Memphis,American Athletic,10-3,0.769,44,7.66,52,56.94,19,61.13,97,23.23,2.28,75,49.79
South Carolina,Southeastern,5-7,0.417,45,7.63,40,60.71,38,57.26,37,30.87,2.28,15,60.97
Rutgers,Big 10,7-6,0.538,46,7.62,61,55.37,79,52.73,43,30.06,2.18,37,59.39
Liberty,Conference USA,13-1,0.929,47,7.62,70,53.81,36,57.74,95,23.50,2.10,124,43.45
Mississippi St,Southeastern,5-7,0.417,48,7.59,44,58.96,75,53.38,29,32.99,2.30,27,60.05
UCF,Big 12,6-7,0.462,49,7.59,41,60.61,35,57.97,44,30.05,2.27,43,58.59
California,Pac 12,6-7,0.462,50,7.59,49,58.33,34,58.31,68,27.44,2.18,14,60.99
Tulane,American Athletic,11-3,0.786,51,7.58,64,55.13,89,51.87,39,30.67,2.26,80,48.84
Washington St,Pac 12,5-7,0.417,52,7.56,37,61.45,26,59.97,58,28.89,2.24,45,58.34
Georgia Tech,Atlantic Coast,7-6,0.538,53,7.54,59,56.02,41,56.98,79,26.45,2.12,58,56.88
Miami FL,Atlantic Coast,7-6,0.538,54,7.53,45,58.63,44,56.85,52,29.20,2.16,66,55.22
Virginia Tech,Atlantic Coast,7-6,0.538,55,7.52,48,58.47,47,56.72,53,29.17,2.23,67,54.58
Boise St,Mountain West,8-6,0.571,56,7.51,46,58.52,43,56.87,56,29.06,2.21,70,52.46
BYU,Big 12,5-7,0.417,57,7.49,57,56.20,57,55.27,61,28.35,2.16,24,60.30
Minnesota,Big 10,6-7,0.462,58,7.47,55,56.45,72,53.65,41,30.21,2.19,54,57.60
Nebraska,Big 10,5-7,0.417,59,7.43,54,56.78,94,49.70,19,34.50,2.20,59,56.82
UT San Antonio,American Athletic,9-4,0.692,60,7.40,68,54.40,59,55.06,74,26.76,2.16,88,47.98
Wyoming,Mountain West,9-4,0.692,61,7.40,83,50.57,103,48.91,55,29.08,2.22,73,49.85
Air Force,Mountain West,9-4,0.692,62,7.40,56,56.29,82,52.30,35,31.40,2.16,120,44.26
Arkansas,Southeastern,4-8,0.333,63,7.39,47,58.49,49,56.66,51,29.25,2.12,41,58.80
Fresno St,Mountain West,9-4,0.692,64,7.38,62,55.22,66,54.48,63,28.16,2.16,104,46.23
Illinois,Big 10,5-7,0.417,65,7.36,65,55.10,55,55.46,70,27.05,2.11,50,58.00
Boston College,Atlantic Coast,7-6,0.538,66,7.32,77,51.34,84,52.12,76,26.64,2.23,69,53.38
Purdue,Big 10,4-8,0.333,67,7.32,58,56.19,45,56.83,73,26.78,2.20,31,59.81
Appalachian St,Sun Belt,9-5,0.643,68,7.31,69,54.23,40,57.02,89,24.63,2.22,87,47.99
Michigan St,Big 10,4-8,0.333,69,7.30,71,53.62,88,51.88,54,29.15,2.16,17,60.92
Miami OH,Mid-American,11-3,0.786,70,7.29,90,48.77,118,46.23,46,29.96,2.19,129,42.87
Baylor,Big 12,3-9,0.250,71,7.24,53,56.83,42,56.88,69,27.37,2.19,34,59.66
Colorado,Pac 12,4-8,0.333,72,7.22,76,52.25,46,56.81,99,22.86,2.33,23,60.42
Coastal Car,Sun Belt,8-5,0.615,73,7.22,82,50.60,87,51.90,81,26.12,2.16,86,48.05
Toledo,Mid-American,11-3,0.786,74,7.22,81,50.72,90,51.47,75,26.67,2.24,131,42.15
Ohio,Mid-American,10-3,0.769,75,7.21,88,49.03,105,48.77,65,27.68,2.10,132,41.54
Houston,Big 12,4-8,0.333,76,7.20,75,52.70,65,54.49,83,25.62,2.18,40,58.88
Wake Forest,Atlantic Coast,4-8,0.333,77,7.19,67,54.51,68,54.33,67,27.60,2.21,62,56.54
Arizona St,Pac 12,3-9,0.250,78,7.19,73,53.00,91,51.12,49,29.30,2.19,9,61.44
Syracuse,Atlantic Coast,6-7,0.462,79,7.16,78,51.25,92,50.84,64,27.83,2.28,68,53.45
Pittsburgh,Atlantic Coast,3-9,0.250,80,7.15,66,54.97,77,53.00,48,29.39,2.18,52,57.75
San Jose St,Mountain West,7-6,0.538,81,7.14,79,51.25,83,52.20,78,26.47,2.15,72,49.91
UNLV,Mountain West,9-5,0.643,82,7.14,86,49.34,54,55.48,110,21.27,2.14,83,48.54
Cincinnati,Big 12,3-9,0.250,83,7.14,63,55.19,70,53.96,60,28.65,2.26,53,57.69
South Alabama,Sun Belt,7-6,0.538,84,7.13,72,53.43,71,53.88,71,26.97,2.21,99,46.88
Indiana,Big 10,3-9,0.250,85,7.06,74,52.91,63,54.67,82,25.66,2.21,46,58.22
Jacksonville St,Conference USA,9-4,0.692,86,7.05,92,46.99,95,49.70,87,24.70,2.14,130,42.77
WKU,Conference USA,8-5,0.615,87,7.03,87,49.16,64,54.56,104,22.01,2.12,118,44.63
Stanford,Pac 12,3-9,0.250,88,7.03,85,49.99,80,52.72,88,24.68,2.20,26,60.18
Virginia,Atlantic Coast,3-9,0.250,89,7.02,80,51.22,74,53.55,84,25.08,2.26,49,58.09
Texas St,Sun Belt,8-5,0.615,90,7.00,95,46.68,62,54.78,120,19.31,2.23,107,46.08
Army,FBS Indep,6-6,0.500,91,6.99,89,48.92,108,48.16,62,28.18,2.13,96,47.33
Georgia St,Sun Belt,7-6,0.538,92,6.98,91,47.12,85,52.04,101,22.50,2.12,89,47.90
Marshall,Sun Belt,6-7,0.462,93,6.96,93,46.95,98,49.42,85,24.95,2.15,71,50.71
New Mexico St,Conference USA,10-5,0.667,94,6.88,110,43.36,117,47.14,94,23.64,2.22,128,42.96
Louisiana,Sun Belt,6-7,0.462,95,6.85,84,50.29,69,54.32,96,23.39,2.20,113,45.33
Old Dominion,Sun Belt,6-7,0.462,96,6.83,106,44.06,113,47.49,92,24.00,2.19,78,49.03
South Florida,American Athletic,7-6,0.538,97,6.83,104,44.91,67,54.41,127,17.91,2.17,109,45.91
Bowling Green,Mid-American,7-6,0.538,98,6.80,107,43.98,99,49.30,102,22.10,2.14,106,46.18
N Illinois,Mid-American,7-6,0.538,99,6.78,105,44.30,110,47.83,93,23.89,2.10,125,43.36
Navy,American Athletic,5-7,0.417,100,6.78,101,45.54,126,44.10,59,28.86,2.16,97,47.09
Utah St,Mountain West,6-7,0.462,101,6.76,99,45.61,61,54.94,125,18.08,2.21,95,47.44
San Diego St,Mountain West,4-8,0.333,102,6.76,96,46.51,112,47.54,80,26.38,2.15,74,49.84
Ga Southern,Sun Belt,6-7,0.462,103,6.73,103,44.95,76,53.10,121,19.27,2.32,103,46.27
Arkansas St,Sun Belt,6-7,0.462,104,6.70,109,43.74,100,49.30,107,21.86,2.27,102,46.31
Colorado St,Mountain West,5-7,0.417,105,6.70,112,42.97,111,47.63,100,22.76,2.20,92,47.57
Vanderbilt,Southeastern,2-10,0.167,106,6.70,94,46.70,81,52.50,108,21.62,2.17,55,57.58
Rice,American Athletic,6-7,0.462,107,6.67,113,42.94,96,49.60,113,20.76,2.18,101,46.54
North Texas,American Athletic,5-7,0.417,108,6.66,102,45.12,53,55.75,129,16.79,2.25,105,46.18
FL Atlantic,American Athletic,4-8,0.333,109,6.66,98,45.74,107,48.33,86,24.82,2.24,90,47.88
UAB,American Athletic,4-8,0.333,110,6.62,100,45.55,73,53.61,119,19.36,2.27,93,47.52
Tulsa,American Athletic,4-8,0.333,111,6.55,108,43.88,93,50.48,111,20.81,2.11,98,46.96
Hawaii,Mountain West,5-8,0.385,112,6.54,120,39.39,114,47.33,117,19.48,2.26,91,47.81
C Michigan,Mid-American,5-7,0.417,113,6.54,118,40.51,109,48.10,116,19.83,2.19,110,45.84
East Carolina,American Athletic,2-10,0.167,114,6.48,97,46.43,115,47.21,77,26.64,2.18,77,49.11
MTSU,Conference USA,4-8,0.333,115,6.46,111,43.26,106,48.68,105,22.00,2.28,117,44.70
W Michigan,Mid-American,4-8,0.333,116,6.46,114,41.32,97,49.55,122,19.19,2.25,100,46.61
Ball St,Mid-American,4-8,0.333,117,6.45,115,41.29,124,44.20,90,24.50,2.21,115,44.90
Southern Miss,Sun Belt,3-9,0.250,118,6.40,116,40.79,104,48.83,118,19.38,2.19,81,48.68
E Michigan,Mid-American,6-7,0.462,119,6.37,125,36.91,125,44.11,115,20.22,2.13,133,41.34
UTEP,Conference USA,3-9,0.250,120,6.28,121,38.94,122,44.29,103,22.06,2.15,108,46.02
New Mexico,Mountain West,4-8,0.333,121,6.28,124,37.26,116,47.15,128,17.52,2.18,116,44.72
Buffalo,Mid-American,3-9,0.250,122,6.27,117,40.77,119,46.21,106,21.98,2.21,119,44.46
Sam Houston St,Conference USA,3-9,0.250,123,6.27,119,39.41,128,43.74,98,23.09,2.17,114,45.17
Charlotte,American Athletic,3-9,0.250,124,6.27,126,36.51,130,43.21,114,20.72,2.17,85,48.15
Nevada,Mountain West,2-10,0.167,125,6.21,122,38.28,127,44.08,109,21.62,2.28,79,48.90
Temple,American Athletic,3-9,0.250,126,6.16,129,35.63,121,45.01,126,18.04,2.32,111,45.82
Connecticut,FBS Indep,3-9,0.250,127,6.15,127,36.11,131,42.71,112,20.81,2.22,112,45.58
Louisiana Tech,Conference USA,3-9,0.250,128,6.13,123,37.93,102,48.95,131,16.40,2.25,126,43.25
ULM,Sun Belt,2-10,0.167,129,6.13,128,35.99,123,44.23,123,19.18,2.31,76,49.35
Florida Intl,Conference USA,4-8,0.333,130,6.11,132,31.46,132,42.24,130,16.65,2.27,122,43.75
Massachusetts,FBS Indep,3-9,0.250,131,5.84,133,29.29,120,45.01,133,11.70,2.27,123,43.46
Akron,Mid-American,2-10,0.167,132,5.82,131,31.84,133,40.74,124,18.52,2.13,127,43.05
Kent,Mid-American,1-11,0.083,133,5.69,130,32.38,129,43.64,132,16.17,2.28,121,44.22
