Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Merchant Marine,NE W&M,8-2,0.800,112,2.99,128,-21.46,122,17.41,131,-10.43,2.32,185,-29.13
Claremont M.S.,Southern Cal IAC,7-4,0.636,113,2.99,129,-22.00,179,11.81,87,-5.37,2.29,151,-22.80
MIT,NE W&M,9-2,0.818,114,2.99,140,-24.04,197,9.75,86,-5.35,2.26,190,-29.89
Bethany WV,Presidents' AC,5-5,0.500,115,2.99,121,-20.05,177,11.93,67,-3.54,2.31,125,-18.96
NC Wesleyan,USA South,5-5,0.500,116,2.97,119,-19.83,120,17.52,116,-8.91,2.26,117,-18.52
St John Fisher,Empire 8,3-6,0.333,117,2.96,114,-19.11,136,15.25,94,-5.91,2.36,48,-12.06
Rowan,New Jersey A.C.,6-4,0.600,118,2.94,135,-23.44,161,13.94,117,-8.94,2.38,132,-19.80
Albion,Michigan IAA,7-3,0.700,119,2.94,115,-19.23,59,23.85,167,-14.64,2.39,173,-27.02
Guilford,Old Dominion AC,3-6,0.333,120,2.93,98,-15.95,28,28.22,183,-15.73,2.43,63,-13.63
McDaniel,Centennial,3-7,0.300,121,2.92,111,-18.40,145,14.88,81,-4.84,2.30,51,-12.59
Mt St Joseph,Heartland CAC,8-2,0.800,122,2.92,131,-22.15,121,17.50,140,-11.21,2.34,192,-31.52
Husson,East Coast,8-3,0.727,123,2.92,118,-19.80,110,18.07,124,-9.43,2.19,194,-31.84
Franklin,Heartland CAC,8-2,0.800,124,2.90,125,-20.71,49,25.31,196,-17.58,2.28,193,-31.60
Olivet MI,Michigan IAA,6-4,0.600,125,2.89,113,-19.06,76,21.41,147,-12.03,2.19,164,-25.44
Sewanee,SAA,4-6,0.400,126,2.86,130,-22.05,148,14.73,113,-8.34,2.36,87,-15.67
St Olaf,Minnesota IAC,5-5,0.500,127,2.78,139,-24.02,134,15.34,135,-10.92,2.34,120,-18.64
Hanover,Heartland CAC,7-4,0.636,128,2.78,136,-23.67,138,15.18,130,-10.41,2.23,171,-26.60
Loras,American Rivers,4-6,0.400,129,2.76,126,-20.99,69,23.03,181,-15.58,2.36,108,-17.68
Cal Lutheran,Southern Cal IAC,4-6,0.400,130,2.74,123,-20.16,101,18.58,129,-10.30,2.33,137,-20.60
Worcester Tech,NE W&M,6-4,0.600,131,2.73,124,-20.20,162,13.56,85,-5.32,2.36,203,-32.37
Hendrix,SAA,2-8,0.200,132,2.73,110,-17.34,81,21.06,128,-9.96,2.34,73,-14.27
St Lawrence,Liberty League,2-8,0.200,133,2.72,117,-19.79,130,16.01,107,-7.37,2.33,56,-12.93
Lycoming,Mid Atlantic,5-6,0.455,134,2.72,132,-22.45,172,12.80,102,-6.82,2.38,150,-22.78
Muskingum,Ohio AC,4-6,0.400,135,2.71,146,-25.19,159,13.95,134,-10.70,2.34,94,-16.25
W Connecticut,MASCAC,8-2,0.800,136,2.70,153,-26.87,106,18.37,186,-16.80,2.34,197,-32.05
Bates,NESCAC,0-9,0.000,137,2.70,108,-17.22,103,18.48,105,-7.25,2.37,4,0.52
NE Wesleyan,American Rivers,3-7,0.300,138,2.68,134,-22.67,123,17.34,143,-11.58,2.43,92,-15.99
Bridgewater MA,MASCAC,8-3,0.727,139,2.66,152,-26.76,171,12.92,141,-11.24,2.31,195,-31.92
DePauw,North Coast AC,4-6,0.400,140,2.66,122,-20.15,151,14.55,97,-6.25,2.31,160,-24.68
Brevard,USA South,4-6,0.400,141,2.64,133,-22.64,147,14.82,119,-9.02,2.37,148,-22.67
Waynesburg,Presidents' AC,4-6,0.400,142,2.64,156,-27.50,200,8.55,108,-7.62,2.40,123,-18.92
Endicott,Commonwealth Coast,7-4,0.636,143,2.62,148,-25.60,111,18.01,176,-15.17,2.25,187,-29.52
Kalamazoo,Michigan IAA,7-3,0.700,144,2.56,174,-30.29,208,7.43,123,-9.28,2.33,196,-32.02
Coast Guard,NE W&M,7-3,0.700,145,2.56,176,-31.80,209,7.28,133,-10.64,2.37,189,-29.87
Widener,Mid Atlantic,4-6,0.400,146,2.54,127,-21.15,139,15.17,111,-7.88,2.30,172,-26.88
Austin Col,SAA,2-8,0.200,147,2.54,142,-24.34,166,13.24,121,-9.14,2.39,76,-14.54
Carroll WI,Ill & Wisc,3-7,0.300,148,2.50,171,-29.89,192,9.96,142,-11.41,2.39,67,-13.79
Adrian,Michigan IAA,4-6,0.400,149,2.50,137,-23.81,118,17.59,154,-12.95,2.33,162,-25.37
Otterbein,Ohio AC,2-8,0.200,150,2.48,138,-23.87,182,11.61,103,-7.04,2.28,99,-16.64
Allegheny,North Coast AC,6-4,0.600,151,2.48,175,-31.36,156,14.24,189,-17.17,2.30,167,-25.60
Ohio Wesleyan,North Coast AC,4-6,0.400,152,2.48,150,-26.65,205,7.76,95,-5.97,2.29,165,-25.52
King's PA,Mid Atlantic,5-5,0.500,153,2.47,155,-27.33,129,16.09,173,-14.98,2.22,170,-26.37
LaGrange,USA South,3-7,0.300,154,2.44,145,-24.54,96,19.02,175,-15.12,2.28,144,-21.73
Capital,Ohio AC,3-7,0.300,155,2.44,154,-27.27,90,19.64,200,-18.47,2.35,104,-17.45
Gettysburg,Centennial,1-9,0.100,156,2.43,144,-24.52,142,15.01,139,-11.10,2.43,38,-10.05
Salve Regina,Commonwealth Coast,7-4,0.636,157,2.43,161,-28.51,164,13.44,160,-13.51,2.30,210,-33.67
Plymouth St,MASCAC,6-4,0.600,158,2.42,167,-29.06,213,6.54,104,-7.16,2.28,211,-33.84
Geneva,Presidents' AC,2-8,0.200,159,2.41,141,-24.33,170,12.95,115,-8.84,2.38,127,-19.16
Rose-Hulman,Heartland CAC,5-5,0.500,160,2.41,149,-26.42,137,15.24,155,-13.22,2.31,191,-30.26
Wooster,North Coast AC,5-5,0.500,161,2.40,168,-29.07,155,14.25,172,-14.87,2.35,177,-27.54
La Verne,Southern Cal IAC,3-6,0.333,162,2.38,160,-28.31,152,14.49,166,-14.35,2.34,142,-21.51
North Park,Ill & Wisc,2-8,0.200,163,2.37,159,-27.79,181,11.64,137,-10.98,2.37,90,-15.85
Misericordia,Mid Atlantic,8-3,0.727,164,2.36,196,-35.45,150,14.66,222,-21.67,2.30,198,-32.11
Eureka,Northern Athletic,9-2,0.818,165,2.33,182,-32.59,117,17.60,224,-21.75,2.20,227,-39.21
Ripon,Midwest,7-3,0.700,166,2.32,165,-28.93,157,14.17,168,-14.66,2.34,230,-40.19
Lewis & Clark,Northwest,2-7,0.222,167,2.31,158,-27.56,146,14.83,165,-13.96,2.36,113,-17.97
Luther IA,American Rivers,1-9,0.100,168,2.30,147,-25.35,149,14.72,144,-11.63,2.32,81,-14.79
Belhaven MS,American SW,2-8,0.200,169,2.30,172,-30.03,201,8.29,127,-9.88,2.40,95,-16.26
SUNY Maritime,East Coast,7-4,0.636,170,2.30,173,-30.05,167,13.10,169,-14.72,2.35,221,-36.29
College of NJ,New Jersey A.C.,3-7,0.300,171,2.25,179,-32.03,199,9.28,153,-12.88,2.31,136,-20.46
FDU Madison,Mid Atlantic,6-4,0.600,172,2.23,190,-34.26,184,11.30,188,-17.12,2.33,200,-32.18
Wilkes,Mid Atlantic,5-5,0.500,173,2.19,188,-33.75,190,10.23,180,-15.54,2.39,188,-29.84
Methodist,USA South,2-7,0.222,174,2.18,166,-28.94,125,17.00,192,-17.49,2.35,145,-21.97
Buffalo St,Empire 8,1-9,0.100,175,2.17,157,-27.52,153,14.35,159,-13.43,2.37,93,-16.10
Elmhurst,Ill & Wisc,1-9,0.100,176,2.16,163,-28.69,187,10.78,138,-11.03,2.43,80,-14.71
St Vincent,Presidents' AC,1-9,0.100,177,2.13,162,-28.61,175,12.25,150,-12.42,2.41,101,-17.34
MA Dartmouth,MASCAC,5-5,0.500,178,2.13,185,-32.93,169,12.99,191,-17.48,2.31,205,-32.42
Westfield St,MASCAC,5-5,0.500,179,2.12,192,-34.58,206,7.69,163,-13.84,2.31,199,-32.18
S Virginia,New Jersey A.C.,3-7,0.300,180,2.12,198,-35.76,215,5.96,157,-13.29,2.37,139,-20.93
Kean,New Jersey A.C.,1-9,0.100,181,2.10,164,-28.69,207,7.62,110,-7.87,2.32,122,-18.77
McMurry,American SW,2-8,0.200,182,2.10,186,-32.94,163,13.49,197,-17.99,2.43,107,-17.56
Lake Forest,Midwest,6-4,0.600,183,2.10,189,-34.01,176,12.01,195,-17.58,2.34,220,-36.02
Juniata,Centennial,0-10,0.000,184,2.08,151,-26.71,140,15.10,158,-13.37,2.41,45,-11.56
Aurora,Northern Athletic,5-5,0.500,185,2.08,187,-33.55,212,6.66,146,-11.77,2.21,216,-35.08
Macalester,Midwest,5-5,0.500,186,2.05,197,-35.72,180,11.65,205,-18.93,2.26,202,-32.36
Lebanon Val,Mid Atlantic,2-8,0.200,187,2.03,169,-29.73,186,10.99,148,-12.28,2.34,168,-25.85
Augsburg,Minnesota IAC,2-8,0.200,188,2.01,184,-32.92,168,13.09,194,-17.56,2.41,130,-19.65
Carleton MN,Minnesota IAC,3-7,0.300,189,2.00,193,-34.90,135,15.28,223,-21.74,2.40,154,-23.36
Sul Ross,American SW,1-9,0.100,190,2.00,170,-29.87,158,14.16,182,-15.59,2.35,119,-18.59
Norwich,NE W&M,3-7,0.300,191,1.98,194,-34.98,210,7.14,162,-13.69,2.34,180,-28.17
Lakeland,Northern Athletic,4-6,0.400,192,1.97,178,-32.01,127,16.50,213,-20.06,2.33,207,-32.96
Concordia WI,Northern Athletic,7-3,0.700,193,1.96,211,-40.11,216,5.86,193,-17.54,2.34,232,-41.00
Willamette,Northwest,1-8,0.111,194,1.96,181,-32.43,183,11.46,178,-15.45,2.38,115,-18.11
Buena Vista,American Rivers,1-9,0.100,195,1.95,177,-31.99,143,15.00,201,-18.54,2.39,121,-18.72
Alma,Michigan IAA,2-8,0.200,196,1.90,180,-32.43,173,12.71,185,-16.70,2.38,178,-27.62
Manchester,Heartland CAC,4-6,0.400,197,1.84,204,-36.84,188,10.71,206,-19.11,2.36,212,-34.41
Bluffton,Heartland CAC,3-7,0.300,198,1.82,195,-35.04,218,5.73,149,-12.33,2.33,213,-34.51
Martin Luther,Upper Midwest,9-2,0.818,199,1.82,221,-44.21,198,9.39,234,-25.16,2.36,240,-43.69
Illinois Col,Midwest,4-6,0.400,200,1.81,203,-36.50,185,11.14,208,-19.21,2.39,214,-34.82
Hamline,Minnesota IAC,1-9,0.100,201,1.81,191,-34.39,196,9.83,184,-15.78,2.36,131,-19.72
Hartwick,Empire 8,2-8,0.200,202,1.80,202,-36.50,154,14.26,227,-22.32,2.39,158,-24.59
Howard Payne,American SW,1-9,0.100,203,1.79,200,-36.09,174,12.48,214,-20.13,2.39,112,-17.96
Rochester NY,Liberty League,1-9,0.100,204,1.77,207,-37.49,203,7.91,187,-16.97,2.38,105,-17.45
Oberlin,North Coast AC,2-8,0.200,205,1.75,205,-37.08,191,9.98,203,-18.62,2.44,176,-27.42
Catholic,NE W&M,1-9,0.100,206,1.72,199,-36.02,204,7.78,177,-15.36,2.38,152,-23.15
St Scholastica,Upper Midwest,6-4,0.600,207,1.69,208,-38.00,193,9.91,211,-19.46,2.40,245,-45.94
Wilmington OH,Ohio AC,1-9,0.100,208,1.65,201,-36.48,165,13.39,219,-21.43,2.36,153,-23.23
MacMurray,Upper Midwest,7-2,0.778,209,1.62,225,-45.94,227,1.89,210,-19.39,2.34,251,-49.93
Benedictine IL,Northern Athletic,3-7,0.300,210,1.62,206,-37.09,141,15.04,229,-23.70,2.40,217,-35.21
Dean,East Coast,5-5,0.500,211,1.58,215,-41.64,220,5.42,202,-18.61,2.30,238,-43.06
Albright,Mid Atlantic,0-10,0.000,212,1.56,183,-32.63,128,16.09,215,-20.28,2.37,149,-22.71
MA Maritime,MASCAC,2-8,0.200,213,1.55,213,-40.29,225,3.66,179,-15.51,2.32,201,-32.29
Apprentice,NCAA III Ind,1-3,0.250,214,1.53,209,-39.61,211,6.87,198,-18.04,2.36,209,-33.55
Northwestern MN,Upper Midwest,5-5,0.500,215,1.51,219,-43.23,241,-1.51,156,-13.28,2.28,244,-45.35
Curry,Commonwealth Coast,3-7,0.300,216,1.50,210,-39.72,194,9.90,218,-21.18,2.36,224,-37.54
Nichols,Commonwealth Coast,5-5,0.500,217,1.49,222,-45.45,222,4.43,220,-21.44,2.35,234,-41.88
Fitchburg St,MASCAC,2-8,0.200,218,1.47,214,-41.41,217,5.81,204,-18.79,2.33,204,-32.38
Thiel,Presidents' AC,0-10,0.000,219,1.42,212,-40.26,202,8.03,212,-19.85,2.36,109,-17.76
Hiram,North Coast AC,2-8,0.200,220,1.42,217,-41.71,189,10.54,230,-23.82,2.41,206,-32.67
Worcester St,MASCAC,2-8,0.200,221,1.41,218,-42.77,214,6.47,217,-20.81,2.32,208,-33.38
Wm Paterson,New Jersey A.C.,0-10,0.000,222,1.40,216,-41.69,229,1.47,170,-14.72,2.36,98,-16.48
Whittier,Southern Cal IAC,1-8,0.111,223,1.33,220,-43.33,178,11.89,240,-26.78,2.38,179,-27.71
Rockford,Northern Athletic,3-7,0.300,224,1.32,228,-46.65,234,0.17,199,-18.38,2.38,226,-38.88
Cornell IA,Midwest,5-5,0.500,225,1.31,232,-49.76,232,1.17,228,-22.49,2.36,236,-42.41
WI Lutheran,Northern Athletic,2-8,0.200,226,1.22,227,-46.51,224,3.99,226,-22.05,2.26,222,-36.31
Westminster MO,Upper Midwest,3-6,0.333,227,1.11,226,-46.44,237,-0.66,190,-17.34,2.36,249,-47.60
Knox,Midwest,2-8,0.200,228,1.11,230,-48.69,239,-0.99,209,-19.27,2.36,223,-37.52
Concordia IL,Northern Athletic,2-8,0.200,229,1.09,224,-45.74,195,9.87,242,-27.16,2.36,229,-39.66
ME Maritime,NE W&M,0-9,0.000,230,1.06,229,-47.32,233,0.26,207,-19.14,2.30,156,-24.08
Occidental,Southern Cal IAC,0-8,0.000,231,1.04,223,-45.48,221,4.44,221,-21.49,2.41,161,-25.23
Anderson IN,Heartland CAC,2-8,0.200,232,0.98,237,-53.04,236,-0.37,231,-24.23,2.31,219,-35.75
Greensboro,USA South,1-9,0.100,233,0.93,235,-52.47,230,1.33,238,-25.36,2.47,186,-29.13
Defiance,Heartland CAC,1-9,0.100,234,0.91,233,-50.27,235,-0.01,225,-21.81,2.38,218,-35.26
Kenyon,North Coast AC,0-10,0.000,235,0.88,231,-48.93,223,4.29,233,-24.78,2.47,174,-27.10
Greenville,Upper Midwest,3-7,0.300,236,0.87,236,-52.84,226,2.60,241,-27.00,2.37,243,-45.34
Castleton,East Coast,2-8,0.200,237,0.86,234,-51.81,228,1.79,235,-25.16,2.34,235,-41.96
Becker,Commonwealth Coast,1-9,0.100,238,0.84,238,-53.22,248,-4.14,216,-20.64,2.28,215,-34.89
Gallaudet,East Coast,3-5,0.375,239,0.83,239,-54.65,238,-0.89,237,-25.32,2.45,250,-48.49
