Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Lehigh,Patriot League,8-3,0.727,31,4.71,29,28.17,20,40.87,44,12.16,3.10,66,16.43
Villanova,Atlantic 10,4-7,0.364,32,4.69,27,28.35,25,40.26,37,12.95,3.14,6,30.90
Idaho St,Big Sky,5-6,0.455,33,4.67,37,26.27,28,40.14,50,10.99,3.23,22,27.49
Northwestern LA,Southland,5-5,0.500,34,4.64,38,25.79,46,36.29,22,14.36,3.19,19,27.85
E Kentucky,OH Valley,7-4,0.636,35,4.60,33,26.90,34,38.56,35,13.20,3.21,54,20.10
Rhode Island,Atlantic 10,4-7,0.364,36,4.48,35,26.46,31,39.58,46,11.74,3.12,27,26.07
Sam Houston St,Southland,3-7,0.300,37,4.46,30,27.68,27,40.19,42,12.35,3.28,26,26.41
McNeese St,Southland,5-4,0.556,38,4.45,47,22.17,35,38.41,58,8.62,3.20,24,27.02
Cornell,Ivy League,6-4,0.600,39,4.38,40,24.00,57,34.48,21,14.38,3.29,58,18.82
Northeastern,Atlantic 10,2-9,0.182,40,4.38,36,26.35,36,38.31,38,12.90,3.19,4,31.28
Lafayette,Patriot League,8-4,0.667,41,4.35,43,23.11,60,34.05,27,13.92,3.12,62,17.51
Colgate,Patriot League,8-4,0.667,42,4.35,46,22.47,53,34.75,41,12.58,3.15,57,19.07
E Illinois,OH Valley,9-3,0.750,43,4.34,50,21.69,65,33.11,30,13.44,3.24,55,19.47
Penn,Ivy League,5-5,0.500,44,4.31,39,25.37,45,36.51,29,13.72,3.18,56,19.11
W Illinois,Gateway,5-6,0.455,45,4.25,48,22.04,21,40.74,68,6.16,3.11,42,23.35
W Carolina,Southern,5-4,0.556,46,4.24,49,21.77,68,32.62,25,14.00,3.22,43,23.30
Northern Arizona,Big Sky,3-8,0.273,47,4.22,42,23.40,43,36.89,48,11.37,3.19,13,29.36
Hampton,Mid-Eastern AC,11-1,0.917,48,4.20,55,20.40,59,34.29,52,10.96,3.11,83,7.47
Wofford,Southern,6-5,0.545,49,4.18,51,21.58,52,35.13,49,11.31,3.08,47,22.56
SF Austin,Southland,5-6,0.455,50,4.18,52,21.39,33,38.86,62,7.39,3.19,39,23.92
Grambling,Southwestern AC,11-1,0.917,51,4.16,54,20.83,29,39.75,69,5.94,3.32,89,5.31
N Colorado,Great West,4-7,0.364,52,4.16,45,22.69,54,34.74,39,12.81,3.27,34,24.35
Yale,Ivy League,4-6,0.400,53,4.14,41,23.84,55,34.73,26,13.96,3.11,50,21.68
Towson,Atlantic 10,6-5,0.545,54,4.13,59,18.91,40,37.59,67,6.18,3.23,48,22.47
Missouri St,Gateway,4-6,0.400,55,4.12,53,21.19,38,37.82,59,8.22,3.15,35,24.32
Jacksonville St,OH Valley,6-5,0.545,56,4.06,44,23.10,51,35.36,40,12.60,3.14,63,17.48
SE Louisiana,Southland,4-6,0.400,57,3.95,57,19.32,44,36.73,61,7.44,3.25,45,22.95
CS Sacramento,Big Sky,2-9,0.182,58,3.88,56,19.82,56,34.64,53,10.04,3.07,3,31.43
Chattanooga,Southern,6-5,0.545,59,3.83,63,16.17,49,35.67,73,5.36,3.17,41,23.83
S Carolina St,Mid-Eastern AC,9-2,0.818,60,3.82,58,18.93,62,34.02,55,9.77,3.36,84,7.21
Citadel,Southern,4-7,0.364,61,3.79,60,18.25,70,32.13,51,10.98,3.07,25,26.49
Holy Cross,Patriot League,6-5,0.545,62,3.74,62,17.06,50,35.53,64,6.39,3.18,65,16.54
San Diego,Pioneer,11-1,0.917,63,3.63,66,14.36,48,35.94,88,3.28,3.23,109,-3.84
Coastal Car,Big South,9-2,0.818,64,3.59,67,13.29,72,31.81,65,6.34,3.38,79,9.77
Southern Utah,Great West,1-9,0.100,65,3.58,61,17.36,69,32.26,54,9.96,3.09,10,29.95
Dartmouth,Ivy League,2-8,0.200,66,3.41,65,15.10,81,28.02,45,11.94,3.07,31,24.57
Bethune-Cookman,Mid-Eastern AC,7-4,0.636,67,3.27,64,15.19,58,34.45,71,5.59,3.12,92,3.92
Samford,OH Valley,5-6,0.455,68,3.24,68,12.57,66,32.93,79,4.50,3.26,71,15.60
Delaware St,Mid-Eastern AC,7-4,0.636,69,3.24,71,11.59,84,27.47,57,8.98,3.35,77,11.64
TN Martin,OH Valley,6-5,0.545,70,3.18,77,10.00,75,30.79,82,4.07,3.35,68,16.12
Dayton,Pioneer,9-1,0.900,71,3.14,73,11.08,74,31.35,78,4.59,3.18,115,-7.70
Florida A&M,Mid-Eastern AC,6-5,0.545,72,3.04,76,10.08,82,27.90,63,7.03,3.16,74,13.69
Elon,Southern,3-8,0.273,73,2.98,74,11.01,88,26.71,56,9.15,3.10,61,18.20
Tennessee Tech,OH Valley,4-7,0.364,74,2.96,75,10.83,71,31.92,85,3.77,3.26,72,14.31
SE Missouri St,OH Valley,2-9,0.182,75,2.92,70,11.81,64,33.31,87,3.36,3.16,60,18.63
Alabama St,Southwestern AC,6-5,0.545,76,2.89,69,11.85,67,32.86,84,3.85,3.19,90,5.21
Alabama A&M,Southwestern AC,9-3,0.750,77,2.84,86,6.63,92,25.58,70,5.91,3.27,97,2.37
VMI,Big South,3-8,0.273,78,2.78,78,9.58,80,28.88,72,5.55,3.22,64,16.70
Columbia,Ivy League,2-8,0.200,79,2.71,85,6.72,89,26.61,75,4.97,2.98,52,20.85
Indiana St,Gateway,0-11,0.000,80,2.68,72,11.20,61,34.03,93,2.03,2.97,20,27.74
Drake,Pioneer,6-4,0.600,81,2.64,82,7.53,73,31.38,95,1.01,3.26,103,-1.49
Murray St,OH Valley,2-9,0.182,82,2.61,80,7.75,78,29.20,86,3.41,3.18,67,16.34
Gardner Webb,Big South,5-6,0.455,83,2.59,83,7.47,63,33.40,100,-1.08,3.07,94,3.81
Fordham,Patriot League,2-9,0.182,84,2.48,81,7.67,86,27.23,74,5.30,3.01,69,15.84
Southern Univ,Southwestern AC,4-5,0.444,85,2.44,84,7.18,77,29.85,92,2.18,3.10,93,3.83
MS Valley St,Southwestern AC,6-5,0.545,86,2.44,88,4.89,76,29.98,97,-0.23,3.09,95,2.83
Alcorn St,Southwestern AC,6-5,0.545,87,2.40,89,4.25,91,26.11,91,3.00,3.05,91,4.15
SUNY Albany,Northeast,5-6,0.455,88,2.39,87,5.74,102,23.06,60,7.54,3.08,81,7.90
Bucknell,Patriot League,1-10,0.091,89,2.37,79,7.93,83,27.82,76,4.97,3.03,70,15.73
Duquesne,Metro Atlantic,7-3,0.700,90,2.28,93,2.74,95,24.34,90,3.25,3.25,108,-3.76
Georgetown,Patriot League,4-7,0.364,91,2.26,96,1.61,110,21.63,77,4.84,3.11,75,13.20
Howard,Mid-Eastern AC,4-7,0.364,92,2.18,92,2.89,112,21.53,66,6.22,3.16,88,6.05
NC A&T,Mid-Eastern AC,3-8,0.273,93,2.16,91,2.99,97,23.62,81,4.22,3.05,80,8.45
Monmouth NJ,Northeast,6-4,0.600,94,2.14,95,2.31,103,22.85,80,4.31,3.14,102,-0.42
Tennessee St,OH Valley,2-9,0.182,95,2.12,94,2.44,99,23.36,83,3.94,2.98,76,12.29
Charleston So,Big South,7-4,0.636,96,2.12,101,-0.28,90,26.50,102,-1.92,3.15,101,-0.28
Morehead St,Pioneer,8-4,0.667,97,2.07,99,0.59,87,27.20,101,-1.75,3.12,105,-2.16
Central Conn,Northeast,7-4,0.636,98,2.00,102,-0.77,96,23.71,96,0.38,3.15,100,-0.12
Norfolk St,Mid-Eastern AC,4-7,0.364,99,1.99,100,0.03,85,27.44,106,-2.55,3.18,87,6.06
Ark Pine Bluff,Southwestern AC,3-8,0.273,100,1.98,97,1.46,94,24.82,94,1.50,3.03,85,6.18
Liberty,Big South,1-10,0.091,101,1.94,90,3.27,93,24.86,89,3.27,3.09,73,13.85
Morgan St,Mid-Eastern AC,2-9,0.182,102,1.78,98,0.91,79,29.10,109,-3.34,3.09,82,7.74
Stony Brook,Northeast,6-5,0.545,103,1.76,104,-3.10,107,22.25,98,-0.49,3.18,98,1.29
Marist,Metro Atlantic,7-4,0.636,104,1.61,107,-5.47,101,23.12,110,-3.73,3.23,107,-2.96
Jackson St,Southwestern AC,2-9,0.182,105,1.56,103,-2.51,100,23.31,99,-0.97,3.03,86,6.16
Prairie View,Southwestern AC,5-6,0.455,106,1.53,108,-6.04,111,21.53,107,-2.72,3.11,99,0.10
TX Southern,Southwestern AC,1-10,0.091,107,1.35,105,-3.63,98,23.47,103,-2.24,3.01,78,10.36
Sacred Heart,Northeast,4-6,0.400,108,1.27,109,-6.24,108,21.75,108,-3.13,3.10,106,-2.63
Wagner,Northeast,6-5,0.545,109,1.15,111,-8.67,113,20.87,111,-4.69,3.07,116,-8.15
Robert Morris,Northeast,2-8,0.200,110,1.07,106,-4.82,106,22.30,104,-2.26,3.12,110,-4.44
Jacksonville,Pioneer,4-4,0.500,111,1.04,110,-8.01,104,22.70,112,-5.85,3.25,118,-9.88
Davidson,Pioneer,4-6,0.400,112,0.96,113,-10.26,116,17.09,105,-2.49,3.11,114,-6.39
St Francis PA,Northeast,3-8,0.273,113,0.85,112,-10.10,109,21.74,113,-6.98,3.23,111,-5.04
Savannah St,FCS Indep,0-11,0.000,114,0.17,114,-13.87,105,22.32,115,-11.33,3.02,96,2.73
Iona,Metro Atlantic,3-7,0.300,115,-0.03,115,-18.56,117,14.74,114,-8.44,3.11,117,-9.33
Valparaiso,Pioneer,3-8,0.273,116,-0.10,116,-19.69,114,17.20,118,-12.04,3.01,113,-6.03
La Salle,Metro Atlantic,4-7,0.364,117,-0.42,118,-22.72,115,17.20,120,-15.07,3.21,120,-16.72
Austin Peay,Pioneer,2-9,0.182,118,-0.54,120,-25.16,120,11.40,117,-11.71,3.12,112,-5.87
Butler,Pioneer,0-11,0.000,119,-0.56,117,-22.01,119,14.24,116,-11.39,3.04,104,-1.91
St Peter's,Metro Atlantic,1-9,0.100,120,-0.68,119,-23.13,118,14.68,119,-12.96,3.08,119,-13.27
