Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Loras,American Rivers,2-8,0.200,83,0.78,72,-11.13,88,17.54,57,-3.57,2.98,33,-6.19
Springfield,Empire 8,4-6,0.400,84,0.74,75,-11.81,39,22.83,122,-9.54,2.86,77,-13.89
Chapman,NCAA III Ind,6-3,0.667,85,0.72,86,-14.23,99,16.38,73,-5.50,3.07,105,-17.33
Case Western,University AA,11-1,0.917,86,0.71,101,-16.41,95,16.72,108,-8.03,3.00,183,-27.22
E Texas Bap,American SW,5-5,0.500,87,0.70,93,-15.49,102,16.11,86,-6.50,2.89,42,-7.81
Hampden-Sydney,Old Dominion AC,8-3,0.727,88,0.66,92,-15.43,40,22.79,163,-13.12,3.08,104,-17.26
Elmhurst,Ill & Wisc,6-4,0.600,89,0.65,90,-15.16,100,16.38,84,-6.44,2.94,96,-16.64
Kean,New Jersey A.C.,5-5,0.500,90,0.62,84,-13.93,80,18.37,97,-7.20,3.03,100,-17.01
Heidelberg,Ohio AC,4-6,0.400,91,0.62,94,-15.54,71,19.63,131,-10.07,3.01,30,-6.02
Albright,Mid Atlantic,7-4,0.636,92,0.57,100,-16.41,97,16.62,106,-7.93,3.08,91,-16.27
Hope,Michigan IAA,6-4,0.600,93,0.56,91,-15.36,62,20.47,137,-10.73,2.92,103,-17.25
Waynesburg,Presidents' AC,8-3,0.727,94,0.55,98,-16.05,107,15.89,92,-6.83,3.05,153,-22.19
Union NY,Liberty League,5-5,0.500,95,0.54,87,-14.45,120,14.42,58,-3.77,2.89,98,-16.69
Louisiana Chr,American SW,5-5,0.500,96,0.54,97,-15.96,53,21.68,156,-12.54,2.93,60,-11.78
Randolph-Macon,Old Dominion AC,8-2,0.800,97,0.54,111,-18.00,131,13.79,90,-6.69,2.96,128,-20.24
Sul Ross,American SW,5-5,0.500,98,0.50,99,-16.25,49,22.08,165,-13.23,2.89,70,-12.61
Bridgewater VA,Old Dominion AC,7-3,0.700,99,0.48,88,-14.47,79,18.52,105,-7.90,3.07,172,-23.85
Wilkes,Mid Atlantic,4-6,0.400,100,0.46,78,-12.48,104,16.08,56,-3.45,2.93,108,-17.55
Washington StL,University AA,7-3,0.700,101,0.45,104,-16.65,119,14.51,78,-6.06,2.96,170,-23.49
Carnegie Mellon,University AA,7-4,0.636,102,0.44,95,-15.66,138,13.29,60,-3.85,2.93,127,-19.89
Ursinus,Centennial,7-3,0.700,103,0.43,102,-16.46,139,13.24,68,-4.60,2.95,146,-21.52
Carleton MN,Minnesota IAC,3-7,0.300,104,0.39,96,-15.77,93,17.15,102,-7.82,2.91,58,-11.62
Wm Paterson,New Jersey A.C.,5-5,0.500,105,0.39,110,-17.99,123,14.23,95,-7.12,2.90,85,-15.56
Rochester NY,Liberty League,6-5,0.545,106,0.36,106,-16.93,91,17.50,118,-9.33,2.90,110,-18.00
W Connecticut,New Jersey A.C.,4-6,0.400,107,0.35,112,-18.01,108,15.84,114,-8.74,2.90,65,-12.13
Olivet MI,Michigan IAA,6-5,0.545,108,0.33,109,-17.55,121,14.35,91,-6.80,3.14,120,-19.34
Washington & Lee,Old Dominion AC,6-3,0.667,109,0.33,119,-19.22,132,13.70,103,-7.82,3.00,126,-19.86
Gettysburg,Centennial,6-5,0.545,110,0.31,108,-17.47,83,18.13,136,-10.49,3.02,121,-19.56
Adrian,Michigan IAA,7-3,0.700,111,0.25,105,-16.93,126,14.14,77,-5.96,3.03,179,-25.64
Wilmington OH,Ohio AC,2-8,0.200,112,0.24,113,-18.25,75,19.26,153,-12.41,2.91,24,-4.25
Alma,Michigan IAA,5-5,0.500,113,0.14,115,-18.60,70,19.68,164,-13.19,3.01,130,-20.30
Emory & Henry,Old Dominion AC,4-6,0.400,114,0.14,103,-16.51,145,12.87,64,-4.28,3.01,114,-18.66
TX Lutheran,American SW,2-8,0.200,115,0.11,107,-17.19,89,17.54,123,-9.63,2.89,49,-10.01
Puget Sound,Northwest,4-5,0.444,116,0.10,121,-19.52,122,14.29,113,-8.71,2.95,82,-15.02
Buffalo St,New Jersey A.C.,2-8,0.200,117,0.04,114,-18.45,103,16.11,119,-9.46,2.88,64,-12.13
Huntingdon,NCAA III Ind,5-5,0.500,118,0.02,120,-19.42,114,15.16,120,-9.48,2.96,159,-22.88
Menlo,Northwest,2-8,0.200,119,0.01,124,-19.89,115,15.14,130,-9.92,2.91,47,-8.90
Hartwick,Empire 8,8-3,0.727,120,-0.01,149,-23.21,73,19.47,196,-17.58,3.17,161,-22.91
Moravian,Centennial,6-4,0.600,121,-0.02,135,-22.03,136,13.37,132,-10.30,3.01,140,-21.22
Johns Hopkins,Centennial,4-6,0.400,122,-0.03,116,-18.73,150,12.46,79,-6.09,2.79,124,-19.62
Millikin,Ill & Wisc,2-8,0.200,123,-0.04,118,-19.20,128,13.99,109,-8.09,2.91,57,-11.41
Maryville TN,USA South,7-3,0.700,124,-0.05,138,-22.13,147,12.75,125,-9.77,3.02,174,-24.65
Monmouth IL,Midwest,7-3,0.700,125,-0.06,126,-20.73,133,13.69,117,-9.32,2.97,191,-30.07
Hamline,Minnesota IAC,3-7,0.300,126,-0.08,131,-21.55,129,13.97,134,-10.42,2.69,52,-10.47
Guilford,Old Dominion AC,6-4,0.600,127,-0.08,136,-22.05,68,20.16,188,-17.11,2.96,162,-22.95
Apprentice,Atlantic Central,4-6,0.400,128,-0.10,123,-19.88,116,15.02,126,-9.80,2.92,136,-20.85
Curry,New England FC,12-1,0.923,129,-0.10,139,-22.54,117,14.84,152,-12.28,3.15,211,-37.43
Cornell IA,American Rivers,2-8,0.200,130,-0.11,137,-22.06,124,14.18,140,-11.13,2.91,45,-8.34
St Lawrence,Liberty League,4-5,0.444,131,-0.16,132,-21.69,125,14.16,138,-10.75,2.95,119,-19.27
Lebanon Val,Mid Atlantic,4-6,0.400,132,-0.17,130,-21.52,141,13.09,121,-9.50,2.96,125,-19.81
Centre,Southern CAC,6-4,0.600,133,-0.17,143,-22.81,169,9.72,99,-7.43,3.04,138,-21.08
Grove City,Presidents' AC,4-6,0.400,134,-0.17,129,-21.13,161,10.56,88,-6.59,3.00,147,-21.61
McMurry,American SW,2-8,0.200,135,-0.20,128,-21.08,106,15.94,148,-11.91,2.89,62,-11.96
Ohio Wesleyan,North Coast AC,4-6,0.400,136,-0.21,127,-20.73,157,10.69,82,-6.32,2.93,160,-22.89
Howard Payne,American SW,1-9,0.100,137,-0.22,117,-19.07,67,20.23,169,-14.20,2.80,56,-11.27
Wooster,North Coast AC,4-6,0.400,138,-0.23,133,-21.72,137,13.31,129,-9.92,2.96,154,-22.31
Allegheny,North Coast AC,5-5,0.500,139,-0.24,134,-21.81,175,9.47,80,-6.18,2.96,176,-24.98
Whittier,Southern Cal IAC,4-5,0.444,140,-0.25,157,-25.29,110,15.51,183,-15.70,2.96,93,-16.45
Rhodes,Southern CAC,6-4,0.600,141,-0.25,159,-25.48,197,7.13,100,-7.51,3.00,131,-20.32
Ripon,Midwest,7-3,0.700,142,-0.27,147,-23.08,101,16.28,170,-14.25,3.00,188,-29.42
Frank & Marsh,Centennial,4-6,0.400,143,-0.29,141,-22.72,151,12.20,128,-9.81,2.88,132,-20.40
Ferrum,USA South,5-5,0.500,144,-0.29,150,-23.45,140,13.13,145,-11.48,2.95,155,-22.48
Concordia WI,Illini-Badger,7-4,0.636,145,-0.29,140,-22.59,173,9.54,93,-7.03,3.07,194,-30.81
Catholic,Old Dominion AC,5-5,0.500,146,-0.30,155,-25.03,143,12.98,160,-12.91,2.95,139,-21.18
Thiel,Presidents' AC,3-7,0.300,147,-0.31,125,-20.30,162,10.48,75,-5.68,2.90,148,-21.70
Muskingum,Ohio AC,0-10,0.000,148,-0.31,122,-19.81,118,14.58,115,-9.28,2.97,23,-3.88
Lycoming,Mid Atlantic,3-7,0.300,149,-0.33,146,-23.03,178,9.21,96,-7.13,3.08,107,-17.49
Trine,Michigan IAA,6-4,0.600,150,-0.35,160,-25.93,163,10.45,143,-11.28,3.01,167,-23.34
Lakeland,Illini-Badger,6-4,0.600,151,-0.35,151,-23.66,127,14.05,157,-12.61,3.07,184,-27.46
Defiance,Heartland CAC,5-5,0.500,152,-0.35,148,-23.09,166,9.86,104,-7.85,2.92,171,-23.68
Frostburg St,Atlantic Central,2-7,0.222,153,-0.35,142,-22.73,158,10.60,111,-8.23,2.96,69,-12.53
Husson,NCAA III Ind,6-3,0.667,154,-0.42,156,-25.11,146,12.81,158,-12.82,3.20,190,-29.92
Methodist,USA South,4-6,0.400,155,-0.46,152,-23.68,156,10.74,116,-9.32,2.89,166,-23.12
Worcester Tech,Liberty League,4-6,0.400,156,-0.47,144,-22.86,135,13.40,141,-11.16,3.05,181,-26.61
Austin Col,Southern CAC,4-6,0.400,157,-0.50,158,-25.36,148,12.69,161,-12.95,2.95,134,-20.69
Oberlin,North Coast AC,5-5,0.500,158,-0.55,164,-26.41,105,16.01,189,-17.32,3.08,169,-23.46
Albion,Michigan IAA,2-8,0.200,159,-0.58,145,-22.95,149,12.51,133,-10.36,2.89,129,-20.28
Claremont M.S.,Southern Cal IAC,3-6,0.333,160,-0.60,165,-26.80,154,11.21,159,-12.91,3.00,117,-19.12
Thomas More,Presidents' AC,4-6,0.400,161,-0.61,161,-26.09,183,8.64,124,-9.63,2.94,158,-22.80
King's PA,Mid Atlantic,1-9,0.100,162,-0.62,153,-24.04,176,9.30,112,-8.24,2.85,76,-13.84
Colorado Col,Southern CAC,4-6,0.400,163,-0.64,163,-26.36,86,17.78,202,-19.04,2.94,150,-21.72
Rose-Hulman,Heartland CAC,7-3,0.700,164,-0.65,167,-27.56,160,10.58,162,-13.04,2.93,192,-30.47
Westminster PA,Presidents' AC,5-5,0.500,165,-0.67,176,-30.07,167,9.77,174,-14.73,2.99,152,-22.17
La Verne,Southern Cal IAC,1-8,0.111,166,-0.71,154,-24.65,144,12.91,155,-12.46,2.96,86,-15.86
Pomona-Pitzer,Southern Cal IAC,2-7,0.222,167,-0.77,162,-26.28,159,10.59,147,-11.77,2.97,137,-20.94
Northwestern MN,Upper Midwest,8-2,0.800,168,-0.78,169,-28.50,153,11.55,177,-14.94,3.15,221,-40.06
Carroll WI,Midwest,5-5,0.500,169,-0.85,166,-27.11,174,9.50,146,-11.51,3.06,198,-31.14
FDU Madison,Mid Atlantic,2-8,0.200,170,-0.89,172,-29.18,185,8.36,154,-12.45,2.96,109,-17.64
Utica,Empire 8,3-7,0.300,171,-0.93,171,-28.81,171,9.56,166,-13.28,2.85,118,-19.23
Bethany WV,Presidents' AC,4-6,0.400,172,-0.93,175,-29.83,142,13.04,197,-17.77,3.08,173,-24.30
Susquehanna,Liberty League,2-8,0.200,173,-0.98,174,-29.75,170,9.69,171,-14.33,2.89,122,-19.56
Coast Guard,New England FC,8-2,0.800,174,-1.03,178,-30.33,172,9.56,175,-14.79,2.97,219,-39.75
Shenandoah,USA South,2-8,0.200,175,-1.08,173,-29.68,202,6.53,139,-11.10,2.93,142,-21.37
Birmingham So,Southern CAC,1-7,0.125,176,-1.08,170,-28.69,152,11.66,181,-15.25,2.94,113,-18.42
Plymouth St,New England FC,9-1,0.900,177,-1.12,189,-33.85,192,7.51,186,-16.26,3.08,224,-40.84
Sewanee,Southern CAC,1-8,0.111,178,-1.15,168,-28.04,187,8.27,142,-11.20,2.89,145,-21.49
Illinois Col,Midwest,4-6,0.400,179,-1.19,177,-30.32,177,9.23,172,-14.45,2.98,199,-31.46
Chicago,University AA,4-5,0.444,180,-1.25,181,-31.90,201,6.71,167,-13.51,2.94,201,-32.08
Lake Forest,Midwest,5-5,0.500,181,-1.27,186,-33.19,189,8.17,185,-16.26,2.97,195,-30.92
Denison,North Coast AC,4-6,0.400,182,-1.29,184,-32.52,191,7.75,180,-15.17,3.03,186,-28.74
Norwich,Empire 8,2-8,0.200,183,-1.33,180,-31.79,186,8.32,178,-15.01,2.92,133,-20.58
Morrisville St,NCAA III Ind,3-7,0.300,184,-1.35,195,-35.23,164,10.00,208,-20.13,2.95,106,-17.49
Greensboro,USA South,2-8,0.200,185,-1.35,183,-32.14,190,8.02,179,-15.07,2.87,175,-24.72
Merchant Marine,Liberty League,1-9,0.100,186,-1.39,190,-33.92,180,9.02,198,-17.84,2.82,111,-18.08
North Park,Ill & Wisc,1-9,0.100,187,-1.39,179,-31.49,188,8.18,173,-14.57,2.91,112,-18.37
McDaniel,Centennial,1-9,0.100,188,-1.42,185,-32.98,198,6.97,176,-14.85,2.85,115,-18.80
Manchester,Heartland CAC,3-7,0.300,189,-1.42,182,-32.06,181,8.83,184,-15.79,2.98,187,-29.35
Anderson IN,Heartland CAC,4-6,0.400,190,-1.42,198,-36.24,205,6.22,190,-17.36,2.75,180,-25.78
Rockford,Upper Midwest,7-3,0.700,191,-1.43,191,-34.05,194,7.45,187,-16.40,3.09,232,-44.99
Greenville,Illini-Badger,5-5,0.500,192,-1.48,187,-33.21,193,7.49,182,-15.60,3.06,218,-39.52
Hanover,Heartland CAC,2-8,0.200,193,-1.49,192,-34.29,168,9.74,201,-18.93,2.86,149,-21.71
Juniata,Centennial,1-9,0.100,194,-1.57,188,-33.57,179,9.03,194,-17.50,2.88,157,-22.68
Benedictine IL,Illini-Badger,5-5,0.500,195,-1.67,202,-37.56,228,-0.45,149,-12.01,2.98,203,-32.82
Aurora,Illini-Badger,4-6,0.400,196,-1.72,196,-35.64,215,2.98,168,-13.52,3.08,206,-35.47
Bluffton,Heartland CAC,1-9,0.100,197,-1.75,194,-34.92,218,2.26,151,-12.08,2.84,178,-25.25
LaGrange,NCAA III Ind,0-10,0.000,198,-1.75,197,-35.66,199,6.83,191,-17.39,2.80,102,-17.22
Lawrence,Midwest,4-6,0.400,199,-1.78,201,-37.53,204,6.29,200,-18.72,3.06,202,-32.38
Averett,USA South,0-10,0.000,200,-1.80,193,-34.79,155,10.76,209,-20.45,2.75,88,-15.98
Bridgewater MA,New England FC,6-4,0.600,201,-1.85,203,-37.82,208,5.49,199,-18.21,2.91,226,-41.68
WI Lutheran,Michigan IAA,2-8,0.200,202,-1.86,205,-39.53,209,5.08,205,-19.51,2.96,141,-21.28
MA Dartmouth,New England FC,5-5,0.500,203,-1.91,199,-37.10,196,7.26,203,-19.26,2.94,215,-39.31
Kalamazoo,Michigan IAA,1-8,0.111,204,-1.92,204,-38.40,195,7.40,211,-20.70,2.87,163,-23.04
Earlham,North Coast AC,3-7,0.300,205,-1.95,208,-40.36,206,6.17,213,-21.43,2.79,185,-27.83
Kenyon,North Coast AC,2-8,0.200,206,-1.97,200,-37.48,130,13.91,230,-26.29,2.99,197,-31.04
Macalester,NCAA III Ind,4-5,0.444,207,-2.11,210,-41.18,200,6.76,216,-22.84,2.90,209,-36.43
Mt Ida,NCAA III Ind,3-7,0.300,208,-2.14,206,-39.83,203,6.33,212,-21.06,2.98,205,-34.51
Martin Luther,Upper Midwest,6-3,0.667,209,-2.20,213,-42.17,210,4.80,214,-21.87,3.12,233,-47.74
Lewis & Clark,Northwest,0-9,0.000,210,-2.21,209,-40.74,165,9.91,222,-25.55,2.81,59,-11.65
Westfield St,New England FC,5-4,0.556,211,-2.26,216,-43.31,221,1.42,207,-19.63,3.02,223,-40.64
ME Maritime,New England FC,5-4,0.556,212,-2.27,214,-42.62,219,1.93,204,-19.45,2.96,228,-42.42
Worcester St,New England FC,4-6,0.400,213,-2.28,211,-41.94,224,0.69,195,-17.53,2.89,213,-38.41
Nichols,New England FC,5-4,0.556,214,-2.30,217,-43.57,229,-0.97,193,-17.50,2.98,227,-41.69
Endicott,New England FC,3-6,0.333,215,-2.32,207,-40.20,217,2.36,192,-17.45,2.92,212,-38.28
Fitchburg St,MASCAC,3-6,0.333,216,-2.42,212,-42.06,184,8.64,223,-25.60,2.97,220,-39.81
Westminster MO,Upper Midwest,4-6,0.400,217,-2.44,215,-42.77,214,3.01,210,-20.68,3.02,231,-44.44
Knox,Midwest,3-7,0.300,218,-2.47,218,-44.11,213,3.21,215,-22.22,2.91,204,-33.65
Becker,NCAA III Ind,2-7,0.222,219,-2.55,219,-44.11,182,8.65,232,-27.66,2.89,193,-30.66
W New England,New England FC,3-7,0.300,220,-2.66,220,-45.54,212,3.51,219,-23.95,2.99,214,-39.16
Grinnell,Midwest,1-9,0.100,221,-2.91,225,-48.11,216,2.63,224,-25.64,3.02,196,-30.94
St Vincent,Presidents' AC,0-10,0.000,222,-2.92,221,-45.70,207,5.55,229,-26.15,2.70,156,-22.54
MN Morris,Upper Midwest,4-5,0.444,223,-2.92,222,-46.68,211,4.24,226,-25.81,2.97,234,-50.73
Gallaudet,NCAA III Ind,3-6,0.333,224,-2.93,226,-49.14,220,1.61,225,-25.65,2.88,217,-39.50
MA Maritime,New England FC,3-7,0.300,225,-2.95,223,-47.56,235,-2.86,206,-19.60,2.97,230,-44.04
Beloit,Midwest,1-9,0.100,226,-2.98,224,-48.09,226,0.41,217,-23.40,2.82,200,-31.80
Concordia IL,Illini-Badger,3-7,0.300,227,-3.10,228,-50.51,225,0.44,227,-25.85,2.99,216,-39.37
SUNY Maritime,NCAA III Ind,2-8,0.200,228,-3.17,229,-51.40,222,1.18,231,-27.48,2.94,208,-35.83
Hiram,North Coast AC,0-10,0.000,229,-3.20,227,-49.26,223,1.14,221,-25.30,2.87,182,-27.04
Salve Regina,New England FC,2-7,0.222,230,-3.24,231,-52.29,236,-3.38,218,-23.81,2.90,222,-40.15
Framingham St,New England FC,2-7,0.222,231,-3.28,230,-52.01,232,-1.74,220,-25.16,2.90,229,-42.75
MIT,New England FC,2-7,0.222,232,-3.35,232,-52.67,231,-1.54,228,-26.03,2.94,225,-41.27
Eureka,Illini-Badger,2-8,0.200,233,-3.53,233,-55.38,233,-2.54,233,-27.74,2.93,210,-37.00
Crown MN,Upper Midwest,5-4,0.556,234,-3.70,234,-56.51,227,0.26,236,-31.67,2.93,238,-55.27
Blackburn,Upper Midwest,4-6,0.400,235,-4.10,236,-60.70,230,-1.26,237,-34.34,2.97,236,-52.12
MacMurray,Illini-Badger,0-10,0.000,236,-4.43,235,-59.57,234,-2.80,235,-31.67,2.76,207,-35.66
