Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Edinboro,Penn St AC,9-2,0.818,38,2.81,39,12.42,53,30.37,29,7.33,2.94,89,-0.03
MO Southern,Mid America IAA,4-7,0.364,39,2.78,40,11.93,52,30.49,36,6.72,2.77,26,13.44
Henderson St,Gulf South,5-5,0.500,40,2.74,35,13.10,33,33.52,46,4.86,2.86,38,10.92
Emporia St,Mid America IAA,4-7,0.364,41,2.73,43,11.01,56,29.50,34,6.79,2.97,7,18.36
Tusculum,South Atlantic,9-4,0.692,42,2.66,44,10.54,34,33.52,61,2.30,2.91,77,3.36
NE Kearney,Rocky Mtn AC,7-4,0.636,43,2.66,38,12.74,36,33.12,45,4.90,3.03,82,1.64
Ark Monticello,Gulf South,7-4,0.636,44,2.65,45,10.09,26,34.12,73,1.25,2.91,49,8.67
Newberry,South Atlantic,6-4,0.600,45,2.63,42,11.36,60,28.56,23,8.07,3.06,65,4.68
Ouachita,Gulf South,7-3,0.700,46,2.61,50,8.71,41,32.57,71,1.42,2.92,57,6.10
C Oklahoma,Lone Star,7-4,0.636,47,2.57,54,7.79,67,27.33,40,5.73,2.92,40,10.64
Mercyhurst,Penn St AC,7-4,0.636,48,2.51,49,9.05,58,28.88,43,5.44,2.97,78,2.72
Winona St,Northern Sun,6-5,0.545,49,2.50,46,10.06,37,32.92,56,2.41,3.11,55,6.28
Tuskegee,Southern IAC,10-1,0.909,50,2.45,52,7.98,43,31.76,69,1.50,2.96,112,-6.33
Northwood MI,Great Lakes IAC,2-8,0.200,51,2.31,47,9.89,45,31.24,50,3.93,2.80,25,13.51
Arkansas Tech,Gulf South,5-5,0.500,52,2.30,57,6.96,39,32.71,88,-0.47,2.93,43,10.29
Fort Hays St,Mid America IAA,2-9,0.182,53,2.30,48,9.06,71,26.37,24,7.97,2.90,8,17.59
Wingate,South Atlantic,8-3,0.727,54,2.29,56,7.03,44,31.34,77,0.96,2.89,88,0.31
E Stroudsburg,Penn St AC,9-2,0.818,55,2.24,59,5.98,48,31.09,81,0.17,2.90,103,-3.18
Catawba,South Atlantic,6-4,0.600,56,2.24,55,7.75,49,30.94,63,2.08,2.83,91,-0.13
N Michigan,Great Lakes IAC,2-8,0.200,57,2.22,51,8.18,46,31.19,62,2.26,2.87,15,15.30
SE Oklahoma,Lone Star,6-5,0.545,58,2.21,64,4.76,61,28.42,67,1.62,2.89,41,10.61
Mars Hill,South Atlantic,7-4,0.636,59,2.19,60,5.63,51,30.78,82,0.12,2.91,68,4.26
TX A&M Commerce,Lone Star,5-5,0.500,60,2.19,58,6.75,81,25.17,32,6.86,2.93,47,9.25
Colorado Mines,Rocky Mtn AC,8-4,0.667,61,2.14,62,5.40,82,24.91,39,5.76,2.95,79,2.19
Findlay,Great Lakes IAC,2-9,0.182,62,2.12,53,7.97,69,27.00,37,6.25,2.87,28,13.04
Angelo St,Lone Star,3-8,0.273,63,2.00,61,5.60,88,24.09,33,6.79,2.74,22,14.28
Utah Tech,Great Northwest,4-7,0.364,64,1.96,69,3.39,72,26.36,59,2.30,2.99,18,14.40
S Arkansas,Gulf South,2-8,0.200,65,1.95,66,4.54,66,27.47,58,2.35,2.79,24,14.00
Harding,Gulf South,2-9,0.182,66,1.84,63,4.91,21,34.55,114,-4.36,2.93,33,12.54
West Alabama,Gulf South,4-7,0.364,67,1.84,67,3.92,74,26.10,53,3.10,2.91,60,5.20
Missouri S&T,Great Lakes FC,7-4,0.636,68,1.80,72,2.79,54,30.30,98,-2.23,3.02,101,-2.98
SW Baptist,NCAA II Ind,5-6,0.455,69,1.78,65,4.60,22,34.47,115,-4.60,3.05,98,-1.79
CO Mesa,Rocky Mtn AC,6-5,0.545,70,1.76,74,2.12,75,25.52,65,1.88,2.95,71,3.77
Eliz. City St,Central IAA,7-4,0.636,71,1.73,70,2.93,76,25.48,54,2.73,3.07,114,-6.45
SW Minnesota,Northern Sun,6-5,0.545,72,1.66,82,0.57,62,28.15,100,-2.30,2.93,70,3.98
Slippery Rock,Penn St AC,5-6,0.455,73,1.65,71,2.89,73,26.26,64,1.91,2.84,84,1.08
Fayetteville St,Central IAA,8-2,0.800,74,1.63,84,0.30,83,24.89,79,0.68,3.02,140,-12.08
NC Pembroke,NCAA II Ind,9-1,0.900,75,1.61,87,-1.61,104,22.08,68,1.60,3.09,132,-10.15
Bemidji St,Northern Sun,5-6,0.455,76,1.61,78,1.34,77,25.40,74,1.22,2.97,64,4.78
Tiffin,Great Lakes IAC,1-10,0.091,77,1.60,77,1.41,64,27.56,92,-0.87,2.84,13,16.13
Albany GA,Southern IAC,7-4,0.636,78,1.60,73,2.37,78,25.35,60,2.30,3.04,108,-5.51
Shippensburg,Penn St AC,4-7,0.364,79,1.58,68,3.41,84,24.85,51,3.84,2.90,94,-0.82
Shaw NC,Central IAA,8-3,0.727,80,1.56,75,2.09,65,27.49,85,-0.13,3.06,141,-12.35
Humboldt St,Great Northwest,2-9,0.182,81,1.54,81,0.62,91,23.54,57,2.35,2.90,17,14.69
S Connecticut,Northeast-10,8-3,0.727,82,1.49,80,0.75,57,28.89,106,-2.87,2.99,131,-9.99
E New Mexico,Lone Star,2-9,0.182,83,1.45,76,1.54,59,28.67,95,-1.85,2.90,48,8.72
SW Oklahoma,Lone Star,3-8,0.273,84,1.36,83,0.36,98,22.95,55,2.69,2.90,74,3.62
Mary ND,Northern Sun,4-7,0.364,85,1.31,86,-1.60,97,22.99,78,0.70,2.92,58,5.81
Concordia SP,Northern Sun,4-7,0.364,86,1.31,88,-1.86,92,23.53,84,-0.11,2.89,56,6.12
Glenville St,West Virginia IAC,8-3,0.727,87,1.29,89,-2.07,70,26.38,109,-3.17,2.95,119,-6.95
East Central OK,Lone Star,3-8,0.273,88,1.27,90,-2.81,68,27.18,119,-4.71,2.89,46,9.83
NE Oklahoma,Lone Star,1-10,0.091,89,1.25,85,-0.10,93,23.49,66,1.69,2.92,44,10.21
Shepherd,West Virginia IAC,5-5,0.500,90,1.21,79,1.09,79,25.29,75,1.08,2.89,128,-8.75
Adams St,Rocky Mtn AC,5-6,0.455,91,1.15,94,-4.60,118,19.23,70,1.44,2.89,63,4.78
American Intl,Northeast-10,9-2,0.818,92,1.13,95,-4.62,113,20.91,86,-0.25,2.91,144,-12.97
West Liberty,West Virginia IAC,7-4,0.636,93,1.12,92,-4.11,80,25.24,113,-4.08,2.95,118,-6.86
Kutztown,Penn St AC,5-6,0.455,94,1.06,91,-3.97,111,21.57,87,-0.26,2.87,100,-2.42
Seton Hill,West Virginia IAC,10-3,0.769,95,1.03,113,-8.47,112,21.45,117,-4.65,3.02,115,-6.55
Gannon,Penn St AC,4-7,0.364,96,0.99,96,-4.78,100,22.40,96,-1.90,2.82,83,1.37
Morehouse,Southern IAC,6-4,0.600,97,0.97,103,-6.25,108,21.86,105,-2.83,2.92,106,-4.55
Charleston WV,West Virginia IAC,7-4,0.636,98,0.92,99,-5.54,99,22.50,104,-2.77,3.01,126,-8.41
Fort Valley St,Southern IAC,6-5,0.545,99,0.91,101,-5.81,116,19.48,83,-0.01,2.81,107,-4.98
Virginia Union,Central IAA,5-5,0.500,100,0.79,93,-4.27,110,21.60,89,-0.59,2.93,142,-12.47
St Joseph's IN,Great Lakes FC,5-5,0.500,101,0.78,100,-5.70,87,24.22,116,-4.65,2.95,122,-7.22
Bowie St,Central IAA,6-3,0.667,102,0.77,108,-8.09,127,16.99,80,0.19,2.94,137,-11.15
Virginia St,Central IAA,5-5,0.500,103,0.76,104,-6.52,117,19.42,90,-0.66,2.97,124,-7.89
Lenoir-Rhyne,South Atlantic,3-8,0.273,104,0.75,98,-5.43,90,23.54,111,-3.70,2.78,99,-2.35
Upper Iowa,Northern Sun,2-9,0.182,105,0.73,105,-6.59,86,24.36,123,-5.68,2.78,61,5.02
CSU-Pueblo,Rocky Mtn AC,4-6,0.400,106,0.72,106,-7.35,128,16.95,76,0.98,2.77,102,-3.01
Moorhead St,Northern Sun,2-9,0.182,107,0.67,102,-5.92,105,22.04,103,-2.68,2.85,66,4.52
Clark Atlanta,Southern IAC,6-5,0.545,108,0.67,114,-8.48,121,18.35,94,-1.55,2.92,123,-7.34
WV State,West Virginia IAC,7-3,0.700,109,0.66,123,-10.45,109,21.85,131,-7.03,2.94,138,-12.00
Northern St SD,Northern Sun,1-10,0.091,110,0.65,97,-4.91,89,23.85,110,-3.48,2.88,59,5.63
LIU Post,Penn St AC,3-8,0.273,111,0.63,107,-7.46,114,20.50,102,-2.68,2.81,86,0.37
St Augustine's,Central IAA,4-6,0.400,112,0.60,110,-8.23,133,15.77,72,1.28,2.88,110,-6.14
NM Highlands,Rocky Mtn AC,3-8,0.273,113,0.59,117,-9.23,119,19.19,108,-3.14,2.85,69,4.16
Lane,Southern IAC,4-7,0.364,114,0.49,111,-8.33,107,21.88,120,-4.93,2.95,111,-6.32
North Greenville,NCAA II Ind,2-9,0.182,115,0.48,112,-8.46,102,22.29,121,-5.47,2.88,54,6.56
Fairmont St,West Virginia IAC,5-6,0.455,116,0.47,116,-8.87,126,17.08,91,-0.68,2.94,129,-9.20
W New Mexico,Rocky Mtn AC,2-8,0.200,117,0.46,109,-8.16,95,23.10,127,-5.99,2.88,90,-0.03
Merrimack,Northeast-10,6-4,0.600,118,0.46,119,-9.31,103,22.17,128,-6.20,2.83,145,-14.00
Benedict,Southern IAC,5-6,0.455,119,0.43,125,-11.45,129,16.37,101,-2.55,2.91,104,-3.73
Clarion,Penn St AC,3-8,0.273,120,0.42,121,-10.37,101,22.39,132,-7.48,2.79,87,0.37
Western St CO,Rocky Mtn AC,2-8,0.200,121,0.38,120,-9.62,115,19.68,112,-4.03,2.85,85,0.89
West Georgia,Gulf South,0-10,0.000,122,0.31,115,-8.80,94,23.38,130,-6.90,2.60,29,12.91
Millersville,Penn St AC,1-10,0.091,123,0.26,118,-9.25,106,22.01,126,-5.98,2.84,81,1.80
Stillman,Southern IAC,3-8,0.273,124,0.17,122,-10.44,123,17.92,107,-3.09,2.80,120,-7.00
Stonehill,Northeast-10,4-6,0.400,125,0.15,124,-10.49,132,16.16,93,-1.37,2.99,143,-12.61
Central St OH,Great Lakes FC,2-7,0.222,126,0.11,127,-12.23,120,18.63,122,-5.58,2.94,97,-1.43
Ft Lewis,Rocky Mtn AC,2-9,0.182,127,0.08,126,-12.09,136,15.21,97,-2.03,2.74,96,-1.22
Kentucky St,Southern IAC,3-8,0.273,128,0.03,128,-13.16,85,24.54,139,-12.41,2.79,121,-7.00
Bentley,Northeast-10,5-6,0.455,129,-0.01,131,-15.24,131,16.26,129,-6.23,2.85,127,-8.70
St Paul's,Central IAA,5-5,0.500,130,-0.09,133,-16.28,145,11.27,99,-2.28,2.82,134,-10.55
Lake Erie,NCAA II Ind,3-8,0.273,131,-0.11,129,-14.72,96,23.04,141,-12.49,2.84,116,-6.76
Brevard,South Atlantic,1-9,0.100,132,-0.30,130,-14.79,137,15.19,118,-4.71,2.72,93,-0.67
MN Crookston,Northern Sun,2-9,0.182,133,-0.43,135,-19.33,124,17.72,137,-11.77,2.79,80,2.14
Lock Haven,Penn St AC,0-11,0.000,134,-0.48,132,-15.99,135,15.22,125,-5.93,2.76,67,4.39
Miles,Southern IAC,2-8,0.200,135,-0.49,136,-19.41,144,11.65,124,-5.79,2.93,117,-6.83
Pace,Northeast-10,4-6,0.400,136,-0.53,138,-19.71,140,13.50,134,-7.94,2.84,148,-14.34
WV Wesleyan,West Virginia IAC,1-10,0.091,137,-0.64,134,-18.89,134,15.27,135,-8.89,2.86,113,-6.43
KY Wesleyan,Great Lakes FC,4-6,0.400,138,-0.65,140,-21.38,130,16.37,140,-12.47,2.98,125,-8.38
JC Smith,Central IAA,3-7,0.300,139,-0.70,139,-21.04,125,17.16,142,-12.92,2.91,135,-10.64
Assumption,Northeast-10,1-9,0.100,140,-0.86,137,-19.42,139,13.55,133,-7.69,2.77,136,-10.67
Chowan,Central IAA,2-8,0.200,141,-1.01,142,-24.63,122,18.26,147,-17.62,2.96,109,-5.80
Livingstone,Central IAA,2-8,0.200,142,-1.14,144,-25.33,142,12.32,138,-12.37,2.76,133,-10.55
Panhandle St,NCAA II Ind,3-7,0.300,143,-1.21,145,-26.06,141,13.30,145,-14.08,2.82,147,-14.31
Cheyney St,Penn St AC,0-11,0.000,144,-1.21,141,-24.30,138,14.47,144,-13.50,2.79,92,-0.14
St Anselm,Northeast-10,2-8,0.200,145,-1.26,146,-27.75,146,10.56,143,-13.04,2.75,139,-12.04
Concord,West Virginia IAC,0-11,0.000,146,-1.30,143,-24.73,143,12.21,136,-11.67,2.81,105,-4.19
Lincoln PA,Central IAA,0-9,0.000,147,-2.20,147,-32.36,148,9.96,146,-17.04,2.76,130,-9.29
Lincoln MO,Great Lakes FC,1-8,0.111,148,-2.20,148,-33.34,147,10.09,148,-18.16,2.78,146,-14.15
