Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Northwestern LA,Southland,7-5,0.583,41,4.06,48,22.89,55,36.67,46,11.50,2.93,45,23.67
Youngstown St,Missouri Valley,4-8,0.333,42,4.06,43,24.93,48,37.78,40,12.43,2.85,35,26.86
Citadel,Southern,4-8,0.333,43,4.05,38,25.54,20,42.34,69,8.48,2.88,25,29.01
Samford,Southern,6-5,0.545,44,4.03,53,22.22,62,34.39,32,13.11,2.88,51,21.16
Southern Utah,Great West,4-7,0.364,45,4.02,54,22.10,50,37.46,57,9.91,2.85,15,30.44
E Kentucky,OH Valley,8-4,0.667,46,4.02,49,22.83,59,35.47,33,12.64,2.86,50,21.39
Colgate,Patriot League,9-3,0.750,47,4.01,60,20.68,38,38.94,82,7.02,2.86,54,20.64
Yale,Ivy League,6-4,0.600,48,3.99,40,25.21,78,31.61,5,18.88,2.92,75,17.41
Penn,Ivy League,6-4,0.600,49,3.97,47,23.10,74,32.04,14,16.34,2.87,59,19.90
Sam Houston St,Southland,4-6,0.400,50,3.95,42,25.00,23,41.56,66,8.72,2.83,44,23.95
Illinois St,Missouri Valley,3-8,0.273,51,3.93,41,25.00,32,40.13,52,10.15,2.79,34,27.12
TN Martin,OH Valley,8-4,0.667,52,3.92,46,23.18,29,40.73,74,7.72,2.91,73,17.48
Lafayette,Patriot League,7-4,0.636,53,3.88,50,22.74,64,33.93,26,14.09,2.79,76,17.13
SE Louisiana,Southland,5-7,0.417,54,3.86,57,21.17,46,37.92,68,8.52,2.89,37,26.50
Nicholls St,Southland,3-6,0.333,55,3.81,55,21.61,49,37.52,62,9.37,2.87,29,28.03
Missouri St,Missouri Valley,4-7,0.364,56,3.74,61,20.25,39,38.90,84,6.62,2.89,24,29.30
Rhode Island,Coastal,3-9,0.250,57,3.70,59,21.01,58,36.31,54,9.97,2.70,18,29.93
Towson,Coastal,3-9,0.250,58,3.70,56,21.51,53,37.02,60,9.77,2.76,10,31.14
Lehigh,Patriot League,5-6,0.455,59,3.69,51,22.58,60,35.41,39,12.44,2.85,69,18.38
Grambling,Southwestern AC,11-2,0.846,60,3.69,62,19.88,76,31.90,31,13.26,2.89,98,8.83
SUNY Albany,Northeast,9-3,0.750,61,3.67,65,18.90,73,32.21,43,11.96,2.88,86,13.52
N Colorado,Big Sky,1-10,0.091,62,3.62,52,22.22,61,35.01,37,12.49,2.91,7,32.22
E Illinois,OH Valley,5-7,0.417,63,3.58,58,21.12,65,33.89,36,12.50,2.88,52,21.10
Tennessee St,OH Valley,8-4,0.667,64,3.55,63,19.34,57,36.55,70,8.06,3.01,83,14.41
SF Austin,Southland,4-8,0.333,65,3.48,66,18.79,27,41.04,103,3.03,2.80,47,22.40
Princeton,Ivy League,4-6,0.400,66,3.47,67,18.70,79,31.51,38,12.46,2.87,55,20.63
Florida A&M,Mid-Eastern AC,9-3,0.750,67,3.44,70,17.72,54,36.79,85,6.21,2.91,93,11.18
Idaho St,Big Sky,1-11,0.083,68,3.43,64,19.13,42,38.69,89,5.72,2.85,1,34.18
Stony Brook,Big South,5-6,0.455,69,3.39,72,17.41,66,33.58,65,9.10,2.87,65,18.97
W Carolina,Southern,3-9,0.250,70,3.29,69,17.80,68,33.18,58,9.90,2.90,40,25.46
Coastal Car,Big South,6-6,0.500,71,3.27,71,17.46,69,32.80,55,9.94,2.86,72,17.82
Gardner Webb,Big South,5-6,0.455,72,3.25,68,17.89,67,33.23,56,9.93,2.90,70,18.27
Cornell,Ivy League,4-6,0.400,73,3.18,73,15.38,80,31.49,63,9.17,2.88,63,19.40
Charleston So,Big South,7-5,0.583,74,3.10,80,13.35,87,30.66,71,7.97,2.98,79,15.66
Hampton,Mid-Eastern AC,6-5,0.545,75,3.06,74,15.11,71,32.46,72,7.93,2.91,89,12.98
Prairie View,Southwestern AC,9-1,0.900,76,3.05,85,12.60,94,28.72,64,9.16,3.00,115,0.78
Bethune-Cookman,Mid-Eastern AC,8-3,0.727,77,3.02,84,12.82,89,30.50,76,7.60,2.89,101,8.36
VMI,Big South,4-7,0.364,78,3.00,75,14.75,41,38.88,110,1.15,3.02,78,16.48
Fordham,Patriot League,5-6,0.455,79,2.98,81,13.30,84,31.04,78,7.53,2.88,80,15.61
Morgan St,Mid-Eastern AC,6-6,0.500,80,2.90,78,13.46,98,28.30,50,10.43,2.89,82,15.15
Monmouth NJ,Northeast,7-4,0.636,81,2.88,83,12.89,83,31.13,81,7.04,2.91,100,8.44
San Diego,Pioneer,9-2,0.818,82,2.88,82,13.06,63,34.02,96,4.32,2.97,116,-0.53
Norfolk St,Mid-Eastern AC,5-7,0.417,83,2.85,76,14.00,72,32.39,83,6.88,2.94,81,15.55
Delaware St,Mid-Eastern AC,5-6,0.455,84,2.84,79,13.42,95,28.68,53,10.03,2.89,88,13.00
Murray St,OH Valley,5-7,0.417,85,2.82,90,10.90,77,31.67,95,4.50,2.96,68,18.46
Chattanooga,Southern,1-11,0.083,86,2.77,77,13.51,81,31.42,79,7.37,2.65,12,31.00
Southern Univ,Southwestern AC,6-5,0.545,87,2.76,87,12.11,75,31.98,90,5.41,2.99,92,11.67
Central Conn,Northeast,7-4,0.636,88,2.73,88,11.72,70,32.74,97,4.26,2.92,103,6.49
Columbia,Ivy League,2-8,0.200,89,2.70,86,12.36,92,29.11,67,8.52,2.89,57,20.12
SE Missouri St,OH Valley,4-8,0.333,90,2.66,89,11.18,88,30.60,87,5.85,2.85,67,18.89
Bucknell,Patriot League,5-6,0.455,91,2.64,92,10.06,82,31.30,98,4.04,2.85,84,13.90
Dayton,Pioneer,9-3,0.750,92,2.55,91,10.57,96,28.57,80,7.28,2.97,120,-1.65
Jackson St,Southwestern AC,7-5,0.583,93,2.44,95,8.26,100,27.79,88,5.74,2.83,102,6.75
Austin Peay,OH Valley,2-9,0.182,94,2.39,94,8.99,93,29.10,91,5.17,2.78,56,20.35
Jacksonville,Pioneer,9-4,0.692,95,2.37,96,7.95,90,29.64,99,3.59,3.08,114,1.74
Presbyterian,Big South,4-8,0.333,96,2.36,97,7.76,85,31.01,105,2.02,2.91,77,16.91
Tennessee Tech,OH Valley,3-9,0.250,97,2.35,98,7.08,86,30.94,109,1.42,2.82,66,18.91
Dartmouth,Ivy League,0-10,0.000,98,2.22,93,9.03,91,29.34,92,4.96,2.71,46,23.39
Alabama A&M,Southwestern AC,5-7,0.417,99,2.15,99,6.29,99,28.27,102,3.29,2.76,96,9.63
Alabama St,Southwestern AC,3-8,0.273,100,2.01,100,5.59,113,23.00,73,7.87,2.91,91,12.40
Sacred Heart,Northeast,8-3,0.727,101,1.93,106,2.38,97,28.31,117,-0.65,2.86,118,-1.35
Georgetown,Patriot League,2-8,0.200,102,1.93,104,3.91,107,24.41,93,4.78,2.81,64,19.01
Robert Morris,Northeast,5-6,0.455,103,1.91,102,4.63,103,26.33,100,3.58,2.90,108,4.49
W Salem St,Mid-Eastern AC,3-8,0.273,104,1.84,101,4.64,111,23.87,86,6.04,2.82,97,9.00
Indiana St,Missouri Valley,0-12,0.000,105,1.74,105,3.76,101,27.31,106,1.73,2.82,21,29.47
Ark Pine Bluff,Southwestern AC,3-9,0.250,106,1.70,103,4.30,118,22.01,77,7.56,2.87,107,5.06
Morehead St,Pioneer,6-6,0.500,107,1.64,107,1.71,110,23.97,104,3.02,2.95,121,-2.00
Drake,Pioneer,6-5,0.545,108,1.60,110,1.05,120,21.69,94,4.64,2.94,119,-1.40
Bryant,FCS Indep,7-4,0.636,109,1.59,114,-1.31,116,22.33,108,1.63,2.98,112,2.80
Alcorn St,Southwestern AC,2-10,0.167,110,1.49,108,1.53,112,23.35,101,3.46,2.88,87,13.47
Duquesne,Northeast,3-7,0.300,111,1.43,112,-0.61,108,24.37,115,0.29,2.87,106,5.60
NC Central,FCS Indep,4-7,0.364,112,1.38,116,-1.70,115,22.69,112,0.88,2.89,94,10.16
Butler,Pioneer,6-5,0.545,113,1.37,115,-1.61,106,25.32,119,-1.65,2.85,122,-2.89
Marist,FCS Indep,4-7,0.364,114,1.35,113,-0.86,114,22.69,107,1.72,2.91,109,3.36
Howard,Mid-Eastern AC,1-10,0.091,115,1.32,109,1.11,105,25.67,113,0.71,2.81,95,10.09
Davidson,Pioneer,4-7,0.364,116,1.29,111,-0.21,104,26.13,118,-1.06,2.89,117,-1.19
NC A&T,Mid-Eastern AC,3-9,0.250,117,1.25,117,-3.05,117,22.13,116,0.10,2.74,99,8.77
TX Southern,Southwestern AC,4-8,0.333,118,1.16,118,-3.58,102,27.19,122,-5.49,2.80,104,6.20
Wagner,Northeast,3-8,0.273,119,0.90,119,-4.79,122,19.42,111,1.07,2.77,113,1.97
MS Valley St,Southwestern AC,3-8,0.273,120,0.87,120,-6.38,109,24.17,121,-5.27,2.81,110,2.95
Savannah St,FCS Indep,5-7,0.417,121,0.72,121,-7.14,124,17.77,114,0.37,2.96,123,-4.52
Iona,FCS Indep,3-8,0.273,122,0.48,123,-9.93,119,21.97,123,-6.63,2.71,111,2.95
St Francis PA,Northeast,0-11,0.000,123,0.17,122,-9.16,121,19.44,120,-3.32,2.81,105,5.72
Valparaiso,Pioneer,3-8,0.273,124,-0.16,124,-14.81,123,17.83,124,-7.37,2.85,125,-5.91
Campbell,Pioneer,1-10,0.091,125,-1.40,125,-25.94,125,11.88,125,-12.54,2.65,124,-4.77
