Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Portland St,Big Sky,3-8,0.273,43,4.71,36,27.36,8,45.81,67,8.41,2.86,21,28.28
Delaware,Coastal,5-6,0.455,44,4.71,38,25.99,52,38.11,29,14.73,2.73,52,22.66
SF Austin,Southland,5-6,0.455,45,4.71,40,25.59,13,44.41,71,8.02,2.93,47,23.99
Furman,Southern,3-8,0.273,46,4.65,37,26.43,37,40.17,40,13.11,2.69,12,29.93
N Colorado,Big Sky,5-6,0.455,47,4.59,51,22.16,53,37.60,46,11.40,2.89,35,26.46
Murray St,OH Valley,5-6,0.455,48,4.55,48,23.72,5,46.98,107,3.58,2.88,36,26.43
Tennessee St,OH Valley,8-3,0.727,49,4.54,54,21.17,57,36.98,49,11.04,2.90,70,17.87
Weber St,Big Sky,2-9,0.182,50,4.48,42,24.86,47,39.26,42,12.45,2.73,4,32.02
Colgate,Patriot League,8-4,0.667,51,4.45,56,21.10,16,43.54,100,4.40,2.91,68,18.66
William & Mary,Coastal,2-9,0.182,52,4.44,39,25.65,59,36.24,18,16.26,2.72,28,27.41
Bethune-Cookman,Mid-Eastern AC,9-3,0.750,53,4.38,52,21.74,65,35.32,37,13.26,2.92,93,14.66
Wagner,Northeast,9-4,0.692,54,4.34,57,20.26,81,32.25,28,14.86,2.81,76,17.44
South Dakota,Missouri Valley,1-10,0.091,55,4.33,49,23.52,54,37.17,38,13.20,2.85,2,34.77
Brown,Ivy League,7-3,0.700,56,4.32,58,20.23,86,31.76,23,15.32,2.85,84,15.85
Penn,Ivy League,6-4,0.600,57,4.25,59,18.92,68,34.88,51,10.89,2.85,66,18.99
Liberty,Big South,6-5,0.545,58,4.25,55,21.13,56,37.03,50,10.95,2.78,78,17.07
Elon,Southern,3-8,0.273,59,4.25,53,21.33,51,38.39,57,9.79,2.76,40,25.97
SE Louisiana,Southland,5-6,0.455,60,4.21,66,16.76,64,35.33,69,8.28,2.93,18,28.61
W Illinois,Missouri Valley,3-8,0.273,61,4.11,61,17.83,87,31.75,41,12.93,2.70,11,29.96
Dartmouth,Ivy League,6-4,0.600,62,4.00,63,17.74,73,33.71,52,10.88,2.73,90,14.93
Northwestern LA,Southland,4-7,0.364,63,3.95,62,17.78,66,35.27,62,9.35,2.70,49,23.17
Princeton,Ivy League,5-5,0.500,64,3.95,65,17.69,69,34.37,55,10.17,2.77,79,17.05
Fordham,Patriot League,6-5,0.545,65,3.91,67,16.18,55,37.11,86,5.92,2.92,71,17.70
W Carolina,Southern,1-10,0.091,66,3.84,64,17.72,42,39.83,95,4.74,2.82,3,33.23
Monmouth NJ,Northeast,5-5,0.500,67,3.80,68,16.08,58,36.31,82,6.62,2.80,87,15.64
Tennessee Tech,OH Valley,3-8,0.273,68,3.79,60,17.98,33,40.40,99,4.43,2.81,54,22.28
Lafayette,Patriot League,5-6,0.455,69,3.77,72,15.35,70,34.09,70,8.11,2.78,80,16.98
SE Missouri St,OH Valley,3-8,0.273,70,3.75,69,15.73,61,35.81,80,6.78,2.77,53,22.47
San Diego,Pioneer,8-3,0.727,71,3.67,74,13.53,85,31.82,65,8.55,2.96,110,6.63
NC A&T,Mid-Eastern AC,7-4,0.636,72,3.64,73,14.19,102,29.28,45,11.75,3.03,108,7.10
Duquesne,Northeast,5-6,0.455,73,3.61,71,15.45,74,33.16,63,9.14,2.89,100,12.85
St Francis PA,Northeast,5-6,0.455,74,3.60,78,13.11,60,35.90,104,4.07,2.89,72,17.62
S Carolina St,Mid-Eastern AC,5-6,0.455,75,3.55,75,13.47,93,30.52,56,9.80,2.82,61,20.25
Cornell,Ivy League,4-6,0.400,76,3.55,77,13.12,63,35.40,98,4.56,2.89,83,16.71
Drake,Pioneer,8-3,0.727,77,3.55,80,12.07,83,31.95,77,6.97,2.96,107,7.23
Georgetown,Patriot League,5-6,0.455,78,3.53,79,12.10,98,29.52,60,9.42,2.72,91,14.91
Holy Cross,Patriot League,2-9,0.182,79,3.50,70,15.52,72,33.88,66,8.49,2.79,64,19.57
Delaware St,Mid-Eastern AC,6-5,0.545,80,3.49,81,11.93,90,31.33,76,7.44,2.94,88,15.53
NC Central,Mid-Eastern AC,6-5,0.545,81,3.39,86,10.36,78,32.51,96,4.70,2.87,99,12.94
Florida A&M,Mid-Eastern AC,4-7,0.364,82,3.37,76,13.40,96,30.00,54,10.25,2.87,86,15.71
Robert Morris,Northeast,4-7,0.364,83,3.35,83,10.88,101,29.40,68,8.33,2.81,73,17.55
Howard,Mid-Eastern AC,7-4,0.636,84,3.34,100,8.51,89,31.46,106,3.89,2.91,96,13.89
Ark Pine Bluff,Southwestern AC,10-2,0.833,85,3.29,104,7.61,110,27.55,79,6.91,2.85,117,3.63
Bucknell,Patriot League,3-8,0.273,86,3.28,82,11.36,112,27.07,48,11.14,2.82,77,17.36
Bryant,Northeast,4-7,0.364,87,3.27,87,10.32,75,32.99,103,4.17,2.71,89,14.95
Jacksonville,Pioneer,7-4,0.636,88,3.26,91,9.95,91,30.91,87,5.89,2.79,114,6.04
Lamar,Southland,4-8,0.333,89,3.24,90,10.07,92,30.54,84,6.38,2.87,63,19.58
Georgia St,Coastal,1-10,0.091,90,3.20,89,10.16,77,32.82,102,4.18,2.66,24,27.96
Jackson St,Southwestern AC,7-5,0.583,91,3.20,84,10.69,76,32.94,97,4.60,2.83,105,8.47
Dayton,Pioneer,6-5,0.545,92,3.17,95,9.24,107,28.10,72,7.98,2.97,106,8.39
Yale,Ivy League,2-8,0.200,93,3.17,88,10.31,100,29.40,74,7.75,2.73,74,17.55
Columbia,Ivy League,3-7,0.300,94,3.15,99,9.04,108,28.07,73,7.82,2.84,82,16.73
Alabama St,Southwestern AC,7-4,0.636,95,3.14,85,10.53,82,31.98,92,5.41,2.84,118,3.54
Austin Peay,OH Valley,2-9,0.182,96,3.09,101,8.45,80,32.38,110,2.91,2.80,60,21.13
Norfolk St,Mid-Eastern AC,4-7,0.364,97,3.09,93,9.71,109,27.90,64,8.66,2.87,101,12.28
Central Conn,Northeast,2-8,0.200,98,3.08,97,9.18,71,33.99,111,2.04,2.81,67,18.85
Hampton,Mid-Eastern AC,3-7,0.300,99,3.07,98,9.16,94,30.44,90,5.57,2.82,98,13.04
Charleston So,Big South,5-6,0.455,100,3.06,103,7.74,99,29.48,94,5.11,2.93,97,13.82
Gardner Webb,Big South,3-8,0.273,101,3.04,102,8.11,84,31.87,109,3.09,2.84,59,21.18
Nicholls St,Southland,1-10,0.091,102,3.04,92,9.89,79,32.39,101,4.35,2.73,32,26.95
Butler,Pioneer,8-3,0.727,103,3.02,110,5.34,106,28.19,105,4.00,2.93,119,3.53
Sacred Heart,Northeast,2-9,0.182,104,3.00,96,9.20,105,28.43,75,7.62,2.89,85,15.79
Alabama A&M,Southwestern AC,7-4,0.636,105,2.93,107,6.05,111,27.18,88,5.72,2.81,109,6.71
Rhode Island,Coastal,0-11,0.000,106,2.88,94,9.48,95,30.36,85,5.97,2.62,26,27.62
Morgan St,Mid-Eastern AC,3-8,0.273,107,2.82,105,6.71,104,28.44,93,5.12,2.78,95,13.97
Idaho St,Big Sky,1-10,0.091,108,2.79,108,6.00,67,35.24,117,-2.39,2.78,20,28.44
Presbyterian,Big South,2-9,0.182,109,2.71,106,6.50,97,29.94,108,3.40,2.68,62,19.90
VMI,Big South,2-9,0.182,110,2.61,112,4.16,113,25.30,89,5.71,2.80,69,18.16
Morehead St,Pioneer,4-7,0.364,111,2.61,109,5.71,62,35.67,118,-3.12,2.95,122,2.61
Marist,Pioneer,4-7,0.364,112,2.58,111,5.00,115,24.94,78,6.91,2.74,116,4.68
Southern Univ,Southwestern AC,4-7,0.364,113,2.44,113,3.09,103,28.53,112,1.40,2.81,111,6.33
Prairie View,Southwestern AC,3-8,0.273,114,2.34,114,2.90,88,31.74,116,-1.99,2.81,104,8.67
MS Valley St,Southwestern AC,5-6,0.455,115,2.25,115,-0.49,122,20.90,91,5.45,2.82,120,2.93
Alcorn St,Southwestern AC,4-7,0.364,116,2.05,117,-4.28,117,23.88,115,-1.31,2.73,102,9.79
Grambling,Southwestern AC,1-10,0.091,117,1.66,116,-1.51,116,24.85,113,0.49,2.77,112,6.04
Davidson,Pioneer,2-9,0.182,118,1.62,118,-5.86,121,21.26,114,-0.27,2.77,115,4.81
TX Southern,Southwestern AC,2-9,0.182,119,1.57,120,-7.59,118,23.09,119,-3.83,2.67,103,9.33
Savannah St,Mid-Eastern AC,1-10,0.091,120,1.50,119,-6.76,114,25.01,120,-4.92,2.69,65,19.47
Campbell,Pioneer,1-10,0.091,121,0.80,121,-11.72,120,21.28,121,-6.15,2.67,121,2.68
Valparaiso,Pioneer,1-10,0.091,122,0.71,122,-14.85,119,23.01,122,-11.02,2.77,113,6.04
