Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Purdue,Big 10,1-11,0.083,108,5.42,104,35.40,101,45.21,105,17.74,2.70,34,50.84
Hawaii,Mountain West,1-11,0.083,109,5.28,105,35.23,81,48.27,114,14.52,2.93,62,46.25
Louisiana Tech,Conference USA,4-8,0.333,110,5.26,108,33.95,110,43.92,106,17.59,2.91,124,35.56
New Mexico,Mountain West,3-9,0.250,111,5.24,110,33.24,73,49.85,119,10.94,2.90,96,40.55
Texas St,Sun Belt,6-6,0.500,112,5.19,114,30.68,117,41.92,107,16.31,2.89,125,33.72
Army,FBS Indep,3-9,0.250,113,5.14,112,32.52,107,44.14,108,15.93,2.96,112,38.08
Air Force,Mountain West,2-10,0.167,114,4.97,113,30.88,102,45.16,117,13.28,2.78,94,40.82
UAB,Conference USA,2-10,0.167,115,4.79,115,29.27,91,47.06,122,9.76,2.86,90,41.12
UTEP,Conference USA,2-10,0.167,116,4.67,117,27.66,113,42.65,118,12.57,2.90,102,39.90
W Michigan,Mid-American,1-11,0.083,117,4.47,116,27.78,119,41.38,115,13.96,2.73,97,40.29
Southern Miss,Conference USA,1-11,0.083,118,4.33,118,24.19,120,40.84,120,10.90,2.72,81,42.32
Idaho,FBS Indep,1-11,0.083,119,4.32,120,23.73,114,42.30,123,8.99,2.83,71,44.91
New Mexico St,FBS Indep,2-10,0.167,120,4.27,123,22.26,118,41.80,124,8.01,2.88,89,41.18
Massachusetts,Mid-American,1-11,0.083,121,4.22,121,23.67,123,36.32,111,14.91,2.90,85,42.05
Florida Intl,Conference USA,1-11,0.083,122,4.22,119,23.77,124,35.74,110,15.59,2.75,101,39.91
E Michigan,Mid-American,2-10,0.167,123,4.12,125,20.12,121,40.62,125,7.05,2.79,104,39.12
Miami OH,Mid-American,0-12,0.000,124,4.03,122,22.75,125,35.54,112,14.76,2.79,93,40.93
Georgia St,Sun Belt,0-12,0.000,125,3.87,124,21.69,122,38.37,121,10.87,2.85,103,39.27
