Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Duquesne,Northeast,9-4,0.692,58,5.81,70,24.57,72,39.27,65,13.75,2.30,82,22.30
Incarnate Word,Southland,6-5,0.545,59,5.80,71,24.14,42,44.50,101,8.08,2.41,42,32.16
Mercer,Southern,5-6,0.455,60,5.79,53,28.74,46,44.13,68,13.05,2.29,52,30.15
SE Louisiana,Southland,4-7,0.364,61,5.76,50,30.08,51,43.27,49,15.25,2.32,43,32.13
Monmouth NJ,Big South,8-3,0.727,62,5.71,74,23.69,45,44.14,102,7.99,2.37,83,21.72
Holy Cross,Patriot League,5-6,0.455,63,5.65,66,25.80,65,40.51,66,13.74,2.24,64,28.63
Northwestern LA,Southland,5-6,0.455,64,5.65,67,25.24,43,44.30,93,9.38,2.40,58,29.36
Alcorn St,Southwestern AC,9-4,0.692,65,5.63,68,24.83,64,40.61,72,12.66,2.21,96,17.74
Murray St,OH Valley,5-6,0.455,66,5.63,76,23.46,61,41.21,82,10.69,2.36,53,30.09
SUNY Albany,Coastal,3-8,0.273,67,5.61,58,27.38,70,40.08,44,15.74,2.33,38,32.69
Tennessee St,OH Valley,4-5,0.444,68,5.59,69,24.60,67,40.23,69,12.81,2.35,65,28.47
Sacred Heart,Northeast,7-4,0.636,69,5.57,78,22.87,81,38.06,67,13.24,2.30,87,20.37
Austin Peay,OH Valley,5-6,0.455,70,5.57,61,26.65,57,42.28,70,12.80,2.35,76,25.73
Cornell,Ivy League,3-7,0.300,71,5.54,72,24.06,80,38.36,58,14.14,2.32,36,33.09
N Colorado,Big Sky,2-9,0.182,72,5.47,64,26.04,55,42.78,77,11.70,2.40,25,35.15
CS Sacramento,Big Sky,2-8,0.200,73,5.47,60,27.15,52,43.19,73,12.39,2.41,37,33.02
Drake,Pioneer,7-4,0.636,74,5.46,79,22.58,93,35.65,46,15.37,2.30,101,16.92
E Illinois,OH Valley,3-8,0.273,75,5.46,62,26.54,33,45.57,92,9.41,2.37,50,30.51
TN Martin,OH Valley,2-9,0.182,76,5.44,52,28.92,54,42.90,54,14.46,2.32,45,31.22
Southern Utah,Big Sky,1-10,0.091,77,5.42,51,29.94,30,46.01,75,12.38,2.39,24,35.25
Southern Univ,Southwestern AC,7-4,0.636,78,5.42,84,20.20,75,39.06,89,9.58,2.30,93,18.59
Charleston So,Big South,5-6,0.455,79,5.40,75,23.51,95,35.09,40,16.86,2.36,86,20.93
Bethune-Cookman,Mid-Eastern AC,7-5,0.583,80,5.34,86,19.31,79,38.52,95,9.23,2.28,92,18.66
North Alabama,FCS Indep,7-3,0.700,81,5.32,88,18.93,94,35.52,76,11.86,2.26,114,13.58
Central Conn,Northeast,6-5,0.545,82,5.31,81,21.17,68,40.20,91,9.42,2.28,97,17.66
W Carolina,Southern,3-8,0.273,83,5.28,73,23.91,31,46.00,105,6.35,2.32,70,27.25
SF Austin,Southland,2-8,0.200,84,5.22,83,20.87,89,36.60,71,12.70,2.39,49,30.60
Prairie View,Southwestern AC,5-6,0.455,85,5.19,82,20.95,69,40.13,94,9.26,2.23,94,18.36
Dayton,Pioneer,6-5,0.545,86,5.18,85,20.08,82,37.95,83,10.56,2.34,110,14.41
Georgetown,Patriot League,5-6,0.455,87,5.17,93,15.69,118,30.22,63,13.91,2.35,85,21.42
S Carolina St,Mid-Eastern AC,5-6,0.455,88,5.16,89,18.43,106,32.77,60,14.10,2.33,91,19.11
Grambling,Southwestern AC,6-5,0.545,89,5.16,87,18.99,87,37.06,87,10.37,2.33,113,13.72
St Francis PA,Northeast,4-7,0.364,90,5.11,80,21.25,107,32.59,37,17.09,2.39,104,16.40
Campbell,Big South,6-5,0.545,91,5.09,96,14.82,105,32.89,86,10.37,2.29,105,15.98
Florida A&M,Mid-Eastern AC,6-5,0.545,92,5.06,94,15.52,98,34.07,88,9.89,2.32,109,14.60
Bryant,Northeast,6-5,0.545,93,5.03,99,13.79,59,41.69,120,0.54,2.31,102,16.90
Lehigh,Patriot League,3-8,0.273,94,5.02,91,16.63,73,39.17,106,5.90,2.38,77,25.69
Lafayette,Patriot League,3-8,0.273,95,4.96,101,13.37,115,30.58,80,11.23,2.34,78,25.41
Howard,Mid-Eastern AC,4-6,0.400,96,4.95,92,16.27,71,40.01,108,4.70,2.27,95,18.10
Alabama A&M,Southwestern AC,6-5,0.545,97,4.92,98,13.83,101,33.72,99,8.55,2.25,117,12.06
NC Central,Mid-Eastern AC,5-6,0.455,98,4.92,97,14.40,96,34.74,100,8.11,2.28,111,14.25
Morgan St,Mid-Eastern AC,4-7,0.364,99,4.90,105,12.11,113,31.08,90,9.47,2.40,88,20.24
Wagner,Northeast,4-7,0.364,100,4.90,100,13.55,84,37.54,110,4.45,2.31,89,20.15
Brown,Ivy League,1-9,0.100,101,4.87,95,15.41,104,33.36,84,10.49,2.44,46,31.21
Fordham,Patriot League,2-9,0.182,102,4.86,90,16.85,99,33.91,79,11.38,2.45,80,23.68
Gardner Webb,Big South,3-8,0.273,103,4.85,102,12.99,100,33.89,103,7.54,2.36,81,22.99
Jackson St,Southwestern AC,5-5,0.500,104,4.85,113,7.70,125,25.73,85,10.41,2.33,106,15.82
Stetson,Pioneer,8-2,0.800,105,4.83,115,6.84,103,33.58,117,1.69,2.29,123,4.50
Marist,Pioneer,5-6,0.455,106,4.81,107,11.17,114,30.72,97,8.90,2.35,112,13.76
Norfolk St,Mid-Eastern AC,4-7,0.364,107,4.74,108,10.57,116,30.30,98,8.70,2.29,103,16.90
Hampton,Mid-Eastern AC,7-3,0.700,108,4.72,110,9.29,102,33.71,114,4.01,2.36,125,2.18
Tennessee Tech,OH Valley,1-10,0.091,109,4.71,104,12.66,92,35.85,107,5.25,2.41,56,29.73
Bucknell,Patriot League,1-10,0.091,110,4.65,103,12.85,117,30.28,81,11.01,2.26,74,26.08
Savannah St,Mid-Eastern AC,2-8,0.200,111,4.55,112,8.33,119,29.26,104,7.51,2.44,84,21.66
VMI,Southern,1-10,0.091,112,4.51,109,10.27,90,36.51,115,2.20,2.42,72,26.58
Houston Chr,Southland,1-10,0.091,113,4.50,106,11.59,83,37.84,116,2.19,2.32,79,24.11
Butler,Pioneer,4-7,0.364,114,4.49,114,6.98,112,31.27,113,4.15,2.35,116,12.99
Alabama St,Southwestern AC,4-7,0.364,115,4.49,117,4.47,120,28.56,111,4.36,2.37,107,15.47
Presbyterian,Big South,2-8,0.200,116,4.46,111,8.69,122,27.98,96,9.15,2.39,100,16.96
Delaware St,Mid-Eastern AC,3-8,0.273,117,4.43,119,4.09,123,27.89,109,4.65,2.41,99,17.12
Davidson,Pioneer,6-5,0.545,118,4.25,122,2.15,88,36.61,125,-6.02,2.36,124,2.85
Robert Morris,Northeast,2-9,0.182,119,4.18,120,3.91,110,31.68,119,0.67,2.37,108,15.04
TX Southern,Southwestern AC,2-9,0.182,120,4.11,121,2.85,124,26.95,112,4.34,2.27,115,13.03
Valparaiso,Pioneer,2-9,0.182,121,4.11,116,4.68,108,32.27,118,0.85,2.35,118,11.73
Jacksonville,Pioneer,2-8,0.200,122,4.06,118,4.25,97,34.50,121,-1.80,2.38,120,9.39
Morehead St,Pioneer,3-8,0.273,123,4.03,123,-0.31,109,32.03,122,-3.91,2.36,121,9.11
Ark Pine Bluff,Southwestern AC,2-9,0.182,124,3.74,124,-2.34,111,31.56,123,-5.45,2.33,122,7.57
MS Valley St,Southwestern AC,1-10,0.091,125,3.60,125,-5.40,121,28.56,124,-5.52,2.30,119,11.61
