Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Utah,Pac 12,9-5,0.643,27,8.05,23,65.81,47,58.11,15,36.14,2.26,26,60.10
Oregon,Pac 12,9-4,0.692,28,8.01,26,63.83,23,61.81,46,30.46,2.39,56,57.38
Utah St,Mountain West,11-2,0.846,29,8.00,35,62.97,14,63.38,58,28.03,2.38,76,50.74
Boise St,Mountain West,10-3,0.769,30,7.98,25,64.38,25,61.42,36,31.40,2.28,66,54.33
Iowa St,Big 12,8-5,0.615,31,7.97,28,63.39,55,56.82,20,35.01,2.38,27,60.09
Oklahoma St,Big 12,7-6,0.538,32,7.96,22,66.28,5,66.81,60,27.91,2.30,20,60.94
NC State,Atlantic Coast,9-4,0.692,33,7.91,36,62.80,32,60.21,39,31.03,2.29,58,56.93
TCU,Big 12,7-6,0.538,34,7.91,29,63.36,69,55.10,11,36.70,2.33,32,59.90
Michigan St,Big 10,7-6,0.538,35,7.90,30,63.29,99,50.78,3,40.94,2.26,33,59.62
Duke,Atlantic Coast,8-5,0.615,36,7.83,46,60.17,41,58.98,48,29.63,2.23,42,58.75
South Carolina,Southeastern,7-6,0.538,37,7.81,37,62.43,37,59.48,37,31.38,2.31,31,59.98
Army,FBS Indep,11-2,0.846,38,7.80,60,57.27,78,53.94,34,31.77,2.14,91,47.70
Cincinnati,American Athletic,11-2,0.846,39,7.80,64,56.53,76,54.15,44,30.82,2.40,87,48.46
Boston College,Atlantic Coast,7-5,0.583,40,7.78,41,61.10,51,57.28,30,32.26,2.28,52,57.86
Miami FL,Atlantic Coast,7-6,0.538,41,7.77,34,62.98,59,56.35,19,35.07,2.37,54,57.53
Pittsburgh,Atlantic Coast,7-7,0.500,42,7.77,45,60.19,53,57.09,35,31.54,2.30,11,61.98
Minnesota,Big 10,7-6,0.538,43,7.76,43,60.62,56,56.82,31,32.24,2.34,43,58.71
Virginia,Atlantic Coast,8-5,0.615,44,7.72,58,57.85,79,53.67,28,32.62,2.31,63,55.71
Appalachian St,Sun Belt,11-2,0.846,45,7.72,53,58.27,74,54.64,32,32.07,2.19,117,43.43
Arizona St,Pac 12,7-6,0.538,46,7.70,44,60.35,33,60.14,52,28.65,2.48,40,58.93
Georgia Tech,Atlantic Coast,7-6,0.538,47,7.69,40,61.38,30,60.53,50,29.28,2.40,49,58.22
California,Pac 12,7-6,0.538,48,7.68,55,58.18,91,52.17,22,34.46,2.34,46,58.58
Baylor,Big 12,7-6,0.538,49,7.67,54,58.22,38,59.29,66,27.37,2.43,48,58.24
USC,Pac 12,5-7,0.417,50,7.66,38,62.23,46,58.27,29,32.39,2.44,29,60.03
Kansas St,Big 12,5-7,0.417,51,7.64,42,60.69,62,55.98,26,33.15,2.36,25,60.16
Purdue,Big 10,6-7,0.462,52,7.64,48,58.69,39,59.18,59,27.95,2.25,15,61.63
Wake Forest,Atlantic Coast,7-6,0.538,53,7.63,56,58.10,36,59.71,68,26.84,2.25,53,57.74
Texas Tech,Big 12,5-7,0.417,54,7.60,39,61.43,16,63.04,69,26.83,2.36,30,60.01
BYU,FBS Indep,7-6,0.538,55,7.58,52,58.29,77,54.03,27,32.70,2.33,65,54.56
Florida St,Atlantic Coast,5-7,0.417,56,7.57,49,58.62,60,56.20,42,30.86,2.38,22,60.62
Vanderbilt,Southeastern,6-7,0.462,57,7.54,51,58.41,50,57.38,49,29.46,2.28,38,58.93
Tennessee,Southeastern,5-7,0.417,58,7.51,62,56.95,72,54.73,45,30.66,2.34,34,59.58
Mississippi,Southeastern,5-7,0.417,59,7.49,47,58.96,20,62.86,87,24.54,2.41,35,59.36
Maryland,Big 10,5-7,0.417,60,7.46,61,57.02,48,57.90,64,27.56,2.37,36,59.27
Virginia Tech,Atlantic Coast,6-7,0.462,61,7.45,50,58.45,44,58.53,57,28.36,2.33,62,55.96
Indiana,Big 10,5-7,0.417,62,7.45,63,56.66,49,57.45,63,27.65,2.33,44,58.71
Temple,American Athletic,8-5,0.615,63,7.42,68,55.46,57,56.81,67,27.10,2.31,75,50.99
Ohio,Mid-American,9-4,0.692,64,7.40,67,55.58,43,58.62,81,25.40,2.32,99,46.20
UAB,Conference USA,11-3,0.786,65,7.39,76,51.31,96,51.23,55,28.52,2.36,124,42.61
Troy,Sun Belt,10-3,0.769,66,7.36,78,50.86,94,51.88,65,27.42,2.18,115,43.86
Nebraska,Big 10,4-8,0.333,67,7.36,57,57.88,35,60.02,75,26.30,2.30,39,58.93
Memphis,American Athletic,8-6,0.571,68,7.36,59,57.41,19,62.86,95,22.99,2.34,79,50.41
Colorado,Pac 12,5-7,0.417,69,7.34,69,54.89,68,55.44,61,27.89,2.40,59,56.71
Arizona,Pac 12,5-7,0.417,70,7.33,66,55.94,34,60.07,89,24.31,2.49,60,56.21
Marshall,Conference USA,9-4,0.692,71,7.30,77,51.06,95,51.61,62,27.89,2.37,103,45.66
Nevada,Mountain West,8-5,0.615,72,7.29,79,50.77,87,52.54,70,26.67,2.38,81,49.56
UCLA,Pac 12,3-9,0.250,73,7.28,65,56.19,40,59.01,78,25.62,2.36,16,61.46
N Illinois,Mid-American,8-6,0.571,74,7.25,88,48.89,111,48.55,51,28.78,2.37,70,51.69
Ga Southern,Sun Belt,10-3,0.769,75,7.24,89,48.59,98,50.95,77,26.08,2.38,120,43.12
Houston,American Athletic,8-5,0.615,76,7.24,71,53.16,21,62.18,107,19.42,2.37,85,48.77
San Diego St,Mountain West,7-6,0.538,77,7.23,75,51.72,108,49.26,41,30.90,2.28,77,50.60
Wyoming,Mountain West,6-6,0.500,78,7.18,80,50.42,116,47.86,40,30.99,2.28,73,51.18
Buffalo,Mid-American,10-4,0.714,79,7.18,82,49.39,61,56.05,100,21.78,2.37,102,45.84
Tulane,American Athletic,7-6,0.538,80,7.13,90,48.31,102,50.33,73,26.42,2.40,80,49.92
Florida Intl,Conference USA,9-4,0.692,81,7.09,95,46.70,90,52.27,96,22.87,2.34,116,43.64
MTSU,Conference USA,8-6,0.571,82,7.09,86,49.05,80,53.59,92,23.90,2.43,84,48.81
Toledo,Mid-American,7-6,0.538,83,7.09,70,53.49,26,61.09,103,20.84,2.34,94,47.21
Air Force,Mountain West,5-7,0.417,84,7.07,73,52.77,63,55.86,82,25.35,2.33,78,50.50
Louisiana Tech,Conference USA,8-5,0.615,85,7.07,92,47.88,104,49.91,74,26.41,2.26,111,44.78
Arkansas St,Sun Belt,8-5,0.615,86,7.04,83,49.25,92,52.12,79,25.57,2.32,113,44.63
North Texas,Conference USA,9-4,0.692,87,7.02,97,46.45,83,53.26,101,21.63,2.46,121,43.10
South Florida,American Athletic,7-6,0.538,88,7.01,91,48.15,86,52.86,94,23.74,2.24,90,47.78
Miami OH,Mid-American,6-6,0.500,89,6.99,93,47.85,97,51.21,84,25.08,2.26,86,48.48
E Michigan,Mid-American,7-6,0.538,90,6.93,94,47.51,106,49.66,76,26.29,2.25,104,45.61
Arkansas,Southeastern,2-10,0.167,91,6.93,74,52.63,75,54.41,72,26.65,2.41,50,58.19
Kansas,Big 12,3-9,0.250,92,6.93,85,49.07,93,52.03,80,25.47,2.44,57,57.04
North Carolina,Atlantic Coast,2-9,0.182,93,6.92,72,53.09,54,56.94,86,24.59,2.40,61,56.06
W Michigan,Mid-American,7-6,0.538,94,6.89,98,45.95,65,55.83,112,18.56,2.26,97,46.65
FL Atlantic,Conference USA,5-7,0.417,95,6.86,87,48.97,70,54.98,97,22.43,2.33,92,47.47
Hawaii,Mountain West,8-6,0.571,96,6.85,107,42.32,85,52.91,117,17.85,2.38,96,47.04
Louisville,Atlantic Coast,2-10,0.167,97,6.83,81,50.39,58,56.43,98,22.40,2.38,51,58.16
SMU,American Athletic,5-7,0.417,98,6.83,99,45.71,73,54.71,106,19.44,2.39,82,49.45
Illinois,Big 10,4-8,0.333,99,6.82,101,45.13,82,53.30,105,20.27,2.41,67,53.85
Southern Miss,Conference USA,6-5,0.545,100,6.80,96,46.53,103,50.06,85,24.91,2.27,126,41.55
Navy,American Athletic,3-10,0.231,101,6.77,84,49.17,89,52.48,83,25.13,2.39,69,51.85
Louisiana,Sun Belt,7-7,0.500,102,6.69,106,42.59,81,53.32,118,17.71,2.27,108,45.05
Colorado St,Mountain West,3-9,0.250,103,6.64,100,45.62,88,52.53,102,21.53,2.40,74,51.04
Tulsa,American Athletic,3-9,0.250,104,6.57,102,44.72,107,49.32,93,23.84,2.29,83,48.82
ULM,Sun Belt,6-6,0.500,105,6.57,113,39.19,109,49.20,113,18.43,2.29,119,43.34
Oregon St,Pac 12,2-10,0.167,106,6.56,105,43.75,66,55.64,123,16.55,2.40,64,55.61
Akron,Mid-American,4-8,0.333,107,6.52,111,39.90,124,44.34,91,24.00,2.33,95,47.17
Rutgers,Big 10,1-11,0.083,108,6.49,103,44.36,122,46.14,71,26.66,2.38,55,57.47
UNLV,Mountain West,4-8,0.333,109,6.49,108,41.84,84,53.09,119,17.19,2.30,100,46.20
Charlotte,Conference USA,5-7,0.417,110,6.47,120,36.38,125,44.27,104,20.55,2.32,105,45.45
WKU,Conference USA,3-9,0.250,111,6.43,104,43.95,113,48.28,90,24.11,2.40,109,45.00
New Mexico,Mountain West,3-9,0.250,112,6.42,109,41.35,100,50.70,109,19.09,2.35,88,48.23
Coastal Car,Sun Belt,5-7,0.417,113,6.41,117,37.17,118,47.35,114,18.26,2.31,118,43.39
Massachusetts,FBS Indep,4-8,0.333,114,6.33,112,39.53,71,54.89,127,13.08,2.39,114,44.16
Liberty,FBS Indep,6-6,0.500,115,6.33,123,35.11,101,50.70,129,12.85,2.28,129,40.41
Ball St,Mid-American,4-8,0.333,116,6.33,119,36.70,120,47.05,115,18.09,2.37,106,45.39
East Carolina,American Athletic,3-9,0.250,117,6.30,115,38.30,115,47.87,110,18.87,2.50,93,47.29
UT San Antonio,Conference USA,3-9,0.250,118,6.25,121,36.27,128,42.58,99,22.13,2.33,98,46.39
Bowling Green,Mid-American,3-9,0.250,119,6.22,116,37.73,105,49.67,124,16.49,2.32,107,45.34
Old Dominion,Conference USA,4-8,0.333,120,6.20,118,36.76,110,49.08,125,16.12,2.39,127,41.06
San Jose St,Mountain West,1-11,0.083,121,6.16,114,39.16,112,48.50,108,19.10,2.45,71,51.66
C Michigan,Mid-American,1-11,0.083,122,6.13,110,40.28,126,44.22,88,24.49,2.30,89,47.97
Georgia St,Sun Belt,2-10,0.167,123,6.03,122,35.74,119,47.24,121,16.94,2.23,110,44.97
South Alabama,Sun Belt,3-9,0.250,124,6.03,125,33.80,121,46.59,126,15.65,2.42,125,42.22
Kent,Mid-American,2-10,0.167,125,6.00,124,34.54,123,44.93,116,18.04,2.39,112,44.75
New Mexico St,FBS Indep,3-9,0.250,126,5.94,126,32.77,114,48.22,128,12.99,2.43,128,40.96
Texas St,Sun Belt,3-9,0.250,127,5.93,128,31.32,130,41.14,111,18.62,2.35,130,40.19
Rice,Conference USA,2-11,0.154,128,5.83,127,31.84,127,43.10,120,17.18,2.41,122,42.97
Connecticut,American Athletic,1-11,0.083,129,5.71,129,31.25,117,47.37,130,12.32,2.45,101,45.86
UTEP,Conference USA,1-11,0.083,130,5.63,130,29.52,129,41.29,122,16.66,2.41,123,42.97
