Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Cincinnati,Big East,11-3,0.786,29,7.41,39,53.34,54,50.00,31,28.61,2.98,56,47.62
Michigan St,Big 10,9-4,0.692,30,7.37,40,53.11,44,50.63,35,27.75,2.87,24,50.97
Boston College,Atlantic Coast,9-5,0.643,31,7.27,36,53.66,50,50.20,28,28.74,2.95,48,48.47
Wake Forest,Atlantic Coast,8-5,0.615,32,7.25,34,54.01,60,49.03,18,30.26,2.86,23,51.07
North Carolina,Atlantic Coast,8-5,0.615,33,7.25,33,54.09,32,52.30,38,27.06,2.88,38,49.82
Clemson,Atlantic Coast,7-6,0.538,34,7.24,29,55.57,51,50.13,12,30.72,2.97,53,47.94
Rutgers,Big East,8-5,0.615,35,7.24,31,54.99,31,52.42,33,27.85,2.83,73,45.78
South Florida,Big East,8-5,0.615,36,7.20,30,55.04,36,51.67,30,28.65,2.86,68,46.55
Arizona St,Pac 10,5-7,0.417,37,7.16,32,54.54,43,50.71,23,29.10,2.83,15,52.33
Stanford,Pac 10,5-7,0.417,38,7.15,41,52.71,33,52.12,46,25.88,3.03,3,55.32
South Carolina,Southeastern,7-6,0.538,39,7.14,43,52.15,69,48.66,27,28.77,2.99,12,52.65
Georgia Tech,Atlantic Coast,9-4,0.692,40,7.12,53,49.93,62,48.99,44,26.21,2.78,55,47.62
Connecticut,Big East,8-5,0.615,41,7.09,42,52.57,63,48.98,26,28.86,2.89,52,48.12
Notre Dame,FBS Indep,7-6,0.538,42,7.07,37,53.53,39,51.03,34,27.78,2.88,35,49.93
Miami FL,Atlantic Coast,7-6,0.538,43,7.04,44,51.57,46,50.50,42,26.34,2.89,30,50.32
Northwestern,Big 10,9-4,0.692,44,7.03,50,50.51,72,48.31,37,27.48,2.89,57,47.53
Tulsa,Conference USA,11-3,0.786,45,7.02,35,53.84,8,60.06,86,19.05,3.12,110,39.03
Maryland,Atlantic Coast,8-5,0.615,46,7.00,52,50.12,58,49.13,43,26.27,2.91,47,48.62
Vanderbilt,Southeastern,7-6,0.538,47,6.99,46,51.15,82,46.63,21,29.80,2.86,20,51.35
Tennessee,Southeastern,5-7,0.417,48,6.97,38,53.47,74,48.10,13,30.65,2.87,37,49.85
NC State,Atlantic Coast,6-7,0.462,49,6.82,56,49.26,49,50.30,60,24.24,2.83,22,51.10
Kentucky,Southeastern,7-6,0.538,50,6.82,51,50.14,56,49.79,48,25.62,2.85,64,46.97
Auburn,Southeastern,5-7,0.417,51,6.80,48,50.71,89,45.25,11,30.74,2.89,44,49.04
Virginia,Atlantic Coast,5-7,0.417,52,6.80,54,49.74,85,46.28,29,28.73,2.92,11,52.75
Illinois,Big 10,5-7,0.417,53,6.77,45,51.19,34,52.04,59,24.42,2.91,59,47.49
Baylor,Big 12,4-8,0.333,54,6.77,49,50.56,37,51.67,63,24.16,2.99,16,52.32
Wisconsin,Big 10,7-6,0.538,55,6.77,58,49.15,47,50.49,64,23.94,2.90,45,48.71
Arkansas,Southeastern,5-7,0.417,56,6.74,60,48.30,48,50.33,67,23.26,2.81,9,53.12
East Carolina,Conference USA,9-5,0.643,57,6.72,63,47.74,81,46.92,45,26.10,2.96,72,45.96
UCLA,Pac 10,4-8,0.333,58,6.72,57,49.15,77,47.63,40,26.80,2.80,5,54.47
Purdue,Big 10,4-8,0.333,59,6.72,47,50.83,41,50.73,50,25.37,2.95,40,49.73
Navy,FBS Indep,8-5,0.615,60,6.70,62,47.77,42,50.73,71,22.32,2.86,81,44.69
Air Force,Mountain West,8-5,0.615,61,6.68,59,48.60,68,48.69,52,25.19,2.95,78,44.81
Houston,Conference USA,8-5,0.615,62,6.67,55,49.33,17,56.31,91,18.30,3.06,93,41.36
Rice,Conference USA,10-3,0.769,63,6.62,68,46.30,15,56.60,111,14.97,3.16,91,41.76
Colorado,Big 12,5-7,0.417,64,6.60,65,46.86,78,47.35,53,24.79,2.84,14,52.37
Ball St,Mid-American,12-2,0.857,65,6.48,72,45.10,65,48.82,74,21.55,3.12,119,37.07
Kansas St,Big 12,5-7,0.417,66,6.47,64,47.18,27,53.97,90,18.49,2.86,58,47.52
Troy,Sun Belt,8-5,0.615,67,6.38,66,46.78,53,50.03,73,22.03,3.03,115,38.36
Minnesota,Big 10,7-6,0.538,68,6.38,75,44.33,73,48.12,75,21.48,2.74,65,46.95
Michigan,Big 10,3-9,0.250,69,6.38,61,47.96,67,48.71,54,24.53,2.75,31,50.26
Duke,Atlantic Coast,4-8,0.333,70,6.36,71,45.31,84,46.38,61,24.21,2.93,29,50.48
Nevada,Western Athletic,7-6,0.538,71,6.35,69,46.21,22,55.18,105,16.31,2.99,88,41.88
Southern Miss,Conference USA,7-6,0.538,72,6.33,67,46.75,64,48.94,68,23.08,2.97,86,42.40
Louisville,Big East,5-7,0.417,73,6.28,73,45.05,55,49.98,79,20.34,2.91,80,44.74
Colorado St,Mountain West,7-6,0.538,74,6.25,76,42.81,59,49.08,88,19.00,2.95,66,46.90
Texas A&M,Big 12,4-8,0.333,75,6.24,74,44.72,40,50.81,85,19.19,2.73,19,51.45
New Mexico,Mountain West,4-8,0.333,76,6.23,70,45.66,96,44.02,39,26.92,3.06,54,47.82
Mississippi St,Southeastern,4-8,0.333,77,6.04,80,42.25,105,43.09,58,24.44,2.96,50,48.27
W Michigan,Mid-American,9-4,0.692,78,6.03,86,40.16,90,44.96,78,20.48,2.96,114,38.40
Hawaii,Western Athletic,7-7,0.500,79,6.02,78,42.43,71,48.49,84,19.21,2.90,79,44.76
Fresno St,Western Athletic,7-6,0.538,80,6.02,82,41.53,52,50.10,100,16.71,2.79,85,42.55
Buffalo,Mid-American,8-6,0.571,81,6.01,81,41.93,57,49.14,94,18.07,2.84,90,41.77
UNLV,Mountain West,5-7,0.417,82,5.92,85,40.63,75,47.82,93,18.09,2.88,63,47.05
C Michigan,Mid-American,8-5,0.615,83,5.90,88,40.05,70,48.63,101,16.70,2.90,104,40.00
Louisiana Tech,Western Athletic,8-5,0.615,84,5.87,89,39.90,94,44.32,77,20.86,2.96,107,39.49
UCF,Conference USA,4-8,0.333,85,5.84,79,42.32,103,43.10,57,24.49,2.85,84,43.34
Iowa St,Big 12,2-10,0.167,86,5.81,77,42.44,66,48.72,89,19.00,2.86,43,49.19
Bowling Green,Mid-American,6-6,0.500,87,5.81,83,41.23,80,46.95,83,19.55,2.71,100,40.56
Syracuse,Big East,3-9,0.250,88,5.80,92,39.67,91,44.87,80,20.07,2.76,27,50.74
Marshall,Conference USA,4-8,0.333,89,5.77,91,39.75,100,43.55,76,21.48,2.90,74,45.47
UTEP,Conference USA,5-7,0.417,90,5.69,93,38.81,45,50.56,115,13.53,2.97,83,43.77
Memphis,Conference USA,6-7,0.462,91,5.65,94,38.64,83,46.40,95,17.52,2.99,99,40.83
N Illinois,Mid-American,6-7,0.462,92,5.65,90,39.87,112,41.32,65,23.82,2.93,118,37.14
Temple,Mid-American,5-7,0.417,93,5.64,87,40.10,106,42.98,70,22.40,2.91,94,41.30
San Jose St,Western Athletic,6-6,0.500,94,5.63,95,38.30,116,40.29,66,23.29,2.90,95,40.95
FL Atlantic,Sun Belt,7-6,0.538,95,5.61,96,37.70,92,44.80,92,18.18,2.96,103,40.33
Wyoming,Mountain West,4-8,0.333,96,5.53,97,37.37,115,40.34,72,22.31,2.77,70,46.15
Washington,Pac 10,0-12,0.000,97,5.52,84,40.95,86,46.25,81,19.98,2.75,1,58.01
Akron,Mid-American,5-7,0.417,98,5.50,99,37.18,79,47.14,110,15.31,2.89,102,40.39
Arkansas St,Sun Belt,6-6,0.500,99,5.45,101,36.55,110,42.22,82,19.61,3.06,120,36.57
Indiana,Big 10,3-9,0.250,100,5.44,98,37.32,87,45.97,103,16.63,2.82,77,44.95
MTSU,Sun Belt,5-7,0.417,101,5.39,102,36.33,109,42.55,87,19.05,2.99,111,39.01
Louisiana,Sun Belt,6-6,0.500,102,5.39,104,35.48,76,47.78,116,12.97,3.02,109,39.04
Utah St,Western Athletic,3-9,0.250,103,5.34,100,36.74,88,45.30,99,16.72,3.02,75,45.40
UAB,Conference USA,4-8,0.333,104,5.32,107,34.88,101,43.54,104,16.62,2.89,87,41.94
Washington St,Pac 10,2-11,0.154,105,5.28,108,34.66,102,43.24,102,16.70,2.75,6,53.91
Ohio,Mid-American,4-8,0.333,106,5.26,103,36.07,97,44.00,96,17.35,2.79,106,39.56
Florida Intl,Sun Belt,5-7,0.417,107,5.24,106,34.98,107,42.97,97,17.28,2.95,101,40.39
Army,FBS Indep,3-9,0.250,108,5.15,105,35.02,119,37.46,69,22.84,2.77,92,41.63
San Diego St,Mountain West,2-10,0.167,109,5.07,109,34.39,95,44.17,108,15.50,2.91,71,45.96
Toledo,Mid-American,3-9,0.250,110,5.04,110,33.85,99,43.75,109,15.38,2.80,96,40.93
Kent,Mid-American,4-8,0.333,111,5.03,113,32.67,104,43.10,113,14.85,2.81,116,38.26
ULM,Sun Belt,4-8,0.333,112,4.98,111,33.02,108,42.79,107,15.51,2.89,117,37.16
E Michigan,Mid-American,3-9,0.250,113,4.84,114,31.27,93,44.37,118,12.18,2.82,113,38.81
SMU,Conference USA,1-11,0.083,114,4.77,112,32.78,98,43.92,114,14.14,2.89,76,45.35
Tulane,Conference USA,2-10,0.167,115,4.67,115,29.97,118,39.42,106,15.84,2.82,82,44.30
New Mexico St,Western Athletic,3-9,0.250,116,4.66,118,28.88,111,41.85,117,12.31,2.82,108,39.39
Miami OH,Mid-American,2-10,0.167,117,4.56,116,29.44,117,39.77,112,14.95,2.72,105,39.78
WKU,FBS Indep,2-10,0.167,118,4.40,117,29.19,120,37.31,98,17.16,2.90,112,38.91
Idaho,Western Athletic,2-10,0.167,119,4.11,119,23.92,114,40.45,119,8.74,2.88,98,40.85
North Texas,Sun Belt,1-11,0.083,120,3.87,120,21.17,113,40.76,120,5.69,2.81,89,41.87
