Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Princeton,Ivy League,4-6,0.400,55,4.22,54,20.26,71,33.72,40,11.64,2.83,50,22.41
Northwestern LA,Southland,4-7,0.364,56,4.21,56,20.04,57,35.20,52,9.94,3.07,29,27.94
Fordham,Patriot League,8-4,0.667,57,4.21,68,17.83,54,35.44,73,7.49,2.92,67,18.08
Delaware St,Mid-Eastern AC,10-2,0.833,58,4.21,71,16.25,89,29.95,43,11.40,3.01,77,15.67
SUNY Albany,Northeast,8-4,0.667,59,4.15,62,18.60,78,32.37,45,11.33,2.97,85,13.84
Grambling,Southwestern AC,8-4,0.667,60,4.11,59,19.43,63,34.58,51,9.95,3.14,80,14.96
Cornell,Ivy League,5-5,0.500,61,4.11,64,18.43,51,35.78,69,7.74,3.06,63,19.38
San Diego,Pioneer,9-2,0.818,62,4.07,61,18.66,32,40.67,97,3.09,3.09,109,3.75
Dayton,Pioneer,11-1,0.917,63,4.04,70,16.67,64,34.46,77,7.30,3.28,112,0.76
Jacksonville St,OH Valley,6-5,0.545,64,4.04,58,19.77,68,34.18,49,10.69,2.99,76,16.14
Dartmouth,Ivy League,3-7,0.300,65,4.03,60,18.79,46,36.98,78,6.91,3.02,41,24.54
Stony Brook,FCS Indep,6-5,0.545,66,3.94,72,16.05,77,32.68,61,8.47,3.06,65,18.72
Coastal Car,Big South,5-6,0.455,67,3.90,67,18.03,49,35.82,76,7.31,2.90,79,15.04
Hampton,Mid-Eastern AC,6-5,0.545,68,3.89,63,18.54,55,35.41,65,8.23,2.90,83,13.95
W Carolina,Southern,1-10,0.091,69,3.89,66,18.37,35,39.01,91,4.47,2.96,2,34.51
TN Martin,OH Valley,4-7,0.364,70,3.88,57,19.78,44,37.43,74,7.45,3.03,70,17.31
SE Louisiana,Southland,3-8,0.273,71,3.87,69,17.08,70,33.97,66,8.21,3.07,43,24.08
Southern Utah,Great West,0-11,0.000,72,3.85,65,18.38,58,35.08,62,8.41,2.82,1,35.34
Jackson St,Southwestern AC,8-4,0.667,73,3.73,75,14.69,60,34.78,88,5.01,2.95,94,10.93
Gardner Webb,Big South,5-6,0.455,74,3.69,74,14.92,80,31.43,60,8.59,2.95,64,18.99
Alabama A&M,Southwestern AC,8-3,0.727,75,3.62,78,13.18,76,32.77,84,5.51,3.07,102,7.31
N Colorado,Big Sky,1-11,0.083,76,3.60,76,14.52,90,29.36,50,10.26,2.96,12,31.00
Southern Univ,Southwestern AC,8-3,0.727,77,3.59,77,13.71,84,30.57,63,8.24,2.91,100,8.24
Norfolk St,Mid-Eastern AC,8-3,0.727,78,3.58,82,11.21,83,30.66,83,5.66,3.01,86,13.20
Tennessee St,OH Valley,5-6,0.455,79,3.41,79,12.32,61,34.61,98,2.82,2.95,84,13.88
Presbyterian,FCS Indep,6-5,0.545,80,3.41,80,12.14,72,33.63,95,3.61,3.03,103,7.29
W Salem St,Mid-Eastern AC,6-5,0.545,81,3.35,83,10.65,102,26.50,57,9.26,3.06,91,11.29
Prairie View,Southwestern AC,7-3,0.700,82,3.34,90,9.22,106,25.36,58,8.97,3.02,99,8.78
SF Austin,Southland,0-11,0.000,83,3.34,73,15.52,79,31.90,59,8.72,2.84,35,26.35
Austin Peay,OH Valley,7-4,0.636,84,3.27,99,6.66,100,26.85,89,4.91,2.98,89,12.05
Columbia,Ivy League,1-9,0.100,85,3.17,81,11.75,92,29.18,70,7.66,2.93,59,20.16
Bucknell,Patriot League,3-8,0.273,86,3.15,86,10.42,86,30.49,87,5.03,2.81,72,17.05
Morgan St,Mid-Eastern AC,5-6,0.455,87,3.14,87,10.30,95,28.62,79,6.78,2.90,98,9.12
Tennessee Tech,OH Valley,4-7,0.364,88,3.09,85,10.51,74,33.36,102,2.25,2.92,87,12.32
Samford,OH Valley,4-7,0.364,89,3.09,91,9.16,82,30.84,96,3.42,2.90,73,16.85
Ark Pine Bluff,Southwestern AC,4-7,0.364,90,3.08,88,9.83,101,26.73,67,8.21,2.97,81,14.86
Alabama St,Southwestern AC,5-6,0.455,91,3.06,92,8.72,104,25.86,68,7.96,2.94,97,10.28
Charleston So,Big South,5-6,0.455,92,3.04,94,7.55,85,30.50,104,2.15,2.84,78,15.37
Monmouth NJ,Northeast,4-6,0.400,93,3.04,84,10.56,94,29.04,81,6.63,2.80,92,11.14
Bethune-Cookman,Mid-Eastern AC,5-6,0.455,94,3.00,89,9.30,93,29.09,85,5.30,2.87,104,7.13
Central Conn,Northeast,6-5,0.545,95,2.96,93,8.20,81,31.10,103,2.20,2.92,101,8.13
Howard,Mid-Eastern AC,4-7,0.364,96,2.84,98,6.83,91,29.26,99,2.67,2.92,95,10.78
SE Missouri St,OH Valley,3-8,0.273,97,2.81,95,7.33,88,29.99,100,2.44,2.98,69,17.47
Florida A&M,Mid-Eastern AC,3-8,0.273,98,2.77,96,7.24,97,27.90,92,4.44,2.94,90,11.41
Murray St,OH Valley,2-9,0.182,99,2.76,97,7.18,75,32.78,109,-0.50,2.97,71,17.14
VMI,Big South,2-9,0.182,100,2.68,100,6.52,73,33.50,114,-1.87,2.71,68,17.58
Drake,Pioneer,6-5,0.545,101,2.63,102,4.19,98,27.86,106,1.43,3.02,108,4.32
Morehead St,Pioneer,7-4,0.636,102,2.53,104,3.02,108,24.32,94,3.80,3.05,113,0.55
Alcorn St,Southwestern AC,2-8,0.200,103,2.51,101,5.40,111,23.82,80,6.68,2.87,88,12.13
Duquesne,Metro Atlantic,6-4,0.600,104,2.44,105,2.79,105,25.85,105,2.04,2.98,117,-1.42
Robert Morris,Northeast,4-6,0.400,105,2.39,106,2.55,116,22.52,86,5.14,2.87,106,5.68
Davidson,Pioneer,6-4,0.600,106,2.38,108,2.16,96,28.40,111,-1.13,2.91,115,-0.34
NC Central,FCS Indep,6-4,0.600,107,2.38,109,1.77,115,22.63,93,4.24,2.97,110,2.19
Georgetown,Patriot League,1-10,0.091,108,2.34,107,2.36,99,27.11,108,0.35,2.90,62,19.45
Indiana St,Gateway,0-11,0.000,109,2.27,103,3.69,87,30.47,113,-1.68,2.74,28,28.19
Wagner,Northeast,7-4,0.636,110,2.27,111,0.53,118,20.78,90,4.86,2.91,119,-2.64
MS Valley St,Southwestern AC,3-8,0.273,111,2.25,110,0.94,112,23.75,101,2.29,2.89,96,10.54
Iona,Metro Atlantic,7-4,0.636,112,1.96,112,-1.23,114,22.93,107,0.94,3.01,118,-2.64
Marist,Metro Atlantic,3-8,0.273,113,1.65,117,-5.50,117,21.58,115,-1.98,2.91,105,6.01
TX Southern,Southwestern AC,0-11,0.000,114,1.64,113,-1.62,107,25.06,112,-1.57,2.84,75,16.36
St Francis PA,Northeast,3-7,0.300,115,1.63,118,-5.89,110,24.12,117,-4.91,2.82,107,4.32
NC A&T,Mid-Eastern AC,0-11,0.000,116,1.61,114,-1.93,109,24.13,110,-0.96,2.84,93,10.93
Sacred Heart,Northeast,3-8,0.273,117,1.49,115,-4.54,103,25.92,119,-5.36,2.88,116,-0.87
Jacksonville,Pioneer,3-8,0.273,118,1.47,116,-5.27,113,23.59,116,-3.75,3.00,111,1.93
Butler,Pioneer,4-7,0.364,119,1.07,119,-10.86,119,19.57,118,-5.32,2.99,120,-3.15
Valparaiso,Pioneer,5-6,0.455,120,0.82,120,-13.40,120,18.54,120,-6.84,3.03,121,-6.91
Savannah St,FCS Indep,1-9,0.100,121,0.25,121,-17.06,121,15.24,121,-7.19,2.90,114,-0.00
La Salle,Metro Atlantic,0-10,0.000,122,-0.78,122,-25.67,122,9.61,122,-10.18,2.79,122,-6.98
