Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Humboldt St,NCAA II Ind,9-1,0.900,28,3.23,38,13.20,37,30.56,47,5.07,3.10,85,2.30
W Texas A&M,Lone Star,11-2,0.846,29,3.20,34,13.74,30,31.50,50,4.67,3.10,49,7.78
Tarleton St,Lone Star,6-4,0.600,30,3.12,27,16.00,35,30.80,28,7.62,3.17,39,9.47
W Oregon,NCAA II Ind,6-4,0.600,31,3.11,25,17.05,34,30.88,22,8.60,3.12,66,4.59
Abilene Chr,Lone Star,8-3,0.727,32,3.08,31,14.61,17,33.33,57,3.70,3.04,50,7.47
Ashland,Great Lakes IAC,4-6,0.400,33,3.06,29,15.43,49,28.58,21,9.27,2.90,14,17.17
Henderson St,Gulf South,8-3,0.727,34,3.04,36,13.49,46,29.49,41,6.43,3.14,60,5.45
Newberry,South Atlantic,11-2,0.846,35,3.02,40,12.51,25,32.24,66,2.70,3.11,90,1.57
Hillsdale,Great Lakes IAC,5-6,0.455,36,3.02,30,15.06,38,30.51,33,6.98,3.05,32,13.85
Truman St,Mid America IAA,6-5,0.545,37,2.99,44,11.52,44,29.62,54,4.32,3.15,25,15.85
West Chester,Penn St AC,9-4,0.692,38,2.95,39,13.11,24,32.28,60,3.26,3.10,63,5.19
California PA,Penn St AC,8-3,0.727,39,2.92,37,13.38,41,30.01,45,5.80,3.15,84,2.42
NC Central,Central IAA,11-1,0.917,40,2.90,47,11.12,50,28.47,46,5.07,3.12,101,0.07
Carson-Newman,South Atlantic,8-3,0.727,41,2.87,33,13.81,47,28.69,29,7.55,3.20,83,2.55
MO Southern,Mid America IAA,5-6,0.455,42,2.86,41,12.50,42,29.92,48,5.01,3.12,31,13.86
Indiana PA,Penn St AC,8-2,0.800,43,2.81,50,10.50,63,26.07,34,6.85,3.05,94,0.64
Presbyterian,South Atlantic,7-4,0.636,44,2.79,43,11.94,75,24.32,16,10.05,3.06,42,8.60
E Stroudsburg,Penn St AC,7-4,0.636,45,2.79,35,13.68,13,34.80,81,1.31,3.08,95,0.58
Arkansas Tech,Gulf South,7-3,0.700,46,2.78,56,9.22,43,29.68,76,1.97,3.07,38,10.46
Slippery Rock,Penn St AC,7-4,0.636,47,2.77,42,12.40,51,28.29,40,6.53,3.06,62,5.22
Winona St,Northern Sun,9-3,0.750,48,2.75,51,10.10,61,26.32,42,6.21,3.17,61,5.43
N Michigan,Great Lakes IAC,3-7,0.300,49,2.75,48,10.92,22,32.41,88,0.94,3.06,10,19.28
Mercyhurst,Great Lakes IAC,3-7,0.300,50,2.67,45,11.45,36,30.59,59,3.28,3.10,16,16.99
Harding,Gulf South,6-4,0.600,51,2.62,54,9.83,53,27.66,51,4.59,3.06,40,9.18
Wingate,South Atlantic,8-3,0.727,52,2.57,59,8.21,62,26.07,52,4.56,3.16,70,4.30
Bemidji St,Northern Sun,9-3,0.750,53,2.49,57,9.01,48,28.64,64,2.80,3.04,100,0.10
Shepherd,West Virginia IAC,11-1,0.917,54,2.49,61,7.72,78,24.19,44,5.95,3.24,132,-7.48
SE Oklahoma,Lone Star,6-4,0.600,55,2.48,52,10.02,52,27.94,53,4.51,3.09,71,4.20
Edinboro,Penn St AC,6-5,0.545,56,2.48,49,10.87,60,26.62,38,6.68,3.00,89,1.65
Emporia St,Mid America IAA,3-8,0.273,57,2.46,46,11.30,32,31.46,71,2.27,3.09,36,11.33
NE Kearney,Rocky Mtn AC,6-4,0.600,58,2.42,55,9.74,71,24.77,31,7.39,3.05,58,5.62
West Alabama,Gulf South,6-5,0.545,59,2.40,60,8.20,54,27.47,61,3.16,3.05,55,5.82
Catawba,South Atlantic,6-4,0.600,60,2.37,58,8.31,65,25.96,49,4.77,3.12,68,4.48
Ft Lewis,Rocky Mtn AC,7-4,0.636,61,2.29,66,5.62,56,27.19,89,0.86,3.05,44,8.47
Tusculum,South Atlantic,6-5,0.545,62,2.25,63,6.65,86,22.42,39,6.66,2.99,67,4.55
West Georgia,Gulf South,1-9,0.100,63,2.21,53,9.99,74,24.36,25,8.06,2.95,24,15.86
Findlay,Great Lakes IAC,2-9,0.182,64,2.17,62,7.23,83,22.88,36,6.78,2.96,21,16.29
Albany GA,Southern IAC,7-4,0.636,65,2.16,64,6.40,91,21.66,32,7.16,3.06,88,1.78
Eliz. City St,Central IAA,9-3,0.750,66,2.10,70,4.80,95,21.08,43,6.14,3.19,105,-1.19
S Arkansas,Gulf South,2-9,0.182,67,2.00,65,5.77,67,25.60,67,2.60,3.00,22,16.07
Shippensburg,Penn St AC,5-6,0.455,68,2.00,67,5.44,69,25.11,65,2.75,2.98,77,3.36
Adams St,Rocky Mtn AC,6-5,0.545,69,1.99,68,5.41,70,24.86,63,2.97,3.09,96,0.41
Millersville,Penn St AC,5-6,0.455,70,1.94,72,4.67,68,25.21,77,1.89,3.01,80,3.04
Tuskegee,Southern IAC,9-3,0.750,71,1.94,75,3.84,76,24.30,75,1.97,3.02,109,-2.51
TX A&M Commerce,Lone Star,5-5,0.500,72,1.91,74,4.01,115,18.41,26,8.03,3.00,75,3.68
St Joseph's IN,Great Lakes FC,8-3,0.727,73,1.91,77,2.67,77,24.27,90,0.83,3.08,113,-3.18
Tiffin,Great Lakes FC,10-1,0.909,74,1.89,84,1.07,89,22.19,82,1.30,3.15,140,-10.60
C Oklahoma,Lone Star,5-6,0.455,75,1.88,73,4.47,72,24.72,73,2.17,3.04,74,3.89
Ouachita,Gulf South,2-8,0.200,76,1.87,69,5.03,40,30.31,115,-2.85,2.99,35,11.76
Concordia SP,Northern Sun,5-6,0.455,77,1.80,71,4.74,59,26.69,91,0.47,2.90,78,3.32
Mary ND,Northern Sun,6-4,0.600,78,1.68,88,0.08,108,19.47,62,3.04,3.08,76,3.62
TX A&M K'ville,Lone Star,3-8,0.273,79,1.66,79,2.12,58,26.82,113,-2.28,2.97,45,8.35
NE Oklahoma,Lone Star,4-6,0.400,80,1.66,87,0.23,73,24.65,111,-1.99,3.10,53,6.80
SW Oklahoma,Lone Star,6-5,0.545,81,1.64,92,-0.91,103,20.33,85,1.18,3.17,81,3.02
Gannon,Great Lakes IAC,1-10,0.091,82,1.61,83,1.23,82,23.25,93,0.41,2.91,27,15.19
E New Mexico,Lone Star,3-7,0.300,83,1.61,76,2.87,84,22.71,68,2.59,3.12,79,3.13
Mars Hill,South Atlantic,4-7,0.364,84,1.58,82,1.43,92,21.30,69,2.55,3.02,69,4.31
Lenoir-Rhyne,South Atlantic,3-8,0.273,85,1.55,80,2.10,85,22.42,74,2.11,3.02,57,5.62
SW Baptist,Mid America IAA,1-10,0.091,86,1.54,81,1.61,33,30.96,134,-6.93,3.07,17,16.96
Colorado Mines,Rocky Mtn AC,4-7,0.364,87,1.53,78,2.39,66,25.87,103,-1.05,3.00,86,1.96
W New Mexico,Rocky Mtn AC,5-5,0.500,88,1.53,85,1.02,94,21.22,72,2.23,3.09,108,-1.81
Angelo St,Lone Star,3-7,0.300,89,1.45,86,0.77,88,22.23,87,0.96,3.02,59,5.53
Langston,NCAA II Ind,5-4,0.556,90,1.41,94,-1.05,64,26.01,123,-4.63,3.14,112,-3.14
CO Mesa,Rocky Mtn AC,4-7,0.364,91,1.40,89,0.06,93,21.24,83,1.24,3.15,82,2.83
NM Highlands,Rocky Mtn AC,6-5,0.545,92,1.40,97,-1.69,97,20.86,98,-0.12,3.08,107,-1.24
Ark Monticello,Gulf South,1-10,0.091,93,1.36,93,-0.93,87,22.37,101,-0.88,3.03,15,17.05
Missouri S&T,Great Lakes FC,6-5,0.545,94,1.34,90,0.06,55,27.35,126,-4.87,3.02,131,-7.47
LIU Post,Northeast-10,7-3,0.700,95,1.28,95,-1.46,99,20.81,96,0.15,3.06,139,-10.53
Northern St SD,Northern Sun,4-7,0.364,96,1.23,91,-0.61,105,20.07,79,1.74,3.07,103,-0.77
Wayne St NE,Northern Sun,5-6,0.455,97,1.23,103,-2.94,106,19.94,99,-0.45,3.04,93,0.86
Stillman,Southern IAC,5-5,0.500,98,1.18,98,-2.06,110,19.17,84,1.19,3.14,111,-2.85
Kutztown,Penn St AC,4-6,0.400,99,1.17,102,-2.69,80,23.73,117,-3.99,3.05,92,0.91
Bryant,Northeast-10,8-3,0.727,100,1.16,99,-2.26,81,23.35,116,-3.18,3.27,148,-14.36
Bowie St,Central IAA,5-5,0.500,101,1.15,96,-1.52,123,17.24,58,3.67,3.04,121,-4.79
St Augustine's,Central IAA,4-6,0.400,102,1.15,105,-3.17,119,17.78,80,1.47,2.96,99,0.15
Miles,Southern IAC,5-5,0.500,103,1.14,101,-2.55,121,17.33,70,2.55,3.07,110,-2.70
North Greenville,NCAA II Ind,10-2,0.833,104,1.14,107,-3.49,57,26.98,141,-8.05,3.28,150,-15.46
Kentucky St,Southern IAC,7-4,0.636,105,1.12,111,-4.59,112,18.72,102,-0.89,3.12,120,-4.67
Moorhead St,Northern Sun,6-5,0.545,106,1.12,106,-3.42,104,20.28,106,-1.28,3.13,123,-5.71
Fort Hays St,Mid America IAA,1-10,0.091,107,1.09,109,-3.93,98,20.85,114,-2.35,3.06,29,14.61
S Connecticut,Northeast-10,7-4,0.636,108,1.08,104,-3.03,79,23.88,121,-4.48,3.13,138,-9.66
Fort Valley St,Southern IAC,4-7,0.364,109,1.06,108,-3.57,114,18.42,92,0.44,3.05,91,1.45
Fayetteville St,Central IAA,3-7,0.300,110,0.99,100,-2.43,107,19.68,94,0.32,2.93,106,-1.21
Virginia Union,Central IAA,7-3,0.700,111,0.94,116,-6.84,90,21.87,129,-6.29,3.03,129,-7.29
Lane,Southern IAC,8-3,0.727,112,0.93,123,-8.16,102,20.51,128,-6.25,3.05,134,-7.78
East Central OK,Lone Star,2-8,0.200,113,0.91,112,-5.85,96,21.04,120,-4.46,2.98,54,6.40
JC Smith,Central IAA,7-4,0.636,114,0.87,119,-7.79,134,14.36,95,0.27,3.10,125,-6.01
Western St CO,Rocky Mtn AC,3-8,0.273,115,0.86,115,-6.77,124,17.10,108,-1.44,3.08,72,4.07
Merrimack,Northeast-10,8-4,0.667,116,0.83,118,-7.75,111,18.98,118,-4.30,3.24,126,-6.01
Virginia St,Central IAA,2-8,0.200,117,0.74,110,-4.53,109,19.32,107,-1.43,2.98,97,0.34
Clark Atlanta,Southern IAC,5-5,0.500,118,0.64,121,-8.06,127,15.54,104,-1.17,3.09,135,-8.13
SW Minnesota,Northern Sun,4-7,0.364,119,0.62,117,-6.98,120,17.42,110,-1.98,3.02,124,-5.73
Benedict,Southern IAC,3-7,0.300,120,0.61,113,-6.18,132,14.44,78,1.81,3.03,117,-4.51
Upper Iowa,Northern Sun,3-8,0.273,121,0.59,125,-8.40,100,20.63,132,-6.61,3.14,102,-0.48
Glenville St,West Virginia IAC,5-6,0.455,122,0.56,114,-6.54,118,18.10,112,-2.21,3.03,130,-7.31
American Intl,Northeast-10,6-4,0.600,123,0.55,127,-9.26,133,14.43,105,-1.26,3.13,143,-10.81
Bentley,Northeast-10,6-5,0.545,124,0.54,124,-8.23,130,14.76,100,-0.56,2.97,137,-9.54
Clarion,Penn St AC,1-10,0.091,125,0.43,122,-8.14,126,16.09,109,-1.81,2.96,64,5.13
Fairmont St,West Virginia IAC,4-7,0.364,126,0.43,120,-7.83,135,13.59,86,1.01,3.06,127,-6.71
Shaw NC,Central IAA,3-7,0.300,127,0.42,128,-9.33,113,18.44,127,-5.34,3.05,87,1.88
West Liberty,West Virginia IAC,7-4,0.636,128,0.35,131,-11.55,122,17.32,131,-6.44,3.09,145,-11.68
Central St OH,Great Lakes FC,2-5,0.286,129,0.34,126,-9.00,101,20.62,137,-7.20,3.11,118,-4.52
Lock Haven,Penn St AC,2-9,0.182,130,0.34,129,-10.54,125,16.72,125,-4.84,2.98,51,7.15
Utah Tech,NCAA II Ind,1-10,0.091,131,0.23,134,-12.20,116,18.37,142,-8.15,3.14,37,10.60
St Paul's,Central IAA,2-8,0.200,132,0.12,130,-11.34,141,11.10,97,-0.02,2.90,114,-3.80
Charleston WV,West Virginia IAC,5-6,0.455,133,0.08,135,-13.91,128,15.23,133,-6.72,3.05,136,-8.25
Morehouse,Southern IAC,2-9,0.182,134,0.02,132,-12.02,117,18.34,140,-7.93,3.03,116,-4.28
Livingstone,Central IAA,1-9,0.100,135,0.01,133,-12.17,131,14.66,119,-4.40,2.93,104,-1.04
Assumption,Northeast-10,4-6,0.400,136,-0.17,137,-16.09,138,12.63,130,-6.29,3.06,128,-6.97
Cheyney St,Penn St AC,1-10,0.091,137,-0.20,136,-14.47,129,14.99,136,-7.04,3.01,73,3.99
Concord,West Virginia IAC,3-8,0.273,138,-0.34,138,-17.46,139,12.31,138,-7.35,3.03,115,-4.10
WV State,West Virginia IAC,5-6,0.455,139,-0.61,142,-20.13,144,9.28,135,-6.98,3.01,149,-14.39
Pace,Northeast-10,3-7,0.300,140,-0.72,141,-20.12,149,6.82,122,-4.51,3.00,147,-12.67
Stonehill,Northeast-10,1-9,0.100,141,-0.82,139,-18.57,146,8.51,124,-4.66,3.01,142,-10.80
WV Wesleyan,West Virginia IAC,2-8,0.200,142,-0.85,140,-19.72,142,10.61,139,-7.90,2.95,146,-12.19
Mansfield,Penn St AC,0-10,0.000,143,-0.95,143,-20.76,137,12.71,143,-11.04,2.94,65,4.66
MN Crookston,Northern Sun,0-11,0.000,144,-1.04,144,-22.11,140,11.79,144,-11.47,2.97,56,5.81
Brevard,NCAA II Ind,2-6,0.250,145,-1.53,146,-27.73,145,8.77,147,-14.07,2.86,141,-10.74
KY Wesleyan,Great Lakes FC,0-11,0.000,146,-1.68,145,-25.91,143,10.31,145,-13.79,3.01,119,-4.64
St Anselm,Northeast-10,0-10,0.000,147,-1.85,147,-28.29,148,8.08,146,-13.94,3.00,133,-7.54
Lincoln MO,Great Lakes FC,1-8,0.111,148,-1.85,149,-31.37,147,8.36,149,-17.30,2.87,122,-5.66
Panhandle St,NCAA II Ind,0-10,0.000,149,-2.08,148,-30.42,136,13.43,150,-21.42,2.89,98,0.31
Chowan,NCAA II Ind,0-10,0.000,150,-2.47,150,-33.20,150,4.96,148,-15.73,3.10,144,-11.32
