Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Mars Hill,South Atlantic,6-4,0.600,63,2.37,65,3.62,65,28.41,73,0.59,2.66,69,3.83
TX A&M Commerce,Lone Star,5-5,0.500,64,2.35,63,4.01,76,25.95,53,3.44,2.75,55,6.55
Charleston WV,West Virginia IAC,9-2,0.818,65,2.34,59,5.36,48,30.47,77,0.26,2.77,115,-6.53
Tuskegee,Southern IAC,10-2,0.833,66,2.29,70,3.15,81,25.43,56,3.10,2.73,113,-6.33
Shaw NC,Central IAA,8-2,0.800,67,2.18,66,3.61,54,30.11,92,-1.13,2.82,144,-12.32
E Stroudsburg,Penn St AC,8-4,0.667,68,2.16,77,1.86,68,26.79,76,0.45,2.64,94,-1.11
S Arkansas,Gulf South,3-7,0.300,69,2.16,75,2.21,93,23.63,49,3.95,2.69,31,10.57
C Oklahoma,Lone Star,4-7,0.364,70,2.16,73,2.48,60,28.81,90,-0.95,2.69,38,9.37
CO Mesa,Rocky Mtn AC,5-6,0.455,71,2.13,69,3.18,90,24.09,43,4.46,2.65,71,3.39
E New Mexico,Lone Star,3-8,0.273,72,2.09,68,3.35,41,32.49,111,-3.77,2.57,39,9.09
Mary ND,Northern Sun,5-6,0.455,73,2.08,78,1.81,85,24.97,63,2.21,2.67,58,5.32
Clarion,Penn St AC,8-3,0.727,74,2.07,84,0.10,72,26.32,88,-0.85,2.72,101,-2.54
CSU-Pueblo,Rocky Mtn AC,7-4,0.636,75,2.07,80,1.70,91,24.08,57,2.99,2.77,99,-1.93
Indiana PA,Penn St AC,5-6,0.455,76,1.99,67,3.59,75,26.00,60,2.96,2.59,92,-0.99
Albany GA,Southern IAC,8-3,0.727,77,1.97,72,3.01,89,24.34,47,4.04,2.85,126,-8.40
Lenoir-Rhyne,South Atlantic,5-6,0.455,78,1.96,74,2.26,83,25.26,62,2.37,2.69,87,-0.02
Catawba,South Atlantic,4-6,0.400,79,1.95,71,3.10,82,25.29,55,3.18,2.62,89,-0.36
LIU Post,Penn St AC,6-5,0.545,80,1.92,83,0.62,84,25.26,70,0.73,2.80,102,-2.73
Shepherd,West Virginia IAC,6-4,0.600,81,1.91,76,2.02,71,26.32,68,1.07,2.74,105,-5.03
Mercyhurst,Penn St AC,4-7,0.364,82,1.90,79,1.70,97,23.04,48,4.03,2.70,77,2.05
Glenville St,West Virginia IAC,7-4,0.636,83,1.90,85,-0.04,80,25.57,81,-0.24,2.68,96,-1.26
Tusculum,South Atlantic,3-7,0.300,84,1.81,82,1.39,44,31.42,115,-4.66,2.61,68,3.89
Slippery Rock,Penn St AC,6-5,0.545,85,1.75,89,-1.62,86,24.85,91,-1.09,2.61,97,-1.45
Fayetteville St,Central IAA,8-4,0.667,86,1.74,88,-1.09,94,23.47,69,0.81,2.78,117,-6.76
Gannon,Penn St AC,6-5,0.545,87,1.72,91,-2.68,95,23.24,84,-0.55,2.69,93,-1.03
S Connecticut,Northeast-10,6-4,0.600,88,1.71,81,1.69,67,27.72,86,-0.66,2.70,133,-9.59
Ferris St,Great Lakes IAC,1-10,0.091,89,1.68,87,-1.08,98,23.02,67,1.27,2.67,14,15.46
Eliz. City St,Central IAA,7-4,0.636,90,1.68,86,-0.77,70,26.51,98,-1.91,2.76,127,-8.42
Concordia SP,Northern Sun,3-8,0.273,91,1.56,92,-2.81,77,25.84,108,-3.28,2.57,45,7.68
Adams St,Rocky Mtn AC,5-6,0.455,92,1.55,94,-3.76,104,22.52,89,-0.91,2.55,81,0.92
NE Oklahoma,Lone Star,2-9,0.182,93,1.55,90,-1.90,87,24.84,94,-1.37,2.67,42,8.20
Fort Valley St,Southern IAC,7-4,0.636,94,1.53,93,-2.82,96,23.10,85,-0.56,2.71,125,-8.36
Bowie St,Central IAA,6-5,0.545,95,1.42,95,-4.26,112,20.55,74,0.56,2.81,121,-7.85
Brevard,South Atlantic,7-4,0.636,96,1.36,104,-7.26,125,18.08,80,0.03,2.71,108,-5.19
Virginia Union,Central IAA,6-4,0.600,97,1.26,96,-4.67,116,20.07,72,0.62,2.69,138,-10.40
Lake Erie,NCAA II Ind,7-4,0.636,98,1.20,105,-7.46,100,22.92,117,-5.01,2.76,128,-8.57
Morehouse,Southern IAC,7-3,0.700,99,1.19,103,-7.07,105,22.08,112,-3.78,2.74,140,-11.19
Northern St SD,Northern Sun,2-9,0.182,100,1.19,98,-5.17,99,22.95,104,-2.75,2.58,48,7.18
Bentley,Northeast-10,8-2,0.800,101,1.18,116,-9.24,132,17.35,93,-1.22,2.78,142,-11.92
Benedict,Southern IAC,8-3,0.727,102,1.17,112,-8.59,117,19.78,106,-3.00,2.75,134,-9.78
Tiffin,Great Lakes IAC,0-11,0.000,103,1.15,97,-5.09,88,24.38,114,-4.10,2.63,13,16.07
Western St CO,Rocky Mtn AC,3-8,0.273,104,1.14,100,-6.38,108,21.22,100,-2.23,2.64,59,5.09
Upper Iowa,Northern Sun,3-8,0.273,105,1.11,101,-6.83,66,28.07,134,-9.53,2.57,73,2.76
Kutztown,Penn St AC,3-8,0.273,106,1.10,99,-5.83,103,22.61,107,-3.06,2.66,98,-1.82
Merrimack,Northeast-10,7-3,0.700,107,1.09,102,-6.87,79,25.66,126,-7.16,2.83,147,-14.16
Concord,West Virginia IAC,6-5,0.545,108,1.06,115,-9.06,92,23.71,129,-7.40,2.77,116,-6.70
West Georgia,Gulf South,1-9,0.100,109,1.06,113,-8.78,107,21.70,118,-5.11,2.67,28,11.48
Urbana,NCAA II Ind,6-5,0.545,110,1.05,110,-8.55,123,18.62,96,-1.80,2.64,111,-5.79
Virginia St,Central IAA,6-4,0.600,111,1.01,109,-8.50,130,17.70,87,-0.83,2.64,139,-11.10
St Augustine's,Central IAA,4-6,0.400,112,0.92,111,-8.57,121,18.84,99,-2.04,2.76,119,-6.93
American Intl,Northeast-10,5-5,0.500,113,0.92,107,-8.16,120,19.03,97,-1.82,2.67,132,-9.53
Missouri S&T,Great Lakes FC,4-7,0.364,114,0.92,117,-9.27,102,22.71,124,-6.61,2.72,90,-0.59
Incarnate Word,NCAA II Ind,4-5,0.444,115,0.91,108,-8.27,101,22.86,120,-5.76,2.78,118,-6.80
St Joseph's IN,Great Lakes FC,5-6,0.455,116,0.86,114,-8.98,114,20.23,113,-3.84,2.81,120,-7.15
North Greenville,NCAA II Ind,2-8,0.200,117,0.74,120,-10.97,135,16.88,101,-2.48,2.56,67,3.92
Fairmont St,West Virginia IAC,3-8,0.273,118,0.70,118,-10.60,133,17.26,102,-2.48,2.60,104,-4.06
Stonehill,Northeast-10,5-5,0.500,119,0.68,124,-12.34,127,17.95,116,-4.93,2.69,124,-8.33
Assumption,Northeast-10,6-4,0.600,120,0.67,121,-11.26,115,20.19,122,-6.07,2.63,149,-15.27
East Central OK,Lone Star,0-11,0.000,121,0.66,106,-7.60,111,20.71,105,-2.95,2.70,44,7.79
Millersville,Penn St AC,3-8,0.273,122,0.65,129,-13.31,110,20.95,133,-8.90,2.62,86,0.32
Kentucky St,Southern IAC,6-5,0.545,123,0.62,125,-12.69,129,17.81,119,-5.12,2.67,137,-10.37
Miles,Southern IAC,4-7,0.364,124,0.56,128,-12.90,141,15.00,103,-2.52,2.71,106,-5.05
SW Oklahoma,Lone Star,1-10,0.091,125,0.46,122,-11.56,131,17.48,110,-3.67,2.60,72,3.17
WV Wesleyan,West Virginia IAC,2-8,0.200,126,0.46,123,-12.27,113,20.28,127,-7.18,2.64,95,-1.20
Stillman,Southern IAC,4-6,0.400,127,0.44,126,-12.83,122,18.74,123,-6.20,2.74,135,-9.89
Clark Atlanta,Southern IAC,2-7,0.222,128,0.42,119,-10.83,126,18.06,109,-3.52,2.68,123,-8.23
W New Mexico,Rocky Mtn AC,2-8,0.200,129,0.37,127,-12.87,74,26.15,149,-13.65,2.69,100,-2.10
St Paul's,Central IAA,4-5,0.444,130,0.36,133,-15.47,147,11.48,95,-1.58,2.69,129,-9.18
New Haven,Northeast-10,5-5,0.500,131,0.33,134,-15.71,118,19.65,136,-9.99,2.74,141,-11.40
Ft Lewis,Rocky Mtn AC,2-9,0.182,132,0.27,130,-14.04,124,18.58,128,-7.24,2.67,85,0.37
WV State,West Virginia IAC,3-7,0.300,133,0.22,135,-16.09,137,16.29,125,-7.01,2.71,114,-6.51
Moorhead St,Northern Sun,2-9,0.182,134,0.20,132,-15.40,128,17.86,130,-7.89,2.57,63,4.47
Chowan,Central IAA,2-8,0.200,135,0.02,136,-16.56,109,20.98,144,-12.17,2.63,112,-6.28
Seton Hill,West Virginia IAC,1-10,0.091,136,0.02,131,-14.28,106,22.01,137,-10.92,2.57,110,-5.60
NM Highlands,Rocky Mtn AC,1-10,0.091,137,-0.01,137,-17.60,119,19.12,140,-11.35,2.55,57,5.51
Lock Haven,Penn St AC,0-10,0.000,138,-0.16,138,-18.07,146,13.34,121,-6.04,2.52,62,4.65
Pace,Northeast-10,1-9,0.100,139,-0.38,139,-19.02,139,15.04,132,-8.69,2.79,136,-9.91
MN Crookston,Northern Sun,1-10,0.091,140,-0.44,141,-20.68,134,16.92,145,-12.22,2.62,74,2.40
St Anselm,Northeast-10,2-8,0.200,141,-0.52,143,-22.28,138,15.17,143,-12.07,2.57,143,-12.05
JC Smith,Central IAA,3-7,0.300,142,-0.54,145,-22.58,144,13.90,138,-11.11,2.70,145,-13.07
Lane,Southern IAC,0-10,0.000,143,-0.54,140,-20.00,140,15.03,135,-9.65,2.64,107,-5.12
KY Wesleyan,Great Lakes FC,2-9,0.182,144,-0.63,146,-22.90,145,13.58,139,-11.11,2.66,122,-7.98
Central St OH,Great Lakes FC,1-10,0.091,145,-0.75,144,-22.38,142,14.87,142,-11.88,2.59,131,-9.50
Cheyney St,Penn St AC,0-11,0.000,146,-0.81,142,-22.11,143,14.62,141,-11.35,2.68,91,-0.92
Panhandle St,NCAA II Ind,5-6,0.455,147,-0.85,147,-26.38,136,16.72,150,-17.73,2.73,150,-19.95
Lincoln PA,Central IAA,3-7,0.300,148,-0.98,148,-28.18,148,10.82,148,-13.63,2.56,146,-14.12
Livingstone,Central IAA,0-10,0.000,149,-1.60,149,-29.80,149,8.89,146,-13.31,2.67,130,-9.30
Lincoln MO,Great Lakes FC,0-11,0.000,150,-2.05,150,-34.41,150,4.33,147,-13.37,2.56,148,-14.70
