Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
MN Mankato,North Central AC,2-9,0.182,37,3.01,27,14.52,41,30.68,23,8.70,3.19,24,13.10
Ferris St,Great Lakes IAC,3-8,0.273,38,3.01,36,11.42,31,32.65,46,3.62,3.14,1,19.28
Concordia SP,Northern Sun,9-3,0.750,39,2.99,44,8.79,30,32.99,73,0.66,3.32,79,1.88
W Washington,Great Northwest,4-6,0.400,40,2.97,38,10.90,35,31.86,42,3.90,3.07,21,13.73
Emporia St,Mid America IAA,4-6,0.400,41,2.97,40,10.43,55,29.38,31,5.91,3.10,25,12.81
SE Oklahoma,Lone Star,8-2,0.800,42,2.89,46,8.76,49,30.16,48,3.46,3.15,87,0.28
TX A&M K'ville,Lone Star,6-4,0.600,43,2.88,37,11.39,40,30.71,33,5.54,3.22,75,2.21
Tarleton St,Lone Star,7-3,0.700,44,2.87,45,8.78,66,28.11,34,5.53,3.17,72,2.88
Midwest TX St,Lone Star,6-4,0.600,45,2.86,39,10.67,23,33.65,62,1.87,3.28,66,3.96
NE Kearney,Rocky Mtn AC,9-3,0.750,46,2.85,48,8.38,38,31.20,58,2.04,3.10,76,2.06
Wayne St MI,Great Lakes IAC,3-7,0.300,47,2.84,42,9.24,74,26.76,25,7.34,3.23,6,16.98
Albany GA,Southern IAC,8-2,0.800,48,2.84,49,8.15,56,29.24,44,3.78,3.19,95,-1.77
Tuskegee,Southern IAC,11-1,0.917,49,2.80,62,5.98,68,27.76,51,3.07,3.21,106,-4.55
MO Southern,Mid America IAA,3-7,0.300,50,2.78,43,8.97,34,32.11,63,1.71,3.22,14,15.02
Angelo St,Lone Star,9-3,0.750,51,2.69,71,3.58,53,29.71,91,-1.28,3.16,62,4.10
Henderson St,Gulf South,3-8,0.273,52,2.61,53,6.73,54,29.64,60,1.94,3.27,13,15.13
Colorado Mines,Rocky Mtn AC,6-5,0.545,53,2.58,52,6.96,28,33.36,94,-1.54,3.21,61,4.17
Indiana PA,Penn St AC,5-5,0.500,54,2.58,56,6.61,79,26.12,35,5.35,3.06,56,5.05
Slippery Rock,Penn St AC,5-5,0.500,55,2.57,57,6.55,65,28.11,49,3.30,3.25,49,6.15
Catawba,South Atlantic,6-5,0.545,56,2.52,50,7.52,61,28.60,43,3.78,3.15,77,2.03
TX A&M Commerce,Lone Star,5-5,0.500,57,2.52,55,6.63,81,25.44,30,6.05,3.20,59,4.35
Mercyhurst,Great Lakes IAC,2-8,0.200,58,2.51,58,6.52,43,30.54,71,0.83,3.09,16,14.68
Findlay,Great Lakes IAC,3-8,0.273,59,2.51,51,7.26,58,29.16,53,2.96,3.15,32,11.73
LIU Post,Northeast-10,10-3,0.769,60,2.49,66,4.79,44,30.46,89,-0.82,3.22,120,-8.00
N Michigan,Great Lakes IAC,2-8,0.200,61,2.46,63,5.76,37,31.65,90,-1.03,3.11,7,16.42
Newberry,South Atlantic,5-4,0.556,62,2.45,67,4.64,50,30.13,87,-0.63,3.10,71,2.91
Shepherd,West Virginia IAC,11-1,0.917,63,2.44,73,2.47,82,25.11,57,2.22,3.20,131,-11.67
Abilene Chr,Lone Star,4-6,0.400,64,2.42,61,5.98,67,27.79,52,3.04,3.14,47,6.31
W Oregon,Great Northwest,5-6,0.455,65,2.41,70,3.65,71,27.34,65,1.17,3.03,38,9.56
Bemidji St,Northern Sun,7-3,0.700,66,2.38,69,3.86,45,30.45,99,-1.73,3.27,98,-3.05
E New Mexico,Lone Star,5-6,0.455,67,2.37,68,4.46,59,29.00,80,0.31,3.14,50,6.08
Humboldt St,Great Northwest,5-6,0.455,68,2.37,60,6.02,86,24.47,29,6.41,3.16,73,2.59
NC Central,Central IAA,10-2,0.833,69,2.34,74,2.32,76,26.32,70,0.85,3.29,110,-6.01
Ouachita,Gulf South,2-8,0.200,70,2.34,64,5.38,47,30.36,83,-0.12,3.04,29,12.57
Shippensburg,Penn St AC,4-7,0.364,71,2.34,59,6.39,78,26.16,38,5.08,3.11,64,4.09
Chadron St,Rocky Mtn AC,4-6,0.400,72,2.33,54,6.69,48,30.30,64,1.24,3.24,83,1.51
Gannon,Great Lakes IAC,3-8,0.273,73,2.24,77,1.95,70,27.36,86,-0.56,3.17,17,14.21
Adams St,Rocky Mtn AC,6-5,0.545,74,2.24,72,3.40,77,26.26,59,2.00,3.27,85,0.87
C Oklahoma,Lone Star,3-7,0.300,75,2.23,65,5.27,52,29.94,81,0.19,3.19,52,5.21
Ft Lewis,Rocky Mtn AC,6-4,0.600,76,2.22,82,0.93,62,28.55,105,-2.76,3.22,55,5.13
Millersville,Penn St AC,5-6,0.455,77,2.13,81,0.97,90,22.71,50,3.11,3.12,68,3.47
Wingate,South Atlantic,5-5,0.500,78,2.11,76,2.11,75,26.39,76,0.58,3.20,92,-0.74
Northern St SD,Northern Sun,6-5,0.545,79,2.09,80,1.02,83,25.08,72,0.79,3.28,96,-2.07
Mars Hill,South Atlantic,4-6,0.400,80,2.06,78,1.12,87,23.67,56,2.31,3.16,53,5.18
Lenoir-Rhyne,South Atlantic,5-5,0.500,81,2.05,85,-0.64,100,21.38,55,2.84,3.15,60,4.25
Truman St,Mid America IAA,2-9,0.182,82,2.00,83,0.84,72,27.08,92,-1.38,3.04,15,14.96
Tusculum,South Atlantic,3-7,0.300,83,1.97,75,2.18,95,22.24,40,4.79,3.09,57,4.87
S Connecticut,Northeast-10,8-3,0.727,84,1.96,79,1.09,36,31.80,115,-5.85,3.34,133,-12.58
Fort Valley St,Southern IAC,7-3,0.700,85,1.88,90,-2.14,98,21.75,67,0.96,3.11,99,-3.73
SW Baptist,Mid America IAA,3-8,0.273,86,1.85,92,-2.52,57,29.19,124,-6.85,3.02,28,12.67
St Augustine's,Central IAA,8-2,0.800,87,1.84,97,-3.22,108,19.72,61,1.92,3.26,119,-7.83
Tiffin,D2 IFA,6-5,0.545,88,1.79,88,-1.90,89,23.03,82,-0.07,3.20,104,-4.50
Virginia St,Central IAA,6-4,0.600,89,1.75,91,-2.36,96,21.85,74,0.65,3.15,108,-4.83
W Salem St,Central IAA,6-4,0.600,90,1.73,93,-2.57,92,22.56,85,-0.27,3.13,100,-3.96
Bowie St,Central IAA,8-4,0.667,91,1.72,94,-2.72,101,21.21,68,0.92,3.10,121,-8.00
East Central OK,Lone Star,3-7,0.300,92,1.68,86,-1.75,91,22.61,77,0.50,3.15,78,1.99
West Alabama,Gulf South,2-9,0.182,93,1.68,84,-0.34,88,23.61,69,0.91,3.20,48,6.25
CO Mesa,Rocky Mtn AC,5-6,0.455,94,1.68,98,-3.25,93,22.34,88,-0.74,3.21,88,-0.17
Ark Monticello,Gulf South,1-10,0.091,95,1.67,95,-2.93,73,26.87,111,-4.94,2.98,10,16.23
Glenville St,West Virginia IAC,9-2,0.818,96,1.65,96,-2.94,84,24.79,106,-2.87,3.20,140,-15.48
Fayetteville St,Central IAA,6-4,0.600,97,1.64,89,-2.03,85,24.48,96,-1.65,3.18,117,-7.65
Missouri S&T,NCAA II Ind,7-4,0.636,98,1.57,87,-1.78,60,28.80,114,-5.73,3.12,130,-11.62
Bentley,Northeast-10,7-3,0.700,99,1.54,99,-3.79,80,25.85,110,-4.78,3.18,135,-13.15
Kentucky St,Southern IAC,6-5,0.545,100,1.32,102,-6.12,107,20.40,97,-1.66,3.08,111,-6.22
St Joseph's IN,D2 IFA,7-4,0.636,101,1.32,106,-6.57,104,20.92,104,-2.63,3.25,123,-8.42
NE Oklahoma,Lone Star,2-8,0.200,102,1.32,104,-6.24,99,21.70,108,-3.08,3.18,58,4.66
Kutztown,Penn St AC,2-8,0.200,103,1.28,100,-4.03,102,21.09,84,-0.26,3.12,81,1.85
W New Mexico,D2 IFA,5-5,0.500,104,1.28,105,-6.39,97,21.79,109,-3.33,3.18,109,-6.01
Wayne St NE,Northern Sun,4-7,0.364,105,1.26,103,-6.24,103,21.07,102,-2.46,3.02,93,-1.28
Benedict,Southern IAC,6-5,0.545,106,1.19,107,-7.59,109,18.98,98,-1.71,3.07,122,-8.14
Miles,Southern IAC,4-7,0.364,107,1.10,101,-5.88,112,18.59,79,0.38,3.12,118,-7.68
Stillman,NCAA II Ind,6-4,0.600,108,1.07,108,-9.44,118,17.01,95,-1.60,3.21,128,-10.31
Shaw NC,Central IAA,5-5,0.500,109,1.05,109,-9.45,105,20.56,112,-5.15,3.15,114,-6.70
Clarion,Penn St AC,3-7,0.300,110,1.02,110,-9.98,123,16.68,100,-1.81,3.06,69,3.45
Western St CO,Rocky Mtn AC,2-9,0.182,111,0.88,113,-10.91,119,16.94,107,-2.99,2.98,74,2.40
Fort Hays St,Rocky Mtn AC,2-8,0.200,112,0.87,114,-11.48,110,18.98,113,-5.60,3.01,63,4.09
SW Oklahoma,Lone Star,1-10,0.091,113,0.69,111,-10.76,128,16.11,101,-2.02,3.08,80,1.85
St Paul's,Central IAA,4-6,0.400,114,0.66,115,-12.02,133,14.35,93,-1.51,3.20,125,-9.79
Fairmont St,West Virginia IAC,4-6,0.400,115,0.62,112,-10.89,126,16.45,103,-2.49,3.09,129,-11.30
SW Minnesota,Northern Sun,4-7,0.364,116,0.58,119,-13.62,116,17.51,120,-6.27,3.15,112,-6.51
Morehouse,Southern IAC,3-7,0.300,117,0.58,116,-12.28,106,20.49,127,-7.91,3.11,116,-7.65
Bryant,Northeast-10,7-3,0.700,118,0.55,122,-14.89,114,17.71,126,-7.74,3.25,147,-19.15
Charleston WV,West Virginia IAC,8-3,0.727,119,0.53,123,-15.09,129,15.91,119,-6.15,3.26,146,-18.78
Eliz. City St,Central IAA,2-8,0.200,120,0.52,117,-12.60,141,11.80,78,0.45,3.25,105,-4.52
NM Highlands,Rocky Mtn AC,1-10,0.091,121,0.44,118,-13.18,94,22.29,137,-10.60,3.04,90,-0.31
Lock Haven,Penn St AC,2-9,0.182,122,0.40,124,-15.73,130,15.70,123,-6.57,3.11,46,6.61
Virginia Union,Central IAA,3-7,0.300,123,0.38,126,-16.52,117,17.22,129,-8.88,3.08,115,-6.98
Upper Iowa,D2 IFA,3-8,0.273,124,0.36,125,-15.75,131,15.46,121,-6.35,3.05,94,-1.47
Clark Atlanta,Southern IAC,3-8,0.273,125,0.35,121,-14.36,127,16.41,116,-5.92,3.15,124,-8.99
Moorhead St,Northern Sun,1-9,0.100,126,0.34,120,-14.23,115,17.58,125,-6.95,3.22,65,4.01
American Intl,Northeast-10,5-4,0.556,127,0.33,127,-16.74,135,14.24,118,-6.13,3.20,139,-15.46
West Liberty,West Virginia IAC,6-5,0.545,128,0.16,132,-18.54,132,15.32,130,-9.01,3.27,143,-17.03
Livingstone,Central IAA,1-9,0.100,129,-0.04,133,-18.63,125,16.49,135,-10.26,3.09,103,-4.49
Central St OH,NCAA II Ind,1-5,0.167,130,-0.05,128,-18.37,138,12.90,122,-6.41,3.14,127,-10.16
Concord,West Virginia IAC,4-7,0.364,131,-0.06,135,-19.74,136,13.91,128,-8.80,3.21,134,-12.67
Mansfield,Penn St AC,1-10,0.091,132,-0.09,130,-18.39,113,18.39,142,-11.93,3.09,86,0.61
Merrimack,Northeast-10,4-6,0.400,133,-0.12,134,-18.85,120,16.87,139,-10.86,3.16,145,-18.08
Cheyney St,Penn St AC,2-9,0.182,134,-0.17,138,-21.50,137,13.10,133,-9.74,3.16,84,1.07
Panhandle St,D2 IFA,1-10,0.091,135,-0.20,137,-21.36,134,14.29,138,-10.79,3.10,43,7.90
Lane,Southern IAC,0-10,0.000,136,-0.23,129,-18.39,122,16.82,136,-10.35,3.09,107,-4.67
MN Crookston,Northern Sun,1-10,0.091,137,-0.29,140,-22.10,124,16.64,144,-13.89,2.95,70,3.11
WV Wesleyan,West Virginia IAC,3-8,0.273,138,-0.32,139,-22.08,111,18.66,146,-15.88,2.98,132,-12.15
Stonehill,Northeast-10,4-6,0.400,139,-0.35,142,-23.88,142,11.16,134,-10.18,3.17,137,-14.71
JC Smith,Central IAA,0-10,0.000,140,-0.35,131,-18.46,139,12.40,117,-6.00,3.00,113,-6.52
Assumption,Northeast-10,4-6,0.400,141,-0.40,143,-25.53,145,8.69,132,-9.36,3.10,136,-14.53
Pace,Northeast-10,3-7,0.300,142,-0.43,141,-23.12,143,11.05,131,-9.32,3.19,138,-15.26
North Greenville,D2 IFA,2-8,0.200,143,-0.48,136,-21.17,121,16.86,143,-13.17,3.17,144,-17.95
Lincoln MO,D2 IFA,2-7,0.222,144,-0.68,144,-27.22,144,9.42,141,-11.78,3.02,126,-9.83
WV State,West Virginia IAC,2-9,0.182,145,-0.91,145,-27.35,146,8.59,140,-11.09,3.06,141,-16.19
St Anselm,Northeast-10,1-9,0.100,146,-1.42,146,-31.70,147,8.30,145,-15.14,3.11,142,-16.39
WV Tech,West Virginia IAC,0-11,0.000,147,-1.52,147,-32.10,140,12.34,147,-19.59,3.03,102,-4.28
Chowan,NCAA II Ind,2-8,0.200,148,-2.47,148,-45.02,148,5.40,148,-25.56,3.07,148,-28.51
