Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Georgia St,Sun Belt,6-7,0.462,101,5.68,102,36.51,104,45.36,99,18.88,2.54,120,38.84
Fresno St,Mountain West,3-9,0.250,102,5.66,103,36.34,96,47.10,112,16.98,2.56,69,46.58
Florida Intl,Conference USA,5-7,0.417,103,5.57,106,35.25,114,44.08,98,18.90,2.73,122,38.77
South Alabama,Sun Belt,5-7,0.417,104,5.57,113,33.50,103,45.46,118,15.77,2.60,101,41.68
Rice,Conference USA,5-7,0.417,105,5.53,109,34.46,100,46.19,117,16.01,2.48,118,39.04
FL Atlantic,Conference USA,3-9,0.250,106,5.51,101,36.99,112,44.38,91,20.35,2.57,103,41.40
Massachusetts,Mid-American,3-9,0.250,107,5.42,105,35.35,115,44.01,97,19.07,2.64,99,41.82
Louisiana,Sun Belt,4-8,0.333,108,5.41,108,34.80,109,44.99,107,17.54,2.55,125,38.21
Ball St,Mid-American,3-9,0.250,109,5.38,110,33.80,102,45.51,116,16.02,2.56,95,42.36
Wyoming,Mountain West,2-10,0.167,110,5.38,107,35.24,113,44.15,101,18.83,2.57,78,44.94
Hawaii,Mountain West,3-10,0.231,111,5.38,115,33.14,118,43.36,108,17.52,2.53,71,46.10
Tulane,American Athletic,3-9,0.250,112,5.33,117,32.18,121,42.73,110,17.18,2.66,79,44.89
SMU,American Athletic,2-10,0.167,113,5.31,112,33.63,90,48.74,123,12.62,2.65,64,48.29
Idaho,Sun Belt,4-8,0.333,114,5.29,119,31.56,85,49.43,127,9.87,2.58,98,41.94
Army,FBS Indep,2-10,0.167,115,5.28,104,35.65,117,43.87,96,19.51,2.47,113,40.10
UT San Antonio,Conference USA,3-9,0.250,116,5.28,114,33.40,119,43.05,104,18.08,2.61,102,41.51
UTEP,Conference USA,5-7,0.417,117,5.28,120,31.28,124,41.04,105,17.98,2.66,124,38.41
Kansas,Big 12,0-12,0.000,118,5.23,111,33.73,110,44.58,113,16.88,2.36,12,55.18
Old Dominion,Conference USA,5-7,0.417,119,5.21,124,30.20,101,46.18,124,11.76,2.58,126,37.65
Kent,Mid-American,3-9,0.250,120,5.17,122,30.65,128,37.48,88,20.90,2.60,110,40.43
Miami OH,Mid-American,3-9,0.250,121,5.07,123,30.24,126,40.84,111,17.14,2.65,109,40.53
New Mexico St,Sun Belt,3-9,0.250,122,5.03,125,28.93,94,47.88,128,8.79,2.54,96,42.29
Texas St,Sun Belt,3-9,0.250,123,5.02,121,30.68,106,45.19,121,13.22,2.70,116,39.63
ULM,Sun Belt,2-11,0.154,124,5.01,118,31.74,122,42.69,114,16.79,2.56,100,41.82
UCF,American Athletic,0-12,0.000,125,4.89,116,33.12,120,42.88,106,17.97,2.33,73,46.01
North Texas,Conference USA,1-11,0.083,126,4.69,127,27.54,125,40.89,120,14.39,2.55,76,45.61
E Michigan,Mid-American,1-11,0.083,127,4.65,126,27.86,107,45.15,125,10.44,2.51,104,41.36
Charlotte,Conference USA,2-10,0.167,128,4.36,128,21.65,127,39.04,126,10.35,2.69,119,38.92
