Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Johns Hopkins,Centennial,11-1,0.917,20,2.25,17,1.57,8,32.03,35,-2.72,2.79,97,-18.85
John Carroll,Ohio AC,8-2,0.800,21,2.24,16,2.02,35,25.02,10,4.73,2.61,62,-15.01
Hardin-Simmons,American SW,9-2,0.818,22,2.22,21,0.27,18,28.31,23,-0.31,2.89,63,-15.18
WI Stevens Pt,Wisconsin IAC,5-5,0.500,23,1.96,18,0.80,15,29.07,28,-0.54,2.75,22,-8.54
Bethel MN,Minnesota IAC,5-5,0.500,24,1.91,22,0.21,28,26.99,20,0.95,2.67,18,-6.67
Concordia Mhd,Minnesota IAC,7-3,0.700,25,1.91,25,-2.51,32,25.55,25,-0.33,2.72,25,-9.81
Gust Adolphus,Minnesota IAC,7-3,0.700,26,1.72,28,-5.02,12,31.33,97,-8.62,2.64,45,-13.16
Cortland St,Empire 8,9-3,0.750,27,1.67,32,-5.89,34,25.03,38,-3.18,2.78,26,-9.82
Dubuque,American Rivers,8-3,0.727,28,1.63,35,-7.45,48,22.90,32,-2.62,2.82,23,-8.62
Bates,NESCAC,2-6,0.250,29,1.61,26,-2.81,68,21.03,12,3.89,2.69,12,-0.90
TX Lutheran,Southern CAC,8-2,0.800,30,1.59,31,-5.87,26,27.35,64,-5.50,2.70,85,-17.96
Williams,NESCAC,2-6,0.250,31,1.59,27,-4.62,84,19.40,14,3.71,2.59,4,1.57
Ohio Northern,Ohio AC,9-3,0.750,32,1.58,33,-7.19,37,24.56,44,-4.02,2.76,30,-11.02
Wash & Jeff,Presidents' AC,8-2,0.800,33,1.58,29,-5.65,14,29.21,80,-7.13,2.72,120,-20.93
IL Wesleyan,Ill & Wisc,7-3,0.700,34,1.44,34,-7.20,46,23.34,37,-2.81,2.77,58,-14.54
Hamilton,NESCAC,2-6,0.250,35,1.44,30,-5.80,73,20.14,18,1.79,2.66,9,-0.63
Bowdoin,NESCAC,2-6,0.250,36,1.35,36,-7.51,71,20.55,24,-0.32,2.70,6,0.43
Salisbury,New Jersey A.C.,7-3,0.700,37,1.30,41,-8.84,19,28.27,108,-9.37,2.64,72,-16.76
St John Fisher,Empire 8,7-4,0.636,38,1.27,43,-9.38,47,23.21,55,-4.85,2.65,60,-14.59
Colby,NESCAC,1-7,0.125,39,1.24,37,-7.60,78,19.68,22,0.46,2.55,3,1.58
Westminster PA,Presidents' AC,9-2,0.818,40,1.23,51,-10.90,80,19.53,33,-2.69,2.69,109,-20.06
Alfred,Empire 8,8-3,0.727,41,1.22,46,-10.40,86,19.35,31,-2.01,2.75,64,-15.40
WI LaCrosse,Wisconsin IAC,3-7,0.300,42,1.22,40,-8.82,85,19.37,26,-0.45,2.63,2,1.86
Baldwin-Wallace,Ohio AC,7-3,0.700,43,1.22,45,-9.94,54,21.96,45,-4.16,2.77,57,-14.43
Heidelberg,Ohio AC,5-5,0.500,44,1.21,38,-7.80,24,27.55,88,-7.62,2.64,41,-12.72
Case Western,University AA,7-3,0.700,45,1.20,42,-8.90,43,23.53,54,-4.70,2.85,83,-17.85
Buffalo St,Empire 8,7-4,0.636,46,1.19,39,-8.32,51,22.21,36,-2.80,2.80,73,-16.90
Augsburg,Minnesota IAC,5-5,0.500,47,1.17,49,-10.85,17,28.57,137,-11.68,2.68,20,-8.09
Albion,Michigan IAA,9-2,0.818,48,1.15,61,-11.85,20,28.05,140,-12.16,2.71,105,-19.80
Wittenberg,North Coast AC,8-2,0.800,49,1.11,44,-9.50,42,23.57,63,-5.34,2.87,182,-27.63
Whitworth,Northwest,9-2,0.818,50,1.10,66,-13.04,60,21.72,78,-7.02,2.82,76,-17.24
Guilford,Old Dominion AC,9-1,0.900,51,1.08,57,-11.28,30,25.73,107,-9.27,2.77,162,-24.99
Albright,Mid Atlantic,10-2,0.833,52,1.07,63,-12.18,61,21.61,68,-6.05,2.91,117,-20.75
WI Stout,Wisconsin IAC,3-7,0.300,53,1.06,48,-10.80,33,25.34,95,-8.41,2.59,13,-2.08
Huntingdon,USA South,10-2,0.833,54,1.02,53,-10.97,39,24.08,83,-7.32,2.76,148,-23.68
Carnegie Mellon,University AA,8-3,0.727,55,1.01,56,-11.14,44,23.40,76,-6.81,2.78,123,-21.09
Franklin,Heartland CAC,8-3,0.727,56,1.00,47,-10.65,38,24.29,81,-7.20,2.76,177,-26.82
Muhlenberg,Centennial,8-3,0.727,57,0.98,52,-10.93,82,19.50,34,-2.70,2.68,112,-20.56
Central IA,American Rivers,6-4,0.600,58,0.95,50,-10.87,63,21.48,53,-4.61,2.68,128,-21.38
Rowan,New Jersey A.C.,6-4,0.600,59,0.94,58,-11.30,133,15.21,19,1.23,2.62,87,-18.17
Washington & Lee,Old Dominion AC,10-1,0.909,60,0.92,87,-16.35,65,21.18,116,-9.79,2.72,144,-23.40
E Texas Bap,American SW,7-3,0.700,61,0.90,68,-13.48,25,27.54,153,-13.28,2.64,88,-18.18
Coe,American Rivers,4-6,0.400,62,0.85,54,-11.04,64,21.29,52,-4.59,2.60,43,-13.15
WI River Falls,Wisconsin IAC,4-6,0.400,63,0.85,73,-14.58,77,19.72,71,-6.57,2.54,15,-4.82
Centre,SAA,8-2,0.800,64,0.84,62,-12.15,41,23.66,92,-8.08,2.70,166,-25.78
Morrisville St,Empire 8,6-4,0.600,65,0.84,79,-15.47,57,21.91,115,-9.65,2.83,70,-16.12
Moravian,Centennial,8-3,0.727,66,0.81,74,-14.68,91,18.68,66,-5.63,2.77,100,-19.01
Ithaca,Empire 8,4-6,0.400,67,0.80,55,-11.05,107,17.19,27,-0.51,2.60,51,-13.77
Washington StL,University AA,6-4,0.600,68,0.78,60,-11.72,40,23.77,91,-7.75,2.85,107,-19.90
Brockport St,Empire 8,5-5,0.500,69,0.78,67,-13.11,50,22.34,90,-7.71,2.64,94,-18.59
Pacific OR,Northwest,6-4,0.600,70,0.77,72,-14.48,49,22.76,113,-9.51,2.72,56,-14.23
Utica,Empire 8,4-6,0.400,71,0.76,65,-13.02,55,21.95,82,-7.24,2.63,47,-13.53
Delaware Val,Mid Atlantic,9-2,0.818,72,0.76,77,-15.36,112,16.89,49,-4.52,2.70,146,-23.44
Rensselaer,Liberty League,9-2,0.818,73,0.75,86,-16.35,125,15.98,51,-4.59,2.71,155,-24.32
St Norbert,Midwest,10-1,0.909,74,0.74,94,-17.90,139,14.72,56,-4.88,2.80,158,-24.67
Stevenson,Mid Atlantic,9-2,0.818,75,0.70,89,-17.04,146,14.48,43,-3.78,2.70,141,-23.28
Olivet MI,Michigan IAA,9-1,0.900,76,0.70,93,-17.12,45,23.36,147,-12.75,2.70,190,-28.46
DePauw,North Coast AC,8-2,0.800,77,0.69,76,-15.10,74,20.08,86,-7.45,2.78,193,-30.19
Augustana IL,Ill & Wisc,4-6,0.400,78,0.67,64,-12.24,70,20.81,61,-5.32,2.54,59,-14.57
McMurry,American SW,4-6,0.400,79,0.66,59,-11.69,79,19.60,41,-3.55,2.57,95,-18.83
Hobart & Smith,Liberty League,7-3,0.700,80,0.66,69,-13.61,96,18.40,46,-4.28,2.64,140,-23.05
Kean,New Jersey A.C.,8-3,0.727,81,0.66,88,-16.84,113,16.88,67,-5.99,2.71,111,-20.48
Framingham St,MASCAC,9-2,0.818,82,0.65,83,-15.78,83,19.45,87,-7.50,2.63,185,-27.72
St Lawrence,Liberty League,8-3,0.727,83,0.65,78,-15.42,90,18.87,70,-6.55,2.66,113,-20.57
Gettysburg,Centennial,7-3,0.700,84,0.62,92,-17.08,97,18.31,89,-7.65,2.57,101,-19.03
Frostburg St,New Jersey A.C.,6-4,0.600,85,0.61,82,-15.61,120,16.52,48,-4.39,2.62,103,-19.11
Monmouth IL,Midwest,8-2,0.800,86,0.61,75,-14.97,105,17.32,50,-4.56,2.76,197,-30.81
Carthage,Ill & Wisc,5-5,0.500,87,0.59,85,-16.17,114,16.88,60,-5.32,2.62,53,-14.01
Widener,Mid Atlantic,6-4,0.600,88,0.58,70,-13.74,87,19.29,59,-5.29,2.75,153,-24.18
Hampden-Sydney,Old Dominion AC,6-4,0.600,89,0.55,84,-16.05,95,18.46,75,-6.78,2.58,110,-20.11
Maryville TN,USA South,8-2,0.800,90,0.55,100,-18.27,94,18.49,105,-9.02,2.76,157,-24.62
Emory & Henry,Old Dominion AC,6-4,0.600,91,0.53,81,-15.54,66,21.11,102,-8.91,2.57,118,-20.84
Trinity TX,Southern CAC,8-2,0.800,92,0.50,105,-19.10,173,12.19,42,-3.56,2.75,137,-22.60
La Verne,Southern Cal IAC,8-2,0.800,93,0.48,114,-20.41,56,21.94,166,-14.62,2.74,106,-19.86
Adrian,Michigan IAA,7-3,0.700,94,0.39,99,-18.27,141,14.64,58,-5.17,2.75,143,-23.32
Simpson IA,American Rivers,4-6,0.400,95,0.38,98,-18.18,93,18.52,103,-8.96,2.67,49,-13.71
Redlands,Southern Cal IAC,4-5,0.444,96,0.38,71,-14.25,75,19.94,69,-6.46,2.72,127,-21.37
Bethany WV,Presidents' AC,5-5,0.500,97,0.38,95,-18.01,59,21.76,139,-12.04,2.66,66,-15.90
Chicago,University AA,6-4,0.600,98,0.37,109,-19.68,128,15.49,85,-7.44,2.71,99,-19.01
Hendrix,SAA,8-3,0.727,99,0.37,115,-20.48,67,21.03,160,-13.78,2.73,138,-22.63
Puget Sound,Northwest,6-3,0.667,100,0.36,112,-20.38,111,16.90,114,-9.54,2.70,81,-17.76
Frank & Marsh,Centennial,6-4,0.600,101,0.36,107,-19.58,155,13.77,65,-5.62,2.66,92,-18.33
Hartwick,Empire 8,4-6,0.400,102,0.34,103,-18.85,53,21.96,152,-13.08,2.65,68,-15.96
Berry,SAA,7-3,0.700,103,0.33,116,-20.63,184,11.40,47,-4.29,2.71,131,-22.00
Elmhurst,Ill & Wisc,4-6,0.400,104,0.33,96,-18.11,136,14.96,62,-5.34,2.58,52,-13.78
Montclair St,New Jersey A.C.,4-6,0.400,105,0.31,91,-17.08,104,17.39,74,-6.74,2.63,91,-18.30
Louisiana Chr,American SW,3-7,0.300,106,0.30,97,-18.14,52,22.12,144,-12.53,2.66,31,-11.03
Hamline,Minnesota IAC,4-6,0.400,107,0.30,104,-19.02,100,17.59,101,-8.88,2.69,38,-11.97
WI Eau Claire,Wisconsin IAC,0-10,0.000,108,0.27,80,-15.53,89,18.88,72,-6.67,2.40,1,2.57
W New England,New England FC,10-1,0.909,109,0.25,117,-20.65,106,17.26,119,-10.17,2.76,214,-33.51
Claremont M.S.,Southern Cal IAC,7-2,0.778,110,0.24,122,-21.50,127,15.61,110,-9.38,2.63,174,-26.59
Loras,American Rivers,4-6,0.400,111,0.22,121,-21.50,69,20.90,167,-14.66,2.76,55,-14.12
Susquehanna,Centennial,5-5,0.500,112,0.21,108,-19.59,110,16.90,98,-8.76,2.76,98,-18.86
Chris Newport,New Jersey A.C.,4-6,0.400,113,0.21,101,-18.44,88,19.11,117,-9.81,2.61,90,-18.22
Chapman,Southern Cal IAC,4-5,0.444,114,0.20,90,-17.08,58,21.83,131,-11.18,2.68,125,-21.20
Rose-Hulman,Heartland CAC,8-2,0.800,115,0.18,113,-20.38,81,19.53,141,-12.18,2.70,209,-32.88
North Park,Ill & Wisc,3-7,0.300,116,0.12,111,-19.94,145,14.50,73,-6.71,2.64,34,-11.38
Otterbein,Ohio AC,4-6,0.400,117,0.10,124,-21.77,119,16.53,124,-10.56,2.54,35,-11.53
Lebanon Val,Mid Atlantic,5-5,0.500,118,0.07,106,-19.58,108,17.14,104,-8.98,2.68,150,-23.85
Luther IA,American Rivers,4-6,0.400,119,0.06,119,-21.21,103,17.41,127,-10.89,2.61,86,-18.10
George Fox,Northwest,4-6,0.400,120,0.03,125,-22.27,118,16.59,130,-11.12,2.70,71,-16.27
Denison,North Coast AC,7-3,0.700,121,-0.01,129,-23.16,161,12.88,94,-8.31,2.78,172,-26.46
Randolph-Macon,Old Dominion AC,4-6,0.400,122,-0.03,118,-20.68,129,15.48,96,-8.42,2.62,108,-19.99
Birmingham So,SAA,5-5,0.500,123,-0.06,130,-23.24,158,13.27,99,-8.78,2.71,121,-20.99
Pac Lutheran,Northwest,2-7,0.222,124,-0.07,102,-18.72,153,13.97,57,-4.95,2.61,75,-17.11
Ursinus,Centennial,3-7,0.300,125,-0.08,123,-21.62,160,13.05,77,-6.93,2.62,77,-17.30
Dickinson,Centennial,3-7,0.300,126,-0.08,120,-21.36,140,14.66,93,-8.29,2.59,78,-17.52
Willamette,Northwest,2-7,0.222,127,-0.12,110,-19.79,135,15.08,79,-7.13,2.60,80,-17.57
Sul Ross,American SW,3-7,0.300,128,-0.17,132,-23.69,115,16.74,146,-12.69,2.56,54,-14.06
Ohio Wesleyan,North Coast AC,5-5,0.500,129,-0.19,131,-23.29,124,15.99,135,-11.54,2.68,133,-22.39
St Vincent,Presidents' AC,4-6,0.400,130,-0.20,136,-24.12,116,16.66,151,-13.05,2.77,82,-17.83
Trine,Michigan IAA,6-4,0.600,131,-0.20,152,-25.99,117,16.60,170,-14.85,2.63,130,-21.97
Occidental,Southern Cal IAC,5-4,0.556,132,-0.20,146,-25.49,101,17.50,172,-15.25,2.60,154,-24.30
Capital,Ohio AC,3-7,0.300,133,-0.26,140,-24.55,76,19.86,189,-16.67,2.55,33,-11.36
Millsaps,SAA,3-7,0.300,134,-0.26,128,-22.97,99,17.60,148,-12.83,2.71,84,-17.87
St Olaf,Minnesota IAC,2-8,0.200,135,-0.27,133,-23.78,121,16.51,145,-12.56,2.55,21,-8.42
Lycoming,Mid Atlantic,4-6,0.400,136,-0.29,137,-24.20,109,17.05,157,-13.52,2.74,145,-23.42
Worcester Tech,Liberty League,7-4,0.636,137,-0.31,159,-26.98,186,11.20,123,-10.44,2.70,171,-26.41
Carroll WI,Midwest,6-4,0.600,138,-0.31,134,-23.87,159,13.24,109,-9.38,2.62,195,-30.65
Bluffton,Heartland CAC,6-4,0.600,139,-0.31,139,-24.39,147,14.45,129,-11.11,2.76,202,-31.62
Illinois Col,Midwest,5-5,0.500,140,-0.31,126,-22.46,62,21.52,181,-16.24,2.74,198,-30.93
College of NJ,New Jersey A.C.,4-5,0.444,141,-0.31,148,-25.84,197,9.23,84,-7.33,2.57,126,-21.33
Rochester NY,Liberty League,5-4,0.556,142,-0.31,143,-25.24,138,14.82,142,-12.33,2.72,186,-27.80
Lakeland,Northern Athletic,8-3,0.727,143,-0.31,164,-27.68,148,14.41,163,-14.36,2.84,187,-27.95
Bridgewater VA,Old Dominion AC,4-6,0.400,144,-0.31,138,-24.29,156,13.68,120,-10.24,2.60,149,-23.69
Belhaven MS,American SW,2-8,0.200,145,-0.31,142,-25.17,123,16.00,156,-13.43,2.61,24,-9.43
Waynesburg,Presidents' AC,3-7,0.300,146,-0.33,135,-23.90,151,14.13,121,-10.30,2.59,102,-19.04
Mt St Joseph,Heartland CAC,7-3,0.700,147,-0.34,156,-26.23,92,18.55,192,-17.05,2.74,212,-33.26
Fitchburg St,MASCAC,8-3,0.727,148,-0.35,147,-25.83,189,10.73,100,-8.83,2.77,208,-32.72
Cal Lutheran,Southern Cal IAC,4-5,0.444,149,-0.36,155,-26.23,137,14.85,154,-13.34,2.63,152,-24.04
Juniata,Centennial,3-7,0.300,150,-0.38,144,-25.32,175,11.90,112,-9.49,2.61,104,-19.63
St Scholastica,Upper Midwest,9-2,0.818,151,-0.41,154,-26.13,176,11.90,122,-10.30,2.75,226,-38.07
NC Wesleyan,USA South,5-5,0.500,152,-0.44,150,-25.94,98,18.10,182,-16.30,2.64,173,-26.55
Rhodes,SAA,4-6,0.400,153,-0.45,145,-25.42,180,11.70,111,-9.38,2.72,161,-24.98
Salve Regina,New England FC,8-2,0.800,154,-0.47,153,-26.03,131,15.39,159,-13.69,2.75,229,-38.46
Benedictine IL,Northern Athletic,7-3,0.700,155,-0.50,166,-28.07,187,11.20,134,-11.53,2.73,205,-31.90
Shenandoah,Old Dominion AC,4-6,0.400,156,-0.51,158,-26.94,130,15.47,168,-14.68,2.56,168,-25.93
Hope,Michigan IAA,2-8,0.200,157,-0.53,127,-22.62,149,14.24,106,-9.13,2.62,156,-24.54
Geneva,Presidents' AC,2-8,0.200,158,-0.54,161,-27.16,177,11.89,132,-11.32,2.62,65,-15.54
Springfield,Liberty League,4-6,0.400,159,-0.54,151,-25.98,170,12.35,125,-10.59,2.71,179,-26.86
Marietta,Ohio AC,2-8,0.200,160,-0.56,157,-26.93,132,15.32,164,-14.51,2.61,39,-12.53
Buena Vista,American Rivers,1-9,0.100,161,-0.57,149,-25.87,102,17.44,175,-15.58,2.50,28,-10.30
W Connecticut,MASCAC,5-5,0.500,162,-0.58,141,-25.05,72,20.42,196,-17.74,2.70,203,-31.69
King's PA,Mid Atlantic,3-7,0.300,163,-0.61,160,-27.07,188,10.82,118,-10.15,2.60,136,-22.59
Austin Col,Southern CAC,5-5,0.500,164,-0.64,168,-28.83,190,10.71,138,-11.81,2.65,178,-26.85
Alma,Michigan IAA,5-5,0.500,165,-0.65,169,-29.05,144,14.51,177,-15.82,2.66,184,-27.71
Bridgewater MA,MASCAC,7-4,0.636,166,-0.65,170,-29.88,143,14.52,188,-16.66,2.75,194,-30.27
Ripon,Midwest,7-3,0.700,167,-0.69,174,-30.94,205,8.23,133,-11.44,2.65,210,-33.14
Methodist,USA South,4-6,0.400,168,-0.69,163,-27.46,142,14.60,162,-14.33,2.66,176,-26.78
SW Univ TX,Southern CAC,2-8,0.200,169,-0.75,173,-30.91,162,12.79,179,-15.97,2.58,61,-14.75
Millikin,Ill & Wisc,2-8,0.200,170,-0.75,165,-27.89,171,12.28,143,-12.44,2.61,79,-17.53
Muskingum,Ohio AC,1-9,0.100,171,-0.77,162,-27.17,154,13.92,155,-13.36,2.50,40,-12.55
Kalamazoo,Michigan IAA,3-7,0.300,172,-0.81,172,-30.37,157,13.37,180,-16.01,2.63,163,-25.09
Carleton MN,Minnesota IAC,1-9,0.100,173,-0.87,167,-28.29,152,14.04,165,-14.60,2.58,29,-10.80
Manchester,Heartland CAC,5-4,0.556,174,-0.88,177,-31.44,165,12.62,183,-16.33,2.70,206,-32.06
Hiram,North Coast AC,4-6,0.400,175,-0.88,178,-31.57,199,9.08,149,-12.91,2.63,151,-23.93
Catholic,Old Dominion AC,3-7,0.300,176,-0.92,181,-32.08,126,15.77,214,-20.11,2.67,142,-23.28
Endicott,New England FC,5-5,0.500,177,-0.93,175,-31.21,192,10.05,158,-13.52,2.62,201,-31.11
Northwestern MN,Upper Midwest,8-3,0.727,178,-0.94,176,-31.37,211,7.13,126,-10.76,2.74,233,-40.61
Cornell IA,Midwest,5-5,0.500,179,-1.00,184,-32.52,163,12.72,195,-17.51,2.65,204,-31.72
Merchant Marine,Liberty League,3-6,0.333,180,-1.04,182,-32.10,210,7.24,136,-11.61,2.66,175,-26.65
Averett,USA South,2-7,0.222,181,-1.05,179,-31.80,122,16.29,216,-20.35,2.68,135,-22.46
Husson,East Coast,7-3,0.700,182,-1.09,180,-31.82,178,11.81,178,-15.89,2.77,241,-43.55
Wilkes,Mid Atlantic,2-8,0.200,183,-1.12,190,-33.76,195,9.57,176,-15.59,2.61,122,-21.02
LaGrange,USA South,2-7,0.222,184,-1.14,183,-32.30,174,11.98,186,-16.54,2.61,164,-25.43
Wm Paterson,New Jersey A.C.,2-8,0.200,185,-1.16,186,-32.86,179,11.78,190,-16.91,2.52,114,-20.59
WI Lutheran,Northern Athletic,5-5,0.500,186,-1.16,195,-34.99,212,6.96,161,-14.21,2.64,211,-33.16
Wilmington OH,Ohio AC,1-9,0.100,187,-1.18,189,-33.73,169,12.40,200,-18.40,2.51,37,-11.95
Howard Payne,American SW,1-9,0.100,188,-1.21,185,-32.59,150,14.16,205,-19.02,2.54,67,-15.95
Sewanee,SAA,1-9,0.100,189,-1.24,188,-33.66,221,5.04,128,-10.97,2.60,116,-20.68
Union NY,Liberty League,0-10,0.000,190,-1.25,171,-30.08,168,12.45,169,-14.79,2.54,124,-21.15
Macalester,Midwest,4-6,0.400,191,-1.29,187,-33.20,207,7.50,150,-12.97,2.61,218,-35.62
Worcester St,MASCAC,4-6,0.400,192,-1.29,196,-35.53,164,12.67,217,-20.47,2.62,199,-30.99
Lake Forest,Midwest,4-6,0.400,193,-1.31,191,-34.64,194,9.58,184,-16.48,2.74,196,-30.79
Wooster,North Coast AC,2-8,0.200,194,-1.38,192,-34.73,166,12.60,212,-19.59,2.45,139,-23.00
FDU Madison,Mid Atlantic,3-7,0.300,195,-1.39,212,-39.64,181,11.64,235,-23.54,2.58,134,-22.44
Pomona-Pitzer,Southern Cal IAC,2-7,0.222,196,-1.39,197,-35.64,208,7.42,173,-15.32,2.61,169,-26.14
Ferrum,USA South,2-8,0.200,197,-1.40,198,-35.75,167,12.53,219,-20.54,2.56,160,-24.82
Thiel,Presidents' AC,2-8,0.200,198,-1.44,203,-36.90,182,11.57,222,-20.74,2.51,96,-18.84
Kenyon,North Coast AC,2-8,0.200,199,-1.45,193,-34.77,193,9.89,191,-16.92,2.68,167,-25.92
MA Dartmouth,MASCAC,4-6,0.400,200,-1.45,202,-36.54,196,9.25,197,-18.06,2.66,213,-33.38
Concordia WI,Northern Athletic,3-7,0.300,201,-1.47,201,-36.17,172,12.24,221,-20.68,2.59,192,-29.76
Greensboro,USA South,3-7,0.300,202,-1.48,207,-38.16,185,11.36,227,-21.78,2.62,188,-27.97
Misericordia,Mid Atlantic,1-9,0.100,203,-1.51,199,-36.08,200,9.01,194,-17.36,2.57,129,-21.50
Oberlin,North Coast AC,3-7,0.300,204,-1.53,209,-39.07,198,9.15,218,-20.49,2.71,147,-23.44
McDaniel,Centennial,0-10,0.000,205,-1.57,194,-34.91,183,11.51,201,-18.68,2.63,93,-18.58
Aurora,Northern Athletic,3-7,0.300,206,-1.59,205,-37.70,206,8.23,198,-18.19,2.61,200,-31.02
MA Maritime,MASCAC,4-6,0.400,207,-1.60,206,-37.76,134,15.09,238,-25.12,2.66,217,-34.51
Lewis & Clark,Northwest,0-9,0.000,208,-1.63,200,-36.14,191,10.47,203,-18.88,2.51,74,-17.01
Norwich,East Coast,6-5,0.545,209,-1.66,213,-39.96,225,4.33,187,-16.55,2.80,223,-36.49
Becker,East Coast,7-3,0.700,210,-1.67,214,-40.29,214,6.32,204,-18.88,2.82,242,-44.28
Defiance,Heartland CAC,2-8,0.200,211,-1.69,204,-37.24,217,5.44,171,-14.95,2.62,189,-28.36
Westminster MO,Upper Midwest,6-4,0.600,212,-1.75,215,-40.47,216,5.65,199,-18.38,2.72,236,-41.61
Coast Guard,New England FC,5-5,0.500,213,-1.76,218,-41.27,233,1.88,174,-15.41,2.70,227,-38.34
Grove City,Presidents' AC,0-10,0.000,214,-1.85,208,-38.37,201,8.89,210,-19.53,2.50,89,-18.18
MacMurray,Upper Midwest,6-4,0.600,215,-1.86,216,-40.67,215,6.14,207,-19.07,2.79,247,-46.20
Castleton,East Coast,7-3,0.700,216,-1.87,221,-42.41,223,4.49,208,-19.16,2.76,246,-45.87
Westfield St,MASCAC,2-8,0.200,217,-1.89,211,-39.20,204,8.57,213,-20.04,2.64,207,-32.46
MIT,New England FC,2-8,0.200,218,-1.93,210,-39.09,202,8.89,215,-20.24,2.61,215,-33.65
Curry,New England FC,4-6,0.400,219,-1.93,220,-41.63,229,3.23,193,-17.12,2.63,225,-37.41
Beloit,Midwest,3-7,0.300,220,-2.04,217,-41.18,203,8.72,230,-22.16,2.60,224,-36.79
Hanover,Heartland CAC,2-8,0.200,221,-2.05,222,-42.43,209,7.28,228,-21.98,2.48,170,-26.41
SUNY Maritime,East Coast,5-5,0.500,222,-2.05,223,-42.45,226,4.31,206,-19.03,2.80,245,-44.80
Rockford,Northern Athletic,3-7,0.300,223,-2.09,225,-43.61,238,0.64,185,-16.52,2.64,221,-35.81
Apprentice,NCAA III Ind,1-7,0.125,224,-2.11,224,-42.79,228,3.66,202,-18.71,2.65,165,-25.69
Eureka,Upper Midwest,5-5,0.500,225,-2.19,227,-44.46,230,2.84,211,-19.57,2.60,240,-43.28
Greenville,Upper Midwest,3-7,0.300,226,-2.20,219,-41.40,213,6.92,220,-20.58,2.55,237,-41.67
S Virginia,New Jersey A.C.,0-10,0.000,227,-2.27,226,-44.28,219,5.09,226,-21.64,2.47,69,-16.00
Crown MN,Upper Midwest,4-6,0.400,228,-2.28,228,-45.79,231,2.83,223,-20.89,2.58,231,-38.92
ME Maritime,New England FC,3-6,0.333,229,-2.32,233,-47.54,220,5.04,237,-24.85,2.69,222,-36.43
Knox,Midwest,3-7,0.300,230,-2.37,230,-47.22,232,1.89,225,-21.38,2.59,219,-35.64
Anderson IN,Heartland CAC,2-8,0.200,231,-2.39,232,-47.36,222,4.50,236,-24.13,2.62,181,-27.51
Plymouth St,MASCAC,2-8,0.200,232,-2.44,231,-47.27,241,-0.14,209,-19.39,2.58,216,-33.91
MN Morris,Upper Midwest,4-6,0.400,233,-2.49,234,-48.98,240,-0.01,224,-21.24,2.64,232,-39.51
Whittier,Southern Cal IAC,0-9,0.000,234,-2.51,229,-46.15,224,4.35,232,-22.77,2.43,132,-22.07
Finlandia,NCAA III Ind,3-7,0.300,235,-2.78,236,-50.07,227,3.66,239,-25.99,2.46,183,-27.65
Allegheny,North Coast AC,0-10,0.000,236,-2.84,235,-49.20,234,1.64,234,-23.11,2.55,159,-24.73
Nichols,New England FC,1-9,0.100,237,-3.00,237,-50.37,244,-0.63,229,-22.01,2.55,230,-38.88
